period_date,year,month,state_abbrev,state_name,macroregion,formal_hiring_balance,post_2020_caged_dummy,caged_method_break_dummy,source_regime,source_component,series_version,formal_hiring_balance_construction,retail_volume_index,services_volume_index,quarter,pnadc_population,unemployment_rate_pnadc,formalization_rate_pnadc,resident_population,treated_unit,donor_pool_main,excluded_from_main_donor_pool,donor_pool_exclusion_reason,analysis_period,formal_hiring_balance_per_100k_wap,formal_hiring_balance_construction_per_100k_wap,instability_start_date,removal_date,formal_hiring_balance_per_100k_wap_ma6_clean,formal_hiring_balance_construction_per_100k_wap_ma6_clean,retail_volume_index_ma6_clean,services_volume_index_ma6_clean,formal_hiring_balance_per_100k_wap_ma6_visual,formal_hiring_balance_construction_per_100k_wap_ma6_visual,retail_volume_index_ma6_visual,services_volume_index_ma6_visual
2019-01-01,2019,1,RN,Rio Grande do Norte,Northeast,-1359,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,0,99.55547311307943,95.66633686953126,1,2680000,0.141,0.512,3506853,FALSE,TRUE,FALSE,,post,-50.708955223880594,0,2018-11-07,2018-12-10,-50.708955223880594,0,99.55547311307943,95.66633686953126,-50.708955223880594,0,99.55547311307943,95.66633686953126
2019-02-01,2019,2,RN,Rio Grande do Norte,Northeast,-2249,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,-156,92.31488583717311,85.58837454366737,1,2680000,0.141,0.512,3509129,FALSE,TRUE,FALSE,,post,-83.91791044776119,-5.82089552238806,2018-11-07,2018-12-10,-67.31343283582089,-2.91044776119403,95.93517947512626,90.62735570659932,-67.31343283582089,-2.91044776119403,95.93517947512626,90.62735570659932
2019-03-01,2019,3,RN,Rio Grande do Norte,Northeast,-2033,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,0,95.62128678815475,87.25577162871853,1,2680000,0.141,0.512,3511405,FALSE,TRUE,FALSE,,post,-75.85820895522389,0,2018-11-07,2018-12-10,-70.16169154228855,-1.9402985074626866,95.8305485794691,89.50349434730572,-70.16169154228855,-1.9402985074626866,95.8305485794691,89.50349434730572
2019-04-01,2019,4,RN,Rio Grande do Norte,Northeast,-501,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,257,92.81509019914179,85.70635463994523,2,2697000,0.127,0.514,3513681,FALSE,TRUE,FALSE,,post,-18.576195773081203,9.529106414534668,2018-11-07,2018-12-10,-57.265317599986716,0.9270527230366521,95.07668398438727,88.5542094204656,-57.265317599986716,0.9270527230366521,95.07668398438727,88.5542094204656
2019-05-01,2019,5,RN,Rio Grande do Norte,Northeast,-496,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,131,97.76423109637388,84.10160899509168,2,2697000,0.127,0.514,3515957,FALSE,TRUE,FALSE,,post,-18.39080459770115,4.85724879495736,2018-11-07,2018-12-10,-49.490414999529605,1.7130919374207936,95.6141934067846,87.66368933539081,-49.490414999529605,1.7130919374207936,95.6141934067846,87.66368933539081
2019-06-01,2019,6,RN,Rio Grande do Norte,Northeast,1237,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,301,93.28815191203975,81.76136566060656,2,2697000,0.127,0.514,3518233,FALSE,TRUE,FALSE,,post,45.86577678902484,11.160548757879125,2018-11-07,2018-12-10,-33.59771636810386,3.287668074163849,95.22651982432711,86.67996872292677,-33.59771636810386,3.287668074163849,95.22651982432711,86.67996872292677
2019-07-01,2019,7,RN,Rio Grande do Norte,Northeast,788,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,-45,97.27995515846189,89.87895944353708,3,2670000,0.13699999999999998,0.517,3520509,FALSE,TRUE,FALSE,,post,29.51310861423221,-1.6853932584269662,2018-11-07,2018-12-10,-20.227372395085062,3.0067691977593545,94.84726683189086,85.7154058185944,-20.227372395085062,3.0067691977593545,94.84726683189086,85.7154058185944
2019-08-01,2019,8,RN,Rio Grande do Norte,Northeast,3739,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,104,98.75654599181226,86.55308481938779,3,2670000,0.13699999999999998,0.517,3522785,FALSE,TRUE,FALSE,,post,140.0374531835206,3.8951310861423223,2018-11-07,2018-12-10,17.098521543461903,4.626106965847751,95.92087685766406,85.87619086454781,17.098521543461903,4.626106965847751,95.92087685766406,85.87619086454781
2019-09-01,2019,9,RN,Rio Grande do Norte,Northeast,2485,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,114,94.98727982362175,82.07352401474,3,2670000,0.13699999999999998,0.517,3525061,FALSE,TRUE,FALSE,,post,93.07116104868913,4.269662921348314,2018-11-07,2018-12-10,45.253416544114074,5.337717452739137,95.81520903024189,85.01248292888472,45.253416544114074,5.337717452739137,95.81520903024189,85.01248292888472
2019-10-01,2019,10,RN,Rio Grande do Norte,Northeast,2980,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,636,99.49936358312924,88.36461970670233,4,2680000,0.129,0.5189999999999999,3527337,FALSE,TRUE,FALSE,,post,111.19402985074628,23.73134328358209,2018-11-07,2018-12-10,66.88178748141866,7.704756930913708,96.9292545942398,85.45552710667758,66.88178748141866,7.704756930913708,96.9292545942398,85.45552710667758
2019-11-01,2019,11,RN,Rio Grande do Norte,Northeast,1690,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,229,107.50698272730912,89.25362973582605,4,2680000,0.129,0.5189999999999999,3529613,FALSE,TRUE,FALSE,,post,63.059701492537314,8.544776119402986,2018-11-07,2018-12-10,80.45687182979172,8.319344818321312,98.553046532729,86.3141972301333,80.45687182979172,8.319344818321312,98.553046532729,86.3141972301333
2019-12-01,2019,12,RN,Rio Grande do Norte,Northeast,-3133,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,-274,120.30130932797893,98.01979212049542,4,2680000,0.129,0.5189999999999999,3531889,FALSE,TRUE,FALSE,,post,-116.90298507462687,-10.223880597014926,2018-11-07,2018-12-10,53.328744852516444,4.755273259172303,103.05523943538553,89.02393497344812,53.328744852516444,4.755273259172303,103.05523943538553,89.02393497344812
2015-11-01,2015,11,RO,Rondonia,North,-2937,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,-1953,99.99999999999999,100,4,1247000,0.065,0.518,1784099.8333333333,FALSE,TRUE,FALSE,,pre,-235.5252606255012,-156.6158781074579,2018-11-07,2018-12-10,,,,,,,,
2015-12-01,2015,12,RO,Rondonia,North,-2853,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,-1431,131.7176883068718,103.0840846789885,4,1247000,0.065,0.518,1785689.4166666667,FALSE,TRUE,FALSE,,pre,-228.78909382518043,-114.75541299117883,2018-11-07,2018-12-10,,,,,,,,
2016-01-01,2016,1,RO,Rondonia,North,-1501,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,-807,89.88095095391108,95.33789011529542,1,1254000,0.076,0.5329999999999999,1787279,FALSE,TRUE,FALSE,,pre,-119.6969696969697,-64.35406698564593,2018-11-07,2018-12-10,,,,,,,,
2016-02-01,2016,2,RO,Rondonia,North,-1252,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,-1039,85.71428124702602,100.56856531900283,1,1254000,0.076,0.5329999999999999,1788821.4166666667,FALSE,TRUE,FALSE,,pre,-99.84051036682615,-82.8548644338118,2018-11-07,2018-12-10,,,,,,,,
2016-03-01,2016,3,RO,Rondonia,North,-546,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,-269,87.50000130295075,101.29872579177639,1,1254000,0.076,0.5329999999999999,1790363.8333333333,FALSE,TRUE,FALSE,,pre,-43.54066985645933,-21.451355661881976,2018-11-07,2018-12-10,,,,,,,,
2016-04-01,2016,4,RO,Rondonia,North,-758,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,-604,82.56803044610221,101.26838165957103,2,1257000,0.079,0.494,1791906.25,FALSE,TRUE,FALSE,,pre,-60.30230708035004,-48.050914876690534,2018-11-07,2018-12-10,-131.28246857521447,-81.34708217611116,96.23015870947697,100.25960792743903,-131.28246857521447,-81.34708217611116,96.23015870947697,100.25960792743903
2016-05-01,2016,5,RO,Rondonia,North,-823,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,-490,87.92516976666447,101.88643444026805,2,1257000,0.079,0.494,1793448.6666666667,FALSE,TRUE,FALSE,,pre,-65.4733492442323,-38.98170246618934,2018-11-07,2018-12-10,-102.94048334500299,-61.74138623589973,94.21768700392106,100.57401366748371,-102.94048334500299,-61.74138623589973,94.21768700392106,100.57401366748371
2016-06-01,2016,6,RO,Rondonia,North,-1080,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,-552,85.11905165199042,92.36250152180654,2,1257000,0.079,0.494,1794991.0833333333,FALSE,TRUE,FALSE,,pre,-85.91885441527447,-43.914081145584724,2018-11-07,2018-12-10,-79.12877677668533,-49.93449759496738,86.45124756144082,98.78708314128671,-79.12877677668533,-49.93449759496738,86.45124756144082,98.78708314128671
2016-07-01,2016,7,RO,Rondonia,North,-1119,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,-220,89.79591517644715,92.67264339250771,3,1256000,0.085,0.516,1796533.5,FALSE,TRUE,FALSE,,pre,-89.09235668789809,-17.515923566878982,2018-11-07,2018-12-10,-74.02800794184006,-42.12814035850623,86.4370749318635,98.34287535415542,-74.02800794184006,-42.12814035850623,86.4370749318635,98.34287535415542
2016-08-01,2016,8,RO,Rondonia,North,-220,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,-414,85.62925589316805,79.92328561786265,3,1256000,0.085,0.516,1798075.9166666667,FALSE,TRUE,FALSE,,pre,-17.515923566878982,-32.961783439490446,2018-11-07,2018-12-10,-60.307243475182204,-33.812626859452664,86.42290403955384,94.9019954039654,-60.307243475182204,-33.812626859452664,86.42290403955384,94.9019954039654
2016-09-01,2016,9,RO,Rondonia,North,-354,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,-385,78.31632496175318,78.38996395810148,3,1256000,0.085,0.516,1799618.3333333333,FALSE,TRUE,FALSE,,pre,-28.18471337579618,-30.65286624203822,2018-11-07,2018-12-10,-57.747917395071674,-35.346211956145375,84.89229131602092,91.08386843168624,-57.747917395071674,-35.346211956145375,84.89229131602092,91.08386843168624
2016-10-01,2016,10,RO,Rondonia,North,-1833,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,-586,83.58843892845748,76.25036531023233,4,1267000,0.08,0.507,1801160.75,FALSE,TRUE,FALSE,,pre,-144.672454617206,-46.2509865824783,2018-11-07,2018-12-10,-71.80960865121433,-35.046223907110004,85.06235939641346,86.91419904012979,-71.80960865121433,-35.046223907110004,85.06235939641346,86.91419904012979
2016-11-01,2016,11,RO,Rondonia,North,-2385,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,-478,90.81632365880245,77.90781578367132,4,1267000,0.08,0.507,1802703.1666666667,FALSE,TRUE,FALSE,,pre,-188.2399368587214,-37.72691397000789,2018-11-07,2018-12-10,-92.27070658696252,-34.83709249107976,85.54421837843645,82.91776259736366,-92.27070658696252,-34.83709249107976,85.54421837843645,82.91776259736366
2016-12-01,2016,12,RO,Rondonia,North,-1996,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,-944,115.90135683036489,82.90984434794154,4,1267000,0.08,0.507,1804245.5833333333,FALSE,TRUE,FALSE,,pre,-157.53749013417521,-74.5067087608524,2018-11-07,2018-12-10,-104.20714587344598,-39.93586376029104,90.67460257483219,81.34231973505284,-104.20714587344598,-39.93586376029104,90.67460257483219,81.34231973505284
2017-01-01,2017,1,RO,Rondonia,North,-1875,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,-149,83.08495791312738,72.78873461442099,1,1275000,0.081,0.5029999999999999,1805788,FALSE,TRUE,FALSE,,pre,-147.05882352941177,-11.686274509803921,2018-11-07,2018-12-10,-113.86822368036492,-38.96425558411186,89.55610969761224,78.02833493870506,-113.86822368036492,-38.96425558411186,89.55610969761224,78.02833493870506
2017-02-01,2017,2,RO,Rondonia,North,538,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,-126,76.46494661185379,82.45026644264038,1,1275000,0.081,0.5029999999999999,1801771.4166666667,FALSE,TRUE,FALSE,,pre,42.19607843137255,-9.882352941176471,2018-11-07,2018-12-10,-103.916223347323,-35.11768383439287,88.0287248173932,78.449498409501345,-103.916223347323,-35.11768383439287,88.0287248173932,78.449498409501345
2017-03-01,2017,3,RO,Rondonia,North,-1086,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,-312,87.81590952893745,90.80240066704958,1,1275000,0.081,0.5029999999999999,1797754.8333333333,FALSE,TRUE,FALSE,,pre,-85.17647058823529,-24.470588235294116,2018-11-07,2018-12-10,-113.41484954939618,-34.08730416660218,89.6119889119239,80.51823786099268,-113.41484954939618,-34.08730416660218,89.6119889119239,80.51823786099268
2017-04-01,2017,4,RO,Rondonia,North,177,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,-54,83.33442607469202,84.56247257298308,2,1285000,0.091,0.492,1793738.25,FALSE,TRUE,FALSE,,pre,13.77431906614786,-4.202334630350195,2018-11-07,2018-12-10,-87.00705393550388,-27.079195507914168,89.56965343629633,81.90358907145115,-87.00705393550388,-27.079195507914168,89.56965343629633,81.90358907145115
2017-05-01,2017,5,RO,Rondonia,North,194,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,90,94.46443981613176,81.14448744176119,2,1285000,0.091,0.492,1789721.6666666667,FALSE,TRUE,FALSE,,pre,15.09727626459144,7.003891050583658,2018-11-07,2018-12-10,-53.11751841495174,-19.624061337815576,90.17767279585121,82.44303434779945,-53.11751841495174,-19.624061337815576,90.17767279585121,82.44303434779945
2017-06-01,2017,6,RO,Rondonia,North,427,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,-184,87.66216134095104,79.27167642820584,2,1285000,0.091,0.492,1785705.0833333333,FALSE,TRUE,FALSE,,pre,33.2295719844358,-14.319066147859923,2018-11-07,2018-12-10,-21.3230080618499,-9.592787568983494,85.47114021428224,81.83667302784352,-21.3230080618499,-9.592787568983494,85.47114021428224,81.83667302784352
2017-07-01,2017,7,RO,Rondonia,North,1256,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,174,94.18060502569992,85.99336937012082,3,1291000,0.08199999999999999,0.5029999999999999,1781688.5,FALSE,TRUE,FALSE,,pre,97.2889233152595,13.477924089852827,2018-11-07,2018-12-10,19.401616412261976,-5.398754469040703,87.32041473304433,84.03744548712682,19.401616412261976,-5.398754469040703,87.32041473304433,84.03744548712682
2017-08-01,2017,8,RO,Rondonia,North,811,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,128,97.62158328528922,78.6625474903302,3,1291000,0.08199999999999999,0.5029999999999999,1777671.9166666667,FALSE,TRUE,FALSE,,pre,62.819519752130134,9.914794732765298,2018-11-07,2018-12-10,22.83885663238824,-2.0992298567170753,90.84652084528356,83.40615899507512,22.83885663238824,-2.0992298567170753,90.84652084528356,83.40615899507512
2017-09-01,2017,9,RO,Rondonia,North,771,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,38,91.40528866665298,69.71391110564572,3,1291000,0.08199999999999999,0.5029999999999999,1773655.3333333333,FALSE,TRUE,FALSE,,pre,59.721146398140974,2.943454686289698,2018-11-07,2018-12-10,46.98845946345095,2.469777296880227,91.44475070156949,79.89141073484114,46.98845946345095,2.469777296880227,91.44475070156949,79.89141073484114
2017-10-01,2017,10,RO,Rondonia,North,476,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,110,95.37568187321374,70.33378852087151,4,1305000,0.076,0.512,1769638.75,FALSE,TRUE,FALSE,,pre,36.475095785440615,8.42911877394636,2018-11-07,2018-12-10,50.77192224999974,4.575019530929653,93.45162666798977,77.51996339282255,50.77192224999974,4.575019530929653,93.45162666798977,77.51996339282255
2017-11-01,2017,11,RO,Rondonia,North,-717,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,-326,101.52362890753628,79.95735568444186,4,1305000,0.076,0.512,1765622.1666666667,FALSE,TRUE,FALSE,,pre,-54.94252873563219,-24.980842911877396,2018-11-07,2018-12-10,39.098621416629136,-0.7557694628138559,94.62815818322386,77.32210809993599,39.098621416629136,-0.7557694628138559,94.62815818322386,77.32210809993599
2017-12-01,2017,12,RO,Rondonia,North,-853,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,-615,129.9779988948893,85.3411621909966,4,1305000,0.076,0.512,1761605.5833333333,FALSE,TRUE,FALSE,,pre,-65.3639846743295,-47.12643678160919,2018-11-07,2018-12-10,22.666361973501587,-6.223664568438735,101.6807977755469,78.33368906040111,22.666361973501587,-6.223664568438735,101.6807977755469,78.33368906040111
2018-01-01,2018,1,RO,Rondonia,North,-415,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,-110,89.08438940965803,70.71110454174534,1,1306000,0.105,0.518,1757589,FALSE,TRUE,FALSE,,pre,-31.776416539050537,-8.422664624808576,2018-11-07,2018-12-10,1.1554719977832495,-9.873762687548968,100.83142850620659,75.78664492233854,1.1554719977832495,-9.873762687548968,100.83142850620659,75.78664492233854
2018-02-01,2018,2,RO,Rondonia,North,583,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,-59,83.14146428106461,80.66890948494094,1,1306000,0.105,0.518,1759225.3333333333,FALSE,TRUE,FALSE,,pre,44.64012251148545,-4.51761102603369,2018-11-07,2018-12-10,-1.8744275423241976,-12.279163647348799,98.41807533883582,76.121038588107,-1.8744275423241976,-12.279163647348799,98.41807533883582,76.121038588107
2018-03-01,2018,3,RO,Rondonia,North,211,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,175,96.1629559845518,91.65303301791177,1,1306000,0.105,0.518,1760861.6666666667,FALSE,TRUE,FALSE,,pre,16.156202143950996,13.39969372128637,2018-11-07,2018-12-10,-9.135251584689193,-10.53645714151602,99.21101989181896,79.777558906818,-9.135251584689193,-10.53645714151602,99.21101989181896,79.777558906818
2018-04-01,2018,4,RO,Rondonia,North,605,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,54,89.96466293341746,85.46463934948558,2,1310000,0.083,0.514,1762498,FALSE,TRUE,FALSE,,pre,46.18320610687023,4.122137404580153,2018-11-07,2018-12-10,-7.517233197784258,-11.254287369743722,98.30918340185292,82.29936737825368,-7.517233197784258,-11.254287369743722,98.30918340185292,82.29936737825368
2018-05-01,2018,5,RO,Rondonia,North,409,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,375,98.4284850466597,78.29371831997464,2,1310000,0.083,0.514,1764134.3333333333,FALSE,TRUE,FALSE,,pre,31.221374045801525,28.625954198473284,2018-11-07,2018-12-10,6.843417265788028,-2.319821184685275,97.79332609170682,82.02209448417581,6.843417265788028,-2.319821184685275,97.79332609170682,82.02209448417581
2018-06-01,2018,6,RO,Rondonia,North,-354,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,101,93.80629333549032,84.448724243137,2,1310000,0.083,0.514,1765770.6666666667,FALSE,TRUE,FALSE,,pre,-27.022900763358777,7.709923664122138,2018-11-07,2018-12-10,13.233597917616482,6.819572222936613,91.76470849847365,81.8733548261992,13.233597917616482,6.819572222936613,91.76470849847365,81.8733548261992
2018-07-01,2018,7,RO,Rondonia,North,808,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,187,94.26064789590654,79.98395854921009,3,1319000,0.08800000000000001,0.49,1767407,FALSE,TRUE,FALSE,,pre,61.25852918877938,14.177407126611069,2018-11-07,2018-12-10,28.739422205588134,10.58625084817322,92.62741824618175,83.41883049411,28.739422205588134,10.58625084817322,92.62741824618175,83.41883049411
2018-08-01,2018,8,RO,Rondonia,North,312,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,27,98.58948806439787,74.45602891447737,3,1319000,0.08800000000000001,0.49,1769043.3333333333,FALSE,TRUE,FALSE,,pre,23.654283548142534,2.047005307050796,2018-11-07,2018-12-10,25.241782378364313,11.680353570353969,95.20208887673728,82.38335039903274,25.241782378364313,11.680353570353969,95.20208887673728,82.38335039903274
2018-09-01,2018,9,RO,Rondonia,North,777,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,158,98.78990273629039,71.79569643846672,3,1319000,0.08800000000000001,0.49,1770679.6666666667,FALSE,TRUE,FALSE,,pre,58.90826383623958,11.978771796815769,2018-11-07,2018-12-10,32.367125993745745,11.443533249608867,95.63991333536038,79.07379430245857,32.367125993745745,11.443533249608867,95.63991333536038,79.07379430245857
2018-10-01,2018,10,RO,Rondonia,North,-374,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,-177,100.60770665137593,68.62005803871108,4,1323000,0.091,0.507,1772316,FALSE,TRUE,FALSE,,pre,-28.269085411942555,-13.378684807256235,2018-11-07,2018-12-10,19.95841074061028,8.526729547636137,97.41375395502013,76.26636408399615,19.95841074061028,8.526729547636137,97.41375395502013,76.26636408399615
2018-11-01,2018,11,RO,Rondonia,North,-640,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,-436,116.50409142169543,76.19620126424172,4,1323000,0.091,0.507,1773952.3333333333,FALSE,TRUE,FALSE,,crisis,-48.37490551776266,-32.95540438397581,2018-11-07,2018-12-10,-48.37490551776266,-32.95540438397581,116.50409142169543,76.19620126424172,-48.37490551776266,-32.95540438397581,116.50409142169543,76.19620126424172
2018-12-01,2018,12,RO,Rondonia,North,-557,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,-540,133.89486688481884,85.38693138484855,4,1323000,0.091,0.507,1775588.6666666667,FALSE,TRUE,FALSE,,crisis,-42.10128495842782,-40.816326530612244,2018-11-07,2018-12-10,-45.23809523809524,-36.88586545729403,125.19947915325713,80.79156632454513,-45.23809523809524,-36.88586545729403,125.19947915325713,80.79156632454513
2019-01-01,2019,1,RO,Rondonia,North,-830,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,0,92.63330410901675,71.18949611567508,1,1318000,0.091,0.488,1777225,FALSE,TRUE,FALSE,,post,-62.974203338391504,0,2018-11-07,2018-12-10,-62.974203338391504,0,92.63330410901675,71.18949611567508,-62.974203338391504,0,92.63330410901675,71.18949611567508
2019-02-01,2019,2,RO,Rondonia,North,542,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,-244,86.79970175978613,75.7953949904429,1,1318000,0.091,0.488,1778827.9166666667,FALSE,TRUE,FALSE,,post,41.122913505311075,-18.512898330804248,2018-11-07,2018-12-10,-10.925644916540215,-9.256449165402124,89.71650293440143,73.49244555305899,-10.925644916540215,-9.256449165402124,89.71650293440143,73.49244555305899
2019-03-01,2019,3,RO,Rondonia,North,-826,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,0,93.82484735410833,79.14640530131462,1,1318000,0.091,0.488,1780430.8333333333,FALSE,TRUE,FALSE,,post,-62.67071320182094,0,2018-11-07,2018-12-10,-28.174001011633788,-6.170966110268083,91.08595107430374,75.37709880247753,-28.174001011633788,-6.170966110268083,91.08595107430374,75.37709880247753
2019-04-01,2019,4,RO,Rondonia,North,574,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,207,90.43104633511749,76.81410071430608,2,1325000,0.068,0.488,1782033.75,FALSE,TRUE,FALSE,,post,43.320754716981135,15.622641509433961,2018-11-07,2018-12-10,-10.300312079480058,-0.7225642053425716,90.92222488950718,75.73634928043467,-10.300312079480058,-0.7225642053425716,90.92222488950718,75.73634928043467
2019-05-01,2019,5,RO,Rondonia,North,243,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,230,98.11397358387235,75.90413707513231,2,1325000,0.068,0.488,1783636.6666666667,FALSE,TRUE,FALSE,,post,18.339622641509433,17.358490566037737,2018-11-07,2018-12-10,-4.57232513528216,2.8936467489334903,92.3605746283802,75.7699068393742,-4.57232513528216,2.8936467489334903,92.3605746283802,75.7699068393742
2019-06-01,2019,6,RO,Rondonia,North,953,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,469,90.30180404475522,76.42870416909057,2,1325000,0.068,0.488,1785239.5833333333,FALSE,TRUE,FALSE,,post,71.9245283018868,35.39622641509434,2018-11-07,2018-12-10,8.177150437579332,8.310743359960298,92.01744619777604,75.87970639432693,8.177150437579332,8.310743359960298,92.01744619777604,75.87970639432693
2019-07-01,2019,7,RO,Rondonia,North,1505,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,301,98.66188000782606,76.26826666159654,3,1327000,0.083,0.504,1786842.5,FALSE,TRUE,FALSE,,post,113.41371514694801,22.682743029389602,2018-11-07,2018-12-10,37.57513685180258,12.091200531525232,93.02220884757759,76.7261681519805,37.57513685180258,12.091200531525232,93.02220884757759,76.7261681519805
2019-08-01,2019,8,RO,Rondonia,North,1169,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,357,94.223091643614,70.17606496557573,3,1327000,0.083,0.504,1788445.4166666667,FALSE,TRUE,FALSE,,post,88.09344385832705,26.90278824415976,2018-11-07,2018-12-10,45.40355857730525,19.660481627352567,94.25944049488224,75.78961314783598,45.40355857730525,19.660481627352567,94.25944049488224,75.78961314783598
2019-09-01,2019,9,RO,Rondonia,North,686,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,255,95.11739534100253,64.20102320597792,3,1327000,0.083,0.504,1790048.3333333333,FALSE,TRUE,FALSE,,post,51.69555388093444,19.21627731725697,2018-11-07,2018-12-10,64.46460309109781,22.86319451356206,94.47486515936461,73.29871613194652,64.46460309109781,22.86319451356206,94.47486515936461,73.29871613194652
2019-10-01,2019,10,RO,Rondonia,North,139,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,10,98.06852666186417,73.366798766117725,4,1330000,0.08199999999999999,0.527,1791651.25,FALSE,TRUE,FALSE,,post,10.451127819548873,0.7518796992481203,2018-11-07,2018-12-10,58.98633194152577,20.384734211864423,95.74777854715572,72.72416580724847,58.98633194152577,20.384734211864423,95.74777854715572,72.72416580724847
2019-11-01,2019,11,RO,Rondonia,North,-354,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,-241,120.14343090280208,76.31613648511603,4,1330000,0.08199999999999999,0.527,1793254.1666666667,FALSE,TRUE,FALSE,,post,-26.616541353383457,-18.1203007518797,2018-11-07,2018-12-10,51.49363794237695,14.471602325544849,99.41935476697734,72.79283237557908,51.49363794237695,14.471602325544849,99.41935476697734,72.79283237557908
2019-12-01,2019,12,RO,Rondonia,North,-1066,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,-491,124.78874217200222,76.35150986207297,4,1330000,0.08199999999999999,0.527,1794857.0833333333,FALSE,TRUE,FALSE,,post,-80.15037593984962,-36.91729323308271,2018-11-07,2018-12-10,26.147820568754213,2.4193490508486737,105.16717778818517,72.77996665774282,26.147820568754213,2.4193490508486737,105.16717778818517,72.77996665774282
2015-11-01,2015,11,RR,Roraima,North,87,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,-119,99.99999999999999,100.00000000000001,4,348000,0.08199999999999999,0.569,512801.6666666667,TRUE,FALSE,TRUE,treated_unit,pre,25,-34.195402298850574,2018-11-07,2018-12-10,,,,,,,,
2015-12-01,2015,12,RR,Roraima,North,-406,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,-91,119.42173647796346,105.27302522596734,4,348000,0.08199999999999999,0.569,513515.3333333333,TRUE,FALSE,TRUE,treated_unit,pre,-116.66666666666667,-26.149425287356323,2018-11-07,2018-12-10,,,,,,,,
2016-01-01,2016,1,RR,Roraima,North,-84,0,0,old_caged,complete,old_complete_novo_mov_for_exc_v1,-38,92.14330264567104,98.2180734453373,1,348000,0.084,0.56,514229,TRUE,FALSE,TRUE,treated_unit,pre,-24.137931034482758,-10.919540229885058,2018-11-07,2018-12-10,,,,,,,,
