state_abbrev,period_date,year,month,retail,services,formal_hiring,construction,icms_confaz,tax_confaz,treated_unit,donor_pool_main,excluded_from_main_donor_pool,analysis_period,pre_instability_clean,instability_start_date,removal_date,donor_pool_exclusion_reason,event_time,icms_nominal,caged_balance,population,retail_ma6,retail_ma6_log,icms_pc,icms_sum6m_pc,icms_conf6m_pc_log,formal_hiring_6m_per1k
AC,2016-01-01,2016,1,78.5955880248827,110.215226488542,-29.7128669400806,-17.1504514687067,4.73090065581277,4.79024949059587,FALSE,TRUE,FALSE,pre,TRUE,2016-01-25,2017-05-04,,-16,89374049,-286,816687,78.92440831899079,4.368490537665759,109.43488631507542,647.1856980629874,6.472633267327968,-2.0681117735435977
AC,2016-02-01,2016,2,79.1654568525961,100.200488583579,-56.6565184534136,-6.5867840386325,4.55932061533664,4.63418527723219,FALSE,TRUE,FALSE,pre,TRUE,2016-01-25,2017-05-04,,-15,70710581,-531,816687,78.5155635891358,4.3632968674189785,86.5822291771511,633.1787743577333,6.450752806215907,-4.161937192584185
AC,2016-03-01,2016,3,77.3111147946097,110.390946324917,-38.1940773104628,-5.39758030498185,4.67706718463738,4.74897105035266,FALSE,TRUE,FALSE,pre,TRUE,2016-01-25,2017-05-04,,-14,85198242,-638,816687,78.13771408741913,4.358472835134761,104.32178055974933,637.8606772801576,6.458119885328647,-4.793758196224502
AC,2016-04-01,2016,4,78.7847950139401,110.981647243784,-69.4058788615783,-10.6503649489009,4.74153637880994,4.79905261573456,FALSE,TRUE,FALSE,pre,TRUE,2016-01-25,2017-05-04,,-13,83881936,-463,816687,78.1110291081552,4.3581312646494235,102.71001742405598,647.2642590896062,6.472754648654888,-4.4631541826917775
AC,2016-05-01,2016,5,75.4844198999894,107.591778336578,-26.972092960048,-12.7274633121047,4.65191069387633,4.70236874393504,FALSE,TRUE,FALSE,pre,TRUE,2016-01-25,2017-05-04,,-12,76460861,147,816687,78.0329065105699,4.357130616064585,93.62321305469537,619.4321988630977,6.428803250145196,-3.359916344939983
AC,2016-06-01,2016,6,76.5797919112616,120.218562750735,-17.5907774302446,2.42064131301313,4.6636790384309,4.73366906097846,FALSE,TRUE,FALSE,pre,TRUE,2016-01-25,2017-05-04,,-11,77566447,191,816687,77.6535277495466,4.352256979979933,94.97695812471608,591.6490846554433,6.382913696724568,-1.9346457088211273
AC,2016-07-01,2016,7,75.7734674355558,108.23985783141,43.0936902001964,-7.11509803549287,4.66643105934227,4.72950489397478,FALSE,TRUE,FALSE,pre,TRUE,2016-01-25,2017-05-04,,-10,83652274,765,816687,77.18317431799211,4.346181484027534,102.42880565014504,584.6430039905129,6.371001411364921,-0.6477389746622635
AC,2016-08-01,2016,8,72.1887021534165,108.128320770594,-24.203730027374,-27.4705525952944,4.63181064573116,4.71206912874706,FALSE,TRUE,FALSE,pre,TRUE,2016-01-25,2017-05-04,,-9,79827362,-29,816687,76.02038186812885,4.331001486807219,97.745356544184,595.8061313575458,6.389915331192236,-0.03306040135327243
AC,2016-09-01,2016,9,70.9534676335799,106.270999064895,-30.6925498414668,-1.53913671217224,4.64358124402384,4.71468504228342,FALSE,TRUE,FALSE,pre,TRUE,2016-01-25,2017-05-04,,-8,82701186,-65,816687,74.96077400795721,4.316964963489948,101.26423709450499,592.7485878923014,6.384770342643734,0.6685547829217313
AC,2016-10-01,2016,10,72.6422848308566,109.826759137177,-27.1181303025666,-5.19647638483192,4.58015621546092,4.64218521438365,FALSE,TRUE,FALSE,pre,TRUE,2016-01-25,2017-05-04,,-7,79854364,-336,816687,73.93702231077663,4.3032136810012735,97.7784193944559,587.8169898627013,6.3764156577227675,0.8240611152130498
AC,2016-11-01,2016,11,70.863693382653,104.914862370925,-78.1938759682703,7.30206275673947,4.59457579607696,4.67020808006607,FALSE,TRUE,FALSE,pre,TRUE,2016-01-25,2017-05-04,,-6,85935945,-1007,816687,73.1669012245539,4.2927431496445365,105.22506786565722,599.4188446736632,6.395960593617028,-0.5889649278120014
AC,2016-12-01,2016,12,73.0877856665188,98.3805346904656,-15.6127159593019,2.91977844714452,4.82039941171441,4.87710906117305,FALSE,TRUE,FALSE,pre,TRUE,2016-01-25,2017-05-04,,-5,120703270,-642,816687,72.58490018376344,4.28475691374903,147.79624262416323,652.2381291731103,6.4804097240399665,-1.6089395325259248
AC,2017-01-01,2017,1,77.2015145919327,106.728363557892,14.2625714886002,3.4792074867313,4.59514976373231,4.66341780149843,FALSE,TRUE,FALSE,pre,TRUE,2016-01-25,2017-05-04,,-4,85385344,25,829619,72.82290804315959,4.288030576626651,102.92115296298662,652.730476485952,6.48116429749724,-2.475835293068264
AC,2017-02-01,2017,2,75.7616230729656,105.717606536483,-12.2141337658635,-0.823923902449896,4.81417624926225,4.87852776194683,FALSE,TRUE,FALSE,pre,TRUE,2016-01-25,2017-05-04,,-3,96197004,-244,829619,73.41839486308443,4.29617451543641,115.95323154363629,670.9383514854043,6.508677257170243,-2.734990399207347
AC,2017-03-01,2017,3,73.788796894512,105.922371598839,-31.6089726861811,-1.37629147896158,4.62071730354864,4.69464732024105,FALSE,TRUE,FALSE,pre,TRUE,2016-01-25,2017-05-04,,-2,84126819,-545,829619,73.89094973990645,4.302590354147461,101.4041614283183,671.0782758192175,6.508885785636244,-3.3135692408201836
AC,2017-04-01,2017,4,77.9904725974101,108.381396481531,-55.1973708052858,-3.24394821668263,4.64646877503943,4.71777051194854,FALSE,TRUE,FALSE,pre,TRUE,2016-01-25,2017-05-04,,-1,79468737,-329,829619,74.78231436766536,4.314581418089385,95.78943707894828,669.08929350371,6.505917524321203,-3.30513163271333
AC,2017-05-01,2017,5,78.1140217057883,103.639605243877,-2.76833712614869,0.177542714131601,4.71346482036569,4.83056328442718,FALSE,TRUE,FALSE,post,FALSE,2016-01-25,2017-05-04,,0,83932199,200,829619,75.99070242152125,4.3306109962436725,101.16957181549603,665.0337974535488,6.499837862602816,-1.8502469205743841
AC,2017-06-01,2017,6,78.9394302212164,105.725472786803,-5.03221438409336,1.27945106529202,5.0254743483689,5.07559746492225,FALSE,TRUE,FALSE,post,FALSE,2016-01-25,2017-05-04,,1,113202866,251,829619,76.96597651397086,4.343363460748337,136.45163141152747,653.689186240913,6.482631988093779,-0.7738492006571691
AC,2017-07-01,2017,7,79.9376364036948,102.498884222587,-20.1672349044502,-4.83551543777457,4.74958396955784,4.77542547298521,FALSE,TRUE,FALSE,post,FALSE,2016-01-25,2017-05-04,,2,95523447,239,829619,77.42199681593121,4.34927093680774,115.14134440026085,665.9093776781872,6.501153591729817,-0.5158994671047794
AC,2017-08-01,2017,8,81.5516511730049,103.566589954215,-2.82713390030265,1.27806528938005,4.74835933752091,4.7718219385876,FALSE,TRUE,FALSE,post,FALSE,2016-01-25,2017-05-04,,3,94118524,141,829619,78.38700149927108,4.361658116407312,113.44788872964578,663.4040348641968,6.497384208593035,-0.051831021227816625
AC,2017-09-01,2017,9,81.6772944494902,101.285760145156,-6.95368596304344,-1.71919912415374,4.81076978457978,4.83652992472941,FALSE,TRUE,FALSE,post,FALSE,2016-01-25,2017-05-04,,4,103205820,217,829619,79.70175109176745,4.378291556593297,124.40146621521446,686.4013396510928,6.5314624998779856,0.8666628898325617
AC,2017-10-01,2017,10,79.5997945633486,96.3716363615506,-11.1772116521408,11.35747352505,4.84040818074895,4.86599575098173,FALSE,TRUE,FALSE,post,FALSE,2016-01-25,2017-05-04,,5,109643595,-216,829619,79.96997141942387,4.381651206952512,132.16138371951462,722.7732862916592,6.583095599390453,1.002869992128917
AC,2017-11-01,2017,11,77.6439484877736,103.31525929853,0.077563601484675,0.91986825650082,4.77519201037185,4.81175599810432,FALSE,TRUE,FALSE,post,FALSE,2016-01-25,2017-05-04,,6,107144902,-343,829619,79.89162588308808,4.380671039808805,129.1495276747519,750.7532421509151,6.621077025403452,0.3483526775543955
AC,2017-12-01,2017,12,81.2437951518222,100.04265004145,10.6925408728599,22.3183426982901,4.8129844372399,4.85803478310714,FALSE,TRUE,FALSE,post,FALSE,2016-01-25,2017-05-04,,7,127562623,-392,829619,80.27568670485572,4.385466794343919,153.76048885090626,768.0620995902939,6.643870588720301,-0.4267018956894671
AC,2018-01-01,2018,1,80.3748155559736,99.25476842834,-21.4055358826386,-1.36014971638383,4.79890412051373,4.85399948316834,FALSE,TRUE,FALSE,post,FALSE,2016-01-25,2017-05-04,,8,114042685,-369,869265,80.34854989690218,4.38637404468902,131.1943826105963,784.1151378006293,6.664555869007194,-1.1066820819888066
AC,2018-02-01,2018,2,82.8909519571735,103.894738988171,-40.9151672485864,-19.9044403853314,4.67144955785609,4.73632551258255,FALSE,TRUE,FALSE,post,FALSE,2016-01-25,2017-05-04,,9,89970422.78,-428,869265,80.57176669426362,4.389148298993949,103.50172016588728,774.1689692368708,6.651790156271914,-1.7612580743501693
AC,2018-03-01,2018,3,87.3428391574804,98.3996097350783,4.52916214571617,-4.13641922417547,4.81577614943808,4.86748514071728,FALSE,TRUE,FALSE,post,FALSE,2016-01-25,2017-05-04,,10,107933657.74,-157,869265,81.51602414559531,4.400799616203943,124.16657491098802,773.9340779326444,6.651486699332844,-2.191506617659747
