period,period_date,year,bimester,uf,state_abbrev,state_name,macroregion,total_revenue_nominal,total_revenue_real,state_tax_revenue_nominal,state_tax_revenue_real,federal_current_transfers_nominal,federal_capital_transfers_nominal,federal_transfers_nominal,federal_transfers_real,transfer_dependency_ratio,own_revenue_ratio,liquidated_expenditure_total_nominal,liquidated_expenditure_total_real,liquidated_expenditure_health_nominal,liquidated_expenditure_health_real,liquidated_expenditure_education_nominal,liquidated_expenditure_education_real,liquidated_expenditure_public_security_nominal,liquidated_expenditure_public_security_real,public_investment_liquidated_cumulative_nominal,public_investment_liquidated_nominal,public_investment_liquidated_real,public_investment_flow_is_derived,public_investment_negative_flow_flag,ipca_month_code,deflator_base_month,source_system,source_frequency,fiscal_series_version,social_expenditure_share_real,pilot_id,treated_unit,donor_pool_main,excluded_from_main_donor_pool,transition_period,analysis_period,post_treatment,treated_post,fiscal_main_window
2015B2,2015-04-01,2015,2,35,SP,Sao Paulo,Southeast,31539056630.03,56434108409.00044,23302781710.01,41696608896.089424,,,0,0,0,0.7388547470954534,32047640319.41,57344137754.462616,3351462474.94,5996907227.065688,5629723272.48,10073491328.504168,1799680213.3,3220240524.321879,,,,,,201504,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.3364012405677947,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2015B2,2015-04-01,2015,2,17,TO,Tocantins,North,1194006448.93,2136483984.6161616,385432994.42,689670830.8895051,,,0,0,0,0.32280645951736936,1149211551.35,2056330664.374085,200836572.46,359364994.1928822,150726921.8,269701771.51452875,100229551.26,179344785.98851255,,,,,,201504,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.39313305282153704,rr_2018_01,FALSE,FALSE,TRUE,FALSE,pre,FALSE,FALSE,TRUE
2015B3,2015-06-01,2015,3,12,AC,Acre,North,755050416.24,1330606027.8296168,158758329.62,279775741.8802442,,,0,0,0,0.21026189272311735,716541243.03,1262742297.2788432,120741340.22,212779374.26352137,160472027.98,282795748.6488689,66322470.96,116878393.47125116,,,,,,201506,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.4850186120346592,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2015B3,2015-06-01,2015,3,27,AL,Alagoas,Northeast,1331286553.51,2346092227.443868,572615745.05,1009106075.0458436,,,0,0,0,0.4301220826878116,1258658495.14,2218101658.6313543,156711631.73,276168898.5609041,157888467.05,278242805.33172977,160968705.75,283671031.17363334,,,,,,201506,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.37783783795707243,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2015B3,2015-06-01,2015,3,13,AM,Amazonas,North,2337662749.6,4119603246.019284,1215110063.08,2141357371.156985,,,0,0,0,0.5197969909423071,2405340432.86,4238869895.448792,464926954.82,819328875.632751,404854572.1,713464852.73562,206919798.57,364649466.2245391,,,,,,201506,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.44762949592535617,rr_2018_01,FALSE,FALSE,TRUE,FALSE,pre,FALSE,FALSE,TRUE
2015B3,2015-06-01,2015,3,16,AP,Amapa,North,698100183.05,1230244089.1576571,114504953.08,201789148.78733876,,,0,0,0,0.16402366860831896,677908184.46,1194660246.728199,136726630.18,240949841.7182659,151712338.03,267358771.19850007,89932499.95,158485743.4118944,,,,,,201506,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.558145596754225,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2015B3,2015-06-01,2015,3,29,BA,Bahia,Northeast,5851874755.96,10312609140.936249,2945545233.68,5190858992.829954,,,0,0,0,0.5033506964037516,6061029769.38,10681197669.094845,790109020.07,1392388908.2573795,676013780.25,1191321786.6641352,740334711.56,1304672918.0268605,,,,,,201506,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.36404003871205276,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2015B3,2015-06-01,2015,3,23,CE,Ceara,Northeast,3475752448.13,6125229599.575865,1633320602.48,2878359103.3044114,,,0,0,0,0.4699185649308102,3232462639.92,5696486196.021686,493093428.57,868965931.5807366,424017712.61,747235564.8977691,259478589.7,457272478.92517215,,,,,,201506,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.36399174930885486,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2015B3,2015-06-01,2015,3,53,DF,Distrito Federal,Center-West,4518958479.16,7963644893.840808,2403261960.53,4235207056.846904,,,0,0,0,0.5318176680784036,4305705218.3,7587834129.087263,1099428581.5,1937494856.2998557,1155009537.47,2035443752.7649453,98546664.14,173666264.53922096,,,,,,201506,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.5464806956847401,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2015B3,2015-06-01,2015,3,32,ES,Espirito Santo,Southeast,2059640263.32,3629651332.6641946,1147975355.56,2023047593.9800713,,,0,0,0,0.557366922760357,1978856165.86,3487287584.8652873,383595281.86,676000149.541904,197016040.94,347196327.5768375,188671485.94,332490931.82611656,,,,,,201506,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.3887512503495544,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2015B3,2015-06-01,2015,3,52,GO,Goias,Center-West,3108501952.01,5478033447.702793,1813090973.61,3195163828.26825,,,0,0,0,0.583268404395767,3121760424.35,5501398514.241354,438034111.72,771936306.3887897,596282573.28,1050813520.8337235,432861382.63,762820538.2765634,,,,,,201506,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.469984197437409,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2015B3,2015-06-01,2015,3,21,MA,Maranhao,Northeast,2390267374.57,4212307030.523325,859161146.86,1514077704.3496706,,,0,0,0,0.3594414398994003,2487790138.27,4384168901.517348,349326371.14,615608925.0747247,457744565.61,806671534.9155098,245091099.44,431917772.996223,,,,,,201506,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.4229303830755071,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2015B3,2015-06-01,2015,3,31,MG,Minas Gerais,Southeast,9566248423.29,16858354809.116793,6440906194.91,11350644173.286848,,,0,0,0,0.6732948915720149,11168692569.28,19682301123.23528,1031714725.38,1818164460.3647847,1249498453.02,2201959150.79626,2052891836.64,3617758753.0090632,,,,,,201506,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.38805840416461584,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2015B3,2015-06-01,2015,3,50,MS,Mato Grosso do Sul,Center-West,1842153750,3246380415.4235463,1156378844.44,2037856847.399479,,,0,0,0,0.6277319927503338,2031523976.38,3580102719.64726,125070973.12,220409375.53379175,247101331.01,435460352.6529504,196836060.99,346879153.5163939,,,,,,201506,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.280089416485216,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2015B3,2015-06-01,2015,3,51,MT,Mato Grosso,Center-West,1967682448.67,3467596428.9815307,330962117,583246069.9200143,,,0,0,0,0.16819894756072282,1930770265.92,3402547033.8536077,226910076.22,399877821.0031992,340549733.06,600142080.3685364,225326843.74,397087730.9164546,,,,,,201506,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.41060641289824407,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2015B3,2015-06-01,2015,3,15,PA,Para,North,3258681014.19,5742690166.105275,1685643114.94,2970565728.150953,,,0,0,0,0.5172777291179557,3220039980.68,5674594061.521935,342584020.81,603727053.6157129,522332000.47,920492318.664938,346322820.78,610315845.132053,,,,,,201506,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.3761564605804099,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2015B3,2015-06-01,2015,3,25,PB,Paraiba,Northeast,1594200679.19,2809419063.5159154,572625405.26,1009123098.9867352,,,0,0,0,0.35919279971135515,1522400449.6,2682887356.179386,211030286.14,371893273.28738064,190800427.99,336242711.92410874,152409486.39,268587337.9142525,,,,,,201506,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.3640567766947407,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2015B3,2015-06-01,2015,3,26,PE,Pernambuco,Northeast,3905067651.16,6881800796.285246,2053743031.05,3619258791.1369023,,,0,0,0,0.5259174013131209,4045278164.98,7128890196.994454,703944106.87,1240542686.5676048,402342807.04,709038433.4430233,343201534.74,604815282.6132128,,,,,,201506,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.35831613786123073,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2015B3,2015-06-01,2015,3,22,PI,Piaui,Northeast,1187049904.06,2091907670.9372296,404738721.58,713260692.3286806,,,0,0,0,0.3409618417858381,1228516899.94,2164983896.692697,198827921.02,350389357.478282,220848325.83,389195353.4028254,43782311.66,77156447.50878908,,,,,,201506,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.37725045421242065,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2015B3,2015-06-01,2015,3,41,PR,Parana,South,7291901091.57,12850330703.87226,4635403279.91,8168852586.538933,,,0,0,0,0.6356920125080802,7605958326.7,13403785733.04564,607411056.09,1070424961.3270928,1295699016.48,2283377221.572425,587820873.83,1035901684.4163346,,,,,,201506,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.32749731715671143,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2015B3,2015-06-01,2015,3,33,RJ,Rio de Janeiro,Southeast,11675525034.06,20575479006.765705,4803827885.25,8465662958.773724,,,0,0,0,0.4114442709202548,10369191234.06,18273360378.325584,808695382.36,1425143178.9213903,1044960794.57,1841507669.1494808,1417756650.94,2498476267.492924,,,,,,201506,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.31549353792649615,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2015B3,2015-06-01,2015,3,24,RN,Rio Grande do Norte,Northeast,1787531685.58,3150121349.000295,834317705.43,1470296743.2273571,,,0,0,0,0.4667428902997538,1774094279.16,3126440951.511228,206779505.86,364402231.9716053,201718940.76,355484127.5888326,138305832.1,243732828.85225907,,,,,,201506,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.3082160205030939,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2015B3,2015-06-01,2015,3,11,RO,Rondonia,North,1088790005.56,1918746766.147439,392953991.86,692492764.6982819,,,0,0,0,0.3609088895501856,828868343.36,1460693471.893138,131762512.35,232201703.89146024,135808401.42,239331670.67073923,135075443.12,238039997.01405227,,,,,,201506,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.4857784232146983,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2015B3,2015-06-01,2015,3,14,RR,Roraima,North,556644678.44,980960673.0368482,120311903.71,212022589.2906428,,,0,0,0,0.21613770573927843,503354826.75,887049331.0181694,96022475.25,169217951.0489242,96142454.11,169429386.72380686,45087788.04,79457055.12790342,,,,,,201506,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.4713428873462173,rr_2018_01,TRUE,FALSE,TRUE,FALSE,pre,FALSE,FALSE,TRUE
2015B3,2015-06-01,2015,3,43,RS,Rio Grande do Sul,South,6815889829.8,12011468237.73382,4750360427.34,8371438625.85824,,,0,0,0,0.6969538161504278,7000513255.15,12336825375.966526,686166960.74,1209214476.8356242,663410804.04,1169111884.1822207,499443369.32,880156269.6781402,,,,,,201506,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.2641265099726436,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2015B3,2015-06-01,2015,3,42,SC,Santa Catarina,South,3362426614.59,5925518382.981807,1981644670.64,3492201695.4850483,,,0,0,0,0.5893495673753562,3619616307.98,6378757198.509601,479742432.92,845437813.5805073,533741766.68,940599457.6964684,339154808.62,597683840.7221378,,,,,,201506,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.37369679356287006,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2015B3,2015-06-01,2015,3,28,SE,Sergipe,Northeast,1125099062.74,1982733288.5165112,393599516.97,693630357.081528,,,0,0,0,0.3498354322786928,1122895289.78,1978849635.8206472,150231276.13,264748733.71048367,136319618.12,240232574.7798113,131866810.8,232385506.38104025,,,,,,201506,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.37262397380968376,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2015B3,2015-06-01,2015,3,35,SP,Sao Paulo,Southeast,29921389152.37,52729698455.69106,21873370895.75,38546881819.85797,,,0,0,0,0.731027920674514,31735401977.16,55926486838.70492,3256845431.01,5739455364.837231,4933723691.74,8694575014.694563,1800860232.38,3173609905.9666047,,,,,,201506,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.3148354434684912,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2015B3,2015-06-01,2015,3,17,TO,Tocantins,North,1325943583.96,2336676448.925205,435608390.07,767661519.1959025,,,0,0,0,0.32852709220782433,1109915670.42,1955975984.7532723,211386299.53,372520666.5746806,172075328.15,303243947.62583745,111610644.63,196688583.06730863,,,,,,201506,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.4460449433267855,rr_2018_01,FALSE,FALSE,TRUE,FALSE,pre,FALSE,FALSE,TRUE
2015B4,2015-08-01,2015,4,12,AC,Acre,North,695472488.93,1215389235.0284204,176414778.85,308297778.16817474,,,0,0,0,0.25366176471109314,742423641.13,1297439820.5862403,122199661.14,213552879.57138088,163148498.78,285113979.7540106,66977748.46,117048532.84702504,,,,,,201508,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.4745618119645883,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2015B4,2015-08-01,2015,4,27,AL,Alagoas,Northeast,1140977439.93,1993941845.2550528,503513931.82,879927563.148306,,,0,0,0,0.4413005149785354,1187713627.52,2075616764.3744943,174837506.27,305541378.53346473,156428703.02,273370643.3053483,169232687.62,295746546.4445966,,,,,,201508,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.4213969473054414,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2015B4,2015-08-01,2015,4,13,AM,Amazonas,North,2139454832.11,3738854394.9115872,1158946926.73,2025344842.7327912,,,0,0,0,0.5417019837651861,2434206033.97,4253953760.385395,438976659.45,767143941.4449174,434339635,759040400.774654,262863536.9,459373329.808179,,,,,,201508,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.46675581914361597,rr_2018_01,FALSE,FALSE,TRUE,FALSE,pre,FALSE,FALSE,TRUE
2015B4,2015-08-01,2015,4,16,AP,Amapa,North,687331485.06,1201162233.0644095,122361595.53,213835871.8069037,,,0,0,0,0.17802413855567603,655112169.84,1144856614.2201295,44884510.75,78438977.89400287,186668286.74,326216536.0042439,93843040.44,163997602.99446234,,,,,,201508,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.4967024776985481,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2015B4,2015-08-01,2015,4,29,BA,Bahia,Northeast,6072257607.6,10611715985.992498,3668444631.27,6410876325.24904,,,0,0,0,0.6041319173742888,5703603414.29,9967465717.104927,863936893.04,1509793149.632985,796308229.07,1391607094.1429234,473034840.17,826663112.7573961,,,,,,201508,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.3740231932913163,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2015B4,2015-08-01,2015,4,23,CE,Ceara,Northeast,3058258201.55,5344530740.273991,1661283348.35,2903214620.3554354,,,0,0,0,0.5432122596803699,3629700877.79,6343168771.530223,489040510.58,854634196.9129405,453364165.29,792287164.2109939,349681415.78,611093947.1989464,,,,,,201508,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.35597591513841403,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2015B4,2015-08-01,2015,4,53,DF,Distrito Federal,Center-West,3940087196.57,6885591651.730279,2090522815.22,3653342102.875661,,,0,0,0,0.53057780473485,4244426178.61,7417446366.990128,1039148534.77,1815988357.351305,1092119647.29,1908559265.545442,92917668.22,162380447.10047042,,,,,,201508,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.5240250994324973,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2015B4,2015-08-01,2015,4,32,ES,Espirito Santo,Southeast,2232695491.58,3901799292.9350014,1173272507.64,2050379847.1372504,,,0,0,0,0.5254959810080131,2037015268.37,3559833736.3055854,358508088.05,626519205.032778,245622540.39,429243422.59695977,208061572.45,363602873.4477634,,,,,,201508,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.3987167958441021,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2015B4,2015-08-01,2015,4,52,GO,Goias,Center-West,2984695813.64,5215975066.553017,1893062666.41,3308265995.5805826,,,0,0,0,0.6342564819365316,3402641033.95,5946365024.001761,500205831.61,874146415.1552128,621770920.8,1086590333.6545782,411638309.5,719368167.7636467,,,,,,201508,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.450713150934315,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2015B4,2015-08-01,2015,4,21,MA,Maranhao,Northeast,1894267953.08,3310372322.526879,833179976.06,1456043179.0803506,,,0,0,0,0.43984272378429057,2177522605.78,3805380624.2829313,250961244.6,438573200.1641757,272793800.07,476727193.76387024,171422952.19,299574194.5868513,,,,,,201508,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.3192517933061749,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2015B4,2015-08-01,2015,4,31,MG,Minas Gerais,Southeast,9646100118.44,16857268160.233952,6604469643.22,11541795592.506187,,,0,0,0,0.6846777000162525,11587592470.94,20250168587.89703,1144250481.36,1999661725.4561288,1230829982.72,2150965760.62935,2052640109.79,3587139293.8411703,,,,,,201508,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.3821087585686225,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2015B4,2015-08-01,2015,4,50,MS,Mato Grosso do Sul,Center-West,1876865053.5,3279959477.8141365,1198669896.21,2094763648.304285,,,0,0,0,0.6386553439069614,1793796340.22,3134790802.567895,133735379.75,233712394.7787785,230466266.3,402756720.8721124,187293880.23,327309806.5582231,,,,,,201508,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.3074460092901973,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2015B4,2015-08-01,2015,4,51,MT,Mato Grosso,Center-West,1927713924.38,3368821612.930343,980477391.87,1713456227.5798118,,,0,0,0,0.5086218341164629,1939408310.81,3389258411.8023615,203121262.21,354969318.59265393,320766237.5,560562550.2424569,242178591.09,423224868.3452402,,,,,,201508,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.39499990101622806,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2015B4,2015-08-01,2015,4,15,PA,Para,North,3054828998.95,5338537956.963203,1669445865.18,2917479217.796498,,,0,0,0,0.5464940478677592,3018702511.25,5275404267.350951,363710920.11,635611536.0423247,379104765.48,662513411.0211252,355594534.06,621427555.5261698,,,,,,201508,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.36386832275008274,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2015B4,2015-08-01,2015,4,25,PB,Paraiba,Northeast,1363880952.94,2383482099.5060577,564954865.77,987300106.1338824,,,0,0,0,0.41422593706010463,1431708027.2,2502014891.5449023,205509826.01,359143509.1981873,200896900.62,351082083.4045934,148544543.84,259592496.29429233,,,,,,201508,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.3876148348174882,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2015B4,2015-08-01,2015,4,26,PE,Pernambuco,Northeast,2565941731.21,4484171563.164039,2054241635.49,3589938077.5837107,,,0,0,0,0.8005800016827733,4417571637.97,7720030769.320636,773019779.75,1350908819.1506512,540672794.73,944865404.2355852,411174742.36,718558050.1520419,,,,,,201508,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.39045599215967114,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2015B4,2015-08-01,2015,4,22,PI,Piaui,Northeast,1006729836.3,1759334301.6392088,401758957.22,702103274.3260374,,,0,0,0,0.3990732595117784,1242509057.23,2171375800.796989,193110879.05,337475439.0721394,214761517.03,375311518.50192976,40879898.54,71440624.04396687,,,,,,201508,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.3611662160599702,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2015B4,2015-08-01,2015,4,41,PR,Parana,South,6463950910.87,11296228791.034592,4151544597.7,7255128985.113362,,,0,0,0,0.6422611580664421,7085997825.1,12383301443.471148,606312020.47,1059574770.3569332,1524511163.31,2664195185.374359,569383238.84,995039013.1987016,,,,,,201508,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.38106227087106026,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2015B4,2015-08-01,2015,4,33,RJ,Rio de Janeiro,Southeast,8458641934,14782097801.396032,4820653485,8424445890.714378,,,0,0,0,0.5699086830503021,10336653309.25,18064060560.62964,849473656.24,1484517581.4542468,1130633117.96,1975864383.14674,1412565411.52,2468561765.2198725,,,,,,201508,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.3282176623534416,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2015B4,2015-08-01,2015,4,24,RN,Rio Grande do Norte,Northeast,1605067465.9,2804973238.482126,834463447.26,1458286139.2330215,,,0,0,0,0.5198930667952304,1950691047.42,3408975822.3911724,207268199.07,362216395.2178428,197377941.26,344932443.5658895,127155988.62,222214425.72935385,,,,,,201508,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.27262242765371064,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2015B4,2015-08-01,2015,4,11,RO,Rondonia,North,994711347.65,1738331110.342606,397787362.17,695162620.3871753,,,0,0,0,0.3999023064427388,998464032.02,1744889201.7960503,149461020.64,261194106.78874484,194930515.9,340655388.06272215,166723313.52,291361230.97008896,,,,,,201508,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.511901113779692,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2015B4,2015-08-01,2015,4,14,RR,Roraima,North,459476631.51,802969147.6992158,113057915.12,197577007.22714755,,,0,0,0,0.24605803073913113,439228899.44,767584749.3465519,82752031.06,144615249.8164231,89768555.18,156877140.85956916,46807120.43,81798879.46513262,,,,,,201508,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.4993471671596163,rr_2018_01,TRUE,FALSE,TRUE,FALSE,pre,FALSE,FALSE,TRUE
2015B4,2015-08-01,2015,4,43,RS,Rio Grande do Sul,South,6416548910.25,11213390314.762156,4450408610.52,7777415789.696634,,,0,0,0,0.6935829014582552,7252778243.14,12674762468.782473,820909082.69,1434598892.0043442,637369481.76,1113849964.1568377,491004416.09,858066265.9788775,,,,,,201508,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.26876362618472693,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2015B4,2015-08-01,2015,4,42,SC,Santa Catarina,South,3616992577.06,6320960082.978776,1998741902.86,3492948220.099575,,,0,0,0,0.5525977342438002,3720109803.99,6501165007.762392,447964864.25,782851489.234418,519463647.49,907800862.2875812,330956705.28,578371140.8579838,,,,,,201508,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.3490179821110168,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2015B4,2015-08-01,2015,4,28,SE,Sergipe,Northeast,1077321685.13,1882698740.2250335,368882727.05,644649648.37685,,,0,0,0,0.3424072235262646,1132086799.4,1978404798.1904104,150370241.35,262783036.7331903,142576134.04,249162261.9764425,125007454.46,218459704.54236284,,,,,,201508,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.36918885554668884,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2015B4,2015-08-01,2015,4,35,SP,Sao Paulo,Southeast,29740977595.78,51974541889.85277,21984617679.99,38419733475.84813,,,0,0,0,0.7392029266418411,32707304848.31,57158416547.27184,3629818545.7,6343374404.841962,5212906323.52,9109936524.686148,1748229426.22,3055159274.8934193,,,,,,201508,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.3238100584734434,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2015B4,2015-08-01,2015,4,17,TO,Tocantins,North,1149156327.91,2008235052.4826877,430367641.68,752099050.8297267,,,0,0,0,0.3745074810341258,1160618213,2028265538.1931305,227947418.41,398354849.2540271,139946574.07,244566912.87023023,113914944.13,199074728.34400097,,,,,,201508,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.4151312905598871,rr_2018_01,FALSE,FALSE,TRUE,FALSE,pre,FALSE,FALSE,TRUE
2015B5,2015-10-01,2015,5,12,AC,Acre,North,672868876.72,1160061404.637825,171855527.01,296287985.6025127,,,0,0,0,0.25540715725734775,862130560.32,1486358521.5313723,123513856.49,212944397.94939208,152126286.64,262273735.44485015,68059625.13,117338380.56576714,,,,,,201510,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.3986632467041044,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
