state_abbrev,period_date,formal_hiring_balance,formal_hiring_balance_sa,formal_hiring_balance_construction_sa,retail_volume_index_sa,services_volume_index_sa,state_name,macroregion,uf,year,month,quarter,pnadc_population,treated_unit,donor_pool_main,excluded_from_main_donor_pool,donor_pool_exclusion_reason,analysis_period,pre_instability_clean,formal_hiring_balance_sa_per_100k_wap,formal_hiring_balance_construction_sa_per_100k_wap,instability_start_date,removal_date
SC,2016-05-01,-4815,-2494.83401494854,-638.519585541341,94.5702669537261,99.39535350882151,Santa Catarina,South,42,2016,5,2,5698000,FALSE,TRUE,FALSE,,pre,TRUE,-43.78438074672762,-11.206029932280467,2016-01-25,2017-05-04
SC,2016-06-01,-8290,-1686.91352757644,-595.941660847291,95.39810266883288,98.48040438743584,Santa Catarina,South,42,2016,6,2,5698000,FALSE,TRUE,FALSE,,pre,TRUE,-29.605362014328534,-10.458786606656565,2016-01-25,2017-05-04
SC,2016-07-01,-5819,-1210.15834863214,-574.839598199227,95.90405955469181,97.47557209071319,Santa Catarina,South,42,2016,7,3,5725000,FALSE,TRUE,FALSE,,pre,TRUE,-21.138137094011178,-10.0408663440913,2016-01-25,2017-05-04
SC,2016-08-01,3014,-1250.66317957054,-572.54420935378,96.02397768462244,96.37011555791779,Santa Catarina,South,42,2016,8,3,5725000,FALSE,TRUE,FALSE,,pre,TRUE,-21.8456450580007,-10.00077221578655,2016-01-25,2017-05-04
SC,2016-09-01,3550,-1625.30171263999,-582.787818055457,96.07645100012667,95.23199908151074,Santa Catarina,South,42,2016,9,3,5725000,FALSE,TRUE,FALSE,,pre,TRUE,-28.389549565764014,-10.179699878697939,2016-01-25,2017-05-04
SC,2016-10-01,1267,-2170.05388368016,-597.972974384579,96.42837054730175,94.22698358221183,Santa Catarina,South,42,2016,10,4,5737000,FALSE,TRUE,FALSE,,pre,TRUE,-37.82558625902319,-10.423095248118859,2016-01-25,2017-05-04
SC,2016-11-01,-1013,-2651.54535132048,-606.354696263644,97.45039954847876,93.44051985497045,Santa Catarina,South,42,2016,11,4,5737000,FALSE,TRUE,FALSE,,pre,TRUE,-46.21832580304131,-10.569194635935924,2016-01-25,2017-05-04
SC,2016-12-01,-26329,-2658.40515935091,-599.184819924535,99.16709551252472,92.93398405980655,Santa Catarina,South,42,2016,12,4,5737000,FALSE,TRUE,FALSE,,pre,TRUE,-46.337897147479694,-10.44421857982456,2016-01-25,2017-05-04
SC,2017-01-01,11284,-2085.17689859245,-571.19811022834,101.25983495389801,92.64453090398185,Santa Catarina,South,42,2017,1,1,5788000,FALSE,TRUE,FALSE,,pre,TRUE,-36.02586210422339,-9.868661199522116,2016-01-25,2017-05-04
SC,2017-02-01,14858,-994.891218772686,-520.549228056666,103.41061899507608,92.55612183591522,Santa Catarina,South,42,2017,2,1,5788000,FALSE,TRUE,FALSE,,pre,TRUE,-17.188860034082342,-8.993594126756497,2016-01-25,2017-05-04
SC,2017-03-01,-4638,476.040829071834,-447.086369657055,105.35889961410147,92.63324140555322,Santa Catarina,South,42,2017,3,1,5788000,FALSE,TRUE,FALSE,,pre,TRUE,8.224616950100796,-7.724367132982982,2016-01-25,2017-05-04
SC,2017-04-01,1839,1980.52387338983,-359.29456963509,106.91422285651227,92.76110059073682,Santa Catarina,South,42,2017,4,2,5791000,FALSE,TRUE,FALSE,,pre,TRUE,34.200032350022965,-6.20436141659627,2016-01-25,2017-05-04
SC,2017-05-01,-614,3126.79855476255,-267.91130248472,107.95969378467109,92.80998683925091,Santa Catarina,South,42,2017,5,2,5791000,FALSE,TRUE,FALSE,,post,FALSE,53.994103863970814,-4.626339189858746,2016-01-25,2017-05-04
SC,2017-06-01,-1546,3700.31137975376,-180.108208432674,108.60159534489192,92.71403157659537,Santa Catarina,South,42,2017,6,2,5791000,FALSE,TRUE,FALSE,,post,FALSE,63.89762354953825,-3.110140017832395,2016-01-25,2017-05-04
SC,2017-07-01,128,3715.10554524385,-100.097154228875,108.9507713091424,92.56289817139825,Santa Catarina,South,42,2017,7,3,5826000,FALSE,TRUE,FALSE,,post,FALSE,63.76768872715156,-1.7181111264825781,2016-01-25,2017-05-04
SC,2017-08-01,6130,3405.00376281018,-32.4457896961902,109.22654677473363,92.35059222498832,Santa Catarina,South,42,2017,8,3,5826000,FALSE,TRUE,FALSE,,post,FALSE,58.444966749230694,-0.5569136576757673,2016-01-25,2017-05-04
SC,2017-09-01,8011,3067.52170357579,16.4037301128625,109.65422496934737,92.06230587998334,Santa Catarina,South,42,2017,9,3,5826000,FALSE,TRUE,FALSE,,post,FALSE,52.65227778193941,0.28156076403814795,2016-01-25,2017-05-04
SC,2017-10-01,8611,2767.28332541017,41.9425975655451,110.29419145125138,91.78752253254655,Santa Catarina,South,42,2017,10,4,5858000,FALSE,TRUE,FALSE,,post,FALSE,47.239387596622905,0.71598835038486,2016-01-25,2017-05-04
SC,2017-11-01,4995,2761.29461595515,44.388851887812,111.25866861689366,91.65343018713482,Santa Catarina,South,42,2017,11,4,5858000,FALSE,TRUE,FALSE,,post,FALSE,47.13715629831257,0.7577475569786958,2016-01-25,2017-05-04
SC,2017-12-01,-22278,3112.10028324815,26.8484650257896,112.42256541041719,91.67594841173513,Santa Catarina,South,42,2017,12,4,5858000,FALSE,TRUE,FALSE,,post,FALSE,53.125644985458344,0.45832135585164907,2016-01-25,2017-05-04
SC,2018-01-01,17348,3633.4046935827,-6.58259899128467,113.61976279159587,91.89040907620479,Santa Catarina,South,42,2018,1,1,5905000,FALSE,TRUE,FALSE,,post,FALSE,61.53098549674343,-0.11147500408610789,2016-01-25,2017-05-04
SC,2018-02-01,16344,4044.5809183312,-44.0001322979127,114.55074785554548,92.20213086139893,Santa Catarina,South,42,2018,2,1,5905000,FALSE,TRUE,FALSE,,post,FALSE,68.49417304540559,-0.7451334851467011,2016-01-25,2017-05-04
SC,2018-03-01,1910,4093.82651126819,-74.1149029121203,115.00631465920979,92.58839040283479,Santa Catarina,South,42,2018,3,1,5905000,FALSE,TRUE,FALSE,,post,FALSE,69.3281373627128,-1.2551211331434429,2016-01-25,2017-05-04
SC,2018-04-01,5322,3747.46393408615,-85.049038903239,115.05225734460672,93.09317619393393,Santa Catarina,South,42,2018,4,2,5914000,FALSE,TRUE,FALSE,,post,FALSE,63.365977918264285,-1.438096701103128,2016-01-25,2017-05-04
SE,2013-01-01,-23,-378.000640098439,-247.077998403284,100,100,Sergipe,Northeast,28,2013,1,1,1628000,FALSE,TRUE,FALSE,,pre,TRUE,-23.218712536759153,-15.176781228702948,2016-01-25,2017-05-04
SE,2013-02-01,-123,-276.453994155196,-239.849185221415,100.33731187326914,99.91925932495342,Sergipe,Northeast,28,2013,2,1,1628000,FALSE,TRUE,FALSE,,pre,TRUE,-16.981203572186487,-14.732750934976352,2016-01-25,2017-05-04
SE,2013-03-01,-3355,-74.9272787071891,-207.743995561983,100.89610053542174,99.80018838428423,Sergipe,Northeast,28,2013,3,1,1628000,FALSE,TRUE,FALSE,,pre,TRUE,-4.602412697001788,-12.760687688082495,2016-01-25,2017-05-04
SE,2013-04-01,2520,144.875026666625,-152.749092484759,101.53456209945276,99.76316819451515,Sergipe,Northeast,28,2013,4,2,1643000,FALSE,TRUE,FALSE,,pre,TRUE,8.81771312639227,-9.296962415383991,2016-01-25,2017-05-04
SE,2013-05-01,-282,345.050226870885,-80.9648881446956,102.12344422600036,99.82015476805383,Sergipe,Northeast,28,2013,5,2,1643000,FALSE,TRUE,FALSE,,pre,TRUE,21.00123109378485,-4.927869028892003,2016-01-25,2017-05-04
SE,2013-06-01,235,536.037047606353,-2.56608519091838,102.55157234098134,99.81422669760022,Sergipe,Northeast,28,2013,6,2,1643000,FALSE,TRUE,FALSE,,pre,TRUE,32.625505027775596,-0.1561829087594875,2016-01-25,2017-05-04
SE,2013-07-01,1651,760.078814534275,73.5411265586863,102.78224605691857,99.63773529620076,Sergipe,Northeast,28,2013,7,3,1640000,FALSE,TRUE,FALSE,,pre,TRUE,46.346269178919215,4.484215034066238,2016-01-25,2017-05-04
SE,2013-08-01,1236,994.761084306076,141.563462321348,102.92395451022996,99.33026331432733,Sergipe,Northeast,28,2013,8,3,1640000,FALSE,TRUE,FALSE,,pre,TRUE,60.65616367719976,8.631918434228536,2016-01-25,2017-05-04
SE,2013-09-01,2313,1196.06407167804,195.136832942119,103.18724798811436,99.09127865578803,Sergipe,Northeast,28,2013,9,3,1640000,FALSE,TRUE,FALSE,,pre,TRUE,72.93073607792927,11.898587374519453,2016-01-25,2017-05-04
SE,2013-10-01,4993,1336.44337713042,231.415590814175,103.54279215093922,98.96136481215184,Sergipe,Northeast,28,2013,10,4,1638000,FALSE,TRUE,FALSE,,pre,TRUE,81.58994976376191,14.127935947141331,2016-01-25,2017-05-04
SE,2013-11-01,3059,1412.39873103549,249.849785867862,103.79593897272856,98.94813146392083,Sergipe,Northeast,28,2013,11,4,1638000,FALSE,TRUE,FALSE,,pre,TRUE,86.22702875674543,15.253344680577655,2016-01-25,2017-05-04
SE,2013-12-01,-1621,1410.56361290936,251.162495147169,103.89155978260814,99.0923763130246,Sergipe,Northeast,28,2013,12,4,1638000,FALSE,TRUE,FALSE,,pre,TRUE,86.1149946831111,15.33348566222033,2016-01-25,2017-05-04
SE,2014-01-01,1142,1328.40418877447,236.532053520546,103.7690621153052,99.31749394761452,Sergipe,Northeast,28,2014,1,1,1639000,FALSE,TRUE,FALSE,,pre,TRUE,81.04967594719157,14.43148587678743,2016-01-25,2017-05-04
SE,2014-02-01,1365,1159.73038576514,208.004164755287,103.34654306279063,99.5936822676165,Sergipe,Northeast,28,2014,2,1,1639000,FALSE,TRUE,FALSE,,pre,TRUE,70.7584127983612,12.690919143092557,2016-01-25,2017-05-04
SE,2014-03-01,-1015,912.470558212152,168.038097196945,102.65388965497998,99.96785317638759,Sergipe,Northeast,28,2014,3,1,1639000,FALSE,TRUE,FALSE,,pre,TRUE,55.6723952539446,10.252476949172971,2016-01-25,2017-05-04
SE,2014-04-01,-366,652.514538315075,118.71482080778,101.96795339699048,100.36769810534122,Sergipe,Northeast,28,2014,4,2,1648000,FALSE,TRUE,FALSE,,pre,TRUE,39.59432878125455,7.203569223773059,2016-01-25,2017-05-04
SE,2014-05-01,-524,385.381303588692,62.9116440283063,101.55773047160503,100.65328035492193,Sergipe,Northeast,28,2014,5,2,1648000,FALSE,TRUE,FALSE,,pre,TRUE,23.38478783911966,3.817454127931207,2016-01-25,2017-05-04
SE,2014-06-01,9,142.485557826312,3.48943514211536,101.61953884032617,100.71187041218069,Sergipe,Northeast,28,2014,6,2,1648000,FALSE,TRUE,FALSE,,pre,TRUE,8.645968314703397,0.21173756930311652,2016-01-25,2017-05-04
SE,2014-07-01,-204,23.5096648598381,-57.6921018164098,102.19884645252448,100.44571738097973,Sergipe,Northeast,28,2014,7,3,1654000,FALSE,TRUE,FALSE,,pre,TRUE,1.42138239781367,-3.4880351763246553,2016-01-25,2017-05-04
SE,2014-08-01,982,57.3161782773246,-118.476742777274,103.07216058827723,99.68674156080081,Sergipe,Northeast,28,2014,8,3,1654000,FALSE,TRUE,FALSE,,pre,TRUE,3.465307030067993,-7.163043698746916,2016-01-25,2017-05-04
SE,2014-09-01,4633,182.037863456775,-174.989878945043,104.06525959499595,98.47799052570852,Sergipe,Northeast,28,2014,9,3,1654000,FALSE,TRUE,FALSE,,pre,TRUE,11.005916774895706,-10.579799210703928,2016-01-25,2017-05-04
SE,2014-10-01,580,312.256273560504,-223.491845558287,105.07349488861476,97.17163303753081,Sergipe,Northeast,28,2014,10,4,1665000,FALSE,TRUE,FALSE,,pre,TRUE,18.754130544174412,-13.422933667164383,2016-01-25,2017-05-04
SE,2014-11-01,2103,363.57896375504,-259.482808025665,105.99652111222646,96.16936563312653,Sergipe,Northeast,28,2014,11,4,1665000,FALSE,TRUE,FALSE,,pre,TRUE,21.836574399702098,-15.584553034574476,2016-01-25,2017-05-04
SE,2014-12-01,-1737,284.552228886626,-282.119527500592,106.70558626012615,95.55145638481186,Sergipe,Northeast,28,2014,12,4,1665000,FALSE,TRUE,FALSE,,pre,TRUE,17.090223957154713,-16.94411576580132,2016-01-25,2017-05-04
SE,2015-01-01,-379,115.206208299465,-291.755574119079,107.19327090867817,95.36405452562596,Sergipe,Northeast,28,2015,1,1,1676000,FALSE,TRUE,FALSE,,pre,TRUE,6.873878776817722,-17.40785048443192,2016-01-25,2017-05-04
SE,2015-02-01,-157,-110.791348242693,-290.342334327542,107.54864955839447,95.45441609028295,Sergipe,Northeast,28,2015,2,1,1676000,FALSE,TRUE,FALSE,,pre,TRUE,-6.610462305649941,-17.32352830116599,2016-01-25,2017-05-04
SE,2015-03-01,249,-328.5174053237,-278.576542529762,107.62671893252636,95.51452990282233,Sergipe,Northeast,28,2015,3,1,1676000,FALSE,TRUE,FALSE,,pre,TRUE,-19.601277167285204,-16.621512084114677,2016-01-25,2017-05-04
SE,2015-04-01,-2039,-455.315808673722,-259.194864418996,107.11255714831186,95.42942049451457,Sergipe,Northeast,28,2015,4,2,1693000,FALSE,TRUE,FALSE,,pre,TRUE,-26.89402295769179,-15.30979707141146,2016-01-25,2017-05-04
SE,2015-05-01,-4046,-482.078455227524,-236.569167341506,105.90226576670115,95.16787573411139,Sergipe,Northeast,28,2015,5,2,1693000,FALSE,TRUE,FALSE,,pre,TRUE,-28.474805388512934,-13.973370782132664,2016-01-25,2017-05-04
SE,2015-06-01,-149,-479.925702248678,-212.632583391554,104.04717510546385,94.6222579077548,Sergipe,Northeast,28,2015,6,2,1693000,FALSE,TRUE,FALSE,,pre,TRUE,-28.347649276354286,-12.559514671680684,2016-01-25,2017-05-04
SE,2015-07-01,-1082,-520.267964552291,-188.765972839143,101.65845070490707,93.78133816917972,Sergipe,Northeast,28,2015,7,3,1698000,FALSE,TRUE,FALSE,,pre,TRUE,-30.64004502663669,-11.116959531162719,2016-01-25,2017-05-04
SE,2015-08-01,722,-577.505384907005,-167.005649836068,99.15455318224554,92.78382617931557,Sergipe,Northeast,28,2015,8,3,1698000,FALSE,TRUE,FALSE,,pre,TRUE,-34.01091783904623,-9.835432852536394,2016-01-25,2017-05-04
SE,2015-09-01,1675,-614.207965548389,-150.881819926169,96.90032441816348,91.692720048886045,Sergipe,Northeast,28,2015,9,3,1698000,FALSE,TRUE,FALSE,,pre,TRUE,-36.17243613359181,-8.885855119326795,2016-01-25,2017-05-04
SE,2015-10-01,1063,-665.062396672384,-143.444772991826,95.15581764388986,90.59666824364588,Sergipe,Northeast,28,2015,10,4,1712000,FALSE,TRUE,FALSE,,pre,TRUE,-38.84710260936822,-8.378783469148715,2016-01-25,2017-05-04
SE,2015-11-01,37,-755.333517830108,-148.998684942166,94.11958796663849,89.60640546153249,Sergipe,Northeast,28,2015,11,4,1712000,FALSE,TRUE,FALSE,,pre,TRUE,-44.11994847138481,-8.703194213911564,2016-01-25,2017-05-04
SE,2015-12-01,-2250,-889.507115421012,-170.239500809163,93.69300202308463,88.87922403191101,Sergipe,Northeast,28,2015,12,4,1712000,FALSE,TRUE,FALSE,,pre,TRUE,-51.9571913213208,-9.943896075301577,2016-01-25,2017-05-04
SE,2016-01-01,-421,-1053.027409807,-209.455450830311,93.59843442021796,88.40178053272616,Sergipe,Northeast,28,2016,1,1,1723000,FALSE,TRUE,FALSE,,pre,TRUE,-61.115926280150894,-12.156439398160824,2016-01-25,2017-05-04
SE,2016-02-01,-1989,-1203.76721957769,-266.055792000966,93.51706175057375,87.99312598278578,Sergipe,Northeast,28,2016,2,1,1723000,FALSE,TRUE,FALSE,,pre,TRUE,-69.86460937769529,-15.441427278059548,2016-01-25,2017-05-04
SE,2016-03-01,-5827,-1290.34771103777,-337.506527663149,93.28880294242344,87.49114235036538,Sergipe,Northeast,28,2016,3,1,1723000,FALSE,TRUE,FALSE,,pre,TRUE,-74.8895943724765,-19.588306887008063,2016-01-25,2017-05-04
SE,2016-04-01,-1262,-1355.57748433051,-417.869674649376,92.81238959798412,86.75146918286336,Sergipe,Northeast,28,2016,4,2,1714000,FALSE,TRUE,FALSE,,pre,TRUE,-79.08853467505894,-24.379794320266978,2016-01-25,2017-05-04
SE,2016-05-01,-1563,-1386.90875157664,-498.549479056972,92.12223327441677,85.81902885591592,Sergipe,Northeast,28,2016,5,2,1714000,FALSE,TRUE,FALSE,,pre,TRUE,-80.91649659140256,-29.086900761783667,2016-01-25,2017-05-04
SE,2016-06-01,-647,-1351.83834740113,-571.686334814717,91.30757959352331,84.94837815357569,Sergipe,Northeast,28,2016,6,2,1714000,FALSE,TRUE,FALSE,,pre,TRUE,-78.87038199539847,-33.35392851894498,2016-01-25,2017-05-04
SE,2016-07-01,-1495,-1316.53856226346,-629.49219800292,90.61407141629674,84.28516563465055,Sergipe,Northeast,28,2016,7,3,1728000,FALSE,TRUE,FALSE,,pre,TRUE,-76.18857420506136,-36.428946643687496,2016-01-25,2017-05-04
SE,2016-08-01,-1001,-1315.79201243594,-666.182536728234,90.12074951537953,83.84658938982804,Sergipe,Northeast,28,2016,8,3,1728000,FALSE,TRUE,FALSE,,pre,TRUE,-76.14537109004283,-38.552230134735765,2016-01-25,2017-05-04
SE,2016-09-01,-396,-1314.20783106971,-678.060373442916,89.7312779061469,83.49150963379607,Sergipe,Northeast,28,2016,9,3,1728000,FALSE,TRUE,FALSE,,pre,TRUE,-76.05369392764526,-39.23960494461319,2016-01-25,2017-05-04
SE,2016-10-01,1932,-1259.83479699103,-664.126321299361,89.39567117880505,83.02693271095127,Sergipe,Northeast,28,2016,10,4,1733000,FALSE,TRUE,FALSE,,pre,TRUE,-72.69675689503924,-38.32234975760883,2016-01-25,2017-05-04
SE,2016-11-01,116,-1106.1197816232,-627.021832254063,89.01340348323149,82.23489394168973,Sergipe,Northeast,28,2016,11,4,1733000,FALSE,TRUE,FALSE,,pre,TRUE,-63.826877185412584,-36.18129441743007,2016-01-25,2017-05-04
SE,2016-12-01,-2897,-868.907764456532,-571.787715157732,88.5288731853217,81.11054116063859,Sergipe,Northeast,28,2016,12,4,1733000,FALSE,TRUE,FALSE,,pre,TRUE,-50.13893620637807,-32.9940978163723,2016-01-25,2017-05-04
SE,2017-01-01,-613,-583.484643404608,-504.784014089982,88.0081283119085,79.81782589849533,Sergipe,Northeast,28,2017,1,1,1730000,FALSE,TRUE,FALSE,,pre,TRUE,-33.72743603494845,-29.178266710403584,2016-01-25,2017-05-04
SE,2017-02-01,-3412,-292.456238528667,-432.979422108284,87.5463597965433,78.67559828717832,Sergipe,Northeast,28,2017,2,1,1730000,FALSE,TRUE,FALSE,,pre,TRUE,-16.904984886050116,-25.027712260594452,2016-01-25,2017-05-04
SE,2017-03-01,-2477,-27.2022935376233,-363.011525444658,87.19386046680654,77.91579665110314,Sergipe,Northeast,28,2017,3,1,1730000,FALSE,TRUE,FALSE,,pre,TRUE,-1.572386909689208,-20.983325170211447,2016-01-25,2017-05-04
SE,2017-04-01,-72,180.794701312538,-299.979726960491,87.01213545054104,77.53290162977777,Sergipe,Northeast,28,2017,4,2,1734000,FALSE,TRUE,FALSE,,pre,TRUE,10.426453362891465,-17.299868913523127,2016-01-25,2017-05-04
SE,2017-05-01,-133,314.674632531663,-246.22618138698,86.96012701665866,77.34096344676196,Sergipe,Northeast,28,2017,5,2,1734000,FALSE,TRUE,FALSE,,post,FALSE,18.147325982218167,-14.199895120356402,2016-01-25,2017-05-04
SE,2017-06-01,634,302.883865389882,-201.244662814375,86.9513233236252,77.18824119039084,Sergipe,Northeast,28,2017,6,2,1734000,FALSE,TRUE,FALSE,,post,FALSE,17.467350945206572,-11.60580523727653,2016-01-25,2017-05-04
SE,2017-07-01,-309,177.60878879031,-164.008066461885,86.92543120124365,76.99413106951545,Sergipe,Northeast,28,2017,7,3,1724000,FALSE,TRUE,FALSE,,post,FALSE,10.302133920551624,-9.513228913102378,2016-01-25,2017-05-04
SE,2017-08-01,156,-0.875665225335901,-130.975251705572,86.85460795235095,76.72292215904395,Sergipe,Northeast,28,2017,8,3,1724000,FALSE,TRUE,FALSE,,post,FALSE,-0.05079264648120075,-7.5971723727129925,2016-01-25,2017-05-04
SE,2017-09-01,-584,-187.643301105838,-99.124939325149,86.77677728912344,76.37833028552157,Sergipe,Northeast,28,2017,9,3,1724000,FALSE,TRUE,FALSE,,post,FALSE,-10.884182198714502,-5.749706457375233,2016-01-25,2017-05-04
SE,2017-10-01,5491,-283.154202495797,-68.0459109783267,86.67410270739548,75.94213309906613,Sergipe,Northeast,28,2017,10,4,1726000,FALSE,TRUE,FALSE,,post,FALSE,-16.40522610056761,-3.942405039300504,2016-01-25,2017-05-04
SE,2017-11-01,44,-264.310667322159,-39.1668555358728,86.5719478412041,75.42045873994664,Sergipe,Northeast,28,2017,11,4,1726000,FALSE,TRUE,FALSE,,post,FALSE,-15.313480146127407,-2.26922685607606,2016-01-25,2017-05-04
SE,2017-12-01,-1152,-163.07143678294,-14.0274380151667,86.55834565023524,74.79809772315893,Sergipe,Northeast,28,2017,12,4,1726000,FALSE,TRUE,FALSE,,post,FALSE,-9.447939558687137,-0.8127136741116281,2016-01-25,2017-05-04
SE,2018-01-01,-788,-15.2250677689881,7.93101934304902,86.6982073586865,74.13573975478559,Sergipe,Northeast,28,2018,1,1,1722000,FALSE,TRUE,FALSE,,post,FALSE,-0.8841502769447214,0.4605702289807793,2016-01-25,2017-05-04
SE,2018-02-01,-931,133.601241240249,28.6014282394365,86.94657800296535,73.55559218276687,Sergipe,Northeast,28,2018,2,1,1722000,FALSE,TRUE,FALSE,,post,FALSE,7.758492522662545,1.6609424064713414,2016-01-25,2017-05-04
SE,2018-03-01,-2477,210.239157963203,48.5797615645331,87.25842417337486,73.19274765349617,Sergipe,Northeast,28,2018,3,1,1722000,FALSE,TRUE,FALSE,,post,FALSE,12.209010334680778,2.8211243649554647,2016-01-25,2017-05-04
SE,2018-04-01,266,200.659889396901,66.3730093672588,87.60577476371957,73.16268947457621,Sergipe,Northeast,28,2018,4,2,1724000,FALSE,TRUE,FALSE,,post,FALSE,11.63920472139797,3.8499425387041066,2016-01-25,2017-05-04
SP,2013-01-01,16956,13529.6817032949,-840.680520368443,99.99999999999999,99.99999999999999,Sao Paulo,Southeast,35,2013,1,1,35136000,FALSE,TRUE,FALSE,,pre,TRUE,38.5066077621098,-2.3926472005021715,2016-01-25,2017-05-04
SP,2013-02-01,47769,13597.4899566571,-327.666764391253,100.18101449732313,100.53098821051509,Sao Paulo,Southeast,35,2013,2,1,35136000,FALSE,TRUE,FALSE,,pre,TRUE,38.69959573274448,-0.932567066231936,2016-01-25,2017-05-04
SP,2013-03-01,46320,14252.0619184612,262.482014944713,100.61865087261576,101.0484381896907,Sao Paulo,Southeast,35,2013,3,1,35136000,FALSE,TRUE,FALSE,,pre,TRUE,40.5625623817771,0.7470458075612278,2016-01-25,2017-05-04
SP,2013-04-01,80227,15573.1810112893,847.376534726371,101.3461780092394,101.4299170677023,Sao Paulo,Southeast,35,2013,4,2,35180000,FALSE,TRUE,FALSE,,pre,TRUE,44.26714329530785,2.408688273810037,2016-01-25,2017-05-04
SP,2013-05-01,22434,17464.7340230985,1368.22984202076,102.32653300020395,101.66917241133748,Sao Paulo,Southeast,35,2013,5,2,35180000,FALSE,TRUE,FALSE,,pre,TRUE,49.64392843404917,3.889226384368278,2016-01-25,2017-05-04
SP,2013-06-01,33896,19490.3236342311,1759.04233054506,103.42191003473646,101.84182275978877,Sao Paulo,Southeast,35,2013,6,2,35180000,FALSE,TRUE,FALSE,,pre,TRUE,55.40171584488658,5.000120325597101,2016-01-25,2017-05-04
SP,2013-07-01,8474,20836.2980428583,1992.40046466619,104.45043344837175,102.04871038661688,Sao Paulo,Southeast,35,2013,7,3,35225000,FALSE,TRUE,FALSE,,pre,TRUE,59.15201715502711,5.656211397207068,2016-01-25,2017-05-04
SP,2013-08-01,39564,20823.1688019888,2045.7064241781,105.24461088969562,102.35933477893678,Sao Paulo,Southeast,35,2013,8,3,35225000,FALSE,TRUE,FALSE,,pre,TRUE,59.11474464723577,5.807541303557416,2016-01-25,2017-05-04
SP,2013-09-01,45275,18896.2002266028,1924.45469539689,105.72769327688353,102.8306895340417,Sao Paulo,Southeast,35,2013,9,3,35225000,FALSE,TRUE,FALSE,,pre,TRUE,53.64428737147708,5.463320639877615,2016-01-25,2017-05-04
SP,2013-10-01,12854,15789.8591466867,1635.23187757163,105.87838720841023,103.44104187082323,Sao Paulo,Southeast,35,2013,10,4,35312000,FALSE,TRUE,FALSE,,pre,TRUE,44.71527850783501,4.630810709027045,2016-01-25,2017-05-04
SP,2013-11-01,-3751,12040.8410873164,1223.96959707583,105.73512350105494,104.04720848765201,Sao Paulo,Southeast,35,2013,11,4,35312000,FALSE,TRUE,FALSE,,pre,TRUE,34.098439871195055,3.4661576718277924,2016-01-25,2017-05-04
SP,2013-12-01,-173821,8130.57807163047,748.079796438828,105.44727633697119,104.48904326608768,Sao Paulo,Southeast,35,2013,12,4,35312000,FALSE,TRUE,FALSE,,pre,TRUE,23.024971883865174,2.118486056974479,2016-01-25,2017-05-04
SP,2014-01-01,7949,4640.97546027888,245.698890435826,105.13639640247742,104.66822787007322,Sao Paulo,Southeast,35,2014,1,1,35498000,FALSE,TRUE,FALSE,,pre,TRUE,13.073906868778185,0.6921485448076681,2016-01-25,2017-05-04
SP,2014-02-01,77928,1420.58324415443,-251.912883008672,104.81846519617707,104.55639878195068,Sao Paulo,Southeast,35,2014,2,1,35498000,FALSE,TRUE,FALSE,,pre,TRUE,4.001868398654657,-0.7096537354461434,2016-01-25,2017-05-04
SP,2014-03-01,19227,-903.490789177431,-727.997804744331,104.48009915706079,104.28217986416918,Sao Paulo,Southeast,35,2014,3,1,35498000,FALSE,TRUE,FALSE,,pre,TRUE,-2.545187867421914,-2.0508135803265843,2016-01-25,2017-05-04
SP,2014-04-01,44374,-2199.96347181303,-1178.10663036289,104.1329991111663,104.02209466187652,Sao Paulo,Southeast,35,2014,4,2,35657000,FALSE,TRUE,FALSE,,pre,TRUE,-6.169794070765993,-3.303998178093754,2016-01-25,2017-05-04
SP,2014-05-01,13201,-3040.90732546352,-1594.81359750498,103.81306270366115,103.94049507425379,Sao Paulo,Southeast,35,2014,5,2,35657000,FALSE,TRUE,FALSE,,pre,TRUE,-8.52821977581827,-4.472652207154219,2016-01-25,2017-05-04
SP,2014-06-01,2884,-3511.92474029001,-1951.96830741771,103.58968350051542,104.15286453619497,Sao Paulo,Southeast,35,2014,6,2,35657000,FALSE,TRUE,FALSE,,pre,TRUE,-9.84918736935247,-5.474292025177974,2016-01-25,2017-05-04
SP,2014-07-01,8308,-3590.37811138872,-2280.09733048008,103.55212358303824,104.64748314554487,Sao Paulo,Southeast,35,2014,7,3,35697000,FALSE,TRUE,FALSE,,pre,TRUE,-10.057926748434657,-6.387364009524834,2016-01-25,2017-05-04
SP,2014-08-01,29617,-3815.03548430153,-2621.6715859606,103.74514341169352,105.265327276964,Sao Paulo,Southeast,35,2014,8,3,35697000,FALSE,TRUE,FALSE,,pre,TRUE,-10.687271995690196,-7.3442350504541,2016-01-25,2017-05-04
SP,2014-09-01,11343,-5281.41345968005,-2997.02083384615,104.10992824653798,105.78864513687485,Sao Paulo,Southeast,35,2014,9,3,35697000,FALSE,TRUE,FALSE,,pre,TRUE,-14.795118524469984,-8.395721864151469,2016-01-25,2017-05-04
SP,2014-10-01,-21886,-8112.06655671876,-3392.2756548931,104.50666382729685,106.03357220906005,Sao Paulo,Southeast,35,2014,10,4,35821000,FALSE,TRUE,FALSE,,pre,TRUE,-22.64611975299059,-9.470075248857096,2016-01-25,2017-05-04
