state_abbrev,period_date,icms_siconfi,tax_siconfi,investment_siconfi,totalexp_siconfi,treated_unit,donor_pool_main,excluded_from_main_donor_pool,analysis_period,pre_instability_clean,instability_start_date,removal_date,donor_pool_exclusion_reason,year,month,bimester,bim_event_time,icms_level,icms_2bim,icms_2bim_log
AP,2016-08-01,5.3088101980232905,5.581713995622838,3.1046287589997776,7.350617947748748,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2016,8,4,-14,202.10961485603673,405.7526795264041,6.005743810258056
AP,2016-10-01,5.25787101872967,6.027757257326898,3.1664802343293275,7.19627490217229,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2016,10,5,-13,192.07213771506167,394.1817525710984,5.976812103873239
AP,2016-12-01,5.292598152890537,5.719164281884886,3.4010376880918645,7.0367610253604775,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2016,12,6,-12,198.85942198215585,390.9315596972175,5.968532505526677
AP,2017-02-01,5.241127664980101,5.551782487198396,3.849769109694858,6.647709426066976,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2017,2,1,-11,188.8829790771663,387.74240105932216,5.960341204338688
AP,2017-04-01,5.39723951238992,5.684350163330777,3.1856880564155787,7.323383248757731,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2017,4,2,-10,220.7960693505119,409.67904842767825,6.01537404443064
AP,2017-06-01,5.422997449816756,5.75427993050535,3.632879496841841,7.147237960396621,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2017,6,3,-9,226.5571995796986,447.3532689302105,6.103348593288267
AP,2017-08-01,4.497442524480519,5.822344814224912,3.359431646439384,7.205256168529258,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2017,8,4,-8,89.78720882675661,316.3444084064552,5.756831520097518
AP,2017-10-01,5.054196602253357,5.585261810328207,3.348390575669145,7.15150780621452,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2017,10,5,-7,156.6786045288576,246.46581335561422,5.5072232956521265
AP,2017-12-01,5.86961060655865,5.908130408258327,3.3472507647358705,6.867886674471053,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2017,12,6,-6,354.1110648916584,510.78966942051596,6.23595789964008
AP,2018-02-01,5.4929983772017374,5.641228468606153,3.3217330130609133,7.04504052141084,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2018,2,1,-5,242.98467541150532,597.0957403031637,6.39207746955189
AP,2018-04-01,5.209361506152264,5.685676826900123,3.256809260201568,7.111272855949286,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2018,4,2,-4,182.9771910774421,425.9618664889474,6.054349826978477
AP,2018-06-01,5.416439335889811,5.897710617055197,3.0788926640795595,7.235534956397789,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2018,6,3,-3,225.07627300422791,408.05346408167,6.011398205235105
AP,2018-08-01,5.394666630763626,6.044824125883115,3.4472605419549787,7.114370816913516,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2018,8,4,-2,220.22871737823058,445.3049903824585,6.098759419052327
AP,2018-10-01,5.40484370010464,6.0143402331496265,2.9473974563877134,6.977882444901926,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2018,10,5,-1,222.48144393969412,442.7101613179247,6.092915292530754
AP,2018-12-01,5.409655518356751,5.90663293309165,2.8954257358026427,7.072049201368046,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2018,12,6,0,223.55456397112818,446.03600791082226,6.10039968398721
AP,2019-02-01,5.363008755201046,5.923106907563071,2.251517962548029,7.104712140313373,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2019,2,1,1,213.3659475627248,436.92051153385296,6.079751282747002
AP,2019-04-01,5.428061676113061,5.859509815841764,3.329328862140345,7.040062651196559,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2019,4,2,2,227.70744660473736,441.0733941674622,6.08921128828305
AP,2019-06-01,5.398036503257603,5.761451575595676,3.3961089501015604,7.020245457418861,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2019,6,3,3,220.97211194425594,448.6795585489933,6.106308954888229
AP,2019-08-01,5.413549189964311,5.727198880542592,3.419990226039778,6.937037556792001,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2019,8,4,4,224.42670885062162,445.39882079487757,6.098970107300404
AP,2019-10-01,5.453088090782842,5.901258389170884,3.844907608286102,7.208657983860556,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2019,10,5,5,233.47805522412386,457.90476407474546,6.1266612237905065
AP,2019-12-01,5.54552248019599,5.858491129422583,3.057411080290192,7.419648292546589,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2019,12,6,6,256.0883443835128,489.56639960763664,6.193520100590714
AP,2020-02-01,5.127938605618242,5.502755626546362,2.8486746330741424,7.130649258726777,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2020,2,1,7,168.66906596687713,424.75741035038993,6.0515182067809965
AP,2020-04-01,5.002547814466864,5.355931817334069,3.075325591303902,6.849539935392635,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2020,4,2,8,148.79177040728234,317.4608363741595,5.760354460721862
AP,2020-06-01,4.748456067708731,5.153623431114949,3.0490258398007626,7.1876665627391825,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2020,6,3,9,115.40596790775783,264.19773831504017,5.576697831548329
AP,2020-08-01,5.139575546985295,5.696334279481002,2.707747455836215,7.008364878999266,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2020,8,4,10,170.64332287473297,286.0492907824908,5.656164141363416
AP,2020-10-01,5.227671660278024,5.708398174820187,2.57970428965426,7.20320365279601,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2020,10,5,11,186.35839234060663,357.0017152153396,5.877740586292858
BA,2015-02-01,5.889983034202452,5.872629796655841,2.828814320020132,6.298089069271717,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2015,2,1,-23,361.3991528954116,,
BA,2015-04-01,5.588215317790814,5.9892534927127254,3.9435851797390375,6.606926913201679,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2015,4,2,-22,267.2582228439416,628.6573757393533,6.443586395634569
BA,2015-06-01,5.682952903564217,5.873354695339166,4.179681490290082,6.576624062743085,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2015,6,3,-21,293.8157598030931,561.0739826470347,6.329852773203947
BA,2015-08-01,5.672211289245978,6.033222839916296,3.4373508165887996,6.496203770298165,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2015,8,4,-20,290.6765942670175,584.4923540701107,6.3707436996804745
BA,2015-10-01,5.69748766197739,5.947509317720051,3.434451324787573,6.522709453970882,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2015,10,5,-19,298.1174874444649,588.7940817114825,6.378076515923054
BA,2015-12-01,5.673187131178269,5.869563216178738,3.6930637150105343,6.620012283962512,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2015,12,6,-18,290.96038712240227,589.0778745668672,6.378558389796294
BA,2016-02-01,5.687128372216401,5.860259490052451,2.5939316368336023,6.457097587260204,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2016,2,1,-17,295.0451431373118,586.0055302597141,6.3733292268357475
BA,2016-04-01,5.670455684730405,5.935354686618958,4.15167340706231,6.5695643657060145,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2016,4,2,-16,290.16672881755034,585.2118719548621,6.371973955944398
BA,2016-06-01,5.675193580482437,5.92056435295555,4.138356000476587,6.553234417621817,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2016,6,3,-15,291.54477046040284,581.7114992779532,6.365974619120761
BA,2016-08-01,5.669402599790262,5.87480036055723,3.8307168885169935,6.521498304486433,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2016,8,4,-14,289.8613194445321,581.406089904935,6.3654494626226095
BA,2016-10-01,5.635059615025098,5.84605671199845,3.8792556478231504,6.497050948446952,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2016,10,5,-13,280.07561352745245,569.9369329719846,6.345525710798308
BA,2016-12-01,5.666655186960772,5.898564119515965,3.2167784236425057,6.179671662473652,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2016,12,6,-12,289.0660437123389,569.1416572397914,6.344129361383534
BA,2017-02-01,5.649793625230167,5.871149234560303,4.031919606034809,6.561075469688047,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2017,2,1,-11,284.23280129174384,573.2988450040828,6.351407125267414
BA,2017-04-01,5.76123872395578,5.947825369722563,3.795919602885115,6.512962287229626,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2017,4,2,-10,317.74167947128706,601.9744807630309,6.400215053651222
BA,2017-06-01,5.701408140101876,5.942309529422,3.5537341818656816,6.503180567693559,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2017,6,3,-9,299.2885445845245,617.0302240558116,6.424918008209383
BA,2017-08-01,5.7268415092039335,5.930335312728617,3.651118205601316,6.507757028954154,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2017,8,4,-8,306.99808482231185,606.2866294068364,6.407352860066642
BA,2017-10-01,5.726977300184476,5.918346442418777,3.8119291315169894,6.526305966569773,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2017,10,5,-7,307.0397752238008,614.0378600461127,6.420056587559049
BA,2017-12-01,5.684441673245544,5.921414277525256,3.475970709465136,6.524151749852579,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2017,12,6,-6,294.25350957162226,601.293284795423,6.399082810172457
BA,2018-02-01,5.780800301586591,6.009626008849098,3.5114440361988124,6.579963335664505,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2018,2,1,-5,324.01839911974025,618.2719086913626,6.426928342395358
BA,2018-04-01,5.805592655006998,6.003655714639473,3.481136086682337,6.6154640870798,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2018,4,2,-4,332.1519865604633,656.1703856802035,6.486420489487586
BA,2018-06-01,5.744883510272276,5.976421930436582,3.698801644964333,6.554905757417689,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2018,6,3,-3,312.5872125098149,644.7391990702781,6.46884589250059
BA,2018-08-01,5.844356115652968,6.0453365034703115,3.6390589570042375,6.605477483792367,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2018,8,4,-2,345.2801497076393,657.8673622174542,6.489003333828786
BA,2018-10-01,5.876609304621305,6.067546471306982,3.850624364600738,6.569953581673061,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2018,10,5,-1,356.59807407716255,701.8782237848018,6.553759918586062
BA,2018-12-01,5.908944032452741,6.129241609829319,3.699699578142424,6.582027233240403,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2018,12,6,0,368.3170191685503,724.9150932457128,6.586054535231906
BA,2019-02-01,5.80810071493958,6.02865181879108,3.6449250571120495,6.232220827203686,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2019,2,1,1,332.9860892019565,701.3031083705068,6.552940187830927
BA,2019-04-01,5.840075615620638,6.02883720403345,3.5440362551257367,6.826023199972244,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2019,4,2,2,343.8053367360155,676.791425937972,6.517363139680402
BA,2019-06-01,5.857271929604743,6.086906778201102,3.4825943362141927,6.571587521550647,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2019,6,3,3,349.7686477887976,693.5739845248131,6.541857916869025
BA,2019-08-01,5.853205566505602,6.054870498915566,3.4044795954970413,6.598287557310898,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2019,8,4,4,348.3492493168263,698.1178971056238,6.5483879955273006
BA,2019-10-01,5.84263591010429,6.06859058757455,3.275853584132662,6.582900522831466,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2019,10,5,5,344.6867074459377,693.035956762764,6.541081883504443
BA,2019-12-01,5.843044045484883,6.066120370283525,3.7406835141804136,6.588066814236117,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2019,12,6,6,344.8274149983786,689.5141224443163,6.535987179176343
BA,2020-02-01,5.848993020566137,6.0765737556409185,3.483366958735049,6.614689736447005,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2020,2,1,7,346.88489858893166,691.7123135873103,6.539170137366997
BA,2020-04-01,5.785531926707853,5.971479389415278,3.4704877034588986,6.566994574321664,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2020,4,2,8,325.5551655509638,672.4400641398954,6.510912983548673
BA,2020-06-01,5.599218456806179,5.873289131138829,3.138561791365638,6.514016008380709,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2020,6,3,9,270.21514007603275,595.7703056269966,6.389855199538993
BA,2020-08-01,5.824917502442108,6.0584943835319445,3.3313489696329843,6.538208871466271,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2020,8,4,10,338.63319551390146,608.8483355899342,6.411569198254502
BA,2020-10-01,5.850359111561702,6.060982754107993,3.4686193814346615,6.6081041380638625,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2020,10,5,11,347.3590987519316,685.992294265833,6.530866394814156
CE,2015-02-01,5.632820244722786,5.856195078238018,,6.479633307968712,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2015,2,1,-23,279.4491222509066,,
CE,2015-04-01,5.656144585315548,5.887356920382661,4.56338406001208,6.492213572220549,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2015,4,2,-22,286.0436968435656,565.4928190944722,6.337697597145705
CE,2015-06-01,5.605768714048607,5.8167744312971905,4.3574634143714395,6.435582511650641,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2015,6,3,-21,271.99092833999083,558.0346251835565,6.324421012756427
CE,2015-08-01,5.60934872064481,5.812499285005529,4.321988633659992,6.5092121498203035,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2015,8,4,-20,272.9664027180666,544.9573310580574,6.300707499961702
CE,2015-10-01,5.603336348711999,5.805987002154446,,6.464085395753067,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2015,10,5,-19,271.33015098577596,544.2965537038426,6.299494233808577
CE,2015-12-01,5.558271000623524,5.722575491777555,4.807408876841908,6.473901571677983,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2015,12,6,-18,259.3739909394646,530.7041419252405,6.274204694448655
CE,2016-02-01,5.616760407964114,5.863949657860044,3.0047363502207114,6.45506879181875,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2016,2,1,-17,274.9970603475363,534.3710512870009,6.28109045025928
CE,2016-04-01,5.591212948117609,5.864921329364218,3.444604661371436,6.527763735494273,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2016,4,2,-16,268.06056616134714,543.0576265088835,6.297215440470325
CE,2016-06-01,5.573376594892591,5.834169726710524,3.5899700925257356,6.451942229520035,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2016,6,3,-15,263.3217306218574,531.3822967832045,6.275481718474966
CE,2016-08-01,5.581383300157928,5.806144611308005,3.1812637705476736,6.460691593463131,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2016,8,4,-14,265.4385331071734,528.7602637290308,6.27053514147995
CE,2016-10-01,5.57563572944572,5.793446808663017,3.0795367320292537,6.4087633528326595,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2016,10,5,-13,263.9172823044947,529.3558154116681,6.271660824677221
CE,2016-12-01,5.565713330705701,5.9496609309740816,4.357786229222446,6.464642139425817,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2016,12,6,-12,261.3115387869717,525.2288210914664,6.263834017334765
CE,2017-02-01,5.608382739824535,5.860859191386786,4.808116951914924,6.441778689132542,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2017,2,1,-11,272.7028497225246,534.0143885094963,6.280422783371528
CE,2017-04-01,5.560100321812946,5.827362087288824,3.913264497166313,6.480747157458822,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2017,4,2,-10,259.8489035284684,532.551753250993,6.277680082064758
CE,2017-06-01,5.657464726372461,5.926201016258355,3.6643175872072864,6.43339888989639,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2017,6,3,-9,286.42156423609123,546.2704677645596,6.303114215299703
CE,2017-08-01,5.606148588960107,5.84164890259995,3.875534190181697,6.489111771412363,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2017,8,4,-8,272.09427049712633,558.5158347332176,6.325282970360189
CE,2017-10-01,5.625428433480893,5.852519590807853,3.7940782071783974,6.439377251483454,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2017,10,5,-7,277.3911027041734,549.4853732012998,6.30898215511142
CE,2017-12-01,5.679188695473656,5.873588762084289,3.802829703683873,6.500004697010119,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2017,12,6,-6,292.7118551098563,570.1029578140297,6.3458169722612805
CE,2018-02-01,5.648407407571454,5.904046849059183,4.527868173794269,6.529379195051796,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2018,2,1,-5,283.8390657280534,576.5509208379096,6.357063663367718
CE,2018-04-01,5.641839196512424,5.901808269335221,3.8888170823450663,6.492489205484953,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2018,4,2,-4,281.9808600615191,565.8199257895725,6.338275875266755
CE,2018-06-01,5.562311875932638,5.843742027325878,4.081128712839542,6.463579062807719,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2018,6,3,-3,260.42420936707913,542.4050694285982,6.296013082874173
CE,2018-08-01,5.65028421383908,5.883385240248356,4.106942830651025,6.550366223772546,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2018,8,4,-2,284.372276876106,544.7964862431852,6.300412305187457
CE,2018-10-01,5.632408226513842,5.892907524671825,4.193503971705252,6.542088048907119,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2018,10,5,-1,279.3340078403111,563.706284716417,6.3345333440699365
CE,2018-12-01,5.677164576437229,5.859433517522753,3.9167911228492143,6.509931369999546,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2018,12,6,0,292.11997069607713,571.4539785363881,6.348183952496969
CE,2019-02-01,5.691653256985981,5.956604951371006,4.107412431754343,6.5548525273798575,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2019,2,1,1,296.3832134357541,588.5031841318312,6.377582337275042
CE,2019-04-01,5.680707295207736,5.939349939971591,3.3730478334406717,6.41156021319245,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2019,4,2,2,293.1567049441175,589.5399183798716,6.379342433341943
CE,2019-06-01,5.669749373227326,6.095385079254696,3.4243064451100005,6.4406288673283445,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2019,6,3,3,289.9618530807377,583.1185580248552,6.368390524209148
CE,2019-08-01,5.703649688255893,5.942538064784395,3.423582768254927,6.532980277981173,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2019,8,4,4,299.9601667246246,589.9220198053623,6.379990358343145
CE,2019-10-01,5.720121845898579,5.958331725485402,3.748490517367372,6.536707428869547,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2019,10,5,5,304.9420766346932,604.9022433593178,6.405066863750921
CE,2019-12-01,5.715574248150053,5.833940486866325,3.7058115888541634,6.486318220798669,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2019,12,6,6,303.55847115861917,608.5005477933123,6.410997812662694
CE,2020-02-01,5.717093775201039,5.963557978175786,3.0982132255104693,6.52810608253722,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2020,2,1,7,304.0200870972324,607.5785582558516,6.409481480855771
CE,2020-04-01,5.531938491678389,5.7741153614291125,4.0110661622732335,6.524066678737477,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2020,4,2,8,252.633163949944,556.6532510471764,6.321942516537032
CE,2020-06-01,5.320750209371279,5.6314840472507335,2.951457626156655,6.356858360563127,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2020,6,3,9,204.53727022602834,457.17043417597233,6.125056262672979
CE,2020-08-01,5.691108584733837,5.924745505062591,3.554054244781122,6.487299541469346,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2020,8,4,10,296.2218256791009,500.75909590512924,6.216125138944367
CE,2020-10-01,5.78115624501894,5.999626408541325,3.631344584090425,6.473755335584128,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2020,10,5,11,324.1337518691761,620.355577548277,6.430292825818523
DF,2015-02-01,6.505900979046069,7.081891811699068,4.214539993990322,7.881606960534743,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2015,2,1,-23,669.0782233288395,,
DF,2015-04-01,6.477228155233356,7.320115174282521,2.9824720165032432,7.911362945353729,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2015,4,2,-22,650.1662862898609,1319.2445096187002,7.184814510532717
DF,2015-06-01,6.518459961699403,7.18827400947494,3.758814669352641,7.843929244594872,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2015,6,3,-21,677.5341529214071,1327.700439211268,7.191203731707908
DF,2015-08-01,6.453786425083386,7.157444154007792,3.5381762720793457,7.788647448314392,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2015,8,4,-20,635.1025139050831,1312.6366668264902,7.179793116150825
DF,2015-10-01,6.468441759113748,7.173080671059994,3.4368603870457113,7.811607824351396,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2015,10,5,-19,644.4786910776625,1279.5812049827455,7.154288119770198
DF,2015-12-01,6.440695050845665,7.183187544803503,3.3943383239409375,7.990190383388747,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2015,12,6,-18,626.8423357296988,1271.3210268073612,7.147811817430218
