year,bimester,uf,annex_name,no_anexo,rows,status,error_message,downloaded_at
2015,5,28,annex02,RREO-Anexo 02,1237,downloaded,,2026-05-28
2015,5,28,annex06,RREO-Anexo 06,157,downloaded,,2026-05-28
2015,5,29,annex01,RREO-Anexo 01,525,downloaded,,2026-05-28
2015,5,29,annex02,RREO-Anexo 02,1453,downloaded,,2026-05-28
2015,5,29,annex06,RREO-Anexo 06,172,downloaded,,2026-05-28
2015,5,31,annex01,RREO-Anexo 01,641,downloaded,,2026-05-28
2015,5,31,annex02,RREO-Anexo 02,1412,downloaded,,2026-05-28
2015,5,31,annex06,RREO-Anexo 06,174,downloaded,,2026-05-28
2015,5,32,annex01,RREO-Anexo 01,576,downloaded,,2026-05-28
2015,5,32,annex02,RREO-Anexo 02,1264,downloaded,,2026-05-28
2015,5,32,annex06,RREO-Anexo 06,164,downloaded,,2026-05-28
2015,5,33,annex01,RREO-Anexo 01,610,downloaded,,2026-05-28
2015,5,33,annex02,RREO-Anexo 02,1331,downloaded,,2026-05-28
2015,5,33,annex06,RREO-Anexo 06,175,downloaded,,2026-05-28
2015,5,35,annex01,RREO-Anexo 01,622,downloaded,,2026-05-28
2015,5,35,annex02,RREO-Anexo 02,1398,downloaded,,2026-05-28
2015,5,35,annex06,RREO-Anexo 06,164,downloaded,,2026-05-28
2015,5,41,annex01,RREO-Anexo 01,496,downloaded,,2026-05-28
2015,5,41,annex02,RREO-Anexo 02,1078,downloaded,,2026-05-28
2015,5,41,annex06,RREO-Anexo 06,164,downloaded,,2026-05-28
2015,5,42,annex01,RREO-Anexo 01,601,downloaded,,2026-05-28
2015,5,42,annex02,RREO-Anexo 02,1229,downloaded,,2026-05-28
2015,5,42,annex06,RREO-Anexo 06,171,downloaded,,2026-05-28
2015,5,43,annex01,RREO-Anexo 01,543,downloaded,,2026-05-28
2015,5,43,annex02,RREO-Anexo 02,1242,downloaded,,2026-05-28
2015,5,43,annex06,RREO-Anexo 06,171,downloaded,,2026-05-28
2015,5,50,annex01,RREO-Anexo 01,482,downloaded,,2026-05-28
2015,5,50,annex02,RREO-Anexo 02,1009,downloaded,,2026-05-28
2015,5,50,annex06,RREO-Anexo 06,167,downloaded,,2026-05-28
2015,5,51,annex01,RREO-Anexo 01,538,downloaded,,2026-05-28
2015,5,51,annex02,RREO-Anexo 02,1242,downloaded,,2026-05-28
2015,5,51,annex06,RREO-Anexo 06,152,downloaded,,2026-05-28
2015,5,52,annex01,RREO-Anexo 01,475,downloaded,,2026-05-28
2015,5,52,annex02,RREO-Anexo 02,1174,downloaded,,2026-05-28
2015,5,52,annex06,RREO-Anexo 06,166,downloaded,,2026-05-28
2015,5,53,annex01,RREO-Anexo 01,453,downloaded,,2026-05-28
2015,5,53,annex02,RREO-Anexo 02,1178,downloaded,,2026-05-28
2015,5,53,annex06,RREO-Anexo 06,169,downloaded,,2026-05-28
2015,6,11,annex01,RREO-Anexo 01,467,downloaded,,2026-05-28
2015,6,11,annex02,RREO-Anexo 02,1006,downloaded,,2026-05-28
2015,6,11,annex06,RREO-Anexo 06,185,downloaded,,2026-05-28
2015,6,12,annex01,RREO-Anexo 01,538,downloaded,,2026-05-28
2015,6,12,annex02,RREO-Anexo 02,1260,downloaded,,2026-05-28
2015,6,12,annex06,RREO-Anexo 06,161,downloaded,,2026-05-28
2015,6,13,annex01,RREO-Anexo 01,549,downloaded,,2026-05-28
2015,6,13,annex02,RREO-Anexo 02,1392,downloaded,,2026-05-28
2015,6,13,annex06,RREO-Anexo 06,192,downloaded,,2026-05-28
2015,6,14,annex01,RREO-Anexo 01,488,downloaded,,2026-05-28
2015,6,14,annex02,RREO-Anexo 02,1194,downloaded,,2026-05-28
2015,6,14,annex06,RREO-Anexo 06,174,downloaded,,2026-05-28
2015,6,15,annex01,RREO-Anexo 01,485,downloaded,,2026-05-28
2015,6,15,annex02,RREO-Anexo 02,1422,downloaded,,2026-05-28
2015,6,15,annex06,RREO-Anexo 06,170,downloaded,,2026-05-28
2015,6,16,annex01,RREO-Anexo 01,467,downloaded,,2026-05-28
2015,6,16,annex02,RREO-Anexo 02,1179,downloaded,,2026-05-28
2015,6,16,annex06,RREO-Anexo 06,170,downloaded,,2026-05-28
2015,6,17,annex01,RREO-Anexo 01,533,downloaded,,2026-05-28
2015,6,17,annex02,RREO-Anexo 02,1298,downloaded,,2026-05-28
2015,6,17,annex06,RREO-Anexo 06,195,downloaded,,2026-05-28
2015,6,21,annex01,RREO-Anexo 01,435,downloaded,,2026-05-28
2015,6,21,annex02,RREO-Anexo 02,1402,downloaded,,2026-05-28
2015,6,21,annex06,RREO-Anexo 06,166,downloaded,,2026-05-28
2015,6,22,annex01,RREO-Anexo 01,500,downloaded,,2026-05-28
2015,6,22,annex02,RREO-Anexo 02,1147,downloaded,,2026-05-28
2015,6,22,annex06,RREO-Anexo 06,178,downloaded,,2026-05-28
2015,6,23,annex01,RREO-Anexo 01,541,downloaded,,2026-05-28
2015,6,23,annex02,RREO-Anexo 02,1466,downloaded,,2026-05-28
2015,6,23,annex06,RREO-Anexo 06,185,downloaded,,2026-05-28
2015,6,24,annex01,RREO-Anexo 01,457,downloaded,,2026-05-28
2015,6,24,annex02,RREO-Anexo 02,1258,downloaded,,2026-05-28
2015,6,24,annex06,RREO-Anexo 06,194,downloaded,,2026-05-28
2015,6,25,annex01,RREO-Anexo 01,560,downloaded,,2026-05-28
2015,6,25,annex02,RREO-Anexo 02,1410,downloaded,,2026-05-28
2015,6,25,annex06,RREO-Anexo 06,187,downloaded,,2026-05-28
2015,6,26,annex01,RREO-Anexo 01,608,downloaded,,2026-05-28
2015,6,26,annex02,RREO-Anexo 02,1367,downloaded,,2026-05-28
2015,6,26,annex06,RREO-Anexo 06,170,downloaded,,2026-05-28
2015,6,27,annex01,RREO-Anexo 01,570,downloaded,,2026-05-28
2015,6,27,annex02,RREO-Anexo 02,1270,downloaded,,2026-05-28
2015,6,27,annex06,RREO-Anexo 06,179,downloaded,,2026-05-28
2015,6,28,annex01,RREO-Anexo 01,473,downloaded,,2026-05-28
2015,6,28,annex02,RREO-Anexo 02,1246,downloaded,,2026-05-28
2015,6,28,annex06,RREO-Anexo 06,156,downloaded,,2026-05-28
2015,6,29,annex01,RREO-Anexo 01,540,downloaded,,2026-05-28
2015,6,29,annex02,RREO-Anexo 02,1568,downloaded,,2026-05-28
2015,6,29,annex06,RREO-Anexo 06,192,downloaded,,2026-05-28
2015,6,31,annex01,RREO-Anexo 01,678,downloaded,,2026-05-28
2015,6,31,annex02,RREO-Anexo 02,1547,downloaded,,2026-05-28
2015,6,31,annex06,RREO-Anexo 06,202,downloaded,,2026-05-28
2015,6,32,annex01,RREO-Anexo 01,605,downloaded,,2026-05-28
2015,6,32,annex02,RREO-Anexo 02,1409,downloaded,,2026-05-28
2015,6,32,annex06,RREO-Anexo 06,184,downloaded,,2026-05-28
2015,6,33,annex01,RREO-Anexo 01,636,downloaded,,2026-05-28
2015,6,33,annex02,RREO-Anexo 02,1400,downloaded,,2026-05-28
2015,6,33,annex06,RREO-Anexo 06,199,downloaded,,2026-05-28
2015,6,35,annex01,RREO-Anexo 01,638,downloaded,,2026-05-28
2015,6,35,annex02,RREO-Anexo 02,1460,downloaded,,2026-05-28
2015,6,35,annex06,RREO-Anexo 06,186,downloaded,,2026-05-28
2015,6,41,annex01,RREO-Anexo 01,513,downloaded,,2026-05-28
2015,6,41,annex02,RREO-Anexo 02,1171,downloaded,,2026-05-28
2015,6,41,annex06,RREO-Anexo 06,186,downloaded,,2026-05-28
2015,6,42,annex01,RREO-Anexo 01,626,downloaded,,2026-05-28
2015,6,42,annex02,RREO-Anexo 02,1318,downloaded,,2026-05-28
2015,6,42,annex06,RREO-Anexo 06,195,downloaded,,2026-05-28
2015,6,43,annex01,RREO-Anexo 01,561,downloaded,,2026-05-28
2015,6,43,annex02,RREO-Anexo 02,1374,downloaded,,2026-05-28
2015,6,43,annex06,RREO-Anexo 06,191,downloaded,,2026-05-28
2015,6,50,annex01,RREO-Anexo 01,525,downloaded,,2026-05-28
2015,6,50,annex02,RREO-Anexo 02,1087,downloaded,,2026-05-28
2015,6,50,annex06,RREO-Anexo 06,190,downloaded,,2026-05-28
2015,6,51,annex01,RREO-Anexo 01,556,downloaded,,2026-05-28
2015,6,51,annex02,RREO-Anexo 02,1355,downloaded,,2026-05-28
2015,6,51,annex06,RREO-Anexo 06,190,downloaded,,2026-05-28
2015,6,52,annex01,RREO-Anexo 01,502,downloaded,,2026-05-28
2015,6,52,annex02,RREO-Anexo 02,1289,downloaded,,2026-05-28
2015,6,52,annex06,RREO-Anexo 06,190,downloaded,,2026-05-28
2015,6,53,annex01,RREO-Anexo 01,478,downloaded,,2026-05-28
2015,6,53,annex02,RREO-Anexo 02,1306,downloaded,,2026-05-28
2015,6,53,annex06,RREO-Anexo 06,194,downloaded,,2026-05-28
2016,1,11,annex01,RREO-Anexo 01,416,downloaded,,2026-05-28
2016,1,11,annex02,RREO-Anexo 02,1108,downloaded,,2026-05-28
2016,1,11,annex06,RREO-Anexo 06,148,downloaded,,2026-05-28
2016,1,12,annex01,RREO-Anexo 01,479,downloaded,,2026-05-28
2016,1,12,annex02,RREO-Anexo 02,1733,downloaded,,2026-05-28
2016,1,12,annex06,RREO-Anexo 06,154,downloaded,,2026-05-28
2016,1,13,annex01,RREO-Anexo 01,513,downloaded,,2026-05-28
2016,1,13,annex02,RREO-Anexo 02,1815,downloaded,,2026-05-28
2016,1,13,annex06,RREO-Anexo 06,169,downloaded,,2026-05-28
2016,1,14,annex01,RREO-Anexo 01,441,downloaded,,2026-05-28
2016,1,14,annex02,RREO-Anexo 02,1296,downloaded,,2026-05-28
2016,1,14,annex06,RREO-Anexo 06,151,downloaded,,2026-05-28
2016,1,15,annex01,RREO-Anexo 01,466,downloaded,,2026-05-28
2016,1,15,annex02,RREO-Anexo 02,2039,downloaded,,2026-05-28
2016,1,15,annex06,RREO-Anexo 06,166,downloaded,,2026-05-28
2016,1,16,annex01,RREO-Anexo 01,433,downloaded,,2026-05-28
2016,1,16,annex02,RREO-Anexo 02,999,downloaded,,2026-05-28
2016,1,16,annex06,RREO-Anexo 06,136,downloaded,,2026-05-28
2016,1,17,annex01,RREO-Anexo 01,512,downloaded,,2026-05-28
2016,1,17,annex02,RREO-Anexo 02,1524,downloaded,,2026-05-28
2016,1,17,annex06,RREO-Anexo 06,161,downloaded,,2026-05-28
2016,1,21,annex01,RREO-Anexo 01,439,downloaded,,2026-05-28
2016,1,21,annex02,RREO-Anexo 02,1128,downloaded,,2026-05-28
2016,1,21,annex06,RREO-Anexo 06,143,downloaded,,2026-05-28
2016,1,22,annex01,RREO-Anexo 01,444,downloaded,,2026-05-28
2016,1,22,annex02,RREO-Anexo 02,1147,downloaded,,2026-05-28
2016,1,22,annex06,RREO-Anexo 06,156,downloaded,,2026-05-28
2016,1,23,annex01,RREO-Anexo 01,496,downloaded,,2026-05-28
2016,1,23,annex02,RREO-Anexo 02,1911,downloaded,,2026-05-28
2016,1,23,annex06,RREO-Anexo 06,158,downloaded,,2026-05-28
2016,1,24,annex01,RREO-Anexo 01,426,downloaded,,2026-05-28
2016,1,24,annex02,RREO-Anexo 02,1408,downloaded,,2026-05-28
2016,1,24,annex06,RREO-Anexo 06,148,downloaded,,2026-05-28
2016,1,25,annex01,RREO-Anexo 01,514,downloaded,,2026-05-28
2016,1,25,annex02,RREO-Anexo 02,1855,downloaded,,2026-05-28
2016,1,25,annex06,RREO-Anexo 06,161,downloaded,,2026-05-28
2016,1,26,annex01,RREO-Anexo 01,579,downloaded,,2026-05-28
2016,1,26,annex02,RREO-Anexo 02,1838,downloaded,,2026-05-28
2016,1,26,annex06,RREO-Anexo 06,168,downloaded,,2026-05-28
2016,1,27,annex01,RREO-Anexo 01,288,downloaded,,2026-05-28
2016,1,27,annex02,RREO-Anexo 02,1300,downloaded,,2026-05-28
2016,1,27,annex06,RREO-Anexo 06,119,downloaded,,2026-05-28
2016,1,28,annex01,RREO-Anexo 01,436,downloaded,,2026-05-28
2016,1,28,annex02,RREO-Anexo 02,1673,downloaded,,2026-05-28
2016,1,28,annex06,RREO-Anexo 06,149,downloaded,,2026-05-28
2016,1,29,annex01,RREO-Anexo 01,495,downloaded,,2026-05-28
2016,1,29,annex02,RREO-Anexo 02,1891,downloaded,,2026-05-28
2016,1,29,annex06,RREO-Anexo 06,165,downloaded,,2026-05-28
2016,1,31,annex01,RREO-Anexo 01,605,downloaded,,2026-05-28
2016,1,31,annex02,RREO-Anexo 02,1935,downloaded,,2026-05-28
2016,1,31,annex06,RREO-Anexo 06,162,downloaded,,2026-05-28
2016,1,32,annex01,RREO-Anexo 01,571,downloaded,,2026-05-28
2016,1,32,annex02,RREO-Anexo 02,1937,downloaded,,2026-05-28
2016,1,32,annex06,RREO-Anexo 06,155,downloaded,,2026-05-28
2016,1,33,annex01,RREO-Anexo 01,548,downloaded,,2026-05-28
2016,1,33,annex02,RREO-Anexo 02,1641,downloaded,,2026-05-28
2016,1,33,annex06,RREO-Anexo 06,161,downloaded,,2026-05-28
2016,1,35,annex01,RREO-Anexo 01,642,downloaded,,2026-05-28
2016,1,35,annex02,RREO-Anexo 02,2020,downloaded,,2026-05-28
2016,1,35,annex06,RREO-Anexo 06,165,downloaded,,2026-05-28
2016,1,41,annex01,RREO-Anexo 01,488,downloaded,,2026-05-28
2016,1,41,annex02,RREO-Anexo 02,1017,downloaded,,2026-05-28
2016,1,41,annex06,RREO-Anexo 06,162,downloaded,,2026-05-28
2016,1,42,annex01,RREO-Anexo 01,552,downloaded,,2026-05-28
2016,1,42,annex02,RREO-Anexo 02,1928,downloaded,,2026-05-28
2016,1,42,annex06,RREO-Anexo 06,167,downloaded,,2026-05-28
2016,1,43,annex01,RREO-Anexo 01,527,downloaded,,2026-05-28
2016,1,43,annex02,RREO-Anexo 02,1789,downloaded,,2026-05-28
2016,1,43,annex06,RREO-Anexo 06,164,downloaded,,2026-05-28
2016,1,50,annex01,RREO-Anexo 01,477,downloaded,,2026-05-28
2016,1,50,annex02,RREO-Anexo 02,1409,downloaded,,2026-05-28
2016,1,50,annex06,RREO-Anexo 06,156,downloaded,,2026-05-28
2016,1,51,annex01,RREO-Anexo 01,499,downloaded,,2026-05-28
2016,1,51,annex02,RREO-Anexo 02,3352,downloaded,,2026-05-28
2016,1,51,annex06,RREO-Anexo 06,147,downloaded,,2026-05-28
2016,1,52,annex01,RREO-Anexo 01,451,downloaded,,2026-05-28
2016,1,52,annex02,RREO-Anexo 02,1328,downloaded,,2026-05-28
2016,1,52,annex06,RREO-Anexo 06,161,downloaded,,2026-05-28
2016,1,53,annex01,RREO-Anexo 01,441,downloaded,,2026-05-28
2016,1,53,annex02,RREO-Anexo 02,1096,downloaded,,2026-05-28
2016,1,53,annex06,RREO-Anexo 06,159,downloaded,,2026-05-28
2016,2,11,annex01,RREO-Anexo 01,412,downloaded,,2026-05-28
2016,2,11,annex02,RREO-Anexo 02,1168,downloaded,,2026-05-28
2016,2,11,annex06,RREO-Anexo 06,149,downloaded,,2026-05-28
2016,2,12,annex01,RREO-Anexo 01,508,downloaded,,2026-05-28
2016,2,12,annex02,RREO-Anexo 02,1855,downloaded,,2026-05-28
2016,2,12,annex06,RREO-Anexo 06,156,downloaded,,2026-05-28
2016,2,13,annex01,RREO-Anexo 01,521,downloaded,,2026-05-28
2016,2,13,annex02,RREO-Anexo 02,1863,downloaded,,2026-05-28
2016,2,13,annex06,RREO-Anexo 06,171,downloaded,,2026-05-28
2016,2,14,annex01,RREO-Anexo 01,448,downloaded,,2026-05-28
2016,2,14,annex02,RREO-Anexo 02,0,downloaded,,2026-05-28
2016,2,14,annex06,RREO-Anexo 06,155,downloaded,,2026-05-28
2016,2,15,annex01,RREO-Anexo 01,479,downloaded,,2026-05-28
2016,2,15,annex02,RREO-Anexo 02,2119,downloaded,,2026-05-28
2016,2,15,annex06,RREO-Anexo 06,166,downloaded,,2026-05-28
2016,2,16,annex01,RREO-Anexo 01,421,downloaded,,2026-05-28
2016,2,16,annex02,RREO-Anexo 02,1209,downloaded,,2026-05-28
2016,2,16,annex06,RREO-Anexo 06,141,downloaded,,2026-05-28
2016,2,17,annex01,RREO-Anexo 01,523,downloaded,,2026-05-28
2016,2,17,annex02,RREO-Anexo 02,1638,downloaded,,2026-05-28
2016,2,17,annex06,RREO-Anexo 06,166,downloaded,,2026-05-28
2016,2,21,annex01,RREO-Anexo 01,455,downloaded,,2026-05-28
2016,2,21,annex02,RREO-Anexo 02,1266,downloaded,,2026-05-28
2016,2,21,annex06,RREO-Anexo 06,145,downloaded,,2026-05-28
2016,2,22,annex01,RREO-Anexo 01,451,downloaded,,2026-05-28
2016,2,22,annex02,RREO-Anexo 02,1211,downloaded,,2026-05-28
2016,2,22,annex06,RREO-Anexo 06,157,downloaded,,2026-05-28
2016,2,23,annex01,RREO-Anexo 01,520,downloaded,,2026-05-28
2016,2,23,annex02,RREO-Anexo 02,2124,downloaded,,2026-05-28
2016,2,23,annex06,RREO-Anexo 06,159,downloaded,,2026-05-28
2016,2,24,annex01,RREO-Anexo 01,445,downloaded,,2026-05-28
2016,2,24,annex02,RREO-Anexo 02,1583,downloaded,,2026-05-28
2016,2,24,annex06,RREO-Anexo 06,152,downloaded,,2026-05-28
2016,2,25,annex01,RREO-Anexo 01,536,downloaded,,2026-05-28
2016,2,25,annex02,RREO-Anexo 02,1946,downloaded,,2026-05-28
2016,2,25,annex06,RREO-Anexo 06,165,downloaded,,2026-05-28
2016,2,26,annex01,RREO-Anexo 01,580,downloaded,,2026-05-28
2016,2,26,annex02,RREO-Anexo 02,1893,downloaded,,2026-05-28
2016,2,26,annex06,RREO-Anexo 06,168,downloaded,,2026-05-28
2016,2,27,annex01,RREO-Anexo 01,484,downloaded,,2026-05-28
2016,2,27,annex02,RREO-Anexo 02,1657,downloaded,,2026-05-28
2016,2,27,annex06,RREO-Anexo 06,145,downloaded,,2026-05-28
2016,2,28,annex01,RREO-Anexo 01,448,downloaded,,2026-05-28
2016,2,28,annex02,RREO-Anexo 02,1691,downloaded,,2026-05-28
2016,2,28,annex06,RREO-Anexo 06,156,downloaded,,2026-05-28
2016,2,29,annex01,RREO-Anexo 01,526,downloaded,,2026-05-28
2016,2,29,annex02,RREO-Anexo 02,2029,downloaded,,2026-05-28
2016,2,29,annex06,RREO-Anexo 06,171,downloaded,,2026-05-28
2016,2,31,annex01,RREO-Anexo 01,622,downloaded,,2026-05-28
2016,2,31,annex02,RREO-Anexo 02,2057,downloaded,,2026-05-28
2016,2,31,annex06,RREO-Anexo 06,173,downloaded,,2026-05-28
2016,2,32,annex01,RREO-Anexo 01,572,downloaded,,2026-05-28
2016,2,32,annex02,RREO-Anexo 02,1990,downloaded,,2026-05-28
2016,2,32,annex06,RREO-Anexo 06,162,downloaded,,2026-05-28
2016,2,33,annex01,RREO-Anexo 01,576,downloaded,,2026-05-28
2016,2,33,annex02,RREO-Anexo 02,1826,downloaded,,2026-05-28
2016,2,33,annex06,RREO-Anexo 06,169,downloaded,,2026-05-28
2016,2,35,annex01,RREO-Anexo 01,642,downloaded,,2026-05-28
2016,2,35,annex02,RREO-Anexo 02,2043,downloaded,,2026-05-28
2016,2,35,annex06,RREO-Anexo 06,165,downloaded,,2026-05-28
2016,2,41,annex01,RREO-Anexo 01,496,downloaded,,2026-05-28
2016,2,41,annex02,RREO-Anexo 02,1046,downloaded,,2026-05-28
2016,2,41,annex06,RREO-Anexo 06,162,downloaded,,2026-05-28
2016,2,42,annex01,RREO-Anexo 01,584,downloaded,,2026-05-28
2016,2,42,annex02,RREO-Anexo 02,2026,downloaded,,2026-05-28
2016,2,42,annex06,RREO-Anexo 06,170,downloaded,,2026-05-28
2016,2,43,annex01,RREO-Anexo 01,533,downloaded,,2026-05-28
2016,2,43,annex02,RREO-Anexo 02,1832,downloaded,,2026-05-28
2016,2,43,annex06,RREO-Anexo 06,164,downloaded,,2026-05-28
2016,2,50,annex01,RREO-Anexo 01,499,downloaded,,2026-05-28
2016,2,50,annex02,RREO-Anexo 02,1440,downloaded,,2026-05-28
2016,2,50,annex06,RREO-Anexo 06,162,downloaded,,2026-05-28
2016,2,51,annex01,RREO-Anexo 01,513,downloaded,,2026-05-28
2016,2,51,annex02,RREO-Anexo 02,1798,downloaded,,2026-05-28
2016,2,51,annex06,RREO-Anexo 06,153,downloaded,,2026-05-28
2016,2,52,annex01,RREO-Anexo 01,475,downloaded,,2026-05-28
2016,2,52,annex02,RREO-Anexo 02,1361,downloaded,,2026-05-28
2016,2,52,annex06,RREO-Anexo 06,162,downloaded,,2026-05-28
2016,2,53,annex01,RREO-Anexo 01,470,downloaded,,2026-05-28
2016,2,53,annex02,RREO-Anexo 02,1149,downloaded,,2026-05-28
2016,2,53,annex06,RREO-Anexo 06,172,downloaded,,2026-05-28
2016,3,11,annex01,RREO-Anexo 01,439,downloaded,,2026-05-28
2016,3,11,annex02,RREO-Anexo 02,1195,downloaded,,2026-05-28
2016,3,11,annex06,RREO-Anexo 06,150,downloaded,,2026-05-28
2016,3,12,annex01,RREO-Anexo 01,514,downloaded,,2026-05-28
2016,3,12,annex02,RREO-Anexo 02,1907,downloaded,,2026-05-28
2016,3,12,annex06,RREO-Anexo 06,161,downloaded,,2026-05-28
2016,3,13,annex01,RREO-Anexo 01,522,downloaded,,2026-05-28
2016,3,13,annex02,RREO-Anexo 02,1863,downloaded,,2026-05-28
2016,3,13,annex06,RREO-Anexo 06,171,downloaded,,2026-05-28
2016,3,14,annex01,RREO-Anexo 01,448,downloaded,,2026-05-28
2016,3,14,annex02,RREO-Anexo 02,1443,downloaded,,2026-05-28
2016,3,14,annex06,RREO-Anexo 06,159,downloaded,,2026-05-28
2016,3,15,annex01,RREO-Anexo 01,488,downloaded,,2026-05-28
2016,3,15,annex02,RREO-Anexo 02,2148,downloaded,,2026-05-28
2016,3,15,annex06,RREO-Anexo 06,168,downloaded,,2026-05-28
2016,3,16,annex01,RREO-Anexo 01,424,downloaded,,2026-05-28
2016,3,16,annex02,RREO-Anexo 02,1234,downloaded,,2026-05-28
2016,3,16,annex06,RREO-Anexo 06,144,downloaded,,2026-05-28
2016,3,17,annex01,RREO-Anexo 01,525,downloaded,,2026-05-28
2016,3,17,annex02,RREO-Anexo 02,1683,downloaded,,2026-05-28
2016,3,17,annex06,RREO-Anexo 06,166,downloaded,,2026-05-28
2016,3,21,annex01,RREO-Anexo 01,463,downloaded,,2026-05-28
2016,3,21,annex02,RREO-Anexo 02,1311,downloaded,,2026-05-28
2016,3,21,annex06,RREO-Anexo 06,150,downloaded,,2026-05-28
2016,3,22,annex01,RREO-Anexo 01,461,downloaded,,2026-05-28
2016,3,22,annex02,RREO-Anexo 02,1232,downloaded,,2026-05-28
2016,3,22,annex06,RREO-Anexo 06,157,downloaded,,2026-05-28
2016,3,23,annex01,RREO-Anexo 01,533,downloaded,,2026-05-28
2016,3,23,annex02,RREO-Anexo 02,2202,downloaded,,2026-05-28
2016,3,23,annex06,RREO-Anexo 06,160,downloaded,,2026-05-28
2016,3,24,annex01,RREO-Anexo 01,441,downloaded,,2026-05-28
2016,3,24,annex02,RREO-Anexo 02,1616,downloaded,,2026-05-28
2016,3,24,annex06,RREO-Anexo 06,157,downloaded,,2026-05-28
2016,3,25,annex01,RREO-Anexo 01,538,downloaded,,2026-05-28
2016,3,25,annex02,RREO-Anexo 02,1978,downloaded,,2026-05-28
2016,3,25,annex06,RREO-Anexo 06,167,downloaded,,2026-05-28
2016,3,26,annex01,RREO-Anexo 01,586,downloaded,,2026-05-28
2016,3,26,annex02,RREO-Anexo 02,1890,downloaded,,2026-05-28
2016,3,26,annex06,RREO-Anexo 06,168,downloaded,,2026-05-28
2016,3,27,annex01,RREO-Anexo 01,527,downloaded,,2026-05-28
2016,3,27,annex02,RREO-Anexo 02,1743,downloaded,,2026-05-28
2016,3,27,annex06,RREO-Anexo 06,150,downloaded,,2026-05-28
2016,3,28,annex01,RREO-Anexo 01,444,downloaded,,2026-05-28
2016,3,28,annex02,RREO-Anexo 02,1697,downloaded,,2026-05-28
2016,3,28,annex06,RREO-Anexo 06,157,downloaded,,2026-05-28
2016,3,29,annex01,RREO-Anexo 01,527,downloaded,,2026-05-28
2016,3,29,annex02,RREO-Anexo 02,2036,downloaded,,2026-05-28
2016,3,29,annex06,RREO-Anexo 06,172,downloaded,,2026-05-28
2016,3,31,annex01,RREO-Anexo 01,642,downloaded,,2026-05-28
2016,3,31,annex02,RREO-Anexo 02,2109,downloaded,,2026-05-28
2016,3,31,annex06,RREO-Anexo 06,174,downloaded,,2026-05-28
2016,3,32,annex01,RREO-Anexo 01,576,downloaded,,2026-05-28
2016,3,32,annex02,RREO-Anexo 02,2020,downloaded,,2026-05-28
2016,3,32,annex06,RREO-Anexo 06,163,downloaded,,2026-05-28
2016,3,33,annex01,RREO-Anexo 01,576,downloaded,,2026-05-28
2016,3,33,annex02,RREO-Anexo 02,1858,downloaded,,2026-05-28
2016,3,33,annex06,RREO-Anexo 06,170,downloaded,,2026-05-28
2016,3,35,annex01,RREO-Anexo 01,640,downloaded,,2026-05-28
2016,3,35,annex02,RREO-Anexo 02,2052,downloaded,,2026-05-28
2016,3,35,annex06,RREO-Anexo 06,165,downloaded,,2026-05-28
2016,3,41,annex01,RREO-Anexo 01,505,downloaded,,2026-05-28
2016,3,41,annex02,RREO-Anexo 02,1050,downloaded,,2026-05-28
2016,3,41,annex06,RREO-Anexo 06,158,downloaded,,2026-05-28
2016,3,42,annex01,RREO-Anexo 01,593,downloaded,,2026-05-28
2016,3,42,annex02,RREO-Anexo 02,2037,downloaded,,2026-05-28
2016,3,42,annex06,RREO-Anexo 06,171,downloaded,,2026-05-28
2016,3,43,annex01,RREO-Anexo 01,537,downloaded,,2026-05-28
2016,3,43,annex02,RREO-Anexo 02,1871,downloaded,,2026-05-28
2016,3,43,annex06,RREO-Anexo 06,165,downloaded,,2026-05-28
2016,3,50,annex01,RREO-Anexo 01,508,downloaded,,2026-05-28
2016,3,50,annex02,RREO-Anexo 02,1464,downloaded,,2026-05-28
2016,3,50,annex06,RREO-Anexo 06,166,downloaded,,2026-05-28
2016,3,51,annex01,RREO-Anexo 01,519,downloaded,,2026-05-28
2016,3,51,annex02,RREO-Anexo 02,1805,downloaded,,2026-05-28
2016,3,51,annex06,RREO-Anexo 06,153,downloaded,,2026-05-28
2016,3,52,annex01,RREO-Anexo 01,470,downloaded,,2026-05-28
2016,3,52,annex02,RREO-Anexo 02,1377,downloaded,,2026-05-28
2016,3,52,annex06,RREO-Anexo 06,162,downloaded,,2026-05-28
2016,3,53,annex01,RREO-Anexo 01,479,downloaded,,2026-05-28
2016,3,53,annex02,RREO-Anexo 02,1172,downloaded,,2026-05-28
2016,3,53,annex06,RREO-Anexo 06,172,downloaded,,2026-05-28
2016,4,11,annex01,RREO-Anexo 01,426,downloaded,,2026-05-28
2016,4,11,annex02,RREO-Anexo 02,1199,downloaded,,2026-05-28
2016,4,11,annex06,RREO-Anexo 06,153,downloaded,,2026-05-28
2016,4,12,annex01,RREO-Anexo 01,527,downloaded,,2026-05-28
2016,4,12,annex02,RREO-Anexo 02,1920,downloaded,,2026-05-28
2016,4,12,annex06,RREO-Anexo 06,161,downloaded,,2026-05-28
2016,4,13,annex01,RREO-Anexo 01,519,downloaded,,2026-05-28
2016,4,13,annex02,RREO-Anexo 02,1863,downloaded,,2026-05-28
2016,4,13,annex06,RREO-Anexo 06,171,downloaded,,2026-05-28
2016,4,14,annex01,RREO-Anexo 01,446,downloaded,,2026-05-28
2016,4,14,annex02,RREO-Anexo 02,1455,downloaded,,2026-05-28
2016,4,14,annex06,RREO-Anexo 06,158,downloaded,,2026-05-28
