pseudo_treated_state,outcome,short_label,channel_slug,period_date,analysis_period,augmented_gap
PB,icms_revenue_real_pc_ma4_v5,"ICMS, MA4",public_sector,2018-10-01,pre,0.3461995125262831
PB,icms_revenue_real_pc_ma4_v5,"ICMS, MA4",public_sector,2019-08-01,post,-1.0388512903854803
PB,icms_revenue_real_pc_ma4_v5,"ICMS, MA4",public_sector,2019-10-01,post,-6.178243098188375
PB,icms_revenue_real_pc_ma4_v5,"ICMS, MA4",public_sector,2019-12-01,post,-0.5115140294563219
PB,public_investment_liquidated_real_pc_ma4_v5,"Public investment, MA4",public_sector,2015-08-01,pre,0.22537999890143823
PB,public_investment_liquidated_real_pc_ma4_v5,"Public investment, MA4",public_sector,2015-10-01,pre,-0.0912076092794436
PB,public_investment_liquidated_real_pc_ma4_v5,"Public investment, MA4",public_sector,2015-12-01,pre,-2.4223245265829476
PB,public_investment_liquidated_real_pc_ma4_v5,"Public investment, MA4",public_sector,2016-02-01,pre,-1.7738788727880959
PB,public_investment_liquidated_real_pc_ma4_v5,"Public investment, MA4",public_sector,2016-04-01,pre,1.6913356056270672
PB,public_investment_liquidated_real_pc_ma4_v5,"Public investment, MA4",public_sector,2016-06-01,pre,-0.46881627262848724
PB,public_investment_liquidated_real_pc_ma4_v5,"Public investment, MA4",public_sector,2016-08-01,pre,0.568257009936552
PB,public_investment_liquidated_real_pc_ma4_v5,"Public investment, MA4",public_sector,2016-10-01,pre,-1.1806870286929296
PB,public_investment_liquidated_real_pc_ma4_v5,"Public investment, MA4",public_sector,2016-12-01,pre,0.8532589160917823
PB,public_investment_liquidated_real_pc_ma4_v5,"Public investment, MA4",public_sector,2017-02-01,pre,-1.1330785557224061
PB,public_investment_liquidated_real_pc_ma4_v5,"Public investment, MA4",public_sector,2017-04-01,pre,0.284997691053384
PB,public_investment_liquidated_real_pc_ma4_v5,"Public investment, MA4",public_sector,2017-06-01,pre,0.09904464642293931
