competencia,period_date,year,month,state_abbrev,state_name,macroregion,fpe,fpm,fpm_capitais,ipi_exp,iof_est,iof_mun,fex_est,fex_mun,itr,lc87_est,lc87_mun,lc176_est,lc176_mun,cide_est,cide_mun,tcp
201607,2016-07-01,2016,7,AL,Alagoas,Northeast,162524417.42,161779672.4,35986370.62,142126.87,0,0,0,0,18513.7,819214.51,273071.97,,,5199715.01,1733238.34,0
201607,2016-07-01,2016,7,AM,Amazonas,North,109013757.92,104188104.42,31092224.19,1707735.06,0,0,0,0,31546.96,982683,327561.24,,,5670768.74,1890256.25,0
201607,2016-07-01,2016,7,AP,Amapa,North,133298072.7,26596357.16,18425021.78,504442.97,0,0,0,0,6296.99,396318,132106.06,,,2365988.12,788662.71,0
201607,2016-07-01,2016,7,BA,Bahia,Northeast,367085389.98,632491873.49,57578192.95,12283022.09,0,0,0,0,323010.41,3623743.51,1207916.16,,,25185607.57,8395202.51999999,0
201607,2016-07-01,2016,7,CE,Ceara,Northeast,286633830.43,337067721.74,57578192.95,1819282.54,0,0,0,0,23798.4,1588089.76,529364.03,,,13789679.78,4596559.93,0
201607,2016-07-01,2016,7,DF,Distrito Federal,Center-West,26964340.51,11515638.6,11515638.6,418610.1,0,0,0,0,41147.36,1052675,0,,,7236044.91,0,0
201607,2016-07-01,2016,7,ES,Espirito Santo,Southeast,58601145.69,119420650.79,10364074.75,15984304.04,0,0,0,0,23334.51,4156737,1385579.38,,,8157267.62,2719089.21,0
201607,2016-07-01,2016,7,GO,Goias,Center-West,111072611.5,249025036.25,20728149.46,6221695,0,0,0,0,547805.21,1301352,433785,,,19073072.88,6357690.96,0
201607,2016-07-01,2016,7,MA,Maranhao,Northeast,281996526.46,281944499.33,35986370.62,3295624.35,0,0,0,0,56661.58,1636830,545610.81,,,11474972.73,3824990.91,0
201607,2016-07-01,2016,7,MG,Minas Gerais,Southeast,174025868.94,891832510.820008,34546915.78,30472550.8,0,0,0,0,1153341.02,12581536.51,4193848.86,,,41614664.24,13871554.75,0
201607,2016-07-01,2016,7,MS,Mato Grosso do Sul,Center-West,52037818.08,100874566.58,11515638.6,4975987.73,0,0,0,0,1357353.46,1203783.76,401261.54,,,9841500.09,3280500.01,0
201607,2016-07-01,2016,7,MT,Mato Grosso,Center-West,90163722.7,123906801.43,10364074.75,3670491.96,0,0,0,0,1464228.71,1892348.25,630783.31,,,12652609.94,4217536.65,0
201607,2016-07-01,2016,7,PA,Para,North,238780134.9,238352438.89,31092224.19,13508514.03,0,0,0,0,204883.05,4254617.25,1418206.31,,,12167344.25,4055781.42,0
201607,2016-07-01,2016,7,PB,Paraiba,Northeast,187090017.67,219501075.059999,28789096.48,266251.23,0,0,0,0,17764.83,280312.51,93438.4000000001,,,7579785.49,2526595.16,0
201607,2016-07-01,2016,7,PE,Pernambuco,Northeast,269573083.58,333919215.13,36274261.58,1315725.24,0,0,0,0,22742.15,1448508.76,482836.92,,,13517632.9,4505877.63,0
201607,2016-07-01,2016,7,PI,Piaui,Northeast,168825993.95,180165182.19,35986370.62,59991.44,0,0,0,0,73006.95,294108.76,98037.15,,,9208404.67,3069468.22,0
201607,2016-07-01,2016,7,PR,Parana,South,112639215.47,458800544.140001,20728149.46,21223451.96,0,0,0,0,559778.11,9830496,3276833.67,,,23981769.8,7993923.26999999,0
201607,2016-07-01,2016,7,RJ,Rio de Janeiro,Southeast,59683313.49,199722206.7,20152367.55,45827376.47,0,0,0,0,118787.4,5718404.25,1906135.12,,,18684253.74,6228084.58,0
201607,2016-07-01,2016,7,RN,Rio Grande do Norte,Northeast,163219817.68,168131345.85,20728149.46,311919.8,0,0,0,0,16920.61,353086.51,117696.16,,,7048364.23,2349454.74,0
201607,2016-07-01,2016,7,RO,Rondonia,North,109998257.16,59937157.1,16121894.04,926890.07,0,0,0,0,23230.83,243155.25,81051.94,,,5326476.83,1775492.28,0
201607,2016-07-01,2016,7,RR,Roraima,North,96914574.71,33784647.11,28789096.48,4682.09,0,0,0,0,5326.52,37284,12428.05,,,2758163.99,919388,0
201607,2016-07-01,2016,7,RS,Rio Grande do Sul,South,91995985.22,459421611.919999,18137130.81,22616716.83,0,0,0,0,734718.96,9793348.51,3264451.47,,,20808777.72,6936259.24,0
201607,2016-07-01,2016,7,SC,Santa Catarina,South,49998497.47,264976123.109999,9212510.9,15096811.89,0,0,0,0,111888.79,3501527.25,1167176.9,,,13452250.81,4484083.6,0
201607,2016-07-01,2016,7,SE,Sergipe,Northeast,162336893.75,98797015.73,18425021.78,78405.04,0,0,0,0,10822.4,244227.76,81409.55,,,4605946.01,1535315.34,0
201607,2016-07-01,2016,7,SP,Sao Paulo,Southeast,39067430.44,905382856.380001,20152367.55,50754150.35,0,0,0,0,1001444.86,30363255,10121087.64,,,65904789.81,21968263.27,0
201607,2016-07-01,2016,7,TO,Tocantins,North,169552648.15,96525246.1399999,18425021.72,267431.27,0,0,0,0,149589.62,76761.76,25587.83,,,7942418.25,2647472.75,0
201608,2016-08-01,2016,8,AC,Acre,North,165744128.1,26989775.54,15468550.87,16734.83,0,0,0,0,5522.28,88764,29588.1,,,0,0,70068.98
201608,2016-08-01,2016,8,AL,Alagoas,Northeast,201552805.41,120729402.66,26855123.02,143617.87,0,0,0,0,20388.62,819214.51,273071.97,,,0,0,165318.95
201608,2016-08-01,2016,8,AM,Amazonas,North,135192170.43,77751224.07,23202826.27,1725650.11,0,0,0,0,20765,982683,327561.24,,,0,0,69839.92
201608,2016-08-01,2016,8,AP,Amapa,North,165308086.84,19847748.81,13749823,509734.85,0,0,0,0,6761.76,396318,132106.06,,,0,0,212573.76
201608,2016-08-01,2016,8,BA,Bahia,Northeast,455236765.98,472002230.450001,42968196.8,12411877.42,0,0,0,0,340780.68,3623743.51,1207916.16,,,0,0,1037299.38
201608,2016-08-01,2016,8,CE,Ceara,Northeast,355465680.65,251539542.22,42968196.8,1838367.75,0,0,0,0,25163.09,1588089.76,529364.03,,,0,0,384627.58
201608,2016-08-01,2016,8,DF,Distrito Federal,Center-West,33439519.79,8593639.37,8593639.37,423001.55,0,0,0,0,15756.67,1052675,0,,,0,0,776077.18
201608,2016-08-01,2016,8,ES,Espirito Santo,Southeast,72673543.44,89118636.87,7734275.44,16151987.75,0,0,0,0,25634.08,4156737,1385579.38,,,0,0,469676.9
201608,2016-08-01,2016,8,GO,Goias,Center-West,137745434.25,185836970.56,15468550.87,6286963.85,0,0,0,0,512362.57,1301352,433785,,,0,0,810846.93
201608,2016-08-01,2016,8,MA,Maranhao,Northeast,349714780.89,210403385.13,26855123.02,3330197.17,0,0,0,0,58391.81,1636830,545610.81,,,0,0,312595.24
201608,2016-08-01,2016,8,MG,Minas Gerais,Southeast,215816199.53,665537311.960007,25780918.1,30792223.81,0,0,0,0,1578559.33,12581536.51,4193848.86,,,0,0,452667.87
201608,2016-08-01,2016,8,MS,Mato Grosso do Sul,Center-West,64534107.35,75278468.98,8593639.37,5028188.41,0,0,0,0,988992.33,1203783.76,401261.54,,,0,0,355667.23
201608,2016-08-01,2016,8,MT,Mato Grosso,Center-West,111815513.94,92466463.79,7734275.44,3708997.34,0,0,0,0,930834.25,1892348.25,630783.31,,,0,0,2129171.83
201608,2016-08-01,2016,8,PA,Para,North,296120465.05,177872455.31,23202826.27,13650225.43,0,0,0,0,166335.57,4254617.25,1418206.31,,,0,0,384143.71
201608,2016-08-01,2016,8,PB,Paraiba,Northeast,232017554.82,163804472.15,21484098.42,269044.32,0,0,0,0,18731.23,280312.51,93438.4000000001,,,0,0,180722.89
201608,2016-08-01,2016,8,PE,Pernambuco,Northeast,334307989.69,249189942.69,27069964.01,1329527.88,0,0,0,0,83884.4,1448508.76,482836.92,,,0,0,207463.71
201608,2016-08-01,2016,8,PI,Piaui,Northeast,209367633.78,134449736.72,26855123.02,60620.78,0,0,0,0,56512.6,294108.76,98037.15,,,0,0,1310924.7
201608,2016-08-01,2016,8,PR,Parana,South,139688240.3,342383656.560001,15468550.87,21446097.09,0,0,0,0,496528.6,9830496,3276833.67,,,0,0,377589.56
201608,2016-08-01,2016,8,RJ,Rio de Janeiro,Southeast,74015581.54,149044328.94,15038868.89,46308129.62,0,0,0,0,100122.83,5718404.25,1906135.12,,,0,0,1657303.63
201608,2016-08-01,2016,8,RN,Rio Grande do Norte,Northeast,202415198.12,125469391.25,15468550.87,315192.02,0,0,0,0,25885.09,353086.51,117696.16,,,0,0,173382.35
201608,2016-08-01,2016,8,RO,Rondonia,North,136413085.96,44728593.52,12031095.13,936613.64,0,0,0,0,57808.32,243155.25,81051.94,,,0,0,61945.87
201608,2016-08-01,2016,8,RR,Roraima,North,120187506.16,25212069.03,21484098.42,4731.21,0,0,0,0,8066.45,37284,12428.05,,,0,0,995808.45
201608,2016-08-01,2016,8,RS,Rio Grande do Sul,South,114087773.41,342847138,13534982,22853978.02,0,0,0,0,780101.15,9793348.51,3264451.47,,,0,0,177430.26
201608,2016-08-01,2016,8,SC,Santa Catarina,South,62005067.26,197740597.32,6874911.5,15255185.34,0,0,0,0,82099.15,3501527.25,1167176.9,,,0,0,718994.87
201608,2016-08-01,2016,8,SE,Sergipe,Northeast,201320250.08,73728080.5300001,13749823,79227.54,0,0,0,0,16096.91,244227.76,81409.55,,,0,0,5623506.77
201608,2016-08-01,2016,8,SP,Sao Paulo,Southeast,48449028.95,675649357.139999,15038868.89,51286587.95,0,0,0,0,793265.74,30363255,10121087.64,,,0,0,166934.94
201608,2016-08-01,2016,8,TO,Tocantins,North,210268785.71,72032753.83,13749823.03,270236.76,0,0,0,0,92730.62,76761.76,25587.83,,,0,0,166363.38
201609,2016-09-01,2016,9,AC,Acre,North,134783089.62,21948079.83,12579022.26,18325.64,0,0,0,0,15932.97,88764,29588.1,,,0,0,32195.89
201609,2016-09-01,2016,9,AL,Alagoas,Northeast,163902698.36,98177125.3699999,21838580.32,157270.17,0,0,0,0,58245.02,819214.51,273071.97,,,0,0,90097.0499999999
201609,2016-09-01,2016,9,AM,Amazonas,North,109938244.16,63227279.55,18868533.4,1889690.32,0,0,0,0,48578.53,982683,327561.24,,,0,0,30651.5
201609,2016-09-01,2016,9,AP,Amapa,North,134428500.97,16140185.28,11181353.13,558190.23,0,0,0,0,23468.43,396318,132106.06,,,0,0,112350.58
201609,2016-09-01,2016,9,BA,Bahia,Northeast,370198441.02,383832114.41,34941728.49,13591749.86,0,0,0,0,1087341.71,3623743.51,1207916.16,,,0,0,562970.08
201609,2016-09-01,2016,9,CE,Ceara,Northeast,289064615.67,204551902.53,34941728.49,2013122.91,0,0,0,0,159790.8,1588089.76,529364.03,,,0,0,207490.7
201609,2016-09-01,2016,9,DF,Distrito Federal,Center-West,27193010.37,6988345.73,6988345.73,463212.05,0,0,0,0,137399.09,1052675,0,,,0,0,434469.22
201609,2016-09-01,2016,9,ES,Espirito Santo,Southeast,59098110.03,72471256.44,6289511.15,17687394.86,0,0,0,0,288775.63,4156737,1385579.38,,,0,0,263952.54
201609,2016-09-01,2016,9,GO,Goias,Center-West,112014557.75,151122585.4,12579022.26,6884602.31,0,0,0,0,3699065.29,1301352,433785,,,0,0,434037.57
201609,2016-09-01,2016,9,MA,Maranhao,Northeast,284387985.25,171099990.81,21838580.32,3646765.53,0,0,0,0,169179.27,1636830,545610.81,,,0,0,169062.65
201609,2016-09-01,2016,9,MG,Minas Gerais,Southeast,175501687.42,541214804.559999,20965037.11,33719331,0,0,0,0,5268146.69,12581536.51,4193848.86,,,0,0,234057.53
201609,2016-09-01,2016,9,MS,Mato Grosso do Sul,Center-West,52479122.41,61216435.73,6988345.73,5506167.72,0,0,0,0,3294308.19,1203783.76,401261.54,,,0,0,187134.73
201609,2016-09-01,2016,9,MT,Mato Grosso,Center-West,90928352.1,75193709.69,6289511.15,4061574.45,0,0,0,0,4797897.76,1892348.25,630783.31,,,0,0,1153040.87
201609,2016-09-01,2016,9,PA,Para,North,240805099.04,144645843.75,18868533.4,14947815.13,0,0,0,0,772828.43,4254617.25,1418206.31,,,0,0,202270.23
201609,2016-09-01,2016,9,PB,Paraiba,Northeast,188676626.1,133205763.74,17470864.26,294619.66,0,0,0,0,58994.57,280312.51,93438.4000000001,,,0,0,94054.05
201609,2016-09-01,2016,9,PE,Pernambuco,Northeast,271859185.91,202641209.23,22013288.97,1455912.73,0,0,0,0,114897.67,1448508.76,482836.92,,,0,0,106643.66
201609,2016-09-01,2016,9,PI,Piaui,Northeast,170257715.14,109334499.99,21838580.32,66383.38,0,0,0,0,197027.65,294108.76,98037.15,,,0,0,734690.2
201609,2016-09-01,2016,9,PR,Parana,South,113594447.23,278426317.58,12579022.26,23484761.93,0,0,0,0,6346769.9,9830496,3276833.67,,,0,0,214881.58
201609,2016-09-01,2016,9,RJ,Rio de Janeiro,Southeast,60189455.13,121202817.71,12229604.98,50710177.99,0,0,0,0,421714.81,5718404.25,1906135.12,,,0,0,973062.159999999
201609,2016-09-01,2016,9,RN,Rio Grande do Norte,Northeast,164603995.93,102031681.98,12579022.26,345154.14,0,0,0,0,89378.48,353086.51,117696.16,,,0,0,91180.4099999999
201609,2016-09-01,2016,9,RO,Rondonia,North,110931092.4,36373283.13,9783684,1025648.09,0,0,0,0,182848.47,243155.25,81051.94,,,0,0,27181.49
201609,2016-09-01,2016,9,RR,Roraima,North,97736454.37,20502449.2,17470864.26,5180.96,0,0,0,0,20156.34,37284,12428.05,,,0,0,576296.88
201609,2016-09-01,2016,9,RS,Rio Grande do Sul,South,92776153.01,278803219.530001,11006644.49,25026475.98,0,0,0,0,4477738.6,9793348.51,3264451.47,,,0,0,89691.65
201609,2016-09-01,2016,9,SC,Santa Catarina,South,50422507.47,160802611.62,5590676.59,16705342.47,0,0,0,0,1183065.08,3501527.25,1167176.9,,,0,0,401295.03
201609,2016-09-01,2016,9,SE,Sergipe,Northeast,163713584.42,59955659.8299999,11181353.13,86758.9,0,0,0,0,40662.46,244227.76,81409.55,,,0,0,3097795.83
201609,2016-09-01,2016,9,SP,Sao Paulo,Southeast,39398740,549437914.799999,12229604.98,56161888.33,0,0,0,0,7101373.28,30363255,10121087.64,,,0,0,88651.89
201609,2016-09-01,2016,9,TO,Tocantins,North,170990531.7,58577020.6400001,11181353.17,295925.44,0,0,0,0,516764.4,76761.76,25587.83,,,0,0,82399.61
201610,2016-10-01,2016,10,AC,Acre,North,165293217.09,26642664.5,15269612.28,19369.25,0,0,0,0,209682.65,88764,29588.1,,,14246.55,4748.85,34166.59
201610,2016-10-01,2016,10,AL,Alagoas,Northeast,200420011.87,119176722.3,26509743.52,166226.36,0,0,0,0,711968.15,819214.51,273071.97,,,25792.77,8597.59,93628.4400000001
201610,2016-10-01,2016,10,AM,Amazonas,North,138058162.22,76751278.9,22904418.37,1997304.11,0,0,0,0,478975.82,982683,327561.24,,,28129.4,9376.47,32350.6
201610,2016-10-01,2016,10,AP,Amapa,North,163822349.73,19592490.25,13572988.69,589977.98,0,0,0,0,402815.32,396318,132106.06,,,11736.3,3912.1,117601.69
201610,2016-10-01,2016,10,BA,Bahia,Northeast,446023221.85,465931885.08,42415589.57,14365770.87,0,0,0,0,20860949.67,3623743.51,1207916.1,,,124931.21,41643.74,617759.54
201610,2016-10-01,2016,10,CE,Ceara,Northeast,348753668.29,248304533.83,42415589.57,2127765.97,0,0,0,0,760982.57,1588089.76,529364.03,,,68402.61,22800.87,217252.92
201610,2016-10-01,2016,10,DF,Distrito Federal,Center-West,32899362.81,8483117.94,8483117.94,489590.97,0,0,0,0,374767.79,1052675,0,,,35893.83,0,457844.22
201610,2016-10-01,2016,10,ES,Espirito Santo,Southeast,73624974.63,87972496.75,7634806.17,18694654.09,0,0,0,0,2330395.44,4156737,1385579.38,,,40463.48,13487.83,279161.52
201610,2016-10-01,2016,10,GO,Goias,Center-West,136004915.76,183446951.24,15269612.28,7276665.64,0,0,0,0,53163935.2799999,1301352,433785,,,94610.47,31536.82,450786.36
201610,2016-10-01,2016,10,MA,Maranhao,Northeast,344529285.47,207697424.2,26509743.52,3854441.04,0,0,0,0,2642865.48,1636830,545610.81,,,56920.69,18973.56,174944.6
201610,2016-10-01,2016,10,MG,Minas Gerais,Southeast,213329243.91,656977946.989995,25449353.76,35639574.62,0,0,0,0,51839612.110000104,12581536.51,4193848.86,,,206426.25,68808.7500000001,246204.31
201610,2016-10-01,2016,10,MS,Mato Grosso do Sul,Center-West,65154381.23,74310324.88,8483117.94,5819732.2,0,0,0,0,81144740.9,1203783.76,401261.54,,,48817.99,16272.67,200590.91
201610,2016-10-01,2016,10,MT,Mato Grosso,Center-West,109496783.71,91277269.8700001,7634806.17,4292872.39,0,0,0,0,71494547.7900001,1892348.25,630783.31,,,62762.27,20920.76,1226488.99
201610,2016-10-01,2016,10,PA,Para,North,292920575.18,175584866.93,22904418.37,15799061.17,0,0,0,0,8307636.69,4254617.25,1418206.31,,,60355.15,20118.38,211430.52
201610,2016-10-01,2016,10,PB,Paraiba,Northeast,228005166.96,161697811.92,21207794.81,311397.65,0,0,0,0,494497.38,280312.51,93438.4000000001,,,37598.93,12532.98,99529.4399999999
201610,2016-10-01,2016,10,PE,Pernambuco,Northeast,326216311.74,245985152,26721821.45,1538823.86,0,0,0,0,1072796.12,1448508.76,482836.92,,,67053.15,22351.05,112489.25
201610,2016-10-01,2016,10,PI,Piaui,Northeast,206556923.91,132720603.53,26509743.52,70163.78,0,0,0,0,4173396.17,294108.76,98037.15,,,45677.56,15225.85,769225.48
201610,2016-10-01,2016,10,PR,Parana,South,136292629.61,337980317.249999,15269612.28,24822168.8,0,0,0,0,58139990.7499999,9830496,3276833.67,,,118959.67,39653.22,220052.27
201610,2016-10-01,2016,10,RJ,Rio de Janeiro,Southeast,77951923.2,147127494.1,14845456.36,53598013.96,0,0,0,0,3257880.57,5718404.25,1906135.12,,,92681.76,30893.92,990454.07
201610,2016-10-01,2016,10,RN,Rio Grande do Norte,Northeast,199912551.5,123855750.23,15269612.28,364809.95,0,0,0,0,568918.93,353086.51,117696.16,,,34962.85,11654.28,93685.11
201610,2016-10-01,2016,10,RO,Rondonia,North,137053918.14,44153346.21,11876365.11,1084056.54,0,0,0,0,1737245.42,243155.25,81051.94,,,26421.57,8807.19,29420.07
201610,2016-10-01,2016,10,RR,Roraima,North,119547706.98,24887820.71,21207794.81,5476,0,0,0,0,254197.75,37284,12428.05,,,13681.65,4560.55,545661.28
201610,2016-10-01,2016,10,RS,Rio Grande do Sul,South,109921752.19,338437841.399999,13360910.74,26451680.15,0,0,0,0,51160261.97,9793348.51,3264451.47,,,103220.29,34406.76,99232.4299999999
201610,2016-10-01,2016,10,SC,Santa Catarina,South,61917367.07,195197488.69,6786494.35,17656675.93,0,0,0,0,8829046.61,3501527.25,1167176.9,,,66728.83,22242.94,417152.57
201610,2016-10-01,2016,10,SE,Sergipe,Northeast,196904793.75,72779875.97,13572988.69,91699.63,0,0,0,0,765483.75,244227.76,81409.55,,,22847.43,7615.81,3270955.72
201610,2016-10-01,2016,10,SP,Sao Paulo,Southeast,47025490.96,666959940.540001,14845456.36,59360187.49,0,0,0,0,121561572.72,30363255,10121087.64,,,326915.49,108971.83,93494.62
201610,2016-10-01,2016,10,TO,Tocantins,North,204956672.15,71106351.6699999,13572988.68,312777.74,0,0,0,0,6949687.53,76761.76,25587.83,,,39397.74,13132.58,87036.15
201611,2016-11-01,2016,11,AC,Acre,North,315525913.52,48609165.84,27859192.76,20242.4,0,0,0,0,21141.95,88764,29588.1,,,0,0,37730.8
201611,2016-11-01,2016,11,AL,Alagoas,Northeast,377776900.87,217436248.76,48366654.07,173719.58,0,0,0,0,142673.73,819214.51,273071.97,,,0,0,88028.5399999999
201611,2016-11-01,2016,11,AM,Amazonas,North,290106648.71,140031625.84,41788789.12,2087339.37,0,0,0,0,62525.48,982683,327561.24,,,0,0,36088.34
201611,2016-11-01,2016,11,AP,Amapa,North,304206135.43,35746222.1,24763726.89,616573.22,0,0,0,0,17534.43,396318,132106.06,,,0,0,112975.8
201611,2016-11-01,2016,11,BA,Bahia,Northeast,785882989.56,850086154.569999,77386646.5,15013356.7,0,0,0,0,2414855.62,3623743.51,1207916.1,,,0,0,519946.79
201611,2016-11-01,2016,11,CE,Ceara,Northeast,618529409.5,453028120.78,77386646.5,2223682.2,0,0,0,0,89898.85,1588089.76,529364.03,,,0,0,195538.43
201611,2016-11-01,2016,11,DF,Distrito Federal,Center-West,59110559.8,15477329.33,15477329.33,511660.96,0,0,0,0,30447.21,1052675,0,,,0,0,382511.03
201611,2016-11-01,2016,11,ES,Espirito Santo,Southeast,149983233.43,160504579.42,13929596.38,19537379.02,0,0,0,0,182748.28,4156737,1385579.38,,,0,0,242772.48
201611,2016-11-01,2016,11,GO,Goias,Center-West,248396406.05,334696373.54,27859192.76,7604686.03,0,0,0,0,8360435.75000001,1301352,433785,,,0,0,392694.06
201611,2016-11-01,2016,11,MA,Maranhao,Northeast,622879130.17,378941019.73,48366654.07,4028193.01,0,0,0,0,256603.4,1636830,545610.81,,,0,0,156035.07
201611,2016-11-01,2016,11,MG,Minas Gerais,Southeast,391611939.42,1198646979.94999,46431987.92,37246149.31,0,0,0,0,6571922.93,12581536.51,4193848.86,,,0,0,214157.44
201611,2016-11-01,2016,11,MS,Mato Grosso do Sul,Center-West,130911046.46,135578140.47,15477329.33,6082076.29,0,0,0,0,22285215.42,1203783.76,401261.54,,,0,0,177323.33
201611,2016-11-01,2016,11,MT,Mato Grosso,Center-West,192465119.79,166534086.77,13929596.38,4486388.17,0,0,0,0,12644249.05,1892348.25,630783.31,,,0,0,1032127.03
201611,2016-11-01,2016,11,PA,Para,North,539480112.08,320352114.17,41788789.12,16511257.45,0,0,0,0,1191261.49,4254617.25,1418206.31,,,0,0,192385.57
201611,2016-11-01,2016,11,PB,Paraiba,Northeast,407455521.28,295015372.07,38693323.27,325434.93,0,0,0,0,128188.83,280312.51,93438.4000000001,,,0,0,92739.8199999999
201611,2016-11-01,2016,11,PE,Pernambuco,Northeast,563699665.14,448796442.990001,48753587.3,1608191.56,0,0,0,0,246408.72,1448508.76,482836.92,,,0,0,104663.25
201611,2016-11-01,2016,11,PI,Piaui,Northeast,375880189.74,242146866.77,48366654.07,73326.63,0,0,0,0,347658.88,294108.76,98037.15,,,0,0,657084.87
201611,2016-11-01,2016,11,PR,Parana,South,235390515.92,616640315.77,27859192.76,25941112.25,0,0,0,0,7020835.09,9830496,3276833.67,,,0,0,195404.34
201611,2016-11-01,2016,11,RJ,Rio de Janeiro,Southeast,182797433.6,268432039.1,27085326.28,56014126.21,0,0,0,0,1494026.57,5718404.25,1906135.12,,,0,0,834875.620000001
201611,2016-11-01,2016,11,RN,Rio Grande do Norte,Northeast,365572538.89,225973067.69,27859192.76,381254.97,0,0,0,0,132496.61,353086.51,117696.16,,,0,0,88780.5800000001
201611,2016-11-01,2016,11,RO,Rondonia,North,269934648.06,80557157.61,21668261.04,1132924.07,0,0,0,0,238513.68,243155.25,81051.94,,,0,0,32743.27
201611,2016-11-01,2016,11,RR,Roraima,North,225632713.65,45407478.19,38693323.27,5722.86,0,0,0,0,30415.18,37284,12428.05,,,0,0,507409.28
201611,2016-11-01,2016,11,RS,Rio Grande do Sul,South,178149458.39,617475054.970001,24376793.66,27644079.34,0,0,0,0,9161460.67,9793348.51,3264451.47,,,0,0,90562.73
201611,2016-11-01,2016,11,SC,Santa Catarina,South,118858593.52,356135063.350001,12381863.46,18452610.45,0,0,0,0,732683.02,3501527.25,1167176.9,,,0,0,368858.74
201611,2016-11-01,2016,11,SE,Sergipe,Northeast,344090616.22,132785856.76,24763726.89,95833.31,0,0,0,0,115456.53,244227.76,81409.55,,,0,0,2755624.89
201611,2016-11-01,2016,11,SP,Sao Paulo,Southeast,79153211.6,1216859006.69999,27085326.28,62036049.26,0,0,0,0,13617845.9,30363255,10121087.64,,,0,0,89016.9
201611,2016-11-01,2016,11,TO,Tocantins,North,352293661.03,129732536.94,24763726.89,326877.28,0,0,0,0,862711.480000001,76761.76,25587.83,,,0,0,80417.9299999999
201612,2016-12-01,2016,12,AC,Acre,North,383663280.89,80292496.88,46017744.15,21535.96,0,0,1301917.5,433972.5,23970.11,88764,29588.1,,,0,0,56849.99
201612,2016-12-01,2016,12,AL,Alagoas,Northeast,458646666.88,359160644.86,79891916.93,184820.97,0,0,6669438.75,2223146.25,96282.82,819214.51,273071.97,,,0,0,116186.27
201612,2016-12-01,2016,12,AM,Amazonas,North,356686514.96,231303885.25,69026616.23,2220729,49500.17,115500.56,11541611.25,3847203.75,57539.85,982683,327561.24,,,0,0,55159.32
201612,2016-12-01,2016,12,AP,Amapa,North,368639391.94,59045519.26,40904661.47,655974.8,94173.08,219737.23,0,0,21799.27,396318,132106.06,,,0,0,142995.25
201612,2016-12-01,2016,12,BA,Bahia,Northeast,945896925,1404170159.3,127827067.06,15972772.35,0,0,55690683.75,18563561.25,2046453.22,3623743.51,1207916.1,,,0,0,606497.149999999
201612,2016-12-01,2016,12,CE,Ceara,Northeast,745115018.29,748310703.169999,127827067.06,2365784.71,905.67,2113.23,413156.25,137718.75,114185.24,1588089.76,529364.03,,,0,0,252905.69
201612,2016-12-01,2016,12,DF,Distrito Federal,Center-West,71329266.22,25565413.42,25565413.42,544358.21,0,0,0,0,51014.49,1052675,0,,,0,0,477569.96
201612,2016-12-01,2016,12,ES,Espirito Santo,Southeast,183769064.36,265121057.35,23008872.1,20785898.44,0,0,107802337.5,35934112.5,186278.38,4156737,1385579.38,,,0,0,316060.87
201612,2016-12-01,2016,12,GO,Goias,Center-West,300376690.08,552850618.910001,46017744.15,8090656.93,2184.91,5098.16,110115427.5,36705142.5,7147525.34999999,1301352,433785,,,0,0,472234.420000001
201612,2016-12-01,2016,12,MA,Maranhao,Northeast,752241026.68,625933814.97,79891916.93,4285611.21,30.35,70.81,34478583.75,11492861.25,351638.47,1636830,545610.81,,,0,0,192952.01
201612,2016-12-01,2016,12,MG,Minas Gerais,Southeast,473870102.46,1979922041.68999,76696240.26,39626332.47,901.14,2102.66,240234198.75,80078066.25,5396482.46,12581536.51,4193848.86,,,0,0,262423.02
201612,2016-12-01,2016,12,MS,Mato Grosso do Sul,Center-West,160148709.11,223947628.83,25565413.42,6470746.19,0,0,63849678.75,21283226.25,21740570.02,1203783.76,401261.54,,,0,0,227652.14
201612,2016-12-01,2016,12,MT,Mato Grosso,Center-West,231578343.58,275080583.51,23008872.1,4773086.96,2714403.56,6333606.61,293822392.5,97940797.5,12097818.71,1892348.25,630783.31,,,0,0,1249973.75
201612,2016-12-01,2016,12,PA,Para,North,653069006.6,529156810.54,69026616.23,17566395.14,3011807.37,7027550.37,125173620,41724540,1719001.68,4254617.25,1418206.31,,,0,0,237547.2
201612,2016-12-01,2016,12,PB,Paraiba,Northeast,491333997.02,487305642.310001,63913533.53,346231.59,6.62,15.46,2921490,973830,112365.19,280312.51,93438.4000000001,,,0,0,123502.45
201612,2016-12-01,2016,12,PE,Pernambuco,Northeast,676697438.86,741320826.469999,80531052.26,1710961.63,0,0,2310018.75,770006.25,303284.22,1448508.76,482836.92,,,0,0,133626.5
201612,2016-12-01,2016,12,PI,Piaui,Northeast,454326141.92,399977576.72,79891916.93,78012.52,77.17,180.07,6701906.25,2233968.75,417898.65,294108.76,98037.15,,,0,0,808451.14
201612,2016-12-01,2016,12,PR,Parana,South,282556302.23,1018564908.92,46017744.15,27598856.72,0,0,67827386.25,22609128.75,7103729.32,9830496,3276833.67,,,0,0,250905.78
201612,2016-12-01,2016,12,RJ,Rio de Janeiro,Southeast,227303044.49,443395363.09,44739473.49,59593660.8,154241.82,359897.8,94938772.5,31646257.5,345632.3,5718404.25,1906135.12,,,0,0,1001827.02
