competencia,period_date,year,month,uf,state_abbrev,state_name,macroregion,formal_hiring_balance,source_series
201012,2010-12-01,2010,12,32,ES,Espirito Santo,Southeast,224,old_caged_adjusted
201012,2010-12-01,2010,12,33,RJ,Rio de Janeiro,Southeast,795,old_caged_adjusted
201012,2010-12-01,2010,12,35,SP,Sao Paulo,Southeast,-8628,old_caged_adjusted
201012,2010-12-01,2010,12,41,PR,Parana,South,-2243,old_caged_adjusted
201012,2010-12-01,2010,12,42,SC,Santa Catarina,South,-403,old_caged_adjusted
201012,2010-12-01,2010,12,43,RS,Rio Grande do Sul,South,690,old_caged_adjusted
201012,2010-12-01,2010,12,50,MS,Mato Grosso do Sul,Center-West,-335,old_caged_adjusted
201012,2010-12-01,2010,12,51,MT,Mato Grosso,Center-West,-729,old_caged_adjusted
201012,2010-12-01,2010,12,52,GO,Goias,Center-West,532,old_caged_adjusted
201012,2010-12-01,2010,12,53,DF,Distrito Federal,Center-West,-698,old_caged_adjusted
201101,2011-01-01,2011,1,11,RO,Rondonia,North,653,old_caged_adjusted
201101,2011-01-01,2011,1,12,AC,Acre,North,391,old_caged_adjusted
201101,2011-01-01,2011,1,13,AM,Amazonas,North,1911,old_caged_adjusted
201101,2011-01-01,2011,1,14,RR,Roraima,North,294,old_caged_adjusted
201101,2011-01-01,2011,1,15,PA,Para,North,1640,old_caged_adjusted
201101,2011-01-01,2011,1,16,AP,Amapa,North,318,old_caged_adjusted
201101,2011-01-01,2011,1,17,TO,Tocantins,North,802,old_caged_adjusted
201101,2011-01-01,2011,1,21,MA,Maranhao,Northeast,922,old_caged_adjusted
201101,2011-01-01,2011,1,22,PI,Piaui,Northeast,508,old_caged_adjusted
201101,2011-01-01,2011,1,23,CE,Ceara,Northeast,1212,old_caged_adjusted
201101,2011-01-01,2011,1,24,RN,Rio Grande do Norte,Northeast,867,old_caged_adjusted
201101,2011-01-01,2011,1,25,PB,Paraiba,Northeast,685,old_caged_adjusted
201101,2011-01-01,2011,1,26,PE,Pernambuco,Northeast,2415,old_caged_adjusted
201101,2011-01-01,2011,1,27,AL,Alagoas,Northeast,1735,old_caged_adjusted
201101,2011-01-01,2011,1,28,SE,Sergipe,Northeast,1112,old_caged_adjusted
201101,2011-01-01,2011,1,29,BA,Bahia,Northeast,5978,old_caged_adjusted
201101,2011-01-01,2011,1,31,MG,Minas Gerais,Southeast,3855,old_caged_adjusted
201101,2011-01-01,2011,1,32,ES,Espirito Santo,Southeast,537,old_caged_adjusted
201101,2011-01-01,2011,1,33,RJ,Rio de Janeiro,Southeast,2628,old_caged_adjusted
201101,2011-01-01,2011,1,35,SP,Sao Paulo,Southeast,9625,old_caged_adjusted
201101,2011-01-01,2011,1,41,PR,Parana,South,2195,old_caged_adjusted
201101,2011-01-01,2011,1,42,SC,Santa Catarina,South,1631,old_caged_adjusted
201101,2011-01-01,2011,1,43,RS,Rio Grande do Sul,South,1656,old_caged_adjusted
201101,2011-01-01,2011,1,50,MS,Mato Grosso do Sul,Center-West,928,old_caged_adjusted
201101,2011-01-01,2011,1,51,MT,Mato Grosso,Center-West,1962,old_caged_adjusted
201101,2011-01-01,2011,1,52,GO,Goias,Center-West,2522,old_caged_adjusted
201101,2011-01-01,2011,1,53,DF,Distrito Federal,Center-West,1099,old_caged_adjusted
201102,2011-02-01,2011,2,11,RO,Rondonia,North,705,old_caged_adjusted
201102,2011-02-01,2011,2,12,AC,Acre,North,599,old_caged_adjusted
201102,2011-02-01,2011,2,13,AM,Amazonas,North,1912,old_caged_adjusted
201102,2011-02-01,2011,2,14,RR,Roraima,North,233,old_caged_adjusted
201102,2011-02-01,2011,2,15,PA,Para,North,2560,old_caged_adjusted
201102,2011-02-01,2011,2,16,AP,Amapa,North,220,old_caged_adjusted
201102,2011-02-01,2011,2,17,TO,Tocantins,North,781,old_caged_adjusted
201102,2011-02-01,2011,2,21,MA,Maranhao,Northeast,1842,old_caged_adjusted
201102,2011-02-01,2011,2,22,PI,Piaui,Northeast,445,old_caged_adjusted
201102,2011-02-01,2011,2,23,CE,Ceara,Northeast,1463,old_caged_adjusted
201102,2011-02-01,2011,2,24,RN,Rio Grande do Norte,Northeast,890,old_caged_adjusted
201102,2011-02-01,2011,2,25,PB,Paraiba,Northeast,840,old_caged_adjusted
201102,2011-02-01,2011,2,26,PE,Pernambuco,Northeast,3136,old_caged_adjusted
201102,2011-02-01,2011,2,27,AL,Alagoas,Northeast,1425,old_caged_adjusted
201102,2011-02-01,2011,2,28,SE,Sergipe,Northeast,900,old_caged_adjusted
201102,2011-02-01,2011,2,29,BA,Bahia,Northeast,4872,old_caged_adjusted
201102,2011-02-01,2011,2,31,MG,Minas Gerais,Southeast,6666,old_caged_adjusted
201102,2011-02-01,2011,2,32,ES,Espirito Santo,Southeast,2143,old_caged_adjusted
201102,2011-02-01,2011,2,33,RJ,Rio de Janeiro,Southeast,5557,old_caged_adjusted
201102,2011-02-01,2011,2,35,SP,Sao Paulo,Southeast,12837,old_caged_adjusted
201102,2011-02-01,2011,2,41,PR,Parana,South,2089,old_caged_adjusted
201102,2011-02-01,2011,2,42,SC,Santa Catarina,South,1738,old_caged_adjusted
201102,2011-02-01,2011,2,43,RS,Rio Grande do Sul,South,1803,old_caged_adjusted
201102,2011-02-01,2011,2,50,MS,Mato Grosso do Sul,Center-West,2122,old_caged_adjusted
201102,2011-02-01,2011,2,51,MT,Mato Grosso,Center-West,2744,old_caged_adjusted
201102,2011-02-01,2011,2,52,GO,Goias,Center-West,3266,old_caged_adjusted
201102,2011-02-01,2011,2,53,DF,Distrito Federal,Center-West,2483,old_caged_adjusted
201103,2011-03-01,2011,3,11,RO,Rondonia,North,456,old_caged_adjusted
201103,2011-03-01,2011,3,12,AC,Acre,North,556,old_caged_adjusted
201103,2011-03-01,2011,3,13,AM,Amazonas,North,1162,old_caged_adjusted
201103,2011-03-01,2011,3,14,RR,Roraima,North,217,old_caged_adjusted
201103,2011-03-01,2011,3,15,PA,Para,North,1801,old_caged_adjusted
201103,2011-03-01,2011,3,16,AP,Amapa,North,213,old_caged_adjusted
201103,2011-03-01,2011,3,17,TO,Tocantins,North,554,old_caged_adjusted
201103,2011-03-01,2011,3,21,MA,Maranhao,Northeast,1004,old_caged_adjusted
201103,2011-03-01,2011,3,22,PI,Piaui,Northeast,450,old_caged_adjusted
201103,2011-03-01,2011,3,23,CE,Ceara,Northeast,687,old_caged_adjusted
201103,2011-03-01,2011,3,24,RN,Rio Grande do Norte,Northeast,270,old_caged_adjusted
201103,2011-03-01,2011,3,25,PB,Paraiba,Northeast,151,old_caged_adjusted
201103,2011-03-01,2011,3,26,PE,Pernambuco,Northeast,1455,old_caged_adjusted
201103,2011-03-01,2011,3,27,AL,Alagoas,Northeast,513,old_caged_adjusted
201103,2011-03-01,2011,3,28,SE,Sergipe,Northeast,412,old_caged_adjusted
201103,2011-03-01,2011,3,29,BA,Bahia,Northeast,3606,old_caged_adjusted
201103,2011-03-01,2011,3,31,MG,Minas Gerais,Southeast,2387,old_caged_adjusted
201103,2011-03-01,2011,3,32,ES,Espirito Santo,Southeast,190,old_caged_adjusted
201103,2011-03-01,2011,3,33,RJ,Rio de Janeiro,Southeast,2295,old_caged_adjusted
201103,2011-03-01,2011,3,35,SP,Sao Paulo,Southeast,8187,old_caged_adjusted
201103,2011-03-01,2011,3,41,PR,Parana,South,1313,old_caged_adjusted
201103,2011-03-01,2011,3,42,SC,Santa Catarina,South,-101,old_caged_adjusted
201103,2011-03-01,2011,3,43,RS,Rio Grande do Sul,South,2108,old_caged_adjusted
201103,2011-03-01,2011,3,50,MS,Mato Grosso do Sul,Center-West,669,old_caged_adjusted
201103,2011-03-01,2011,3,51,MT,Mato Grosso,Center-West,575,old_caged_adjusted
201103,2011-03-01,2011,3,52,GO,Goias,Center-West,1421,old_caged_adjusted
201103,2011-03-01,2011,3,53,DF,Distrito Federal,Center-West,880,old_caged_adjusted
201104,2011-04-01,2011,4,11,RO,Rondonia,North,715,old_caged_adjusted
201104,2011-04-01,2011,4,12,AC,Acre,North,665,old_caged_adjusted
201104,2011-04-01,2011,4,13,AM,Amazonas,North,1408,old_caged_adjusted
201104,2011-04-01,2011,4,14,RR,Roraima,North,26,old_caged_adjusted
201104,2011-04-01,2011,4,15,PA,Para,North,2230,old_caged_adjusted
201104,2011-04-01,2011,4,16,AP,Amapa,North,400,old_caged_adjusted
201104,2011-04-01,2011,4,17,TO,Tocantins,North,485,old_caged_adjusted
201104,2011-04-01,2011,4,21,MA,Maranhao,Northeast,509,old_caged_adjusted
201104,2011-04-01,2011,4,22,PI,Piaui,Northeast,1179,old_caged_adjusted
201104,2011-04-01,2011,4,23,CE,Ceara,Northeast,806,old_caged_adjusted
201104,2011-04-01,2011,4,24,RN,Rio Grande do Norte,Northeast,562,old_caged_adjusted
201104,2011-04-01,2011,4,25,PB,Paraiba,Northeast,690,old_caged_adjusted
201104,2011-04-01,2011,4,26,PE,Pernambuco,Northeast,366,old_caged_adjusted
201104,2011-04-01,2011,4,27,AL,Alagoas,Northeast,915,old_caged_adjusted
201104,2011-04-01,2011,4,28,SE,Sergipe,Northeast,599,old_caged_adjusted
201104,2011-04-01,2011,4,29,BA,Bahia,Northeast,3678,old_caged_adjusted
201104,2011-04-01,2011,4,31,MG,Minas Gerais,Southeast,4008,old_caged_adjusted
201104,2011-04-01,2011,4,32,ES,Espirito Santo,Southeast,619,old_caged_adjusted
201104,2011-04-01,2011,4,33,RJ,Rio de Janeiro,Southeast,4928,old_caged_adjusted
201104,2011-04-01,2011,4,35,SP,Sao Paulo,Southeast,11517,old_caged_adjusted
201104,2011-04-01,2011,4,41,PR,Parana,South,178,old_caged_adjusted
201104,2011-04-01,2011,4,42,SC,Santa Catarina,South,808,old_caged_adjusted
201104,2011-04-01,2011,4,43,RS,Rio Grande do Sul,South,1252,old_caged_adjusted
201104,2011-04-01,2011,4,50,MS,Mato Grosso do Sul,Center-West,772,old_caged_adjusted
201104,2011-04-01,2011,4,51,MT,Mato Grosso,Center-West,1615,old_caged_adjusted
201104,2011-04-01,2011,4,52,GO,Goias,Center-West,2512,old_caged_adjusted
201104,2011-04-01,2011,4,53,DF,Distrito Federal,Center-West,1776,old_caged_adjusted
201105,2011-05-01,2011,5,11,RO,Rondonia,North,421,old_caged_adjusted
201105,2011-05-01,2011,5,12,AC,Acre,North,881,old_caged_adjusted
201105,2011-05-01,2011,5,13,AM,Amazonas,North,1233,old_caged_adjusted
201105,2011-05-01,2011,5,14,RR,Roraima,North,91,old_caged_adjusted
201105,2011-05-01,2011,5,15,PA,Para,North,1295,old_caged_adjusted
201105,2011-05-01,2011,5,16,AP,Amapa,North,490,old_caged_adjusted
201105,2011-05-01,2011,5,17,TO,Tocantins,North,680,old_caged_adjusted
201105,2011-05-01,2011,5,21,MA,Maranhao,Northeast,1375,old_caged_adjusted
201105,2011-05-01,2011,5,22,PI,Piaui,Northeast,545,old_caged_adjusted
201105,2011-05-01,2011,5,23,CE,Ceara,Northeast,763,old_caged_adjusted
201105,2011-05-01,2011,5,24,RN,Rio Grande do Norte,Northeast,-1153,old_caged_adjusted
201105,2011-05-01,2011,5,25,PB,Paraiba,Northeast,424,old_caged_adjusted
201105,2011-05-01,2011,5,26,PE,Pernambuco,Northeast,1807,old_caged_adjusted
201105,2011-05-01,2011,5,27,AL,Alagoas,Northeast,672,old_caged_adjusted
201105,2011-05-01,2011,5,28,SE,Sergipe,Northeast,-90,old_caged_adjusted
201105,2011-05-01,2011,5,29,BA,Bahia,Northeast,3337,old_caged_adjusted
201105,2011-05-01,2011,5,31,MG,Minas Gerais,Southeast,4581,old_caged_adjusted
201105,2011-05-01,2011,5,32,ES,Espirito Santo,Southeast,452,old_caged_adjusted
201105,2011-05-01,2011,5,33,RJ,Rio de Janeiro,Southeast,1878,old_caged_adjusted
201105,2011-05-01,2011,5,35,SP,Sao Paulo,Southeast,9045,old_caged_adjusted
201105,2011-05-01,2011,5,41,PR,Parana,South,1441,old_caged_adjusted
201105,2011-05-01,2011,5,42,SC,Santa Catarina,South,634,old_caged_adjusted
201105,2011-05-01,2011,5,43,RS,Rio Grande do Sul,South,1136,old_caged_adjusted
201105,2011-05-01,2011,5,50,MS,Mato Grosso do Sul,Center-West,829,old_caged_adjusted
201105,2011-05-01,2011,5,51,MT,Mato Grosso,Center-West,1282,old_caged_adjusted
201105,2011-05-01,2011,5,52,GO,Goias,Center-West,1840,old_caged_adjusted
201105,2011-05-01,2011,5,53,DF,Distrito Federal,Center-West,793,old_caged_adjusted
201106,2011-06-01,2011,6,11,RO,Rondonia,North,719,old_caged_adjusted
201106,2011-06-01,2011,6,12,AC,Acre,North,744,old_caged_adjusted
201106,2011-06-01,2011,6,13,AM,Amazonas,North,1722,old_caged_adjusted
201106,2011-06-01,2011,6,14,RR,Roraima,North,52,old_caged_adjusted
201106,2011-06-01,2011,6,15,PA,Para,North,1859,old_caged_adjusted
201106,2011-06-01,2011,6,16,AP,Amapa,North,405,old_caged_adjusted
201106,2011-06-01,2011,6,17,TO,Tocantins,North,598,old_caged_adjusted
201106,2011-06-01,2011,6,21,MA,Maranhao,Northeast,1716,old_caged_adjusted
201106,2011-06-01,2011,6,22,PI,Piaui,Northeast,405,old_caged_adjusted
201106,2011-06-01,2011,6,23,CE,Ceara,Northeast,1506,old_caged_adjusted
201106,2011-06-01,2011,6,24,RN,Rio Grande do Norte,Northeast,565,old_caged_adjusted
201106,2011-06-01,2011,6,25,PB,Paraiba,Northeast,399,old_caged_adjusted
201106,2011-06-01,2011,6,26,PE,Pernambuco,Northeast,1521,old_caged_adjusted
201106,2011-06-01,2011,6,27,AL,Alagoas,Northeast,598,old_caged_adjusted
201106,2011-06-01,2011,6,28,SE,Sergipe,Northeast,374,old_caged_adjusted
201106,2011-06-01,2011,6,29,BA,Bahia,Northeast,2630,old_caged_adjusted
201106,2011-06-01,2011,6,31,MG,Minas Gerais,Southeast,3901,old_caged_adjusted
201106,2011-06-01,2011,6,32,ES,Espirito Santo,Southeast,162,old_caged_adjusted
201106,2011-06-01,2011,6,33,RJ,Rio de Janeiro,Southeast,4168,old_caged_adjusted
201106,2011-06-01,2011,6,35,SP,Sao Paulo,Southeast,8013,old_caged_adjusted
201106,2011-06-01,2011,6,41,PR,Parana,South,1455,old_caged_adjusted
201106,2011-06-01,2011,6,42,SC,Santa Catarina,South,273,old_caged_adjusted
201106,2011-06-01,2011,6,43,RS,Rio Grande do Sul,South,1544,old_caged_adjusted
201106,2011-06-01,2011,6,50,MS,Mato Grosso do Sul,Center-West,610,old_caged_adjusted
201106,2011-06-01,2011,6,51,MT,Mato Grosso,Center-West,1180,old_caged_adjusted
201106,2011-06-01,2011,6,52,GO,Goias,Center-West,2089,old_caged_adjusted
201106,2011-06-01,2011,6,53,DF,Distrito Federal,Center-West,817,old_caged_adjusted
201107,2011-07-01,2011,7,11,RO,Rondonia,North,843,old_caged_adjusted
201107,2011-07-01,2011,7,12,AC,Acre,North,361,old_caged_adjusted
201107,2011-07-01,2011,7,13,AM,Amazonas,North,1100,old_caged_adjusted
201107,2011-07-01,2011,7,14,RR,Roraima,North,155,old_caged_adjusted
201107,2011-07-01,2011,7,15,PA,Para,North,2198,old_caged_adjusted
201107,2011-07-01,2011,7,16,AP,Amapa,North,438,old_caged_adjusted
201107,2011-07-01,2011,7,17,TO,Tocantins,North,659,old_caged_adjusted
201107,2011-07-01,2011,7,21,MA,Maranhao,Northeast,3062,old_caged_adjusted
201107,2011-07-01,2011,7,22,PI,Piaui,Northeast,560,old_caged_adjusted
201107,2011-07-01,2011,7,23,CE,Ceara,Northeast,1032,old_caged_adjusted
201107,2011-07-01,2011,7,24,RN,Rio Grande do Norte,Northeast,451,old_caged_adjusted
201107,2011-07-01,2011,7,25,PB,Paraiba,Northeast,288,old_caged_adjusted
201107,2011-07-01,2011,7,26,PE,Pernambuco,Northeast,1787,old_caged_adjusted
201107,2011-07-01,2011,7,27,AL,Alagoas,Northeast,569,old_caged_adjusted
201107,2011-07-01,2011,7,28,SE,Sergipe,Northeast,391,old_caged_adjusted
201107,2011-07-01,2011,7,29,BA,Bahia,Northeast,2118,old_caged_adjusted
201107,2011-07-01,2011,7,31,MG,Minas Gerais,Southeast,2239,old_caged_adjusted
201107,2011-07-01,2011,7,32,ES,Espirito Santo,Southeast,405,old_caged_adjusted
201107,2011-07-01,2011,7,33,RJ,Rio de Janeiro,Southeast,2974,old_caged_adjusted
201107,2011-07-01,2011,7,35,SP,Sao Paulo,Southeast,6868,old_caged_adjusted
201107,2011-07-01,2011,7,41,PR,Parana,South,737,old_caged_adjusted
201107,2011-07-01,2011,7,42,SC,Santa Catarina,South,493,old_caged_adjusted
201107,2011-07-01,2011,7,43,RS,Rio Grande do Sul,South,1286,old_caged_adjusted
201107,2011-07-01,2011,7,50,MS,Mato Grosso do Sul,Center-West,334,old_caged_adjusted
201107,2011-07-01,2011,7,51,MT,Mato Grosso,Center-West,1359,old_caged_adjusted
201107,2011-07-01,2011,7,52,GO,Goias,Center-West,1708,old_caged_adjusted
201107,2011-07-01,2011,7,53,DF,Distrito Federal,Center-West,2304,old_caged_adjusted
201108,2011-08-01,2011,8,11,RO,Rondonia,North,880,old_caged_adjusted
201108,2011-08-01,2011,8,12,AC,Acre,North,301,old_caged_adjusted
201108,2011-08-01,2011,8,13,AM,Amazonas,North,1095,old_caged_adjusted
201108,2011-08-01,2011,8,14,RR,Roraima,North,323,old_caged_adjusted
201108,2011-08-01,2011,8,15,PA,Para,North,2266,old_caged_adjusted
201108,2011-08-01,2011,8,16,AP,Amapa,North,331,old_caged_adjusted
201108,2011-08-01,2011,8,17,TO,Tocantins,North,862,old_caged_adjusted
201108,2011-08-01,2011,8,21,MA,Maranhao,Northeast,6,old_caged_adjusted
201108,2011-08-01,2011,8,22,PI,Piaui,Northeast,456,old_caged_adjusted
201108,2011-08-01,2011,8,23,CE,Ceara,Northeast,1135,old_caged_adjusted
201108,2011-08-01,2011,8,24,RN,Rio Grande do Norte,Northeast,809,old_caged_adjusted
201108,2011-08-01,2011,8,25,PB,Paraiba,Northeast,513,old_caged_adjusted
201108,2011-08-01,2011,8,26,PE,Pernambuco,Northeast,2802,old_caged_adjusted
201108,2011-08-01,2011,8,27,AL,Alagoas,Northeast,847,old_caged_adjusted
201108,2011-08-01,2011,8,28,SE,Sergipe,Northeast,519,old_caged_adjusted
201108,2011-08-01,2011,8,29,BA,Bahia,Northeast,1443,old_caged_adjusted
201108,2011-08-01,2011,8,31,MG,Minas Gerais,Southeast,3044,old_caged_adjusted
201108,2011-08-01,2011,8,32,ES,Espirito Santo,Southeast,693,old_caged_adjusted
201108,2011-08-01,2011,8,33,RJ,Rio de Janeiro,Southeast,5053,old_caged_adjusted
201108,2011-08-01,2011,8,35,SP,Sao Paulo,Southeast,8641,old_caged_adjusted
201108,2011-08-01,2011,8,41,PR,Parana,South,1047,old_caged_adjusted
201108,2011-08-01,2011,8,42,SC,Santa Catarina,South,889,old_caged_adjusted
201108,2011-08-01,2011,8,43,RS,Rio Grande do Sul,South,1359,old_caged_adjusted
201108,2011-08-01,2011,8,50,MS,Mato Grosso do Sul,Center-West,486,old_caged_adjusted
201108,2011-08-01,2011,8,51,MT,Mato Grosso,Center-West,1134,old_caged_adjusted
201108,2011-08-01,2011,8,52,GO,Goias,Center-West,2556,old_caged_adjusted
201108,2011-08-01,2011,8,53,DF,Distrito Federal,Center-West,683,old_caged_adjusted
201109,2011-09-01,2011,9,11,RO,Rondonia,North,742,old_caged_adjusted
201109,2011-09-01,2011,9,12,AC,Acre,North,730,old_caged_adjusted
201109,2011-09-01,2011,9,13,AM,Amazonas,North,1348,old_caged_adjusted
201109,2011-09-01,2011,9,14,RR,Roraima,North,184,old_caged_adjusted
201109,2011-09-01,2011,9,15,PA,Para,North,1900,old_caged_adjusted
201109,2011-09-01,2011,9,16,AP,Amapa,North,254,old_caged_adjusted
201109,2011-09-01,2011,9,17,TO,Tocantins,North,614,old_caged_adjusted
201109,2011-09-01,2011,9,21,MA,Maranhao,Northeast,1494,old_caged_adjusted
201109,2011-09-01,2011,9,22,PI,Piaui,Northeast,735,old_caged_adjusted
201109,2011-09-01,2011,9,23,CE,Ceara,Northeast,1619,old_caged_adjusted
201109,2011-09-01,2011,9,24,RN,Rio Grande do Norte,Northeast,662,old_caged_adjusted
201109,2011-09-01,2011,9,25,PB,Paraiba,Northeast,661,old_caged_adjusted
201109,2011-09-01,2011,9,26,PE,Pernambuco,Northeast,3586,old_caged_adjusted
201109,2011-09-01,2011,9,27,AL,Alagoas,Northeast,1519,old_caged_adjusted
201109,2011-09-01,2011,9,28,SE,Sergipe,Northeast,748,old_caged_adjusted
201109,2011-09-01,2011,9,29,BA,Bahia,Northeast,2841,old_caged_adjusted
201109,2011-09-01,2011,9,31,MG,Minas Gerais,Southeast,2434,old_caged_adjusted
201109,2011-09-01,2011,9,32,ES,Espirito Santo,Southeast,77,old_caged_adjusted
201109,2011-09-01,2011,9,33,RJ,Rio de Janeiro,Southeast,5815,old_caged_adjusted
201109,2011-09-01,2011,9,35,SP,Sao Paulo,Southeast,6162,old_caged_adjusted
201109,2011-09-01,2011,9,41,PR,Parana,South,1283,old_caged_adjusted
201109,2011-09-01,2011,9,42,SC,Santa Catarina,South,583,old_caged_adjusted
201109,2011-09-01,2011,9,43,RS,Rio Grande do Sul,South,1240,old_caged_adjusted
201109,2011-09-01,2011,9,50,MS,Mato Grosso do Sul,Center-West,1041,old_caged_adjusted
201109,2011-09-01,2011,9,51,MT,Mato Grosso,Center-West,1130,old_caged_adjusted
201109,2011-09-01,2011,9,52,GO,Goias,Center-West,1924,old_caged_adjusted
201109,2011-09-01,2011,9,53,DF,Distrito Federal,Center-West,901,old_caged_adjusted
201110,2011-10-01,2011,10,11,RO,Rondonia,North,1021,old_caged_adjusted
201110,2011-10-01,2011,10,12,AC,Acre,North,360,old_caged_adjusted
201110,2011-10-01,2011,10,13,AM,Amazonas,North,704,old_caged_adjusted
201110,2011-10-01,2011,10,14,RR,Roraima,North,146,old_caged_adjusted
201110,2011-10-01,2011,10,15,PA,Para,North,2628,old_caged_adjusted
201110,2011-10-01,2011,10,16,AP,Amapa,North,203,old_caged_adjusted
201110,2011-10-01,2011,10,17,TO,Tocantins,North,553,old_caged_adjusted
201110,2011-10-01,2011,10,21,MA,Maranhao,Northeast,2520,old_caged_adjusted
201110,2011-10-01,2011,10,22,PI,Piaui,Northeast,668,old_caged_adjusted
201110,2011-10-01,2011,10,23,CE,Ceara,Northeast,1432,old_caged_adjusted
201110,2011-10-01,2011,10,24,RN,Rio Grande do Norte,Northeast,425,old_caged_adjusted
201110,2011-10-01,2011,10,25,PB,Paraiba,Northeast,518,old_caged_adjusted
201110,2011-10-01,2011,10,26,PE,Pernambuco,Northeast,3022,old_caged_adjusted
201110,2011-10-01,2011,10,27,AL,Alagoas,Northeast,707,old_caged_adjusted
201110,2011-10-01,2011,10,28,SE,Sergipe,Northeast,189,old_caged_adjusted
201110,2011-10-01,2011,10,29,BA,Bahia,Northeast,2778,old_caged_adjusted
201110,2011-10-01,2011,10,31,MG,Minas Gerais,Southeast,2225,old_caged_adjusted
201110,2011-10-01,2011,10,32,ES,Espirito Santo,Southeast,649,old_caged_adjusted
201110,2011-10-01,2011,10,33,RJ,Rio de Janeiro,Southeast,2127,old_caged_adjusted
201110,2011-10-01,2011,10,35,SP,Sao Paulo,Southeast,5472,old_caged_adjusted
201110,2011-10-01,2011,10,41,PR,Parana,South,801,old_caged_adjusted
201110,2011-10-01,2011,10,42,SC,Santa Catarina,South,506,old_caged_adjusted
201110,2011-10-01,2011,10,43,RS,Rio Grande do Sul,South,1421,old_caged_adjusted
201110,2011-10-01,2011,10,50,MS,Mato Grosso do Sul,Center-West,560,old_caged_adjusted
201110,2011-10-01,2011,10,51,MT,Mato Grosso,Center-West,613,old_caged_adjusted
201110,2011-10-01,2011,10,52,GO,Goias,Center-West,1278,old_caged_adjusted
201110,2011-10-01,2011,10,53,DF,Distrito Federal,Center-West,459,old_caged_adjusted
201111,2011-11-01,2011,11,11,RO,Rondonia,North,197,old_caged_adjusted
201111,2011-11-01,2011,11,12,AC,Acre,North,174,old_caged_adjusted
201111,2011-11-01,2011,11,13,AM,Amazonas,North,732,old_caged_adjusted
201111,2011-11-01,2011,11,14,RR,Roraima,North,463,old_caged_adjusted
201111,2011-11-01,2011,11,15,PA,Para,North,1477,old_caged_adjusted
201111,2011-11-01,2011,11,16,AP,Amapa,North,271,old_caged_adjusted
