transfer_sheet,transfer_scope,transfer_variable,competencia,period_date,year,month,state_abbrev,state_name,macroregion,state_name_raw,transfer_value_nominal
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200309,2003-09-01,2003,9,MA,Maranhao,Northeast,Maranhão,948722.7
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200309,2003-09-01,2003,9,MG,Minas Gerais,Southeast,Minas Gerais,7292377.97
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200309,2003-09-01,2003,9,MS,Mato Grosso do Sul,Center-West,Mato Grosso do Sul,697724.49
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200309,2003-09-01,2003,9,MT,Mato Grosso,Center-West,Mato Grosso,1096823.07
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200309,2003-09-01,2003,9,PA,Para,North,Pará,2466015.81
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200309,2003-09-01,2003,9,PB,Paraiba,Northeast,Paraíba,162472.74
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200309,2003-09-01,2003,9,PE,Pernambuco,Northeast,Pernambuco,894579.5
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200309,2003-09-01,2003,9,PI,Piaui,Northeast,Piauí,170469.17
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200309,2003-09-01,2003,9,PR,Parana,South,Paraná,5697847.52
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200309,2003-09-01,2003,9,RJ,Rio de Janeiro,Southeast,Rio de Janeiro,3314440.01
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200309,2003-09-01,2003,9,RN,Rio Grande do Norte,Northeast,Rio Grande do Norte,204652.94
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200309,2003-09-01,2003,9,RO,Rondonia,North,Rondônia,140935.27
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200309,2003-09-01,2003,9,RR,Roraima,North,Roraima,21610.21
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200309,2003-09-01,2003,9,RS,Rio Grande do Sul,South,Rio Grande do Sul,5676906.58
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200309,2003-09-01,2003,9,SC,Santa Catarina,South,Santa Catarina,2029518.75
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200309,2003-09-01,2003,9,SE,Sergipe,Northeast,Sergipe,141557.01
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200309,2003-09-01,2003,9,SP,Sao Paulo,Southeast,São Paulo,17651249.19
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200309,2003-09-01,2003,9,TO,Tocantins,North,Tocantins,44492.48
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200310,2003-10-01,2003,10,AC,Acre,North,Acre,51448.58
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200310,2003-10-01,2003,10,AL,Alagoas,Northeast,Alagoas,474824.78
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200310,2003-10-01,2003,10,AM,Amazonas,North,Amazonas,569572.36
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200310,2003-10-01,2003,10,AP,Amapa,North,Amapá,229709.63
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200310,2003-10-01,2003,10,BA,Bahia,Northeast,Bahia,2100356.92
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200310,2003-10-01,2003,10,CE,Ceara,Northeast,Ceará,920472.24
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200310,2003-10-01,2003,10,DF,Distrito Federal,Center-West,Distrito Federal,0
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200310,2003-10-01,2003,10,ES,Espirito Santo,Southeast,Espírito Santo,2409283.25
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200310,2003-10-01,2003,10,GO,Goias,Center-West,Goiás,754276.74
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200310,2003-10-01,2003,10,MA,Maranhao,Northeast,Maranhão,948722.7
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200310,2003-10-01,2003,10,MG,Minas Gerais,Southeast,Minas Gerais,7292377.97
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200310,2003-10-01,2003,10,MS,Mato Grosso do Sul,Center-West,Mato Grosso do Sul,697724.49
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200310,2003-10-01,2003,10,MT,Mato Grosso,Center-West,Mato Grosso,1096823.07
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200310,2003-10-01,2003,10,PA,Para,North,Pará,2466015.81
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200310,2003-10-01,2003,10,PB,Paraiba,Northeast,Paraíba,162472.74
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200310,2003-10-01,2003,10,PE,Pernambuco,Northeast,Pernambuco,894579.5
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200310,2003-10-01,2003,10,PI,Piaui,Northeast,Piauí,170469.17
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200310,2003-10-01,2003,10,PR,Parana,South,Paraná,5697847.52
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200310,2003-10-01,2003,10,RJ,Rio de Janeiro,Southeast,Rio de Janeiro,3314440.01
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200310,2003-10-01,2003,10,RN,Rio Grande do Norte,Northeast,Rio Grande do Norte,204652.94
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200310,2003-10-01,2003,10,RO,Rondonia,North,Rondônia,140935.27
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200310,2003-10-01,2003,10,RR,Roraima,North,Roraima,21610.21
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200310,2003-10-01,2003,10,RS,Rio Grande do Sul,South,Rio Grande do Sul,5676906.58
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200310,2003-10-01,2003,10,SC,Santa Catarina,South,Santa Catarina,2029518.75
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200310,2003-10-01,2003,10,SE,Sergipe,Northeast,Sergipe,141557.01
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200310,2003-10-01,2003,10,SP,Sao Paulo,Southeast,São Paulo,17651249.19
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200310,2003-10-01,2003,10,TO,Tocantins,North,Tocantins,44492.48
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200311,2003-11-01,2003,11,AC,Acre,North,Acre,51448.58
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200311,2003-11-01,2003,11,AL,Alagoas,Northeast,Alagoas,474824.78
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200311,2003-11-01,2003,11,AM,Amazonas,North,Amazonas,569572.36
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200311,2003-11-01,2003,11,AP,Amapa,North,Amapá,229709.63
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200311,2003-11-01,2003,11,BA,Bahia,Northeast,Bahia,2100356.92
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200311,2003-11-01,2003,11,CE,Ceara,Northeast,Ceará,920472.24
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200311,2003-11-01,2003,11,DF,Distrito Federal,Center-West,Distrito Federal,0
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200311,2003-11-01,2003,11,ES,Espirito Santo,Southeast,Espírito Santo,2409283.25
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200311,2003-11-01,2003,11,GO,Goias,Center-West,Goiás,754276.74
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200311,2003-11-01,2003,11,MA,Maranhao,Northeast,Maranhão,948722.7
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200311,2003-11-01,2003,11,MG,Minas Gerais,Southeast,Minas Gerais,7292377.97
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200311,2003-11-01,2003,11,MS,Mato Grosso do Sul,Center-West,Mato Grosso do Sul,697724.49
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200311,2003-11-01,2003,11,MT,Mato Grosso,Center-West,Mato Grosso,1096823.07
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200311,2003-11-01,2003,11,PA,Para,North,Pará,2466015.81
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200311,2003-11-01,2003,11,PB,Paraiba,Northeast,Paraíba,162472.74
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200311,2003-11-01,2003,11,PE,Pernambuco,Northeast,Pernambuco,894579.5
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200311,2003-11-01,2003,11,PI,Piaui,Northeast,Piauí,170469.17
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200311,2003-11-01,2003,11,PR,Parana,South,Paraná,5697847.52
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200311,2003-11-01,2003,11,RJ,Rio de Janeiro,Southeast,Rio de Janeiro,3314440.01
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200311,2003-11-01,2003,11,RN,Rio Grande do Norte,Northeast,Rio Grande do Norte,204652.94
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200311,2003-11-01,2003,11,RO,Rondonia,North,Rondônia,140935.27
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200311,2003-11-01,2003,11,RR,Roraima,North,Roraima,21610.21
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200311,2003-11-01,2003,11,RS,Rio Grande do Sul,South,Rio Grande do Sul,5676906.58
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200311,2003-11-01,2003,11,SC,Santa Catarina,South,Santa Catarina,2029518.75
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200311,2003-11-01,2003,11,SE,Sergipe,Northeast,Sergipe,141557.01
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200311,2003-11-01,2003,11,SP,Sao Paulo,Southeast,São Paulo,17651249.19
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200311,2003-11-01,2003,11,TO,Tocantins,North,Tocantins,44492.48
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200312,2003-12-01,2003,12,AC,Acre,North,Acre,51448.58
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200312,2003-12-01,2003,12,AL,Alagoas,Northeast,Alagoas,474824.78
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200312,2003-12-01,2003,12,AM,Amazonas,North,Amazonas,569572.36
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200312,2003-12-01,2003,12,AP,Amapa,North,Amapá,229709.63
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200312,2003-12-01,2003,12,BA,Bahia,Northeast,Bahia,2100356.92
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200312,2003-12-01,2003,12,CE,Ceara,Northeast,Ceará,920472.24
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200312,2003-12-01,2003,12,DF,Distrito Federal,Center-West,Distrito Federal,0
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200312,2003-12-01,2003,12,ES,Espirito Santo,Southeast,Espírito Santo,2409283.25
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200312,2003-12-01,2003,12,GO,Goias,Center-West,Goiás,754276.74
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200312,2003-12-01,2003,12,MA,Maranhao,Northeast,Maranhão,948722.7
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200312,2003-12-01,2003,12,MG,Minas Gerais,Southeast,Minas Gerais,7292377.97
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200312,2003-12-01,2003,12,MS,Mato Grosso do Sul,Center-West,Mato Grosso do Sul,697724.49
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200312,2003-12-01,2003,12,MT,Mato Grosso,Center-West,Mato Grosso,1096823.07
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200312,2003-12-01,2003,12,PA,Para,North,Pará,2466015.81
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200312,2003-12-01,2003,12,PB,Paraiba,Northeast,Paraíba,162472.74
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200312,2003-12-01,2003,12,PE,Pernambuco,Northeast,Pernambuco,894579.5
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200312,2003-12-01,2003,12,PI,Piaui,Northeast,Piauí,170469.17
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200312,2003-12-01,2003,12,PR,Parana,South,Paraná,5697847.52
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200312,2003-12-01,2003,12,RJ,Rio de Janeiro,Southeast,Rio de Janeiro,3314440.01
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200312,2003-12-01,2003,12,RN,Rio Grande do Norte,Northeast,Rio Grande do Norte,204652.94
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200312,2003-12-01,2003,12,RO,Rondonia,North,Rondônia,140935.27
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200312,2003-12-01,2003,12,RR,Roraima,North,Roraima,21610.21
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200312,2003-12-01,2003,12,RS,Rio Grande do Sul,South,Rio Grande do Sul,5676906.58
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200312,2003-12-01,2003,12,SC,Santa Catarina,South,Santa Catarina,2029518.75
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200312,2003-12-01,2003,12,SE,Sergipe,Northeast,Sergipe,141557.01
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200312,2003-12-01,2003,12,SP,Sao Paulo,Southeast,São Paulo,17651249.19
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200312,2003-12-01,2003,12,TO,Tocantins,North,Tocantins,44492.48
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200401,2004-01-01,2004,1,AC,Acre,North,Acre,54813.81
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200401,2004-01-01,2004,1,AL,Alagoas,Northeast,Alagoas,505882.96
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200401,2004-01-01,2004,1,AM,Amazonas,North,Amazonas,606828.06
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200401,2004-01-01,2004,1,AP,Amapa,North,Amapá,244734.9
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200401,2004-01-01,2004,1,BA,Bahia,Northeast,Bahia,2237741.13
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200401,2004-01-01,2004,1,CE,Ceara,Northeast,Ceará,980680.23
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200401,2004-01-01,2004,1,DF,Distrito Federal,Center-West,Distrito Federal,0
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200401,2004-01-01,2004,1,ES,Espirito Santo,Southeast,Espírito Santo,2566874.33
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200401,2004-01-01,2004,1,GO,Goias,Center-West,Goiás,803613.83
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200401,2004-01-01,2004,1,MA,Maranhao,Northeast,Maranhão,1010778.54
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200401,2004-01-01,2004,1,MG,Minas Gerais,Southeast,Minas Gerais,7769371.79
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200401,2004-01-01,2004,1,MS,Mato Grosso do Sul,Center-West,Mato Grosso do Sul,743362.54
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200401,2004-01-01,2004,1,MT,Mato Grosso,Center-West,Mato Grosso,1168566.19
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200401,2004-01-01,2004,1,PA,Para,North,Pará,2627317.72
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200401,2004-01-01,2004,1,PB,Paraiba,Northeast,Paraíba,173100.05
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200401,2004-01-01,2004,1,PE,Pernambuco,Northeast,Pernambuco,952026.03
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200401,2004-01-01,2004,1,PI,Piaui,Northeast,Piauí,181619.49
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200401,2004-01-01,2004,1,PR,Parana,South,Paraná,6070543.26
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200401,2004-01-01,2004,1,RJ,Rio de Janeiro,Southeast,Rio de Janeiro,3531237.28
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200401,2004-01-01,2004,1,RN,Rio Grande do Norte,Northeast,Rio Grande do Norte,218039.27
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200401,2004-01-01,2004,1,RO,Rondonia,North,Rondônia,150153.8
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200401,2004-01-01,2004,1,RR,Roraima,North,Roraima,23023.72
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200401,2004-01-01,2004,1,RS,Rio Grande do Sul,South,Rio Grande do Sul,6048228.8
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200401,2004-01-01,2004,1,SC,Santa Catarina,South,Santa Catarina,2162269.34
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200401,2004-01-01,2004,1,SE,Sergipe,Northeast,Sergipe,150816.2
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200401,2004-01-01,2004,1,SP,Sao Paulo,Southeast,São Paulo,18804271.07
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200401,2004-01-01,2004,1,TO,Tocantins,North,Tocantins,47402.7
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200402,2004-02-01,2004,2,AC,Acre,North,Acre,54813.81
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200402,2004-02-01,2004,2,AL,Alagoas,Northeast,Alagoas,505882.96
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200402,2004-02-01,2004,2,AM,Amazonas,North,Amazonas,606828.06
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200402,2004-02-01,2004,2,AP,Amapa,North,Amapá,244734.9
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200402,2004-02-01,2004,2,BA,Bahia,Northeast,Bahia,2237741.13
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200402,2004-02-01,2004,2,CE,Ceara,Northeast,Ceará,980680.23
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200402,2004-02-01,2004,2,DF,Distrito Federal,Center-West,Distrito Federal,0
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200402,2004-02-01,2004,2,ES,Espirito Santo,Southeast,Espírito Santo,2566874.33
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200402,2004-02-01,2004,2,GO,Goias,Center-West,Goiás,803613.83
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200402,2004-02-01,2004,2,MA,Maranhao,Northeast,Maranhão,1010778.54
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200402,2004-02-01,2004,2,MG,Minas Gerais,Southeast,Minas Gerais,7769371.79
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200402,2004-02-01,2004,2,MS,Mato Grosso do Sul,Center-West,Mato Grosso do Sul,743362.54
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200402,2004-02-01,2004,2,MT,Mato Grosso,Center-West,Mato Grosso,1168566.19
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200402,2004-02-01,2004,2,PA,Para,North,Pará,2627317.72
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200402,2004-02-01,2004,2,PB,Paraiba,Northeast,Paraíba,173100.05
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200402,2004-02-01,2004,2,PE,Pernambuco,Northeast,Pernambuco,952026.03
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200402,2004-02-01,2004,2,PI,Piaui,Northeast,Piauí,181619.49
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200402,2004-02-01,2004,2,PR,Parana,South,Paraná,6070543.26
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200402,2004-02-01,2004,2,RJ,Rio de Janeiro,Southeast,Rio de Janeiro,3531237.28
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200402,2004-02-01,2004,2,RN,Rio Grande do Norte,Northeast,Rio Grande do Norte,218039.27
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200402,2004-02-01,2004,2,RO,Rondonia,North,Rondônia,150153.8
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200402,2004-02-01,2004,2,RR,Roraima,North,Roraima,23023.72
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200402,2004-02-01,2004,2,RS,Rio Grande do Sul,South,Rio Grande do Sul,6048227.22
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200402,2004-02-01,2004,2,SC,Santa Catarina,South,Santa Catarina,2162269.34
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200402,2004-02-01,2004,2,SE,Sergipe,Northeast,Sergipe,150816.2
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200402,2004-02-01,2004,2,SP,Sao Paulo,Southeast,São Paulo,18804271.07
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200402,2004-02-01,2004,2,TO,Tocantins,North,Tocantins,47402.7
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200403,2004-03-01,2004,3,AC,Acre,North,Acre,54813.81
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200403,2004-03-01,2004,3,AL,Alagoas,Northeast,Alagoas,505882.96
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200403,2004-03-01,2004,3,AM,Amazonas,North,Amazonas,606828.06
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200403,2004-03-01,2004,3,AP,Amapa,North,Amapá,244734.9
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200403,2004-03-01,2004,3,BA,Bahia,Northeast,Bahia,2237741.13
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200403,2004-03-01,2004,3,CE,Ceara,Northeast,Ceará,980680.23
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200403,2004-03-01,2004,3,DF,Distrito Federal,Center-West,Distrito Federal,0
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200403,2004-03-01,2004,3,ES,Espirito Santo,Southeast,Espírito Santo,2566874.33
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200403,2004-03-01,2004,3,GO,Goias,Center-West,Goiás,803613.83
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200403,2004-03-01,2004,3,MA,Maranhao,Northeast,Maranhão,1010778.54
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200403,2004-03-01,2004,3,MG,Minas Gerais,Southeast,Minas Gerais,7769371.79
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200403,2004-03-01,2004,3,MS,Mato Grosso do Sul,Center-West,Mato Grosso do Sul,743362.54
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200403,2004-03-01,2004,3,MT,Mato Grosso,Center-West,Mato Grosso,1168566.19
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200403,2004-03-01,2004,3,PA,Para,North,Pará,2627317.72
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200403,2004-03-01,2004,3,PB,Paraiba,Northeast,Paraíba,173100.05
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200403,2004-03-01,2004,3,PE,Pernambuco,Northeast,Pernambuco,952026.03
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200403,2004-03-01,2004,3,PI,Piaui,Northeast,Piauí,181619.49
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200403,2004-03-01,2004,3,PR,Parana,South,Paraná,6070543.26
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200403,2004-03-01,2004,3,RJ,Rio de Janeiro,Southeast,Rio de Janeiro,3531237.28
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200403,2004-03-01,2004,3,RN,Rio Grande do Norte,Northeast,Rio Grande do Norte,218039.27
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200403,2004-03-01,2004,3,RO,Rondonia,North,Rondônia,150153.8
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200403,2004-03-01,2004,3,RR,Roraima,North,Roraima,23023.72
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200403,2004-03-01,2004,3,RS,Rio Grande do Sul,South,Rio Grande do Sul,6048228.01
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200403,2004-03-01,2004,3,SC,Santa Catarina,South,Santa Catarina,2162269.34
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200403,2004-03-01,2004,3,SE,Sergipe,Northeast,Sergipe,150816.2
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200403,2004-03-01,2004,3,SP,Sao Paulo,Southeast,São Paulo,18804271.07
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200403,2004-03-01,2004,3,TO,Tocantins,North,Tocantins,47402.7
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200404,2004-04-01,2004,4,AC,Acre,North,Acre,54813.81
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200404,2004-04-01,2004,4,AL,Alagoas,Northeast,Alagoas,505882.96
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200404,2004-04-01,2004,4,AM,Amazonas,North,Amazonas,606828.06
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200404,2004-04-01,2004,4,AP,Amapa,North,Amapá,244734.9
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200404,2004-04-01,2004,4,BA,Bahia,Northeast,Bahia,2237741.13
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200404,2004-04-01,2004,4,CE,Ceara,Northeast,Ceará,980680.23
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200404,2004-04-01,2004,4,DF,Distrito Federal,Center-West,Distrito Federal,0
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200404,2004-04-01,2004,4,ES,Espirito Santo,Southeast,Espírito Santo,2566874.33
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200404,2004-04-01,2004,4,GO,Goias,Center-West,Goiás,803613.83
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200404,2004-04-01,2004,4,MA,Maranhao,Northeast,Maranhão,1010778.54
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200404,2004-04-01,2004,4,MG,Minas Gerais,Southeast,Minas Gerais,7769371.79
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200404,2004-04-01,2004,4,MS,Mato Grosso do Sul,Center-West,Mato Grosso do Sul,743362.54
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200404,2004-04-01,2004,4,MT,Mato Grosso,Center-West,Mato Grosso,1168566.19
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200404,2004-04-01,2004,4,PA,Para,North,Pará,2627317.72
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200404,2004-04-01,2004,4,PB,Paraiba,Northeast,Paraíba,173100.05
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200404,2004-04-01,2004,4,PE,Pernambuco,Northeast,Pernambuco,952026.03
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200404,2004-04-01,2004,4,PI,Piaui,Northeast,Piauí,181619.49
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200404,2004-04-01,2004,4,PR,Parana,South,Paraná,6070543.26
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200404,2004-04-01,2004,4,RJ,Rio de Janeiro,Southeast,Rio de Janeiro,3531237.28
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200404,2004-04-01,2004,4,RN,Rio Grande do Norte,Northeast,Rio Grande do Norte,218039.27
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200404,2004-04-01,2004,4,RO,Rondonia,North,Rondônia,150153.8
LC87_MUN,municipal_aggregate_to_state,lc87_mun,200404,2004-04-01,2004,4,RR,Roraima,North,Roraima,23023.72
