state_abbrev,period,period_date,year,bimester,uf,state_name,macroregion,total_revenue_nominal,total_revenue_real,state_tax_revenue_nominal,state_tax_revenue_real,federal_current_transfers_nominal,federal_capital_transfers_nominal,federal_transfers_nominal,federal_transfers_real,transfer_dependency_ratio,own_revenue_ratio,liquidated_expenditure_total_nominal,liquidated_expenditure_total_real,liquidated_expenditure_health_nominal,liquidated_expenditure_health_real,liquidated_expenditure_education_nominal,liquidated_expenditure_education_real,liquidated_expenditure_public_security_nominal,liquidated_expenditure_public_security_real,public_investment_liquidated_cumulative_nominal,public_investment_liquidated_nominal,public_investment_liquidated_real,public_investment_flow_is_derived,public_investment_negative_flow_flag,ipca_month_code,deflator_base_month,source_system,source_frequency,fiscal_series_version,original_public_investment_missing,investment_recovered_from_raw,public_investment_imputed_adjacent_mean,public_investment_imputation_method
RS,2025B1,2025-02-01,2025,1,43,Rio Grande do Sul,South,11390484501.56,12008714109.0953,6866028462.66,7238688825.01905,1256312896.02,4583009.34,1260895905.36,1329332255.069867,0.11069730222514348,0.6027863399243161,8508219508.67,8970011384.770515,1237067814.27,1304210871.1966786,1082238376.5,1140977915.338019,1115905989.39,1176472870.6119874,27883033.2,27883033.2,29396411.90393212,TRUE,FALSE,202502,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,
RS,2025B2,2025-04-01,2025,2,43,Rio Grande do Sul,South,11694957244.49,12208542490.70273,7748159311.4,8088420521.804652,988499901.26,43066757.99,1031566659.25,1076868014.8342938,0.08820610778513241,0.6625213884429114,9740505026.6,10168260303.31806,1778279559.18,1856372888.3084004,1263026451.41,1318492387.4933674,1140988878.83,1191095522.4037488,126684860.17,98801826.97,103140719.32931685,TRUE,FALSE,202504,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,
RS,2025B3,2025-06-01,2025,3,43,Rio Grande do Sul,South,11276095659.29,11712647183.917912,6854117858.81,7119473500.660888,1151382263.08,6313285.47,1157695548.55,1202515473.1094437,0.10266812055609098,0.607844955018905,9884022351.13,10266680068.58979,1570448737.71,1631248309.7881646,1350360412.54,1402639314.271899,1368738388.32,1421728789.279003,527173193.39,400488333.21999997,415993149.58069146,TRUE,FALSE,202506,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,
RS,2025B4,2025-08-01,2025,4,43,Rio Grande do Sul,South,11012048873.4,11421291950.166649,6646250674.07,6893246678.727126,1044789535.15,37419509.24,1082209044.39,1122427405.5798657,0.09827499467461634,0.6035435140616073,10385868533.21,10771840738.953802,1670299002.12,1732372673.4781983,1365470068.58,1416215318.4896936,1228765310.39,1274430172.762961,1047944632.49,520771439.1,540124977.0727822,TRUE,FALSE,202508,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,
RS,2025B5,2025-10-01,2025,5,43,Rio Grande do Sul,South,11227068394.83,11578268668.104536,6814304639.64,7027466755.29252,965733656.01,55779873.79,1021513529.8,1053468072.0012926,0.09098666667697518,0.6069531599876908,10413378168.31,10739124937.61851,1839050910.97,1896579302.156774,1224079604.53,1262370730.628304,1274868570.99,1314748455.459839,1478583006.69,430638374.20000005,444109416.6291338,TRUE,FALSE,202510,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,
RS,2025B6,2025-12-01,2025,6,43,Rio Grande do Sul,South,15729609905.8,16139247889.701511,8728552662.8,8955865783.5055,1352457001.6,57448809.83,1409905811.4299998,1446623249.2777274,0.08963387012605592,0.5549122142934714,15652553097.82,16060184331.671396,2752786027.1,2824475390.345919,1937587812.49,1988047396.033002,1868336325.88,1916992429.2650712,2341594679.44,863011672.75,885486633.2751448,TRUE,FALSE,202512,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,
RS,2026B1,2026-02-01,2026,1,43,Rio Grande do Sul,South,11420287358.92,11597980483.76456,6948892871.38,7057013661.13939,1190458746.43,2370280.94,1192829027.37,1211388763.2695632,0.10444824984533528,0.6084691788383464,8874883156.53,9012971251.08941,1222764948.11,1241790469.776086,1176341660.45,1194644862.371354,1157658356.63,1175670857.0537598,28467955.94,28467955.94,28910901.0157178,TRUE,FALSE,202602,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,
SC,2015B1,2015-02-01,2015,1,42,Santa Catarina,South,3218616357.28,5876659005.122427,1988015914.91,3629786943.155777,,,0,0,0,0.61766165775347,2727699223.95,4980325838.285898,296087192.34,540606046.8283724,327601936.94,598146737.3268926,297975030.94,544052926.6293198,37136790.75,37136790.75,67805613.2066532,TRUE,FALSE,201502,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,
SC,2015B2,2015-04-01,2015,2,42,Santa Catarina,South,3334982165.1,5967418342.758383,2016641642.88,3608458376.907592,,,0,0,0,0.6046933815670138,3415655406.43,6111770233.188353,453319297.12,811142535.3541917,498157968.49,891374181.8074584,324372974.95,580413670.834037,311412037.1,274275246.35,490771780.77936953,TRUE,FALSE,201504,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,
SC,2015B3,2015-06-01,2015,3,42,Santa Catarina,South,3362426614.59,5925518382.981807,1981644670.64,3492201695.4850483,,,0,0,0,0.5893495673753562,3619616307.98,6378757198.509601,479742432.92,845437813.5805073,533741766.68,940599457.6964684,339154808.62,597683840.7221378,559123284.04,247711246.93999994,436535191.8894726,TRUE,FALSE,201506,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,
SC,2015B4,2015-08-01,2015,4,42,Santa Catarina,South,3616992577.06,6320960082.978776,1998741902.86,3492948220.099575,,,0,0,0,0.5525977342438002,3720109803.99,6501165007.762392,447964864.25,782851489.234418,519463647.49,907800862.2875812,330956705.28,578371140.8579838,948561422.06,389438138.02,680571738.1966208,TRUE,FALSE,201508,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,
SC,2015B5,2015-10-01,2015,5,42,Santa Catarina,South,3390352037.31,5845145588.8265,1968520107.51,3393832409.231979,,,0,0,0,0.5806241021129708,3562395140.42,6141756965.510947,463044152.86,798312522.6337833,523446935.08,902450102.495906,332148721.98,572641901.4162799,1222377461.87,273816039.80999994,472073283.13765305,TRUE,FALSE,201510,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,
SC,2015B6,2015-12-01,2015,6,42,Santa Catarina,South,4499699787.46,7607129166.830329,2077298308.8,3511851301.0842214,,,0,0,0,0.4616526450473705,4158124224.8,7029666325.280601,451572284.77,763421752.708789,560041911.22,946798977.4255435,360994587.86,610292372.4002136,1674617902.42,452240440.5500002,764551327.4720188,TRUE,FALSE,201512,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,
SC,2016B1,2016-02-01,2016,1,42,Santa Catarina,South,3533048550.08,5845415505.551336,2191609923.82,3626010355.993418,,,0,0,0,0.620316956519144,3058811339.48,5060791828.617182,423520059.85,700712342.2357622,333066572.98,551057389.2436472,328553140.45,543589932.13963294,49639413.81,49639413.81,82128222.99452491,TRUE,FALSE,201602,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,
SC,2016B2,2016-04-01,2016,2,42,Santa Catarina,South,4296064924.39,7034478139.168501,2097580558.97,3434627932.052129,,,0,0,0,0.48825625214866514,3695377020.39,6050897582.654697,491361064.83,804566208.8023441,490535385.03,803214221.2031628,363214373.04,594735790.0659431,320396171.52,270756757.71,443343507.75985456,TRUE,FALSE,201604,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,
SC,2016B3,2016-06-01,2016,3,42,Santa Catarina,South,3598170080.73,5825748577.461447,2096016405.79,3393631851.857763,,,0,0,0,0.5825228821214472,3861313369.19,6251800321.547805,493638541.37,799243494.788599,513134308.28,830808827.6645284,348841942.33,564805277.0411502,672743282.8,352347111.28,570480448.7440069,TRUE,FALSE,201606,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,
SC,2016B4,2016-08-01,2016,4,42,Santa Catarina,South,3340509529.83,5357020025.259221,2116503758.72,3394138803.6023526,,,0,0,0,0.6335871039492919,3614855249.66,5796975517.632344,458625997.95,735477217.8266098,515963591.08,827426853.6096296,345211240.27,553599237.049647,969709843.8,296966561,476231485.01849157,TRUE,FALSE,201608,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,
SC,2016B5,2016-10-01,2016,5,42,Santa Catarina,South,3655106539.34,5841644448.272237,2381374612.95,3805947552.354449,,,0,0,0,0.6515198906842269,3611361686.69,5771730788.335664,408929789.56,653557539.0772756,531918456.7,850119816.227346,353803770.54,565454333.4668366,1264760250.65,295050406.85000014,471553852.83160406,TRUE,FALSE,201610,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,
SC,2016B6,2016-12-01,2016,6,42,Santa Catarina,South,4296064116.56,6833195065.678383,2380340149.91,3786100050.114089,,,0,0,0,0.5540746332752632,4235407230.08,6736715980.136605,482330492.17,767180900.8663894,553450926.59,880303002.483622,396238107.29,630244848.7979765,1634078744.95,369318494.29999995,587427292.6204089,TRUE,FALSE,201612,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,
SC,2017B1,2017-02-01,2017,1,42,Santa Catarina,South,3589833813.88,5669557523.75438,2296792525.31,3627409517.405983,,,0,0,0,0.6398046941419714,,,,,,,,,,364512617.86,576658529.2778968,TRUE,FALSE,201702,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,FALSE,TRUE,linear_interpolation_between_adjacent_observed_bimesters
SC,2017B2,2017-04-01,2017,2,42,Santa Catarina,South,3729509461.88,5867255164.875623,2409233083.23,3790199594.7329926,,,0,0,0,0.6459919482321236,3739346297.91,5882730451.261934,500983497.77,788146013.5314345,486049586.67,764652021.1099488,364674533.37,573705084.0823379,359706741.42,359706741.42,565889765.9353846,TRUE,FALSE,201704,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,
SC,2017B3,2017-06-01,2017,3,42,Santa Catarina,South,3659779770.3,5752993213.41277,2323690459.37,3652726743.645505,,,0,0,0,0.6349263084700646,4128165338.42,6489272214.82218,503354496.59,791248431.482995,533047553.95,837924452.5003891,368479940.1,579232283.8322794,718214006.6,358507265.18,563555730.9424238,TRUE,FALSE,201706,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,
SC,2017B4,2017-08-01,2017,4,42,Santa Catarina,South,3740372370.22,5854480804.4607725,2345010469.25,3670441715.319424,,,0,0,0,0.6269457254899121,3832029735.59,5997944137.261125,432229496.34,676531382.1670222,520509269.98,814708063.2676592,370104524.37,579292546.0629485,1002292028.51,284078021.90999997,444642715.1164792,TRUE,FALSE,201708,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,
SC,2017B5,2017-10-01,2017,5,42,Santa Catarina,South,3772498287.51,5870675854.908443,2442450388.66,3800885628.229724,,,0,0,0,0.6474357845957075,3886769315.6,6048501824.437593,451993318.91,703381701.37548,521830692,812061029.6940907,368533312.92,573503142.2153102,1337378662.61,335086634.0999999,521454182.9286901,TRUE,FALSE,201710,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,
SC,2017B6,2017-12-01,2017,6,42,Santa Catarina,South,5236839237.03,8091086301.934972,2541776955.92,3927127753.93156,,,0,0,0,0.48536470967963746,4679348934.07,7229745720.416678,542342534.73,837936788.7946217,585535776.55,904671746.926384,396185179.7,612118939.5759089,1686625966.57,349247303.96000004,539598400.7065077,TRUE,FALSE,201712,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,
SC,2018B1,2018-02-01,2018,1,42,Santa Catarina,South,3874041439.34,5949169602.134071,2609339828.53,4007031270.210947,416276170.31,3029600.97,419305771.28,643906676.6728587,0.10823471505029512,0.6735446353342415,3232632473.5,4964190277.090592,373505626.8,573573710.0331976,348543481.85,535240605.89224035,333679589.21,512414877.3480621,28727609.02,28727609.02,44115536.96567913,TRUE,FALSE,201802,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,
SC,2018B2,2018-04-01,2018,2,42,Santa Catarina,South,3790921655.66,5803528948.8057585,2588696427.11,3963040130.880077,339038110.74,3003180,342041290.74,523631642.3297016,0.0902264203295572,0.682867297783633,3946936626.36,6042372554.964878,560298933.3,857762669.5441201,542497009.99,830509672.3423043,370613903.3,567373507.5532659,262137804.37,233410195.35,357328098.2047348,TRUE,FALSE,201804,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,
SC,2018B3,2018-06-01,2018,3,42,Santa Catarina,South,3682700318.6,5545513902.997402,2440054959.21,3674303508.2259526,344249664.36,4564421.87,348814086.23,525254079.1820811,0.09471693487201906,0.6625722291021501,4271813302.64,6432616833.129944,568683892.04,856340227.7917008,577121362.53,869045608.5885322,386481727.62,581975074.9053428,524388733.13,262250928.76,394904837.67232734,TRUE,FALSE,201806,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,
SC,2018B4,2018-08-01,2018,4,42,Santa Catarina,South,3990314730.19,5994349877.950416,2761445127.56,4148311444.7385654,292941526.67,2510576.97,295452103.64000005,443835486.9592703,0.07404230583734732,0.69203692296936,4065254395.04,6106926103.441746,540889066.23,812536987.0226084,587128888.98,881999597.0169618,375900935.74,564687720.3010063,747843635.48,223454902.35000002,335679503.2970659,TRUE,FALSE,201808,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,
SC,2018B5,2018-10-01,2018,5,42,Santa Catarina,South,4139879921.81,6161600817.303113,2857762326.9,4253357832.027773,289479625.25,6601096.58,296080721.83,440672495.83843154,0.07151915693741917,0.6903007770453776,4106527078.95,6111960028.752003,567497981.86,844637065.5402126,578277398.15,860680637.2082226,391100134.64,582094880.7113202,985982685.34,238139049.86,354434860.90476644,TRUE,FALSE,201810,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,
SC,2018B6,2018-12-01,2018,6,42,Santa Catarina,South,4517720985.43,6728021785.671709,3064900373.21,4564406821.132522,388295103.2,4069842.01,392364945.21,584329999.0903498,0.08685019426286114,0.6784173664319999,5048579328.7,7518603255.874255,813398002.11,1211354020.371632,630969562.41,939672232.0128332,414816877.61,617766568.2819399,1308610512.41,322627827.07000005,480473906.2441859,TRUE,FALSE,201812,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,
SC,2019B1,2019-02-01,2019,1,42,Santa Catarina,South,4342400043.04,6418702247.926264,3037591821.23,4490004895.440683,353316852.57,1647634.25,354964486.82,524689417.5808064,0.08174384748105766,0.699519111809759,3372425189.5,4984937576.053586,406721009.84,601193126.9029789,370350821.25,547432669.7948624,351610541.97,519731796.6488933,20246205.71,20246205.71,29926852.619450726,TRUE,FALSE,201902,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,
SC,2019B2,2019-04-01,2019,2,42,Santa Catarina,South,4157939630.61,6065720177.277485,2931999337,4277283731.4128985,299682659.58,1305523.71,300988183.28999996,439090092.3774119,0.07238878147103901,0.7051567837625998,3993028436.19,5825143052.951712,485822503.15,708731636.7554098,539886313.03,787601454.8824948,372661349.41,543648938.4710153,154559193.83,134312988.12,195939593.7623058,TRUE,FALSE,201904,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,
SC,2019B3,2019-06-01,2019,3,42,Santa Catarina,South,4278952375.76,6233529784.991337,2946065379.06,4291794971.342848,329295207.09,165956.94,329461164.03,479955325.1896512,0.07699575388975513,0.6885015584069777,4228019108.49,6159330773.015168,554332107.04,807544790.5393225,560228303.21,816134302.9283962,372999254.08,543381126.0108409,261057719.46,106498525.63,155145856.57297888,TRUE,FALSE,201906,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,
SC,2019B4,2019-08-01,2019,4,42,Santa Catarina,South,4237384809.2,6154490858.446676,2952640254.15,4288493556.920699,276278102.06,331198.06,276609300.12,401754734.4894732,0.06527830550565991,0.6968072023431466,4179118787.55,6069863732.577812,559483456.6,812608713.6624571,648151078.75,941391935.98807,374644297.2,544143382.3240364,430215520.06,169157800.6,245689307.03846017,TRUE,FALSE,201908,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,
SC,2019B5,2019-10-01,2019,5,42,Santa Catarina,South,4397293056.36,6382913626.702038,3062335606.67,4445149191.29114,316384125.42,29106.5,316413231.92,459291273.9281517,0.0719563667612186,0.6964138090002459,4338723513.38,6297896701.697224,573816269.61,832925993.2356772,667049568.29,968259273.2740028,373213888.21,541740562.2499028,596684225.81,166468705.74999994,241638516.40824932,TRUE,FALSE,201910,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,
SC,2019B6,2019-12-01,2019,6,42,Santa Catarina,South,4890379191.64,6982333626.0184555,3251906796.81,4642972924.238611,480660757.03,8341096.63,489001853.66,698181869.379858,0.09999262521318147,0.6649600510261179,5228121041.05,7464551094.160894,598142255.53,854009192.3892444,786165413.37,1122462898.3310416,410085930.91,585508131.9348042,916052423.19,319368197.3800001,455984130.52699494,TRUE,FALSE,201912,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,
SC,2020B1,2020-02-01,2020,1,42,Santa Catarina,South,4593382442.78,6528227969.461009,3270249200.87,4647758501.75155,361855502.49,535894.8,362391397.29,515039556.3947044,0.07889423574116203,0.7119479472061518,3472487198.64,4935184112.393904,355402346.17,505106545.248791,375887852.01,534221049.3988757,358639081.36,509706672.81498337,50464565.62,50464565.62,71721480.37989162,TRUE,FALSE,202002,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,
SC,2020B2,2020-04-01,2020,2,42,Santa Catarina,South,4169527206.41,5940104749.956196,2750491818.64,3918480131.632589,393934226.69,5735269.5,399669496.19,569387979.7884617,0.09585487188465164,0.6596651568579638,4284883353.82,6104446548.2572975,681184423.36,970447398.1069942,549024465.9,782166100.9241213,398235487.02,567345022.8150423,233619614.3,183155048.68,260931304.86592263,TRUE,FALSE,202004,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,
SC,2020B3,2020-06-01,2020,3,42,Santa Catarina,South,4118273914.11,5874192895.305162,2524519650.36,3600905550.112684,782523544.2,347362,782870906.2,1116665576.6594355,0.19009685186741304,0.6130043078753236,4072562666.53,5808991626.188512,606634959.93,865287459.2569795,569696174.73,812598989.7407559,365544745.07,521402992.9017918,394101783.94,160482169.64,228907362.74062848,TRUE,FALSE,202006,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,
SC,2020B4,2020-08-01,2020,4,42,Santa Catarina,South,5204324994.14,7378967093.498956,3150020062.72,4466264964.78308,1098762979.13,240830,1099003809.13,1558225697.3443203,0.2111712489837709,0.6052696682599338,4466483833.4,6332816891.222968,833201731.45,1181357460.4850118,575139651.68,815463401.8228658,394848615.44,559837239.8968223,725655194.63,331553410.69,470093952.6208692,TRUE,FALSE,202008,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,
SC,2020B5,2020-10-01,2020,5,42,Santa Catarina,South,5103646750.78,7128890139.815312,3392984797.65,4739398522.206423,766124325.81,5029691.21,771154017.02,1077165512.5568123,0.15109862705567212,0.6648157608344355,4183738158.29,5843940844.778174,646378532.91,902876271.58877,561494480.91,784308292.4789526,388867178.04,543178540.0906681,867552815.42,141897620.78999996,198205831.8512116,TRUE,FALSE,202010,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,
SC,2020B6,2020-12-01,2020,6,42,Santa Catarina,South,5106193157.73,6975357432.125237,3526161899.11,4816942651.806819,453228986.34,27844284.74,481073271.08,657174124.2778333,0.09421368448463964,0.6905657091667062,5259545563.04,7184845754.848409,788322476.09,1076894444.1871254,862832294.83,1178679198.8683245,445182989.2,608145907.6163192,1233017127.93,365464312.5100001,499245549.41365695,TRUE,FALSE,202012,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,
SC,2021B1,2021-02-01,2021,1,42,Santa Catarina,South,5144542735.34,6950448405.1360035,3565608958.24,4817256337.846319,581157816.39,3751313.75,584909130.14,790231695.9686741,0.11369506683694476,0.6930856913183656,3833622721.73,5179351849.699513,494062515.75,667494897.2710052,426913806.2,576774756.4910115,372286466.41,502971402.8689262,43549794.68,43549794.68,58837221.60539147,TRUE,FALSE,202102,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,
SC,2021B2,2021-04-01,2021,2,42,Santa Catarina,South,5055141044.14,6745821350.906998,3601148355.13,4805544147.96795,418104149.1,5975431.3,424079580.4,565912021.6363192,0.08389075135531575,0.7123734676611068,4764722485.43,6358272972.54541,810081719.07,1081011688.648446,649410113.2,866603833.3782574,424127082.89,565975411.2249508,209556654,166006859.32,221527471.9774676,TRUE,FALSE,202104,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,
SC,2021B3,2021-06-01,2021,3,42,Santa Catarina,South,5244746159.1,6904627719.97094,3657366637.03,4814866973.174468,457247854.68,9485000,466732854.68,614446630.682637,0.0889905517867983,0.6973391134829688,5099802082.13,6713811070.063827,807194577.86,1062659257.2134684,698925020.87,920124049.2654046,419607525.25,552406858.6851727,420977953.2,211421299.2,278332891.3861275,TRUE,FALSE,202106,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,
SC,2021B4,2021-08-01,2021,4,42,Santa Catarina,South,5774626964.88,7464978368.403149,4170937853.32,5391856658.50793,444291799.9,1458377.29,445750177.19,576230369.6277579,0.07719116401820475,0.7222869769227898,4997675366.89,6460597149.050716,752905423.3,973296237.5873072,744724177.77,962720174.1845148,409882290.87,529863219.4849768,664904471.57,243926518.37000006,315328798.5849634,TRUE,FALSE,202108,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,
SC,2021B5,2021-10-01,2021,5,42,Santa Catarina,South,5826868857.15,7354215620.99399,4071945634.37,5139289544.053531,506991077.57,37485187.61,544476265.18,687195121.9107629,0.0934423407370645,0.6988222550046619,5283771952.94,6668761420.02057,765365505.14,965984148.8904898,1077821559.08,1360341607.2602682,419192556.35,529071877.4854028,931256916.7,266352445.13,336169109.1196229,TRUE,FALSE,202110,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,
SC,2021B6,2021-12-01,2021,6,42,Santa Catarina,South,5392288112.67,6692816682.53336,3385112877.15,4201544773.398596,558533522.16,5029598.16,563563120.3199999,699485000.5280273,0.1045127983788223,0.6277692894777197,6653318527.16,8257986276.39277,800038816.4,992994629.5886751,1590691179.17,1974338951.899243,452980354.85,562231544.8383567,1766557083.31,835300166.6099999,1036760420.2888469,TRUE,FALSE,202112,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,
SC,2022B1,2022-02-01,2022,1,42,Santa Catarina,South,6977444355.86,8527634539.793248,4832553025.88,5906209207.425106,589845330.69,1049992,590895322.69,722175499.5353812,0.08468649731240598,0.6925964263436061,4468947858.03,5461821286.85346,551957580.3,674586895.4603566,519964314.91,635485634.158086,425709432.19,520289990.53361374,176813344.42,176813344.42,216096253.30885336,TRUE,FALSE,202202,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,
SC,2022B2,2022-04-01,2022,2,42,Santa Catarina,South,6688868986.02,7960239079.540374,4544909078.86,5408771339.087944,570583999.73,6540668.33,577124668.0600001,686820200.2550393,0.08628135328501924,0.6794734787538877,6204157930.49,7383397778.77945,875838610.93,1042311450.959326,1179513646.42,1403706761.592651,462517625.09,550429509.3703623,1023461190.81,846647846.39,1007572324.6378773,TRUE,FALSE,202204,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,
SC,2022B3,2022-06-01,2022,3,42,Santa Catarina,South,6950221382.02,8177777850.747508,4554510158.57,5358933226.517343,662205946.6,57380824.45,719586771.0500001,846681052.9527785,0.10353436696441756,0.655304328917115,7508525266.54,8834690039.562849,913011431.54,1074268609.8665054,1494833688.96,1758853014.920137,500826272.19,589282811.3911781,2507362260.14,1483901069.33,1745989462.847947,TRUE,FALSE,202206,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,
SC,2022B4,2022-08-01,2022,4,42,Santa Catarina,South,6410453413.97,7621751745.351429,4249148134.93,5052053282.7026415,497834810.57,0,497834810.57,591904049.7337825,0.07765984376161161,0.6628467380591255,6701265946.49,7967515263.806154,977964159.12,1162757071.195664,1142843677.82,1358791685.016556,594644357.63,707006412.4876022,3130363810.77,623001550.6300001,740721888.021675,TRUE,FALSE,202208,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,
SC,2022B5,2022-10-01,2022,5,42,Santa Catarina,South,6432148406.15,7624798989.138762,4207110741.73,4987194278.674679,517300385.22,323870.4,517624255.62,613602275.9100873,0.08047455110411966,0.654075508846692,6606492834.1,7831470404.979247,930285324.33,1102779064.2672236,1163362200.09,1379073113.2333918,549546197.78,651443192.6526476,3682001256.55,551637445.7800002,653922200.3853041,TRUE,FALSE,202210,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,
SC,2022B6,2022-12-01,2022,6,42,Santa Catarina,South,6967283418.27,8174756900.303605,4384675658.8,5144567178.561635,597146289.64,4238531.22,601384820.86,705608544.8126976,0.08631553860476165,0.629323567820172,8411626652.49,9869413786.140257,1208664360.29,1418133399.5287778,1365298724.89,1601913472.1867754,649122518.25,761619481.6033825,4878405038.8,1196403782.25,1403747987.1783373,TRUE,FALSE,202212,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,
SC,2023B1,2023-02-01,2023,1,42,Santa Catarina,South,6586653442.75,7623385450.702012,4432079926.88,5129684433.012889,553392096.4,4105536.64,557497633.04,645247147.35006845,0.08464049883384157,0.672887979518406,4831382753.01,5591837084.826421,566803344.14,656017567.1428787,584525700.63,676529403.0535309,474241007.47,548886020.4801705,22680507.32,22680507.32,26250394.228368554,TRUE,FALSE,202302,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,
