competencia,period_date,year,month,uf,state_abbrev,state_name,macroregion,formal_hiring_balance,source_regime,source_component,post_2020_caged_dummy,caged_method_break_dummy,series_version
200708,2007-08-01,2007,8,43,RS,Rio Grande do Sul,South,673,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200708,2007-08-01,2007,8,50,MS,Mato Grosso do Sul,Center-West,788,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200708,2007-08-01,2007,8,51,MT,Mato Grosso,Center-West,2061,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200708,2007-08-01,2007,8,52,GO,Goias,Center-West,4764,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200708,2007-08-01,2007,8,53,DF,Distrito Federal,Center-West,2658,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200709,2007-09-01,2007,9,11,RO,Rondonia,North,932,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200709,2007-09-01,2007,9,12,AC,Acre,North,203,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200709,2007-09-01,2007,9,13,AM,Amazonas,North,2828,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200709,2007-09-01,2007,9,14,RR,Roraima,North,252,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200709,2007-09-01,2007,9,15,PA,Para,North,4464,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200709,2007-09-01,2007,9,16,AP,Amapa,North,194,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200709,2007-09-01,2007,9,17,TO,Tocantins,North,714,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200709,2007-09-01,2007,9,21,MA,Maranhao,Northeast,2636,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200709,2007-09-01,2007,9,22,PI,Piaui,Northeast,2206,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200709,2007-09-01,2007,9,23,CE,Ceara,Northeast,7781,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200709,2007-09-01,2007,9,24,RN,Rio Grande do Norte,Northeast,5845,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200709,2007-09-01,2007,9,25,PB,Paraiba,Northeast,3455,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200709,2007-09-01,2007,9,26,PE,Pernambuco,Northeast,23499,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200709,2007-09-01,2007,9,27,AL,Alagoas,Northeast,29496,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200709,2007-09-01,2007,9,28,SE,Sergipe,Northeast,3027,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200709,2007-09-01,2007,9,29,BA,Bahia,Northeast,6542,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200709,2007-09-01,2007,9,31,MG,Minas Gerais,Southeast,2258,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200709,2007-09-01,2007,9,32,ES,Espirito Santo,Southeast,3345,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200709,2007-09-01,2007,9,33,RJ,Rio de Janeiro,Southeast,20640,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200709,2007-09-01,2007,9,35,SP,Sao Paulo,Southeast,77418,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200709,2007-09-01,2007,9,41,PR,Parana,South,14189,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200709,2007-09-01,2007,9,42,SC,Santa Catarina,South,11724,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200709,2007-09-01,2007,9,43,RS,Rio Grande do Sul,South,14986,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200709,2007-09-01,2007,9,50,MS,Mato Grosso do Sul,Center-West,2132,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200709,2007-09-01,2007,9,51,MT,Mato Grosso,Center-West,3091,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200709,2007-09-01,2007,9,52,GO,Goias,Center-West,4126,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200709,2007-09-01,2007,9,53,DF,Distrito Federal,Center-West,3185,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200710,2007-10-01,2007,10,11,RO,Rondonia,North,1056,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200710,2007-10-01,2007,10,12,AC,Acre,North,-229,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200710,2007-10-01,2007,10,13,AM,Amazonas,North,4726,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200710,2007-10-01,2007,10,14,RR,Roraima,North,141,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200710,2007-10-01,2007,10,15,PA,Para,North,2711,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200710,2007-10-01,2007,10,16,AP,Amapa,North,50,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200710,2007-10-01,2007,10,17,TO,Tocantins,North,704,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200710,2007-10-01,2007,10,21,MA,Maranhao,Northeast,1034,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200710,2007-10-01,2007,10,22,PI,Piaui,Northeast,2074,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200710,2007-10-01,2007,10,23,CE,Ceara,Northeast,6755,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200710,2007-10-01,2007,10,24,RN,Rio Grande do Norte,Northeast,1746,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200710,2007-10-01,2007,10,25,PB,Paraiba,Northeast,3386,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200710,2007-10-01,2007,10,26,PE,Pernambuco,Northeast,7668,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200710,2007-10-01,2007,10,27,AL,Alagoas,Northeast,3806,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200710,2007-10-01,2007,10,28,SE,Sergipe,Northeast,1072,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200710,2007-10-01,2007,10,29,BA,Bahia,Northeast,6219,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200710,2007-10-01,2007,10,31,MG,Minas Gerais,Southeast,13703,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200710,2007-10-01,2007,10,32,ES,Espirito Santo,Southeast,258,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200710,2007-10-01,2007,10,33,RJ,Rio de Janeiro,Southeast,16455,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200710,2007-10-01,2007,10,35,SP,Sao Paulo,Southeast,73118,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200710,2007-10-01,2007,10,41,PR,Parana,South,13088,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200710,2007-10-01,2007,10,42,SC,Santa Catarina,South,16470,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200710,2007-10-01,2007,10,43,RS,Rio Grande do Sul,South,20118,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200710,2007-10-01,2007,10,50,MS,Mato Grosso do Sul,Center-West,2637,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200710,2007-10-01,2007,10,51,MT,Mato Grosso,Center-West,509,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200710,2007-10-01,2007,10,52,GO,Goias,Center-West,1973,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200710,2007-10-01,2007,10,53,DF,Distrito Federal,Center-West,4012,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200711,2007-11-01,2007,11,11,RO,Rondonia,North,-119,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200711,2007-11-01,2007,11,12,AC,Acre,North,-148,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200711,2007-11-01,2007,11,13,AM,Amazonas,North,3701,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200711,2007-11-01,2007,11,14,RR,Roraima,North,171,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200711,2007-11-01,2007,11,15,PA,Para,North,3832,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200711,2007-11-01,2007,11,16,AP,Amapa,North,365,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200711,2007-11-01,2007,11,17,TO,Tocantins,North,386,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200711,2007-11-01,2007,11,21,MA,Maranhao,Northeast,913,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200711,2007-11-01,2007,11,22,PI,Piaui,Northeast,278,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200711,2007-11-01,2007,11,23,CE,Ceara,Northeast,6690,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200711,2007-11-01,2007,11,24,RN,Rio Grande do Norte,Northeast,952,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200711,2007-11-01,2007,11,25,PB,Paraiba,Northeast,1774,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200711,2007-11-01,2007,11,26,PE,Pernambuco,Northeast,5421,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200711,2007-11-01,2007,11,27,AL,Alagoas,Northeast,-956,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200711,2007-11-01,2007,11,28,SE,Sergipe,Northeast,1974,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200711,2007-11-01,2007,11,29,BA,Bahia,Northeast,391,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200711,2007-11-01,2007,11,31,MG,Minas Gerais,Southeast,10964,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200711,2007-11-01,2007,11,32,ES,Espirito Santo,Southeast,2010,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200711,2007-11-01,2007,11,33,RJ,Rio de Janeiro,Southeast,21452,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200711,2007-11-01,2007,11,35,SP,Sao Paulo,Southeast,30277,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200711,2007-11-01,2007,11,41,PR,Parana,South,8983,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200711,2007-11-01,2007,11,42,SC,Santa Catarina,South,13436,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200711,2007-11-01,2007,11,43,RS,Rio Grande do Sul,South,20319,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200711,2007-11-01,2007,11,50,MS,Mato Grosso do Sul,Center-West,106,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200711,2007-11-01,2007,11,51,MT,Mato Grosso,Center-West,-4988,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200711,2007-11-01,2007,11,52,GO,Goias,Center-West,-6294,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200711,2007-11-01,2007,11,53,DF,Distrito Federal,Center-West,2664,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200712,2007-12-01,2007,12,11,RO,Rondonia,North,-2200,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200712,2007-12-01,2007,12,12,AC,Acre,North,-647,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200712,2007-12-01,2007,12,13,AM,Amazonas,North,-6141,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200712,2007-12-01,2007,12,14,RR,Roraima,North,-60,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200712,2007-12-01,2007,12,15,PA,Para,North,-3967,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200712,2007-12-01,2007,12,16,AP,Amapa,North,-209,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200712,2007-12-01,2007,12,17,TO,Tocantins,North,-2120,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200712,2007-12-01,2007,12,21,MA,Maranhao,Northeast,-2019,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200712,2007-12-01,2007,12,22,PI,Piaui,Northeast,-611,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200712,2007-12-01,2007,12,23,CE,Ceara,Northeast,-1841,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200712,2007-12-01,2007,12,24,RN,Rio Grande do Norte,Northeast,-1424,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200712,2007-12-01,2007,12,25,PB,Paraiba,Northeast,-449,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200712,2007-12-01,2007,12,26,PE,Pernambuco,Northeast,-2238,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200712,2007-12-01,2007,12,27,AL,Alagoas,Northeast,-1490,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200712,2007-12-01,2007,12,28,SE,Sergipe,Northeast,-947,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200712,2007-12-01,2007,12,29,BA,Bahia,Northeast,-3944,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200712,2007-12-01,2007,12,31,MG,Minas Gerais,Southeast,-29447,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200712,2007-12-01,2007,12,32,ES,Espirito Santo,Southeast,-2681,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200712,2007-12-01,2007,12,33,RJ,Rio de Janeiro,Southeast,4698,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200712,2007-12-01,2007,12,35,SP,Sao Paulo,Southeast,-173905,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200712,2007-12-01,2007,12,41,PR,Parana,South,-31218,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200712,2007-12-01,2007,12,42,SC,Santa Catarina,South,-14977,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200712,2007-12-01,2007,12,43,RS,Rio Grande do Sul,South,-8065,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200712,2007-12-01,2007,12,50,MS,Mato Grosso do Sul,Center-West,-9226,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200712,2007-12-01,2007,12,51,MT,Mato Grosso,Center-West,-9520,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200712,2007-12-01,2007,12,52,GO,Goias,Center-West,-14790,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200712,2007-12-01,2007,12,53,DF,Distrito Federal,Center-West,24,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200801,2008-01-01,2008,1,11,RO,Rondonia,North,535,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200801,2008-01-01,2008,1,12,AC,Acre,North,-410,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200801,2008-01-01,2008,1,13,AM,Amazonas,North,840,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200801,2008-01-01,2008,1,14,RR,Roraima,North,285,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200801,2008-01-01,2008,1,15,PA,Para,North,-369,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200801,2008-01-01,2008,1,16,AP,Amapa,North,-292,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200801,2008-01-01,2008,1,17,TO,Tocantins,North,617,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200801,2008-01-01,2008,1,21,MA,Maranhao,Northeast,554,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200801,2008-01-01,2008,1,22,PI,Piaui,Northeast,17,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200801,2008-01-01,2008,1,23,CE,Ceara,Northeast,-4905,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200801,2008-01-01,2008,1,24,RN,Rio Grande do Norte,Northeast,-1909,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200801,2008-01-01,2008,1,25,PB,Paraiba,Northeast,318,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200801,2008-01-01,2008,1,26,PE,Pernambuco,Northeast,-2667,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200801,2008-01-01,2008,1,27,AL,Alagoas,Northeast,-1179,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200801,2008-01-01,2008,1,28,SE,Sergipe,Northeast,44,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200801,2008-01-01,2008,1,29,BA,Bahia,Northeast,2714,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200801,2008-01-01,2008,1,31,MG,Minas Gerais,Southeast,10455,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200801,2008-01-01,2008,1,32,ES,Espirito Santo,Southeast,1767,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200801,2008-01-01,2008,1,33,RJ,Rio de Janeiro,Southeast,-183,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200801,2008-01-01,2008,1,35,SP,Sao Paulo,Southeast,65112,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200801,2008-01-01,2008,1,41,PR,Parana,South,12317,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200801,2008-01-01,2008,1,42,SC,Santa Catarina,South,17552,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200801,2008-01-01,2008,1,43,RS,Rio Grande do Sul,South,19029,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200801,2008-01-01,2008,1,50,MS,Mato Grosso do Sul,Center-West,4086,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200801,2008-01-01,2008,1,51,MT,Mato Grosso,Center-West,6684,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200801,2008-01-01,2008,1,52,GO,Goias,Center-West,11157,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200801,2008-01-01,2008,1,53,DF,Distrito Federal,Center-West,752,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200802,2008-02-01,2008,2,11,RO,Rondonia,North,608,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200802,2008-02-01,2008,2,12,AC,Acre,North,127,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200802,2008-02-01,2008,2,13,AM,Amazonas,North,497,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200802,2008-02-01,2008,2,14,RR,Roraima,North,102,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200802,2008-02-01,2008,2,15,PA,Para,North,923,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200802,2008-02-01,2008,2,16,AP,Amapa,North,-47,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200802,2008-02-01,2008,2,17,TO,Tocantins,North,390,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200802,2008-02-01,2008,2,21,MA,Maranhao,Northeast,1015,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200802,2008-02-01,2008,2,22,PI,Piaui,Northeast,155,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200802,2008-02-01,2008,2,23,CE,Ceara,Northeast,-1543,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200802,2008-02-01,2008,2,24,RN,Rio Grande do Norte,Northeast,-3061,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200802,2008-02-01,2008,2,25,PB,Paraiba,Northeast,-6060,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200802,2008-02-01,2008,2,26,PE,Pernambuco,Northeast,-4770,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200802,2008-02-01,2008,2,27,AL,Alagoas,Northeast,-2528,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200802,2008-02-01,2008,2,28,SE,Sergipe,Northeast,1263,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200802,2008-02-01,2008,2,29,BA,Bahia,Northeast,810,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200802,2008-02-01,2008,2,31,MG,Minas Gerais,Southeast,27792,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200802,2008-02-01,2008,2,32,ES,Espirito Santo,Southeast,4224,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200802,2008-02-01,2008,2,33,RJ,Rio de Janeiro,Southeast,10288,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200802,2008-02-01,2008,2,35,SP,Sao Paulo,Southeast,98652,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200802,2008-02-01,2008,2,41,PR,Parana,South,14730,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200802,2008-02-01,2008,2,42,SC,Santa Catarina,South,12949,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200802,2008-02-01,2008,2,43,RS,Rio Grande do Sul,South,20080,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200802,2008-02-01,2008,2,50,MS,Mato Grosso do Sul,Center-West,4030,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200802,2008-02-01,2008,2,51,MT,Mato Grosso,Center-West,9004,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200802,2008-02-01,2008,2,52,GO,Goias,Center-West,11677,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200802,2008-02-01,2008,2,53,DF,Distrito Federal,Center-West,3656,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200803,2008-03-01,2008,3,11,RO,Rondonia,North,501,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200803,2008-03-01,2008,3,12,AC,Acre,North,77,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200803,2008-03-01,2008,3,13,AM,Amazonas,North,2054,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200803,2008-03-01,2008,3,14,RR,Roraima,North,311,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200803,2008-03-01,2008,3,15,PA,Para,North,-1447,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200803,2008-03-01,2008,3,16,AP,Amapa,North,171,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200803,2008-03-01,2008,3,17,TO,Tocantins,North,553,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200803,2008-03-01,2008,3,21,MA,Maranhao,Northeast,1248,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200803,2008-03-01,2008,3,22,PI,Piaui,Northeast,450,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200803,2008-03-01,2008,3,23,CE,Ceara,Northeast,2973,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200803,2008-03-01,2008,3,24,RN,Rio Grande do Norte,Northeast,813,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200803,2008-03-01,2008,3,25,PB,Paraiba,Northeast,-3505,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200803,2008-03-01,2008,3,26,PE,Pernambuco,Northeast,-8682,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200803,2008-03-01,2008,3,27,AL,Alagoas,Northeast,-18496,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200803,2008-03-01,2008,3,28,SE,Sergipe,Northeast,-29,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200803,2008-03-01,2008,3,29,BA,Bahia,Northeast,10595,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200803,2008-03-01,2008,3,31,MG,Minas Gerais,Southeast,33021,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200803,2008-03-01,2008,3,32,ES,Espirito Santo,Southeast,4651,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200803,2008-03-01,2008,3,33,RJ,Rio de Janeiro,Southeast,18883,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200803,2008-03-01,2008,3,35,SP,Sao Paulo,Southeast,90582,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200803,2008-03-01,2008,3,41,PR,Parana,South,25085,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200803,2008-03-01,2008,3,42,SC,Santa Catarina,South,5904,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200803,2008-03-01,2008,3,43,RS,Rio Grande do Sul,South,18474,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200803,2008-03-01,2008,3,50,MS,Mato Grosso do Sul,Center-West,4910,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
200803,2008-03-01,2008,3,51,MT,Mato Grosso,Center-West,3026,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
