state_abbrev,period_date,formal_employment_stock,construction_employment_stock,year,month,stock_anchor_date,stock_source
GO,2017-10-01,1166369,66100,2017,10,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
GO,2017-11-01,1160206,64291,2017,11,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
GO,2017-12-01,1145861,64291,2017,12,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
GO,2018-01-01,1151593,65970,2018,1,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
GO,2018-02-01,1156730,66185,2018,2,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
GO,2018-03-01,1162042,66480,2018,3,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
GO,2018-04-01,1170833,68154,2018,4,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
GO,2018-05-01,1171944,67159,2018,5,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
GO,2018-06-01,1174117,67709,2018,6,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
GO,2018-07-01,1178235,68409,2018,7,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
GO,2018-08-01,1182956,69128,2018,8,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
GO,2018-09-01,1186221,69625,2018,9,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
GO,2018-10-01,1182656,69010,2018,10,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
GO,2018-11-01,1176496,67429,2018,11,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
GO,2018-12-01,1163154,64049,2018,12,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
GO,2019-01-01,1166931,64334,2019,1,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
GO,2019-02-01,1172928,64590,2019,2,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
GO,2019-03-01,1175640,64645,2019,3,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
GO,2019-04-01,1182136,66194,2019,4,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
GO,2019-05-01,1184932,66526,2019,5,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
GO,2019-06-01,1187009,66799,2019,6,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
GO,2019-07-01,1189653,66710,2019,7,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
GO,2019-08-01,1193707,66710,2019,8,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
GO,2019-09-01,1198426,66710,2019,9,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
GO,2019-10-01,1198938,66903,2019,10,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
GO,2019-11-01,1194351,65986,2019,11,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
GO,2019-12-01,1178262,62984,2019,12,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
GO,2020-01-01,1185867,64339,2020,1,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
GO,2020-02-01,1196892,65171,2020,2,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
GO,2020-03-01,1193670,64118,2020,3,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
GO,2020-04-01,1169452,62817,2020,4,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
GO,2020-05-01,1162258,63515,2020,5,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
GO,2020-06-01,1164429,65232,2020,6,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
GO,2020-07-01,1169910,66901,2020,7,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
GO,2020-08-01,1175547,68906,2020,8,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
GO,2020-09-01,1181639,70485,2020,9,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
GO,2020-10-01,1188630,71286,2020,10,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
GO,2020-11-01,1192207,71269,2020,11,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
GO,2020-12-01,1187755,68547,2020,12,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
GO,2021-01-01,1204228,70652,2021,1,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
GO,2021-02-01,1223202,71867,2021,2,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
GO,2021-03-01,1226571,70885,2021,3,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
GO,2021-04-01,1237039,73177,2021,4,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
GO,2021-05-01,1250084,75024,2021,5,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
GO,2021-06-01,1267497,76716,2021,6,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
GO,2021-07-01,1281485,78071,2021,7,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
GO,2021-08-01,1294071,79788,2021,8,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
GO,2021-09-01,1301750,80432,2021,9,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
GO,2021-10-01,1304844,80822,2021,10,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
GO,2021-11-01,1306334,80073,2021,11,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
GO,2021-12-01,1297970,77034,2021,12,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
GO,2022-01-01,1310661,79032,2022,1,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
GO,2022-02-01,1328079,81065,2022,2,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
GO,2022-03-01,1334783,82734,2022,3,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
GO,2022-04-01,1348074,84600,2022,4,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
GO,2022-05-01,1362520,86215,2022,5,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
GO,2022-06-01,1375016,88113,2022,6,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
GO,2022-07-01,1384063,89310,2022,7,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
GO,2022-08-01,1392145,90635,2022,8,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
GO,2022-09-01,1400264,92008,2022,9,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
GO,2022-10-01,1400975,91959,2022,10,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
GO,2022-11-01,1397876,90089,2022,11,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
GO,2022-12-01,1384746,86284,2022,12,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
GO,2023-01-01,1395929,88784,2023,1,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
GO,2023-02-01,1407235,90195,2023,2,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
GO,2023-03-01,1420587,91612,2023,3,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
GO,2023-04-01,1432174,94117,2023,4,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
GO,2023-05-01,1438206,94736,2023,5,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
GO,2023-06-01,1442879,96019,2023,6,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
GO,2023-07-01,1448156,95768,2023,7,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
GO,2023-08-01,1454093,96143,2023,8,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
GO,2023-09-01,1458163,96391,2023,9,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
GO,2023-10-01,1458175,95420,2023,10,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
GO,2023-11-01,1450534,93843,2023,11,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
GO,2023-12-01,1433593,89651,2023,12,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
GO,2024-01-01,1447958,93037,2024,1,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
GO,2024-02-01,1461669,94331,2024,2,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
GO,2024-03-01,1477292,95905,2024,3,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
GO,2024-04-01,1490711,99534,2024,4,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
GO,2024-05-01,1492203,100456,2024,5,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
GO,2024-06-01,1500621,101598,2024,6,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
GO,2024-07-01,1505945,102965,2024,7,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
GO,2024-08-01,1510732,103326,2024,8,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
GO,2024-09-01,1516087,104441,2024,9,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
GO,2024-10-01,1515926,103019,2024,10,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
GO,2024-11-01,1512398,100854,2024,11,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
GO,2024-12-01,1489357,96964,2024,12,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
GO,2025-01-01,1504096,99582,2025,1,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
GO,2025-02-01,1524627,101026,2025,2,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
GO,2025-03-01,1531073,102201,2025,3,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
GO,2025-04-01,1544521,105201,2025,4,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
GO,2025-05-01,1546104,106188,2025,5,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
GO,2025-06-01,1553749,107806,2025,6,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
GO,2025-07-01,1560812,108786,2025,7,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
GO,2025-08-01,1563956,109693,2025,8,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
GO,2025-09-01,1569670,110184,2025,9,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
GO,2025-10-01,1567492,109150,2025,10,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
GO,2025-11-01,1558958,106524,2025,11,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
GO,2025-12-01,1534897,101345,2025,12,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
GO,2026-01-01,1545865,102703,2026,1,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
GO,2026-02-01,1560907,103606,2026,2,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
GO,2026-03-01,1572588,105162,2026,3,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
MA,2007-01-01,418208,64434,2007,1,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
MA,2007-02-01,420101,64880,2007,2,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
MA,2007-03-01,421038,65063,2007,3,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
MA,2007-04-01,423353,65215,2007,4,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
MA,2007-05-01,425662,65247,2007,5,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
MA,2007-06-01,428132,65318,2007,6,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
MA,2007-07-01,429681,65093,2007,7,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
MA,2007-08-01,432074,65260,2007,8,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
MA,2007-09-01,434710,65467,2007,9,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
MA,2007-10-01,435744,65765,2007,10,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
MA,2007-11-01,436657,65796,2007,11,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
MA,2007-12-01,434638,65899,2007,12,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
MA,2008-01-01,435192,65990,2008,1,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
MA,2008-02-01,436207,65985,2008,2,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
MA,2008-03-01,437455,66180,2008,3,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
MA,2008-04-01,440364,66741,2008,4,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
MA,2008-05-01,442069,67690,2008,5,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
MA,2008-06-01,445514,68442,2008,6,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
MA,2008-07-01,450814,70388,2008,7,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
MA,2008-08-01,455629,72157,2008,8,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
MA,2008-09-01,459794,73636,2008,9,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
MA,2008-10-01,460612,75265,2008,10,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
MA,2008-11-01,459693,76108,2008,11,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
MA,2008-12-01,453982,76014,2008,12,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
MA,2009-01-01,450780,74695,2009,1,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
MA,2009-02-01,449537,73897,2009,2,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
MA,2009-03-01,449135,74024,2009,3,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
MA,2009-04-01,448256,73357,2009,4,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
MA,2009-05-01,447030,72935,2009,5,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
MA,2009-06-01,445867,72554,2009,6,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
MA,2009-07-01,447062,72414,2009,7,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
MA,2009-08-01,449060,71428,2009,8,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
MA,2009-09-01,449977,71521,2009,9,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
MA,2009-10-01,450295,71521,2009,10,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
MA,2009-11-01,453025,72585,2009,11,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
MA,2009-12-01,449198,73046,2009,12,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
MA,2010-01-01,450014,73918,2010,1,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
MA,2010-02-01,452274,74735,2010,2,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
MA,2010-03-01,456066,75795,2010,3,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
MA,2010-04-01,461180,77539,2010,4,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
MA,2010-05-01,462936,77539,2010,5,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
MA,2010-06-01,467638,77539,2010,6,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
MA,2010-07-01,472111,77928,2010,7,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
MA,2010-08-01,474525,78271,2010,8,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
MA,2010-09-01,477723,79336,2010,9,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
MA,2010-10-01,481655,79336,2010,10,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
MA,2010-11-01,483542,79050,2010,11,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
MA,2010-12-01,477135,75396,2010,12,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
MA,2011-01-01,476075,73305,2011,1,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
MA,2011-02-01,477235,71702,2011,2,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
MA,2011-03-01,473419,69055,2011,3,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
MA,2011-04-01,475354,68707,2011,4,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
MA,2011-05-01,475378,68770,2011,5,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
MA,2011-06-01,480061,69728,2011,6,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
MA,2011-07-01,483082,70977,2011,7,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
MA,2011-08-01,486511,72060,2011,8,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
MA,2011-09-01,490270,72931,2011,9,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
MA,2011-10-01,492334,74360,2011,10,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
MA,2011-11-01,492668,73721,2011,11,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
MA,2011-12-01,489688,72609,2011,12,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
MA,2012-01-01,488788,70479,2012,1,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
MA,2012-02-01,487977,69473,2012,2,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
MA,2012-03-01,486340,67901,2012,3,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
MA,2012-04-01,486965,67457,2012,4,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
MA,2012-05-01,488695,67457,2012,5,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
MA,2012-06-01,490560,67885,2012,6,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
MA,2012-07-01,493960,69674,2012,7,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
MA,2012-08-01,495394,69843,2012,8,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
MA,2012-09-01,497226,70093,2012,9,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
MA,2012-10-01,497248,70093,2012,10,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
MA,2012-11-01,496930,68494,2012,11,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
MA,2012-12-01,489103,64155,2012,12,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
MA,2013-01-01,485870,63704,2013,1,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
MA,2013-02-01,484653,62335,2013,2,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
