uf,descricao_da_uf,co_periodo,year,month,ipva_total_arrecadado_de_ipva,itcmd_total_arrecadado_de_itcmd,taxa_total_arrecadado_de_taxas,ortb_total_arrecadado_de_outras_receitas_tributarias,total_da_arrecadacao_de_outros_tributos,daic_total_arrecadado_de_divida_ativa_de_icms,daip_total_arrecadado_de_divida_ativa_de_ipva,dait_total_arrecadado_de_divida_ativa_de_itcmd,total_de_dividas_ativas,secao_a_agricultura_pecuaria_producao_florestal_pesca_e_aquicultura,divisao_1_agricultura_pecuaria_e_servicos_relacionados,divisao_2_producao_florestal,divisao_3_pesca_e_aquicultura,secao_b_industrias_extrativas,divisao_5_extracao_de_carvao_mineral,divisao_6_extracao_de_petroleo_e_gas_natural,divisao_7_extracao_de_minerais_metalicos,divisao_8_extracao_de_minerais_nao_metalicos,divisao_9_atividades_de_apoio_a_extracao_de_minerais,secao_c_industrias_de_transformacao,divisao_10_fabricacao_de_produtos_alimenticios,divisao_11_fabricacao_de_bebidas,divisao_12_fabricacao_de_produtos_do_fumo,divisao_13_fabricacao_de_produtos_texteis,divisao_14_confeccao_de_artigos_do_vestuario_e_acessorios,divisao_15_preparacao_de_couros_e_fabricacao_de_artefatos_de_couro_artigos_para_viagem_e_calcados,divisao_16_fabricacao_de_produtos_de_madeira,divisao_17_fabricacao_de_celulose_papel_e_produtos_de_papel,divisao_18_impressao_e_reproducao_de_gravacoes,divisao_19_fabricacao_de_coque_de_produtos_derivados_do_petroleo_e_de_biocombustiveis,divisao_20_fabricacao_de_produtos_quimicos,divisao_21_fabricacao_de_produtos_farmoquimicos_e_farmaceuticos,divisao_22_fabricacao_de_produtos_de_borracha_e_de_material_plastico,divisao_23_fabricacao_de_produtos_de_minerais_nao_metalicos,divisao_24_metalurgia,divisao_25_fabricacao_de_produtos_de_metal_exceto_maquinas_e_equipamentos,divisao_26_fabricacao_de_equipamentos_de_informatica_produtos_eletronicos_e_opticos,divisao_27_fabricacao_de_maquinas_aparelhos_e_materiais_eletricos,divisao_28_fabricacao_de_maquinas_e_equipamentos,divisao_29_fabricacao_de_veiculos_automotores_reboques_e_carrocerias,divisao_30_fabricacao_de_outros_equipamentos_de_transporte_exceto_veiculos_automotores,divisao_31_fabricacao_de_moveis,divisao_32_fabricacao_de_produtos_diversos,divisao_33_manutencao_reparacao_e_instalacao_de_maquinas_e_equipamentos,secao_d_eletricidade_e_gas,divisao_35_eletricidade_gas_e_outras_utilidades,secao_e_agua_esgoto_atividades_de_gestao_de_residuos_e_descontaminacao,divisao_36_captacao_tratamento_e_distribuicao_de_agua,divisao_37_esgoto_e_atividades_relacionadas,divisao_38_coleta_tratamento_e_disposicao_de_residuos_recuperacao_de_materiais,divisao_39_descontaminacao_e_outros_servicos_de_gestao_de_residuos,secao_f_construcao,divisao_41_construcao_de_edificios,divisao_42_obras_de_infra_estrutura,divisao_43_servicos_especializados_para_construcao,secao_g_comercio_reparacao_de_veiculos_automotores_e_motocicletas,divisao_45_comercio_e_reparacao_de_veiculos_automotores_e_motocicletas,divisao_46_comercio_por_atacado_exceto_veiculos_automotores_e_motocicletas,divisao_47_comercio_varejista,secao_h_transporte_armazenagem_e_correio,divisao_49_transporte_terrestre,divisao_50_transporte_aquaviario,divisao_51_transporte_aereo,divisao_52_armazenamento_e_atividades_auxiliares_dos_transportes,divisao_53_correio_e_outras_atividades_de_entrega,secao_i_alojamento_e_alimentacao,divisao_56_alimentacao,divisao_55_alojamento,secao_j_informacao_e_comunicacao,divisao_58_edicao_e_edicao_integrada_a_impressao,divisao_59_atividades_cinematograficas_producao_de_videos_e_de_programas_de_televisao_gravacao_de_som_e_edicao_de_musica,divisao_60_atividades_de_radio_e_de_televisao,divisao_61_telecomunicacoes,divisao_62_atividades_dos_servicos_de_tecnologia_da_informacao,divisao_63_atividades_de_prestacao_de_servicos_de_informacao,secao_k_atividades_financeiras_de_seguros_e_servicos_relacionados,divisao_64_atividades_de_servicos_financeiros,divisao_65_seguros_resseguros_previdencia_complementar_e_planos_de_saude,divisao_66_atividades_auxiliares_dos_servicos_financeiros_seguros_previdencia_complementar_e_planos_de_saude,secao_l_atividades_imobiliarias,divisao_68_atividades_imobiliarias,secao_m_atividades_profissionais_cientificas_e_tecnicas,divisao_69_atividades_juridicas_de_contabilidade_e_de_auditoria,divisao_70_atividades_de_sedes_de_empresas_e_de_consultoria_em_gestao_empresarial,divisao_71_servicos_de_arquitetura_e_engenharia_testes_e_analises_tecnicas,divisao_72_pesquisa_e_desenvolvimento_cientifico,divisao_73_publicidade_e_pesquisa_de_mercado,divisao_74_outras_atividades_profissionais_cientificas_e_tecnicas,divisao_75_atividades_veterinarias,secao_n_atividades_administrativas_e_servicos_complementares,divisao_77_alugueis_nao_imobiliarios_e_gestao_de_ativos_intangiveis_nao_financeiros,divisao_78_selecao_agenciamento_e_locacao_de_mao_de_obra,divisao_79_agencias_de_viagens_operadores_turisticos_e_servicos_de_reservas,divisao_80_atividades_de_vigilancia_seguranca_e_investigacao,divisao_81_servicos_para_edificios_e_atividades_paisagisticas,divisao_82_servicos_de_escritorio_de_apoio_administrativo_e_outros_servicos_prestados_as_empresas,secao_o_administracao_publica_defesa_e_seguridade_social,divisao_84_administracao_publica_defesa_e_seguridade_social,secao_p_educacao,divisao_85_educacao,secao_q_saude_humana_e_servicos_sociais,divisao_86_atividades_de_atencao_a_saude_humana,divisao_87_atividades_de_atencao_a_saude_humana_integradas_com_assistencia_social_prestadas_em_residencias_coletivas_e_particulares,divisao_88_servicos_de_assistencia_social_sem_alojamento,secao_r_artes_cultura_esporte_e_recreacao,divisao_90_atividades_artisticas_criativas_e_de_espetaculos,divisao_91_atividades_ligadas_ao_patrimonio_cultural_e_ambiental,divisao_92_atividades_de_exploracao_de_jogos_de_azar_e_apostas,divisao_93_atividades_esportivas_e_de_recreacao_e_lazer,secao_s_outras_atividades_de_servicos,divisao_94_atividades_de_organizacoes_associativas,divisao_95_reparacao_e_manutencao_de_equipamentos_de_informatica_e_comunicacao_e_de_objetos_pessoais_e_domesticos,divisao_96_outras_atividades_de_servicos_pessoais,secao_t_servicos_domesticos,divisao_97_servicos_domesticos,secao_u_organismos_internacionais_e_outras_instituicoes_extraterritoriais,divisao_99_organismos_internacionais_e_outras_instituicoes_extraterritoriais,secao_zz_total_icms_arrecadado_do_cnae_nao_identificado,divisao_zz_total_icms_arrecadado_do_cnae_nao_identificado,total_do_icms_total_da_secao,total_da_arrecadacao_icms_outros_tributos,state_abbrev,state_name,macroregion,is_identified_uf,include_in_panel,competencia,period_date,source_system,source_sheet,source_file,source_series_version,uf_mapping_status
5,BA,202510,2025,10,235285797.26,37668383.85,150750591.18,0,423704772.29,0,0,0,0,18720262.65,16529820.79,1707369.49,483072.37,74162710.96,0,53173519.01,5504288.51,10401688.82,5083214.62,1516756003.21,85679197.02,249508956.91,152812.05,7537805.32,3906645.31,5672596.41,1432082.92,22007103.13,629409.3,621330534.09,202024881.86,4292307.05,75543422.48,55694157.21,16878461.99,12954207.51,6644067.38,10650707.82,12695360.73,96873930.67,5689624.37,7697510.9,2932201.4,8328019.38,252158488.14,252158488.14,6161470.43,5103516.05,1307.27,1054506.83,2140.28,1096369.51,35898.46,35994.19,1024476.86,1337040276.24,96336147.12,751407387.26,489296741.86,50619242.31,35132523.62,2071595.72,415331.23,12767753.45,232038.29,36359796.86,31895408.89,4464387.97,67479364.95,125224.05,175667.98,174565.7,63735530.45,1367834.74,1900542.03,374220.4,363528.41,0,10691.99,277677.29,277677.29,12812212.72,4283.08,140147.47,1115663.55,75570.99,331101.5,10960584.73,184861.4,6835646.2,2220034.76,85393.91,55946.32,2360875.12,353364.08,1760032.01,14859.07,14859.07,508117.6,508117.6,110890.61,108778.8,2110.81,1,514048.25,193535.36,14767.27,0,305745.62,1719703.67,250505.16,997281.48,471917.03,1200.76,1200.76,0,0,0,0,3383722561.8300004,3807427334.1200004,,,,,,202510,2025-10-01,confaz_boletim_tributos_estaduais,planilha1,confaz_boletim_tributos_estaduais_20260330.xls,20260330,unmapped
6,CE,202510,2025,10,52225213.2,18980125.45,1598362.81,472931.71,73276633.17,12446650.86,8094462.47,2119887.2,22661000.53,2603911.8,1584061.64,41887.52,977962.64,10268337.79,0,2342099.5,2552.29,7923686,0,578447784.77,61200206.35,97015433.57,95610.57,9238434.03,16357518.35,19983952.71,1355962.5,8660944.27,1352366.06,188234560.87,30710190.02,3432445.89,16657592.59,35344937.34,9306482.15,12417970.15,2759551.62,5967180.81,6675303.99,37431600.97,5046150.92,6216197.76,2858829.73,128361.55,161431050.74,161431050.74,715609.1,204535.23,110603.72,400470.15,0,3142706.76,1921181,583634.32,637891.44,950364228.57,79666831.47,617705157.02,252992240.08,37794219.8,29210979.83,2797623.96,395040.1,5017328.14,373247.77,21798538.87,20088703.1,1709835.77,47469647.68,417061.76,24775.58,147296.1,46874875.85,668.51,4969.88,891696.95,197178.49,694462.54,55.92,289040.74,289040.74,387967.54,69.97,20541.17,332462.91,6615.04,486.77,24066.36,3725.32,2534625.14,671334.89,65033.29,1409.83,1468875.31,10031.35,317940.47,6694648.53,6694648.53,233778.87,233778.87,692916.24,649564.86,249.11,43102.27,66928.83,12121.33,0,0,54807.5,196907.97,47107.8,18466.26,131333.91,0,0,0,0,63428684.41,63428684.41,1889453231.1000001,1962729864.2700002,,,,,,202510,2025-10-01,confaz_boletim_tributos_estaduais,planilha1,confaz_boletim_tributos_estaduais_20260330.xls,20260330,unmapped
7,DF,202510,2025,10,71584504.91,28413616.57,13970425.21,13301363.51,127269910.2,10313286.79,9918085.6,698063.11,20929435.5,3393052.22,3316020.14,74038.67,2993.41,336057.62,774.71,0,0,335282.91,0,233148398.16,20768684.16,62236726.59,228341.37,380987.63,599063.65,75776.35,395053.39,140630.8,60713.76,32181228.59,4096433.74,11972795.68,2905245.46,21908370.37,673529.86,6950923.07,6861263.49,3629493.94,2152805.11,50958171.3,1323675.55,1256948.27,1390454.03,1082,94589719.63,94589719.63,503003.94,1764.22,0,501239.72,0,9160.64,3206.05,2182.69,3771.9,620968127.48,66879455.58,382580696.5,171507975.4,11787606.55,9348499.35,175.37,384484.43,1918488.43,135958.97,16128471.91,16117611.11,10860.8,41576081.65,36220.82,1978.97,50321.63,41487559.23,0,1,0,0,0,0,0,0,4288.04,0,0,0,0,4288.04,0,0,487053.83,1.29,0,0,352117.05,0,134935.49,0,0,2.01,2.01,0,0,0,0,2.15,2.15,0,0,0,1421.8,0,1420.69,1.11,0,0,0,0,115661802.9,115661802.9,1138594250.53,1265864160.73,,,,,,202510,2025-10-01,confaz_boletim_tributos_estaduais,planilha1,confaz_boletim_tributos_estaduais_20260330.xls,20260330,unmapped
8,ES,202510,2025,10,58528388.49,26618607.62,102785576.51,12289777,200222349.62,15086887.09,36134.32,22602.29,15145623.7,572224.11,431909.49,134936.87,5377.75,225679134.56,0,209924804.7,4794156.68,9444046.84,1516126.34,335657463.09,39009101.2,60815134.21,0,596270.7,2765897.87,135249.46,2100719.47,2776300.35,388322.83,88172774.74,20843474.77,3703669.65,10000559.97,32058970.61,19447299.91,12627053.08,1366075.78,5089825.43,4434766.28,16763486.82,2683009.76,3794426.02,2633569.78,3451504.4,126660844.42,126660844.42,2365426.33,20830.91,13789.94,2330805.48,0,3882747.23,298137.82,737401.31,2847208.1,916732022.5,91308338.34,605414753.59,220008930.57,130620536.92,72473411.39,4006386.08,19940.49,53451290.95,669508.01,14272006.63,13800293.27,471713.36,33807853.03,84660.59,42002.51,57318.79,32682776.02,614111.39,326983.73,1108509.15,1107711.14,0,798.01,165423.23,165423.23,3951741.65,1399.65,139491.77,1000699.97,0,113101.7,2651540.89,45507.67,3570285.37,1990070.73,100196.55,11062.02,533300.95,80862.54,854792.58,0,0,97676.58,97676.58,149932.94,148330.03,1602.91,0,65112.27,26219.71,0,0,38892.56,676622.02,119719.39,285987.27,270915.36,520.24,520.24,0,0,138424805.29,138424805.29,1938460887.5600002,2138683237.1800003,,,,,,202510,2025-10-01,confaz_boletim_tributos_estaduais,planilha1,confaz_boletim_tributos_estaduais_20260330.xls,20260330,unmapped
9,GO,202510,2025,10,1057026053.98,69469672.68,385758749.42,357871659.24,1870126135.32,33251482.15,32050257.1,218177.17,65519916.42,49602702.12,48322584.68,1224274.3,55843.14,17448633.5,0,0,8173246.54,9053833.32,221553.64,872985229.63,156660687.74,143185477.06,687045.66,2727149.42,8110177.13,2168907.22,1530638.17,6801390.86,928166.99,327664781.67,52424138.88,21192857.93,22522027.48,21831232.51,3463466.26,15397890.21,2396383.66,1596509.72,16264876.68,51441349.53,2887438.01,4560468.59,3392948.68,3149219.57,170740304.96,170740304.96,4286524.87,2296350.32,97891.75,1890307.29,1975.51,4153481.99,483123.11,1139490.67,2530868.21,1326516125.59,133127697.28,845145119.97,348243308.34,79432691.26,71969737.79,7944.23,319971.11,6626815.92,508222.21,19110029.25,17202768.56,1907260.69,55176042.78,84473.84,108549.12,77535.96,54729847.33,124579.69,51056.84,165896.28,159913.08,5002.08,981.12,303690.66,303690.66,2098435.63,1608.13,198288.4,729730.27,127531.4,307582.02,620483.86,113211.55,8804035.81,1033889.63,235102.64,74003.2,1225885.2,91832.99,6143322.15,3561.95,3561.95,141500.27,141500.27,87757.47,86092.29,395.19,1269.99,581342.77,86036.25,3125.73,0,492180.79,962075.29,246138.47,484650.36,231286.46,857.33,857.33,0,0,111707582.42,111707582.42,2724308501.83,4594434637.15,,,,,,202510,2025-10-01,confaz_boletim_tributos_estaduais,planilha1,confaz_boletim_tributos_estaduais_20260330.xls,20260330,unmapped
10,MA,202510,2025,10,47392964.79,20473732.97,28174192.95,45183395.97,141224286.68,7237692.74,30816113.33,299713.8,38353519.87,8568696.61,7981406.69,456055.8,131234.12,19744928.54,0,6929784.57,9673483.52,3042011.87,99648.58,374639659.32,11345721.79,118277748.3,7438.17,600133.82,1262591.1,303116.69,181655.05,3514164.1,261953.39,94356682.46,45400223.17,887336.25,4800557.08,16313912.99,20378509.56,1588619.37,4642476,422191.44,2745383.44,38883525.08,4333233.24,2095176.29,1381475.51,655835.03,167079147.2,167079147.2,755239.75,401471.72,17189.11,336578.92,0,6416858.82,2153258.2,3041404.65,1222195.97,620394608.95,52753198.75,378464156.4,189177253.8,24672885.96,20458412.48,1841543.24,35396.44,2316241.78,21292.02,6538669.82,6060734.21,477935.61,36201563.26,58695.41,50949.18,21554.31,35885125.05,148210.35,37028.96,788158.37,784628.62,0,3529.75,80184.38,80184.38,3882141.53,5482.43,31640.73,455787.04,0,102792.8,3211202.49,75236.04,2222350.62,853011.93,9923.2,26704.23,756312.76,50700.39,525698.11,90001136.5,90001136.5,102547.49,102547.49,67122.76,65281.34,1531.69,309.73,152408.28,8124.61,0,0,144283.67,581892.91,215166.76,224429.72,142296.43,79.82,79.82,0,0,56356992.21,56356992.21,1419247273.1,1560471559.78,,,,,,202510,2025-10-01,confaz_boletim_tributos_estaduais,planilha1,confaz_boletim_tributos_estaduais_20260330.xls,20260330,unmapped
11,MT,202510,2025,10,92544653.26,20664014.71,89472541.09,205060749.5,407741958.56,12949450.48,12419111.14,1600556.39,26969118.01,92604022.97,92175784.15,345500.62,82738.2,17559669.69,0,1494.98,11130327.87,6394188.31,33658.53,1038968804.53,143794699.78,138511345.86,77006.82,1446316.07,1083816.12,1580158.79,5285775.64,1716904.81,168218.7,520939384.38,61979274.39,450024.35,20290687.01,39549629.84,5043492.8,9100624.02,2167809.76,10600481.95,12317530.59,54288996.38,2593916.98,2545023.31,2375546.15,1062140.03,130175840.99,130175840.99,709522.58,72780.42,626.11,633605.12,2510.93,1757583.72,688419.16,452119.81,617044.75,1008869025.53,116190648.12,475418595.43,417259781.98,90278337.51,71876820.23,124479.15,263154.58,13649995.46,4363888.09,9266260.77,8811411.21,454849.56,23301563.75,13529.45,155107.2,123043.49,22770729.28,207196.82,31957.51,543167.64,515986.14,6461.79,20719.71,27633.02,27633.02,3996878.94,10072.85,183094.87,368030.53,951180.6,288504.74,2154315.98,41679.37,3627851.55,1744975.86,12436.58,47014.32,901601.94,69272.65,852550.2,2633285,2633285,239827.65,239827.65,464935.13,419329.46,31234.13,14371.54,128993.78,2524.45,0,0,126469.33,794154.16,421288.63,166196.55,206668.98,3215.65,3215.65,0,0,0,0,2425950574.560001,2833692533.120001,RO,Rondonia,North,TRUE,TRUE,202510,2025-10-01,confaz_boletim_tributos_estaduais,planilha1,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
12,MS,202510,2025,10,28754482.58,52973924.65,4645035.18,120599096.46,206972538.87,2832696.49,4388286.82,0,7220983.31,25020932.08,19952874.19,4898093.01,169964.88,7380176.8,0,0,2351631.76,4500084.37,528460.67,638594441.08,97001516.8,99992348.91,3507349.88,3616429.66,2201586.17,2434104.4,1837006.43,13790434.35,345235.57,324217477.98,12502756.15,1363869.71,7267755.72,11891027.42,5167328.1,9776938.28,981016.65,4662604.94,1244151.82,28211241.69,987488.17,672370.28,1710145.28,3212256.72,166413234.64,166413234.64,1401200.88,135067.85,506801.27,759331.76,0,2184202.33,305298.14,1383799.07,495105.12,483874162.76,69108199.83,275134841.48,139631121.45,57351453.84,49599634.64,103222.82,45349.33,7445924.85,157322.2,5207839.32,4745145.48,462693.84,22044133.42,50595.17,14280.56,37485.17,20321525.92,91705.37,1528541.23,582946.52,553549.98,0,29396.54,71424.63,71424.63,1974291.87,13502.76,8158.78,215857.2,42185.36,171231.79,1449655.02,73700.96,3602262.6,683492.24,13412.48,132536.23,332964.15,72483.97,2367373.53,1343296.89,1343296.89,74905.4,74905.4,33771.88,33544.09,88.59,139.2,117590.67,14790.59,221.98,0,102578.1,593262.84,141093.94,281925.82,170243.08,14.48,14.48,0,0,52920814.21,52920814.21,1470786359.1400003,1677758898.0100002,AC,Acre,North,TRUE,TRUE,202510,2025-10-01,confaz_boletim_tributos_estaduais,planilha1,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
13,MG,202510,2025,10,285411274.2,201002857,231562445.9,434540720.4,1152517297.5,71033973.64,23734420.51,1552562.03,96320956.18,52910551.82,41637616.72,11089167.07,183768.03,145643683.75,0,6121873.08,124014950.7,11702918.18,3803941.79,3589063008.66,329170072.4,235414366.2,110424088,11366801.95,25876569.79,15144250.97,10098458.17,39073217.64,4089390.84,1402465372,257777681.3,57447857.84,78527388.74,171556469,168827475.7,99435859.9,39673783.28,61699760.24,105366184.4,282744362,19379952.25,31913314.64,20351048.79,11239282.62,581444959.8,581444959.8,6290981.98,57296.94,75289.82,6158393.7,1.52,9896325.64,961092.74,3569651.48,5365581.42,2520903995.3,178292260.6,1715871172,626740562.7,141750534.36,124888896.4,351565.53,46245.04,16328630.5,135196.89,63768466.15,61868910.63,1899555.52,175462280.93,980671.14,407792.91,832557.65,169984465.1,2144445,1112349.13,6809399.57,6147108.11,186.68,662104.78,245780.37,245780.37,27920742.55,2225.98,533371.7,3423574.72,1209733.44,675375.94,21502479.54,573981.23,14308496.06,3522759.47,260809.71,50636.68,4162935.51,226693,6084661.69,17852.77,17852.77,1065666.87,1065666.87,524226.96,515433.39,7301.98,1491.59,1133173.79,302662.07,52181.99,664.83,777664.9,2787753.47,586166.14,1570843.69,630743.64,2849.43,2849.43,0,0,231995982.2,231995982.2,7573946712.43,8726464009.93,AM,Amazonas,North,TRUE,TRUE,202510,2025-10-01,confaz_boletim_tributos_estaduais,planilha1,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
14,PR,202510,2025,10,198795310.2,143374072.52,8322207.93,0,350491590.65,18534422.11,41040623.82,109579.56,59684625.49,9981686.09,4304877.75,5254367.92,422440.42,46084310.83,0,10993402.45,58.3,34804108.34,286741.74,897388595.55,117043989.73,47547804.52,9192684.29,11107311.57,17551874.18,2515481.09,43231161.7,87614924.96,6463028.31,22366674.11,115118450.89,15547134.35,62038461.15,51198654.01,11523149.21,40684649.22,15842412.91,30856922.99,66674246.57,66141246.83,4397913.76,28433449.35,21263233.93,3033735.92,357386133.38,357386133.38,2299790,41965.41,197.02,2257627.57,0,8889257.6,1592548.23,2979756.56,4316952.81,2956824706.54,306043235.39,2235915084.28,414866386.87,159544662.21,109834837.19,681235.06,2368787.52,28965861.66,17693940.78,27095530.12,25144886.86,1950643.26,92565188.34,1787491.72,4719.35,154386.9,88545056.31,2016298.04,57236.02,61562.6,56192.89,4980.43,389.28,326160.39,326160.39,1369790.64,58.59,166931.29,330309.99,659144.1,94546.38,117210.8,1589.49,3673015.57,141954.98,184.59,7308.52,3306006.96,51772.73,165787.79,84393.49,84393.49,15447.2,15447.2,97847,96786.91,113.29,946.8,610526.83,706.66,73.16,0,609747.01,546543.1,263889.89,241635.55,41017.66,611.82,611.82,0,0,12971721.72,12971721.72,4577817481.02,4928309071.67,RR,Roraima,North,TRUE,TRUE,202510,2025-10-01,confaz_boletim_tributos_estaduais,planilha1,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
15,PB,202510,2025,10,60829918.24,5319975.43,3227785.43,6283540.53,75661219.63,8889393.4,2881763.39,0,11771156.79,1932643.61,1841073.42,19313.36,72256.83,4744351.57,715103.74,404129.96,94329.32,3191354.47,339434.08,206165790.97,21797884.11,36589258.92,1662.19,4182976.01,1733628.07,1551820.23,520077.82,1986990.74,594868.26,65942318.17,5147573.48,479805.26,6840173.2,18794828.57,784216.16,5369139.21,1361887.74,812249.43,1702707.55,23595164.35,2077207.33,3135141.98,1099357.64,64854.55,63654885.68,63654885.68,67679.36,42098.39,1.79,25579.18,0,3560234.43,56756.66,825407.87,2678069.9,542187160.61,40287451.73,292760224.61,209139484.27,16720372.28,15816212.04,7018.99,64523.89,827236.19,5381.17,7965741.46,7892375.2,73366.26,20039367.55,92994.99,1.09,36127.21,19893218.17,15750.5,1275.59,59543.87,56358.66,0,3185.21,2691.94,2691.94,78105.76,0,21488.51,1976.36,178.17,11974.16,3558.56,38930,472039.27,38857.31,34.98,4063.71,403533.11,431.99,25118.17,0,0,2788.35,2788.35,3913.03,3903.61,9.42,0,1675.72,248.8,0,0,1426.92,38814.72,0,31168.77,7645.95,0,0,0,0,0,0,867697800.1800001,943359019.8100001,PA,Para,North,TRUE,TRUE,202510,2025-10-01,confaz_boletim_tributos_estaduais,planilha1,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
16,PA,202510,2025,10,117162672,6489426,328061020,392955433,844668551,18295386,4081843,39373,22416602,6970062,3268012,3612768,89282,163661146,0,0,156240776,4318942,3101428,604959324,45328331,124445423,116315,405510,742936,2247852,8346370,1514578,437827,202879356,22510715,1042187,12543149,29826959,25463498,5777464,2058780,6939954,58348505,42386279,5273930,1905690,608128,3809588,221966638,221966638,4678909,4051229,17350,610330,0,3534863,416266,1971267,1147330,906442555,69313087,628695998,208433470,77953465,52101529,17476413,321009,7750816,303698,14094772,13531650,563122,43419618,38098,317383,17205,42721831,231697,93404,6923288,6919652,0,3636,36856,36856,3740995,7141,14486,892951,196,157861,2562395,105965,4357837,1131404,57204,66095,1556555,263399,1283180,427259,427259,149941,149941,256140,255762,65,313,257596,3508,0,0,254088,5086744,4442275,321007,323462,177,177,0,0,160497946,160497946,2229416131,3074084682,AP,Amapa,North,TRUE,TRUE,202510,2025-10-01,confaz_boletim_tributos_estaduais,planilha1,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
17,PE,202510,2025,10,111578874.8,21357053.96,39170749.32,34719420.97,206826099.05,22590897.76,7598089.23,1127969.65,31316956.64,2901205.44,2689746.66,56359.66,155099.12,5402904.88,0,0,3145.73,5398200.07,1559.08,687906311.5,87697983.71,103287211.36,20176.59,5294090.08,8344442.08,896691.76,2786017.49,12020182.45,1136279.78,159188259.08,59306524.04,15517115.54,31912935.57,27842759.44,8878474.8,13289723.54,5644585.54,13038750,8199784.28,102393759.38,9568830.24,6799413.32,2162640.73,2679680.7,176299509.11,176299509.11,1424736.6,152071.19,19324.03,1253341.38,0,478569.58,46426.52,13134.52,419008.54,1248292019.53,90441822.57,773903515.82,383946681.14,76167116.42,50774771.95,2843082.15,440083.08,22039099.6,70079.64,22865861.39,21034991.47,1830869.92,48482752,58792.75,198707.54,227041.68,47225168.37,711534.23,61507.43,1224873.48,641129.07,8609.66,575134.75,105664.82,105664.82,4703201.14,1557.46,76328.61,67913.08,637511.96,238957.41,3603099.28,77833.34,4008490.54,1232536.43,46686.25,415315.23,2169840.04,100950.23,43162.36,54678.27,54678.27,167626.03,167626.03,167256.76,166525.06,731.7,0,318729.5,22157.07,8901.85,1768.81,285901.77,1739038.11,162984.22,1246251.29,329802.6,333.02,333.02,0,0,116260323.37,116260323.37,2398971201.4900002,2605797300.5400004,TO,Tocantins,North,TRUE,TRUE,202510,2025-10-01,confaz_boletim_tributos_estaduais,planilha1,confaz_boletim_tributos_estaduais_20260330.xls,20260330,mapped
18,PI,202510,2025,10,10481273.62,2441939.37,27713051.53,6457930.39,47094194.91,1148017.6,917806.63,0,2065824.23,12246163.56,11341852.96,172576.1,731734.5,2902962.98,0,275.73,185765.16,2716922.09,0,232566298.56,12753791.61,58583400.69,6699.66,62441.35,922488.05,162973.07,103439.36,157341.87,88066.87,107147398.36,12015806.97,229673.21,4692259.45,7916015.23,118644.03,1380064.88,503921.81,1020551.65,1122645.62,19825901.64,1871618.42,1161163.44,375485.21,344506.11,100344743.68,100344743.68,40039.08,520.35,1.95,39516.78,0,2973568.24,1292933.55,854164.2,826470.49,321341757.53,26706542.47,153970753.32,140664461.74,9917223.2,8784972.21,22961.04,13713.69,1057680.83,37895.43,5006895.83,4686542.25,320353.58,16893884.72,8354.75,106677.52,15013.31,16704858.07,42946.83,16034.24,96438.04,88926.57,0,7511.47,26662.08,26662.08,2096131.32,3846.21,207154.8,141019.14,259.92,85313.62,1633881.44,24656.19,2320296.2,1194266.27,6459.14,13362.15,535659.82,26708,543840.82,280727.34,280727.34,74162.17,74162.17,30844.4,28531.4,1808.92,504.08,161858.78,9530.49,0,0,152328.29,492585.33,30501.77,310300.89,151782.67,205.72,205.72,38028.83,38028.83,42689825.71,42689825.71,752541303.3000002,799635498.2100002,,,,,,202510,2025-10-01,confaz_boletim_tributos_estaduais,planilha1,confaz_boletim_tributos_estaduais_20260330.xls,20260330,unmapped
19,RJ,202510,2025,10,115309714,154866397.6,1134399.08,577009401.9,848319912.58,85483315.45,21269887.21,3367347.79,110120550.45,2706469.4,2436478.01,191768.89,78222.5,484992287.09,0,398642147.9,1429061.42,3848042.4,81073035.37,860660556.95,25139208.39,148427998.9,225940.84,3179888.57,13662802.51,4022726.64,707139.62,11176972.59,1187995.83,266616448,113997395.6,26514272.44,39535376.33,39220617.55,29427732.04,32653308.34,1452029.33,2956679.82,25436389.76,21501148.94,2564142.6,3403061.2,17089258.6,30562022.51,469142690.9,469142690.9,4644611.63,172269.76,14615.27,4455893.5,1833.1,8703638.13,562818.09,3197573.12,4943246.92,1132994948.37,27539552.87,707455043.2,398000352.3,334309438.95,213671338.7,19945547.18,6975294.05,93272623.96,444635.06,54284485.12,48926717.1,5357768.02,161340123.17,294863.24,423653.27,850826.86,157427760.8,1049600.24,1293418.76,5018533.96,5005597.25,3049.1,9887.61,124410.14,124410.14,24494296.63,2210.8,864291.5,13072581.82,8217257.48,511750.43,1663072.11,163132.49,14666603.57,7362943.67,245767.48,289818.44,2546411.56,424845.14,3796817.28,10031.57,10031.57,395976.04,395976.04,613856.9,564443.32,4366.37,45047.21,1656876.63,185759.4,23277.68,25986.78,1421852.77,3389343.09,185189.74,2908326.08,295827.27,175.35,175.35,0,0,983347510.9,983347510.9,4547496864.490001,5395816777.070001,,,,,,202510,2025-10-01,confaz_boletim_tributos_estaduais,planilha1,confaz_boletim_tributos_estaduais_20260330.xls,20260330,unmapped
