state_abbrev,period,period_date,year,bimester,uf,state_name,macroregion,total_revenue_nominal,total_revenue_real,state_tax_revenue_nominal,state_tax_revenue_real,federal_current_transfers_nominal,federal_capital_transfers_nominal,federal_transfers_nominal,federal_transfers_real,transfer_dependency_ratio,own_revenue_ratio,liquidated_expenditure_total_nominal,liquidated_expenditure_total_real,liquidated_expenditure_health_nominal,liquidated_expenditure_health_real,liquidated_expenditure_education_nominal,liquidated_expenditure_education_real,liquidated_expenditure_public_security_nominal,liquidated_expenditure_public_security_real,public_investment_liquidated_cumulative_nominal,public_investment_liquidated_nominal,public_investment_liquidated_real,public_investment_flow_is_derived,public_investment_negative_flow_flag,ipca_month_code,deflator_base_month,source_system,source_frequency,fiscal_series_version,original_public_investment_missing,investment_recovered_from_raw,public_investment_imputed_adjacent_mean,public_investment_imputation_method,original_liquidated_expenditure_total_missing,liquidated_expenditure_total_recovered_from_raw,liquidated_expenditure_total_flow_is_derived,liquidated_expenditure_total_negative_flow_flag,liquidated_expenditure_total_imputed_adjacent_mean,liquidated_expenditure_total_imputation_method,quarter,icms_revenue_cumulative_nominal,icms_revenue_nominal,icms_revenue_flow_is_derived,icms_revenue_negative_flow_flag,icms_rs_2018_seasonal_imputed,icms_revenue_negative_flow_imputed,resident_population_annual,pnadc_population,fiscal_deflator_factor,icms_revenue_real,icms_revenue_real_pc,state_tax_revenue_real_pc,public_investment_liquidated_real_pc,liquidated_expenditure_total_real_pc,liquidated_expenditure_health_real_pc,liquidated_expenditure_education_real_pc,liquidated_expenditure_public_security_real_pc,original_liquidated_expenditure_health_real_pc_missing,liquidated_expenditure_health_real_pc_imputed_adjacent_mean,original_liquidated_expenditure_education_real_pc_missing,liquidated_expenditure_education_real_pc_imputed_adjacent_mean,original_liquidated_expenditure_public_security_real_pc_missing,liquidated_expenditure_public_security_real_pc_imputed_adjacent_mean,icms_revenue_real_pc_sa,state_tax_revenue_real_pc_sa,public_investment_liquidated_real_pc_sa,liquidated_expenditure_total_real_pc_sa,liquidated_expenditure_health_real_pc_sa,liquidated_expenditure_education_real_pc_sa,liquidated_expenditure_public_security_real_pc_sa,transfer_dependency_ratio_sa,treated_unit,donor_pool_main,excluded_from_main_donor_pool,donor_pool_exclusion_reason,analysis_period,pre_instability_clean,instability_start_date,removal_date
RN,2015B3,2015-06-01,2015,3,24,Rio Grande do Norte,Northeast,1787531685.58,3150121349.000295,834317705.43,1470296743.2273571,,,0,0,0,0.4667428902997538,1774094279.1599998,3126440951.511229,206779505.86,364402231.9716053,201718940.76,355484127.5888326,138305832.1,243732828.85225907,76013498.35,38157095.10999999,67243272.32434185,TRUE,FALSE,201506,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,2,1845546352.75,597289324.3399999,TRUE,FALSE,FALSE,FALSE,3442175,2586000,1.7622744113641688,1052587692.4653754,305.79145234201496,427.1417761233398,19.53511147002748,908.2748412010513,105.86394706010162,103.27311295585861,70.80779706210727,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,316.648899640178,435.128662251446,24.93712930939418,910.7079294559734,103.61393034480128,102.700089125084,73.26656683050601,-0.015060220405158562,FALSE,TRUE,FALSE,,pre,TRUE,2016-01-25,2017-05-04
RN,2015B4,2015-08-01,2015,4,24,Rio Grande do Norte,Northeast,1605067465.9,2804973238.482126,834463447.26,1458286139.2330215,,,0,0,0,0.5198930667952304,1950691047.4200008,3408975822.3911734,207268199.07,362216395.2178428,197377941.26,344932443.5658895,127155988.62,222214425.72935385,134834458.05,58820959.70000002,102793945.62883444,TRUE,FALSE,201508,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,3,2464360653.7,618814300.9499998,TRUE,FALSE,FALSE,FALSE,3442175,2599000,1.7475734186097338,1081423423.395784,314.1686356433894,423.65252761205386,29.863079485742137,990.3551743857222,105.22893089916776,100.20770110929557,64.55639987198613,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,314.9960051901293,406.1689304406965,30.56985603668616,1004.9463966198568,103.52111340027056,93.22182356041483,68.17822896261339,0.02095051753575012,FALSE,TRUE,FALSE,,pre,TRUE,2016-01-25,2017-05-04
RN,2015B5,2015-10-01,2015,5,24,Rio Grande do Norte,Northeast,1469073213.01,2532759641.533184,768515945.83,1324961992.523702,,,0,0,0,0.523129779390218,1535969635.6799994,2648092599.7554417,197573683.92,340627443.4997839,199518024.13,343979588.4913927,130770442.37,225455134.4391864,200414741.91,65580283.859999985,113063865.55138104,TRUE,FALSE,201510,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,4,3075506466.93,611145813.23,TRUE,FALSE,FALSE,FALSE,3442175,2618000,1.7240527014605247,1053647590.2854708,306.0993674887159,384.9199975375168,32.846634918730466,769.3079520231951,98.95703835504699,99.93088337792027,65.49787109580029,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,301.17640258102114,387.8299726400377,25.467381305335724,802.4300783452451,96.8636317875416,107.96367656963946,67.36616627670018,0.026626626622611782,FALSE,TRUE,FALSE,,pre,TRUE,2016-01-25,2017-05-04
RN,2015B6,2015-12-01,2015,6,24,Rio Grande do Norte,Northeast,1743415503.57,2947393727.0374904,868634698.32,1468501602.557119,,,0,0,0,0.4982373373078837,1144641579.9249997,1947223492.6486964,,,,,,,,34211504.154999994,58883571.21803002,TRUE,FALSE,201512,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,FALSE,TRUE,linear_interpolation_between_adjacent_observed_bimesters,TRUE,FALSE,TRUE,FALSE,TRUE,linear_interpolation_between_adjacent_observed_bimesters,4,3725301362.91,649794895.98,TRUE,FALSE,FALSE,FALSE,3442175,2618000,1.6905859337616873,1098534110.9739268,319.1395297955295,426.6202626412425,17.10650133070806,565.6956699321494,76.54152117964578,86.23552504946538,57.15154156147455,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,279.73529948195863,408.237690697213,-13.439699084560871,255.39187366667505,22.49667184787522,48.863565636915325,35.189418175504784,-0.009203563404686577,FALSE,TRUE,FALSE,,pre,TRUE,2016-01-25,2017-05-04
RN,2016B1,2016-02-01,2016,1,24,Rio Grande do Norte,Northeast,1954867332.62,3234320631.437115,944912843.23,1563354736.5450647,,,0,0,0,0.48336417897146294,753313524.17,1246354385.5419512,113682794.97,188087755.6627419,152358723.91,252076934.27517805,102507344.01,169598014.18391806,2842724.45,2842724.45,4703276.884678993,TRUE,FALSE,201602,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,1,479941812.36,479941812.36,TRUE,FALSE,FALSE,FALSE,3474998,2626000,1.6544962297274337,794061919.0381714,228.5071585762557,449.886514048372,1.3534617529791364,358.66333895500117,54.12600400424458,72.5401667210105,48.80521202714881,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,242.62336616705508,462.2503408921613,24.377303444328366,556.7470686503373,101.1518222722051,98.87268475127946,61.286980159503,-0.027362524897291882,FALSE,TRUE,FALSE,,crisis,FALSE,2016-01-25,2017-05-04
RN,2016B2,2016-04-01,2016,2,24,Rio Grande do Norte,Northeast,1558129035.7,2551317271.1633663,693280405.85,1135193705.1924698,,,0,0,0,0.4449441541525084,1584180272.52,2593974181.4135323,157296526.56,257561046.42915043,193437937.86,316739846.60630244,157646892.26,258134743.49861792,44598228.95,41755504.5,68371448.93402852,TRUE,FALSE,201604,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,2,965854676.21,485912863.85,TRUE,FALSE,FALSE,FALSE,3474998,2648000,1.637423610437482,795645195.8832836,228.96277807448627,326.67463555158014,19.67524842720155,746.4678199565963,74.11832940023287,91.14820975617899,74.28342217711145,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,247.48902626745698,339.28014485901355,28.468073685494346,808.54146201615265,87.18859979430337,101.71376179035629,75.81488423893259,0.004049135504221291,FALSE,TRUE,FALSE,,crisis,FALSE,2016-01-25,2017-05-04
RN,2016B3,2016-06-01,2016,3,24,Rio Grande do Norte,Northeast,1607943275.75,2603399239.381919,597207516.96,966930624.2669728,,,0,0,0,0.3714108115421186,1414281953.0499997,2289844807.5691977,155597786.41,251926274.32728285,171854386.79,278247116.42570025,144022242.1,233184466.8850835,94333965.45,49735736.5,80526459.18980238,TRUE,FALSE,201606,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,2,1462715883.58,496861207.3699999,TRUE,FALSE,FALSE,FALSE,3474998,2648000,1.6190864930652509,804461269.7808595,231.49977921738645,278.2535772011877,23.173095118271256,658.9485253140283,72.49681131536848,80.0711587246094,67.10348232864695,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,242.35722651554948,286.24046332929385,28.575112957637955,661.3816135689503,70.24679460006813,79.4981348938348,69.56225209704569,-0.015060220405158562,FALSE,TRUE,FALSE,,crisis,FALSE,2016-01-25,2017-05-04
RN,2016B4,2016-08-01,2016,4,24,Rio Grande do Norte,Northeast,1364531726.99,2188236172.1503544,653329605.21,1047714352.2421812,,,0,0,0,0.47879400111213977,1525913927.9400003,2447037314.457994,180115348.73,288842621.5782301,258888260.96,415167083.3095434,134478289.36,215656588.50276828,155416558.12,61082592.67,97955317.65616444,TRUE,FALSE,201608,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,3,1965559016.14,502843132.5600002,TRUE,FALSE,FALSE,FALSE,3474998,2668000,1.6036535676435693,806386183.4949125,232.05371154024044,301.50070654491924,28.188596844131833,704.1838051296703,83.12022671041252,119.47261072079563,62.05948564654376,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,232.88108108698037,284.0171093735619,28.895373395075858,718.775027363805,81.41240921151532,112.48673317191489,65.68131473717102,0.02095051753575012,FALSE,TRUE,FALSE,,crisis,FALSE,2016-01-25,2017-05-04
RN,2016B5,2016-10-01,2016,5,24,Rio Grande do Norte,Northeast,1372557471.3,2193641319.5775213,610945079.23,976421314.090508,,,0,0,0,0.44511438828958566,1360432663.0699997,2174263274.66397,195184101.43,311946070.58306134,185216292.58,296015373.46019286,109549604.03,175083770.9665849,247612846.2,92196288.07999998,147349448.9468672,TRUE,FALSE,201610,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,4,2363440647.04,397881630.89999986,TRUE,FALSE,FALSE,FALSE,3474998,2676000,1.5982145487138273,635900211.1703649,182.99297184354202,280.9847125352325,42.40274352585734,625.6876333925861,89.76870507063927,85.18432915938163,50.38384798108802,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,178.0700069358472,283.8946876377534,35.023489912462594,658.8097597146361,87.67529850313389,93.21712235110083,52.25214316198791,0.026626626622611782,FALSE,TRUE,FALSE,,crisis,FALSE,2016-01-25,2017-05-04
RN,2016B6,2016-12-01,2016,6,24,Rio Grande do Norte,Northeast,2081648211.42,3311009310.108539,706815705.99,1124240575.4368112,,,0,0,0,0.33954618369827455,2350596362.9699993,3738790444.708165,368599836.92,586284217.0215137,312680198.82,497340061.4474557,237049889.93,377044684.213492,396351810.91,148738964.71000004,236579886.18296465,TRUE,FALSE,201612,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,4,3016179671.17,652739024.1300001,TRUE,FALSE,FALSE,FALSE,3474998,2676000,1.590571015767322,1038227772.6414248,298.77075400947706,323.52265395168894,68.08058196953341,1075.9115385701416,168.71497969826564,143.11952451410207,108.50212984683502,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,259.3665236959062,305.14008200765943,37.534381554264485,765.6077423046672,114.67013036649507,105.74756510155201,86.54000646086524,-0.009203563404686577,FALSE,TRUE,FALSE,,crisis,FALSE,2016-01-25,2017-05-04
RN,2017B1,2017-02-01,2017,1,24,Rio Grande do Norte,Northeast,1533448294.95,2421831697.1407075,631746916.79,997741308.0646596,,,0,0,0,0.41197797074116466,912645727.56,1441375205.5050015,106956043.56,168919641.6647463,147869494.5,233535770.3286307,98509670.46,155579971.7412008,3509848.36,3509848.36,5543233.533467452,TRUE,FALSE,201702,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,1,536617166.03,536617166.03,TRUE,FALSE,FALSE,FALSE,3507003,2670000,1.5793370439136158,847499368.7111222,241.65915133551985,284.49970190064266,1.5806184179105214,410.99913672871156,48.16638071445799,66.59126619755692,44.36265715803517,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,255.77535892631923,296.86352874443196,24.60446010925975,609.0828664240477,95.19219898241852,92.92378422782589,56.84442529038936,-0.027362524897291882,FALSE,TRUE,FALSE,,crisis,FALSE,2016-01-25,2017-05-04
RN,2017B2,2017-04-01,2017,2,24,Rio Grande do Norte,Northeast,1445419381.96,2273930236.911412,657823301.74,1034886009.5836744,,,0,0,0,0.4551089531178047,1966292579.51,3093366677.496276,177265656.54,278873897.36373,320835636.48,504737838.703466,197796096.83,311172335.82055384,52627764.11,49117915.75,77272184.9395286,TRUE,FALSE,201704,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,2,1040185478.52,503568312.49,TRUE,FALSE,FALSE,FALSE,3507003,2666000,1.5731975544896488,792212437.7277473,225.89442829896277,295.09128152547186,22.033680877811797,882.054186294188,79.51914993050477,143.9228420116738,88.7288479138894,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,244.42067649193348,307.69679083290526,30.82650613610459,944.1278283537443,92.58942032457527,154.4883940458511,90.26030997571054,0.004049135504221291,FALSE,TRUE,FALSE,,crisis,FALSE,2016-01-25,2017-05-04
RN,2017B3,2017-06-01,2017,3,24,Rio Grande do Norte,Northeast,1628176346.87,2559412877.735668,730280845.04,1147965453.9584694,,,0,0,0,0.4485268726842084,1556771266.9900002,2447167615.5243955,199604675.1,313768700.1099605,140767052.65,221278860.8592108,145247300.77,228321589.83376125,94000658.52,41372894.41,65036148.53864889,TRUE,FALSE,201706,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,2,1580951015.86,540765537.3399999,TRUE,FALSE,FALSE,FALSE,3507003,2666000,1.5719506567306876,850056741.558936,242.38837022920598,327.33517877186574,18.544651526858942,697.7945600629356,89.46918497359725,63.09628502148723,65.10447519827079,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,253.245817527369,335.3220648999719,23.946669366225642,700.2276483178576,87.2191682582969,62.523261190712624,67.56324496666953,-0.015060220405158562,FALSE,TRUE,FALSE,,post,FALSE,2016-01-25,2017-05-04
RN,2017B4,2017-08-01,2017,4,24,Rio Grande do Norte,Northeast,1728135766.28,2704901188.9137897,776559899.38,1215481929.187385,,,0,0,0,0.4493627841819567,1815084646.1499996,2840994737.3051596,211896277.15,331662883.88511676,237749508.04,372128706.2679013,143074976.64,223942864.88868645,155421593.63,61420935.11,96136868.2050166,TRUE,FALSE,201708,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,3,2051987808.27,471036792.4100001,TRUE,FALSE,FALSE,FALSE,3507003,2662000,1.5652133597908124,737273080.4331437,210.22881372874323,346.5870799618321,27.412827478338798,810.0919039148696,94.57159970639225,106.11017620113279,63.85590913058427,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,211.05618327548316,329.10348279047474,28.119604029282822,824.6831261490042,92.86378220749505,99.12429865225205,67.47773822121152,0.02095051753575012,FALSE,TRUE,FALSE,,post,FALSE,2016-01-25,2017-05-04
RN,2017B5,2017-10-01,2017,5,24,Rio Grande do Norte,Northeast,1366604418.74,2126678649.7611732,643854071.15,1001951031.2567075,,,0,0,0,0.4711341938610363,1412055610.8500004,2197408759.0313096,222932419.77,346922350.72792816,223909741.39,348443236.3585485,152086393.76,236673379.723718,233722932.66,78301339.03,121850759.20970914,TRUE,FALSE,201710,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,4,2577895499.51,525907691.24000025,TRUE,FALSE,FALSE,FALSE,3507003,2680000,1.5561772087067862,818405562.9912939,233.36323436030534,285.7000781740727,34.74498288416324,626.5773821782615,98.92274136290392,99.35641240071608,67.48593591842322,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,228.44026945261052,288.6100532765936,27.3657292707685,659.6995085003115,96.82933479539854,107.38920559243527,69.35423109932312,0.026626626622611782,FALSE,TRUE,FALSE,,post,FALSE,2016-01-25,2017-05-04
RN,2017B6,2017-12-01,2017,6,24,Rio Grande do Norte,Northeast,1912155008.02,2954341443.81743,742429942.66,1147078317.1509988,,,0,0,0,0.3882687018291326,2007904719.9700005,3102277851.2012544,342590624.55,529313615.33257866,267057525.28,412612529.5851396,121944623.26,188408394.1085768,380734547.6,147011614.94000003,227137708.4588474,TRUE,FALSE,201712,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,4,3183505906.92,605610407.4099998,TRUE,FALSE,FALSE,FALSE,3507003,2680000,1.5450324013619556,935687702.0504644,266.8055037450679,327.0822172524514,64.7668988189766,884.5951518151694,150.9304712121942,117.65388554989534,53.72347674312705,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,227.401273431497,308.69964530842185,34.22069840370767,574.291355549695,96.88562188042363,80.28192613734528,31.761353357157283,-0.009203563404686577,FALSE,TRUE,FALSE,,post,FALSE,2016-01-25,2017-05-04
RN,2018B1,2018-02-01,2018,1,24,Rio Grande do Norte,Northeast,2151156458.13,3303422229.8669186,996382613.18,1530094411.0280938,845465035.98,9444796.6,854909832.58,1312841813.4362907,0.3974187137104722,0.46318463234708424,997919228.23,1532454113.0831134,105826171.96,162511902.67131028,139675623.18,214492793.7898244,162292052.27,249223700.66261488,17213163.2,17213163.2,26433384.585441824,TRUE,FALSE,201802,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,1,916101944.12,916101944.12,TRUE,FALSE,FALSE,FALSE,3479010,2685000,1.5356494491054282,1406811445.8122897,404.3711992240004,439.8074196475704,7.597961657322578,440.4856879063623,46.71211139700957,61.65339961363273,71.63638525402769,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,418.4874068147998,452.1712464913597,30.621803348671808,638.5694176016984,93.7379296649701,87.9859176439017,84.11815338638188,0.3700561888131803,FALSE,TRUE,FALSE,,post,FALSE,2016-01-25,2017-05-04
RN,2018B2,2018-04-01,2018,2,24,Rio Grande do Norte,Northeast,1822051399.78,2789381845.717488,1083738717.2,1659097599.3453534,534876671.6,3798200,538674871.6,824658353.6373693,0.29564197347288956,0.594790419924956,1342890862.86,2055834096.7186,183508625.01,280933692.2093842,208133611.04,318632128.7032297,174027815.47,266419503.41274852,78932030.25,61718867.05,94485527.3063691,TRUE,FALSE,201804,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,2,1882777852.59,966675908.4699999,TRUE,FALSE,FALSE,FALSE,3479010,2687000,1.5309018428647436,1479885929.7296731,425.37558952968607,476.88785009107573,27.15873978699949,590.9250323277599,80.75104475393408,91.58701144958759,76.57911400448648,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,443.90183772265675,489.49335939850914,35.951565045292284,652.9986743873163,93.82131514800459,102.1525634837649,78.11057606630763,0.2996911089771109,FALSE,TRUE,FALSE,,post,FALSE,2016-01-25,2017-05-04
RN,2018B3,2018-06-01,2018,3,24,Rio Grande do Norte,Northeast,1569247580.76,2363017222.008942,670675172.53,1009921571.6456088,628336067.78,11727397.62,640063465.4,963825600.5380728,0.4078792111885951,0.4273864626289156,1484804515.9499998,2235860475.7620506,209016557.93,314743022.1523203,237726836.77,357975768.9663967,157357890.21,236953944.77214193,144046150.19,65114119.94,98050676.45199576,TRUE,FALSE,201806,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,2,1691932687.77,783947750.51,TRUE,TRUE,FALSE,TRUE,3479010,2687000,1.5058281758602508,1180490611.1202202,339.3179700892553,290.28993065429785,28.183499458752852,642.6714714134339,90.46913407903982,102.89587237932535,68.10959001904045,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,350.17541738741835,298.276816782404,33.58551729811955,645.1045596683559,88.21911736373947,102.32284854855075,70.56835978743919,0.3928189907834365,FALSE,TRUE,FALSE,,post,FALSE,2016-01-25,2017-05-04
RN,2018B4,2018-08-01,2018,4,24,Rio Grande do Norte,Northeast,1731128893.43,2600544812.3021755,992609113.44,1491122059.3665357,483937628,8418684.92,492356312.92,739629879.8013833,0.2844134337937494,0.5733883347491694,2406270751.84,3614759677.5958967,338635399.5,508706506.357673,247343033.51,371564847.1322353,160376458.18,240921498.05727932,306711037.43,162664887.24,244359233.01906663,TRUE,FALSE,201808,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,3,2293152280.32,601219592.5500002,TRUE,FALSE,FALSE,FALSE,3479010,2694000,1.5022248326925813,903167001.829926,259.60460068523116,428.6052812054394,70.23815195100521,1039.0196284563415,146.22162809468009,106.80189109322345,69.25001596927842,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,260.4319702319711,411.121684034082,70.94492850194924,1053.6108506904761,144.5138105957829,99.81601354434271,72.87184505990568,0.3053639513294995,FALSE,TRUE,FALSE,,post,FALSE,2016-01-25,2017-05-04
RN,2018B5,2018-10-01,2018,5,24,Rio Grande do Norte,Northeast,1676874210.61,2495779998.8777757,751864218.14,1119039022.5054955,456967284.58,33107142.41,490074426.99,729403520.6124333,0.29225473436777627,0.4483724619191876,1893254355.1400003,2817829937.65989,240631326.97,358144247.88408923,213666230.51,318010677.9437438,170530341.18,253809267.2819051,428627667.48,121916630.05,181454926.6033996,TRUE,FALSE,201810,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,4,2871374681.91,578222401.5899997,TRUE,FALSE,FALSE,FALSE,3479010,2703000,1.488352544923379,860598782.938184,247.36887302370042,321.65444264474536,52.15705807209511,809.951663737641,102.94429963814109,91.40838282837468,72.95445177849592,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,242.4459081160056,324.56441774726625,44.77780445870037,843.073790059691,100.8508930706357,99.44117602009388,74.82274695939581,0.31888136099038805,FALSE,TRUE,FALSE,,post,FALSE,2016-01-25,2017-05-04
RO,2015B1,2015-02-01,2015,1,11,Rondonia,North,1225929333.42,2238343392.6790423,524066462.99,956858338.225652,,,0,0,0,0.4274850504865571,639826519.68,1168216979.3516996,88913936.83,162342084.16018757,112822422.88,205995009.59405705,112104939.61,204685004.28381452,3709202.07,3709202.07,6772387.052958723,TRUE,FALSE,201502,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,1,311159026.73,311159026.73,TRUE,FALSE,FALSE,FALSE,1768204,1261000,1.8258339462640072,568124713.6901037,321.3004346162002,541.147027280592,3.8300937295463213,660.6799777354307,91.81185211671706,116.49957221794378,115.75870447290839,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,317.61894933388487,570.749186742419,51.38696048256627,977.5379015806252,166.84007471341806,176.57248274078663,143.00349309545544,-0.04808427422218031,FALSE,TRUE,FALSE,,pre,TRUE,2016-01-25,2017-05-04
RO,2015B2,2015-04-01,2015,2,11,Rondonia,North,937427606.92,1677377095.170992,344388981.31,616229119.7894742,,,0,0,0,0.3673766152903476,795163137.0500001,1422817530.8323386,141137715.26,252543416.78684193,141999518.1,254085475.43083563,137488495.61,246013720.61513504,12342996.97,8633794.9,15448798.075455043,TRUE,FALSE,201504,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,2,595273811.4,284114784.66999996,TRUE,FALSE,FALSE,FALSE,1768204,1257000,1.7893404064364613,508378064.2760254,287.5109796584701,348.50567004116846,8.736999845863398,804.668200520041,142.8248193007379,143.69692378867802,139.13197833232763,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,318.57791451289165,379.18557457426584,46.09567939878828,941.5601703703272,160.70161252899572,166.04451705301565,152.9961696379353,-0.002237350218519643,FALSE,TRUE,FALSE,,pre,TRUE,2016-01-25,2017-05-04
RO,2015B3,2015-06-01,2015,3,11,Rondonia,North,1088790005.56,1918746766.147439,392953991.86,692492764.6982819,,,0,0,0,0.3609088895501856,828868343.3600001,1460693471.893138,131762512.35,232201703.89146024,135808401.42,239331670.67073923,135075443.12,238039997.01405227,35229238.31,22886241.340000004,40331837.48578681,TRUE,FALSE,201506,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,2,921761434.47,326487623.07000005,TRUE,FALSE,FALSE,FALSE,1768204,1257000,1.7622744113641688,575360783.763371,325.3927622397478,391.636239199935,22.80949341014205,826.0887725020065,131.3206529854362,135.35297435744928,134.62247399850486,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,326.7479363245193,376.59144483722923,26.12198350222789,806.9989050142368,124.95980533584355,136.02021351824524,128.61740168931,-0.004835106617363439,FALSE,TRUE,FALSE,,pre,TRUE,2016-01-25,2017-05-04
RO,2015B4,2015-08-01,2015,4,11,Rondonia,North,994711347.65,1738331110.342606,397787362.17,695162620.3871753,,,0,0,0,0.3999023064427388,998464032.02,1744889201.7960503,149461020.64,261194106.78874484,194930515.9,340655388.06272215,166723313.52,291361230.97008896,81958711.82,46729473.50999999,81663185.77170369,TRUE,FALSE,201508,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,3,1248474467.47,326713033,TRUE,FALSE,FALSE,FALSE,1768204,1258000,1.747573418609734,570955011.9841648,322.9010973757354,393.14616434934845,46.18425575991441,986.8144183567339,147.71717900691596,192.6561573566863,164.77806348706878,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,301.1666993594368,357.46713693335056,26.81267287237613,927.2242104567382,130.04890407498158,173.989875679662,160.41522720434548,0.03443703908951053,FALSE,TRUE,FALSE,,pre,TRUE,2016-01-25,2017-05-04
