state_abbrev,period,period_date,year,bimester,uf,state_name,macroregion,total_revenue_nominal,total_revenue_real,state_tax_revenue_nominal,state_tax_revenue_real,federal_current_transfers_nominal,federal_capital_transfers_nominal,federal_transfers_nominal,federal_transfers_real,transfer_dependency_ratio,own_revenue_ratio,liquidated_expenditure_total_nominal,liquidated_expenditure_total_real,liquidated_expenditure_health_nominal,liquidated_expenditure_health_real,liquidated_expenditure_education_nominal,liquidated_expenditure_education_real,liquidated_expenditure_public_security_nominal,liquidated_expenditure_public_security_real,public_investment_liquidated_cumulative_nominal,public_investment_liquidated_nominal,public_investment_liquidated_real,public_investment_flow_is_derived,public_investment_negative_flow_flag,ipca_month_code,deflator_base_month,source_system,source_frequency,fiscal_series_version,original_public_investment_missing,investment_recovered_from_raw,public_investment_imputed_adjacent_mean,public_investment_imputation_method,original_liquidated_expenditure_total_missing,liquidated_expenditure_total_recovered_from_raw,liquidated_expenditure_total_flow_is_derived,liquidated_expenditure_total_negative_flow_flag,liquidated_expenditure_total_imputed_adjacent_mean,liquidated_expenditure_total_imputation_method,quarter,icms_revenue_cumulative_nominal,icms_revenue_nominal,icms_revenue_flow_is_derived,icms_revenue_negative_flow_flag,resident_population_annual,pnadc_population,treated_unit,donor_pool_main,excluded_from_main_donor_pool,donor_pool_exclusion_reason,analysis_period,fiscal_deflator_factor,fiscal_population_denominator,fiscal_population_source,icms_revenue_real,icms_revenue_real_pc,state_tax_revenue_real_pc,public_investment_liquidated_real_pc,liquidated_expenditure_total_real_pc,liquidated_expenditure_health_real_pc,liquidated_expenditure_education_real_pc,liquidated_expenditure_public_security_real_pc,instability_start_date,removal_date,icms_revenue_real_pc_ma4_v4,state_tax_revenue_real_pc_ma4_v4,public_investment_liquidated_real_pc_ma4_v4,liquidated_expenditure_total_real_pc_ma4_v4
RJ,2019B3,2019-06-01,2019,3,33,Rio de Janeiro,Southeast,10090068867,14699099053.161808,5320238088,7750463120.988349,496344105,2822019,499166124,727179605.7463768,0.0494710324160962,0.5272747052698585,8754037895,12752784131.590912,828830669,1207431214.0499456,902055184,1314103865.4750445,1525025402,2221639885.5214977,107332316,52589441,76611707.27363369,TRUE,FALSE,201906,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,2,13584841578,4292919784,TRUE,FALSE,17264943,14307000,FALSE,TRUE,FALSE,,post,1.456788773883976,17264943,resident_population_annual,6253877348.515623,362.2298288801546,448.9133338574213,4.437414434188036,738.6519684189466,69.93543008221606,76.11399965091367,128.67924820380222,2018-11-07,2018-12-10,384.277961591158,510.1321859331734,3.0218826357658015,715.7984356079658
RJ,2019B4,2019-08-01,2019,4,33,Rio de Janeiro,Southeast,9909872267,14393363128.882418,5648126646,8203489976.809277,471291630,1179947,472471577,686230336.0339297,0.04767685841656469,0.5699494901471468,9529523329,13840934173.915064,818843296,1189309870.7463846,884421782,1284557815.1203513,1498903225,2177047072.979992,256533351,149201035,216703567.72521812,TRUE,FALSE,201908,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,3,17597256236,4012414658,TRUE,FALSE,17264943,14364000,FALSE,TRUE,FALSE,,post,1.4524267055199591,17264943,resident_population_annual,5827738202.898933,337.54749163660335,475.1530298599466,12.551652659682578,801.6785328463038,68.88582665731272,74.40266759759075,126.09639504630812,2018-11-07,2018-12-10,372.59534410251933,501.3873969148667,5.404325141744995,737.2684599175502
RJ,2019B5,2019-10-01,2019,5,33,Rio de Janeiro,Southeast,9006876461,13073978413.55791,5661545648,8218046057.346132,492716787,2695814,495412601,719118739.9232363,0.05500381882055882,0.6285803599632608,9485276459,13768402421.03494,752003942,1091575236.6749885,990222880,1437363176.2118986,1591048040,2309494064.8918514,447805373,191272022,277641899.228174,TRUE,FALSE,201910,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,4,22077537134,4480280898,TRUE,FALSE,17264943,14407000,FALSE,TRUE,FALSE,,post,1.451555205644106,17264943,resident_population_annual,6503375060.239749,376.6809459052225,475.99613027081136,16.081252004606906,797.4774327974868,63.224954561100404,83.25328245867354,133.76783606478466,2018-11-07,2018-12-10,362.15536912232295,474.62417422538175,9.373970650238775,732.5738826254262
RJ,2019B6,2019-12-01,2019,6,33,Rio de Janeiro,Southeast,12941980658,18478163593.144535,6373962806,9100548871.017063,1761254492,25372962,1786627454,2550891957.5311046,0.1380489973839984,0.4925028845611802,14744248250,21051386060.681828,2024564780,2890611583.9876323,2257427773,3223086233.20475,2295658915,3277671486.7989945,970367645,522562272,746098406.7884929,TRUE,FALSE,201912,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,4,26739682938,4662145804,TRUE,FALSE,17264943,14407000,FALSE,TRUE,FALSE,,post,1.4277693717400495,17264943,resident_population_annual,6656468985.537588,385.548274647509,527.1114344841487,43.21464639579134,1219.3139624429589,167.42665087209568,186.68386181204016,189.8454855483157,2018-11-07,2018-12-10,365.50163526737236,481.793482118082,19.071241373567215,889.280474126424
RN,2015B1,2015-02-01,2015,1,24,Rio Grande do Norte,Northeast,1575364422.84,2876353840.957877,754902470.07,1378326555.972355,,,0,0,0,0.4791922802909907,991525503.99,1810360923.7714703,111464379.41,203515447.72602883,160360623.77,292791870.5233369,100852540.11,184139991.2997904,261520.41,261520.41,477492.8422188811,TRUE,FALSE,201502,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,1,624436669.48,624436669.48,TRUE,FALSE,3442175,2605000,FALSE,TRUE,FALSE,,pre,1.8258339462640074,3442175,resident_population_annual,1140117668.428622,331.22013506826994,400.4231498899257,0.1387183516871981,525.9351787086567,59.12408512816136,85.06013509578591,53.49524393727524,2018-11-07,2018-12-10,,,,
RN,2015B2,2015-04-01,2015,2,24,Rio Grande do Norte,Northeast,1540216108.18,2755970917.010786,822487483.5,1471710088.0147922,,,0,0,0,0.534007844179668,1328316412.45,2376810229.3295054,164160954.57,293739829.1712813,178008973.04,318518648.1687307,116975594.63,209309158.03839093,37856403.24,37594882.830000006,67270042.92296335,TRUE,FALSE,201504,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,2,1248257028.41,623820358.9300001,TRUE,FALSE,3442175,2586000,FALSE,TRUE,FALSE,,pre,1.7893404064364613,3442175,resident_population_annual,1116226974.5911455,324.2795542327585,427.5523725594405,19.542888703498036,690.4966276640512,85.33553034673754,92.53412396776186,60.80723903880277,2018-11-07,2018-12-10,,,,
RN,2015B3,2015-06-01,2015,3,24,Rio Grande do Norte,Northeast,1787531685.58,3150121349.000295,834317705.43,1470296743.2273571,,,0,0,0,0.4667428902997538,1774094279.1599998,3126440951.511229,206779505.86,364402231.9716053,201718940.76,355484127.5888326,138305832.1,243732828.85225907,76013498.35,38157095.10999999,67243272.32434185,TRUE,FALSE,201506,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,2,1845546352.75,597289324.3399999,TRUE,FALSE,3442175,2586000,FALSE,TRUE,FALSE,,pre,1.7622744113641688,3442175,resident_population_annual,1052587692.4653754,305.79145234201496,427.1417761233398,19.53511147002748,908.2748412010513,105.86394706010162,103.27311295585861,70.80779706210727,2018-11-07,2018-12-10,,,,
RN,2015B4,2015-08-01,2015,4,24,Rio Grande do Norte,Northeast,1605067465.9,2804973238.482126,834463447.26,1458286139.2330215,,,0,0,0,0.5198930667952304,1950691047.4200008,3408975822.3911734,207268199.07,362216395.2178428,197377941.26,344932443.5658895,127155988.62,222214425.72935385,134834458.05,58820959.70000002,102793945.62883444,TRUE,FALSE,201508,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,3,2464360653.7,618814300.9499998,TRUE,FALSE,3442175,2599000,FALSE,TRUE,FALSE,,pre,1.7475734186097338,3442175,resident_population_annual,1081423423.395784,314.1686356433894,423.65252761205386,29.863079485742137,990.3551743857222,105.22893089916776,100.20770110929557,64.55639987198613,2018-11-07,2018-12-10,318.8649443216082,419.69245654619,17.26994950273871,778.7654554898704
RN,2015B5,2015-10-01,2015,5,24,Rio Grande do Norte,Northeast,1469073213.01,2532759641.533184,768515945.83,1324961992.523702,,,0,0,0,0.523129779390218,1535969635.6799994,2648092599.7554417,197573683.92,340627443.4997839,199518024.13,343979588.4913927,130770442.37,225455134.4391864,200414741.91,65580283.859999985,113063865.55138104,TRUE,FALSE,201510,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,4,3075506466.93,611145813.23,TRUE,FALSE,3442175,2618000,FALSE,TRUE,FALSE,,pre,1.7240527014605247,3442175,resident_population_annual,1053647590.2854708,306.0993674887159,384.9199975375168,32.846634918730466,769.3079520231951,98.95703835504699,99.93088337792027,65.49787109580029,2018-11-07,2018-12-10,312.5847524267197,415.81666845808775,25.44692864449953,839.6086488185049
RN,2015B6,2015-12-01,2015,6,24,Rio Grande do Norte,Northeast,1743415503.57,2947393727.0374904,868634698.32,1468501602.557119,,,0,0,0,0.4982373373078837,1144641579.9249997,1947223492.6486964,,,,,,,,34211504.154999994,58883571.21803002,TRUE,FALSE,201512,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,FALSE,TRUE,linear_interpolation_between_adjacent_observed_bimesters,TRUE,FALSE,TRUE,FALSE,TRUE,linear_interpolation_between_adjacent_observed_bimesters,4,3725301362.91,649794895.98,TRUE,FALSE,3442175,2618000,FALSE,TRUE,FALSE,,pre,1.6905859337616873,3442175,resident_population_annual,1098534110.9739268,319.1395297955295,426.6202626412425,17.10650133070806,565.6956699321494,,,,2018-11-07,2018-12-10,311.2997463174124,415.58364097853826,24.837831801302038,808.4084093855295
RN,2016B1,2016-02-01,2016,1,24,Rio Grande do Norte,Northeast,1954867332.62,3234320631.437115,944912843.23,1563354736.5450647,,,0,0,0,0.48336417897146294,753313524.17,1246354385.5419512,113682794.97,188087755.6627419,152358723.91,252076934.27517805,102507344.01,169598014.18391806,2842724.45,2842724.45,4703276.884678993,TRUE,FALSE,201602,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,1,479941812.36,479941812.36,TRUE,FALSE,3474998,2626000,FALSE,TRUE,FALSE,,pre,1.6544962297274337,3474998,resident_population_annual,794061919.0381714,228.5071585762557,449.886514048372,1.3534617529791364,358.66333895500117,54.12600400424458,72.5401667210105,48.80521202714881,2018-11-07,2018-12-10,291.9786728759726,421.26982545979627,20.29241937203995,671.005533824017
RN,2016B2,2016-04-01,2016,2,24,Rio Grande do Norte,Northeast,1558129035.7,2551317271.1633663,693280405.85,1135193705.1924698,,,0,0,0,0.4449441541525084,1584180272.52,2593974181.4135323,157296526.56,257561046.42915043,193437937.86,316739846.60630244,157646892.26,258134743.49861792,44598228.95,41755504.5,68371448.93402852,TRUE,FALSE,201604,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,2,965854676.21,485912863.85,TRUE,FALSE,3474998,2648000,FALSE,TRUE,FALSE,,pre,1.637423610437482,3474998,resident_population_annual,795645195.8832836,228.96277807448627,326.67463555158014,19.67524842720155,746.4678199565963,74.11832940023287,91.14820975617899,74.28342217711145,2018-11-07,2018-12-10,270.6772084837468,397.0253524446779,17.745461607404803,610.0336952167355
RN,2016B3,2016-06-01,2016,3,24,Rio Grande do Norte,Northeast,1607943275.75,2603399239.381919,597207516.96,966930624.2669728,,,0,0,0,0.3714108115421186,1414281953.0499997,2289844807.5691977,155597786.41,251926274.32728285,171854386.79,278247116.42570025,144022242.1,233184466.8850835,94333965.45,49735736.5,80526459.18980238,TRUE,FALSE,201606,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,2,1462715883.58,496861207.3699999,TRUE,FALSE,3474998,2648000,FALSE,TRUE,FALSE,,pre,1.6190864930652509,3474998,resident_population_annual,804461269.7808595,231.49977921738645,278.2535772011877,23.173095118271256,658.9485253140283,72.49681131536848,80.0711587246094,67.10348232864695,2018-11-07,2018-12-10,252.02731141591448,370.3587473605956,15.32707665729,582.4438385394437
RN,2016B4,2016-08-01,2016,4,24,Rio Grande do Norte,Northeast,1364531726.99,2188236172.1503544,653329605.21,1047714352.2421812,,,0,0,0,0.47879400111213977,1525913927.9400003,2447037314.457994,180115348.73,288842621.5782301,258888260.96,415167083.3095434,134478289.36,215656588.50276828,155416558.12,61082592.67,97955317.65616444,TRUE,FALSE,201608,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,3,1965559016.14,502843132.5600002,TRUE,FALSE,3474998,2668000,FALSE,TRUE,FALSE,,pre,1.6036535676435693,3474998,resident_population_annual,806386183.4949125,232.05371154024044,301.50070654491924,28.188596844131833,704.1838051296703,83.12022671041252,119.47261072079563,62.05948564654376,2018-11-07,2018-12-10,230.25585685209222,339.07885833651477,18.097600535645945,617.065872338824
RN,2016B5,2016-10-01,2016,5,24,Rio Grande do Norte,Northeast,1372557471.3,2193641319.5775213,610945079.23,976421314.090508,,,0,0,0,0.44511438828958566,1360432663.0699997,2174263274.66397,195184101.43,311946070.58306134,185216292.58,296015373.46019286,109549604.03,175083770.9665849,247612846.2,92196288.07999998,147349448.9468672,TRUE,FALSE,201610,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,4,2363440647.04,397881630.89999986,TRUE,FALSE,3474998,2676000,FALSE,TRUE,FALSE,,pre,1.5982145487138273,3474998,resident_population_annual,635900211.1703649,182.99297184354202,280.9847125352325,42.40274352585734,625.6876333925861,89.76870507063927,85.18432915938163,50.38384798108802,2018-11-07,2018-12-10,218.8773101689138,296.8534079582299,28.359920978865496,683.8219459482202
RN,2016B6,2016-12-01,2016,6,24,Rio Grande do Norte,Northeast,2081648211.42,3311009310.108539,706815705.99,1124240575.4368112,,,0,0,0,0.33954618369827455,2350596362.9699993,3738790444.708165,368599836.92,586284217.0215137,312680198.82,497340061.4474557,237049889.93,377044684.213492,396351810.91,148738964.71000004,236579886.18296465,TRUE,FALSE,201612,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,4,3016179671.17,652739024.1300001,TRUE,FALSE,3474998,2676000,FALSE,TRUE,FALSE,,pre,1.590571015767322,3474998,resident_population_annual,1038227772.6414248,298.77075400947706,323.52265395168894,68.08058196953341,1075.9115385701416,168.71497969826564,143.11952451410207,108.50212984683502,2018-11-07,2018-12-10,236.3293041526615,296.0654125582571,40.46125436444846,766.1828756016066
RN,2017B1,2017-02-01,2017,1,24,Rio Grande do Norte,Northeast,1533448294.95,2421831697.1407075,631746916.79,997741308.0646596,,,0,0,0,0.41197797074116466,912645727.56,1441375205.5050015,106956043.56,168919641.6647463,147869494.5,233535770.3286307,98509670.46,155579971.7412008,3509848.36,3509848.36,5543233.533467452,TRUE,FALSE,201702,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,1,536617166.03,536617166.03,TRUE,FALSE,3507003,2670000,FALSE,TRUE,FALSE,,pre,1.5793370439136158,3507003,resident_population_annual,847499368.7111222,241.65915133551985,284.49970190064266,1.5806184179105214,410.99913672871156,48.16638071445799,66.59126619755692,44.36265715803517,2018-11-07,2018-12-10,238.86914718219484,297.6269437331208,35.06313518935828,704.1955284552774
RN,2017B2,2017-04-01,2017,2,24,Rio Grande do Norte,Northeast,1445419381.96,2273930236.911412,657823301.74,1034886009.5836744,,,0,0,0,0.4551089531178047,1966292579.51,3093366677.496276,177265656.54,278873897.36373,320835636.48,504737838.703466,197796096.83,311172335.82055384,52627764.11,49117915.75,77272184.9395286,TRUE,FALSE,201704,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,2,1040185478.52,503568312.49,TRUE,FALSE,3507003,2666000,FALSE,TRUE,FALSE,,pre,1.5731975544896488,3507003,resident_population_annual,792212437.7277473,225.89442829896277,295.09128152547186,22.033680877811797,882.054186294188,79.51914993050477,143.9228420116738,88.7288479138894,2018-11-07,2018-12-10,237.32932637187542,296.024587478259,33.52440619777827,748.6631237464068
RN,2017B3,2017-06-01,2017,3,24,Rio Grande do Norte,Northeast,1628176346.87,2559412877.735668,730280845.04,1147965453.9584694,,,0,0,0,0.4485268726842084,1556771266.9900002,2447167615.5243955,199604675.1,313768700.1099605,140767052.65,221278860.8592108,145247300.77,228321589.83376125,94000658.52,41372894.41,65036148.53864889,TRUE,FALSE,201706,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,2,1580951015.86,540765537.3399999,TRUE,FALSE,3507003,2666000,FALSE,TRUE,FALSE,,pre,1.5719506567306876,3507003,resident_population_annual,850056741.558936,242.38837022920598,327.33517877186574,18.544651526858942,697.7945600629356,89.46918497359725,63.09628502148723,65.10447519827079,2018-11-07,2018-12-10,252.1781759682914,307.6122040374173,27.55988319802867,766.6898554139942
RN,2017B4,2017-08-01,2017,4,24,Rio Grande do Norte,Northeast,1728135766.28,2704901188.9137897,776559899.38,1215481929.187385,,,0,0,0,0.4493627841819567,1815084646.1499996,2840994737.3051596,211896277.15,331662883.88511676,237749508.04,372128706.2679013,143074976.64,223942864.88868645,155421593.63,61420935.11,96136868.2050166,TRUE,FALSE,201708,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,3,2051987808.27,471036792.4100001,TRUE,FALSE,3507003,2662000,FALSE,TRUE,FALSE,,pre,1.5652133597908124,3507003,resident_population_annual,737273080.4331437,210.22881372874323,346.5870799618321,27.412827478338798,810.0919039148696,94.57159970639225,106.11017620113279,63.85590913058427,2018-11-07,2018-12-10,230.04269089810796,313.3783105399531,17.392944575230015,700.2349467501762
RN,2017B5,2017-10-01,2017,5,24,Rio Grande do Norte,Northeast,1366604418.74,2126678649.7611732,643854071.15,1001951031.2567075,,,0,0,0,0.4711341938610363,1412055610.8500004,2197408759.0313096,222932419.77,346922350.72792816,223909741.39,348443236.3585485,152086393.76,236673379.723718,233722932.66,78301339.03,121850759.20970914,TRUE,FALSE,201710,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,4,2577895499.51,525907691.24000025,TRUE,FALSE,3507003,2680000,FALSE,TRUE,FALSE,,pre,1.5561772087067862,3507003,resident_population_annual,818405562.9912939,233.36323436030534,285.7000781740727,34.74498288416324,626.5773821782615,98.92274136290392,99.35641240071608,67.48593591842322,2018-11-07,2018-12-10,227.96871165430434,313.6784046083106,25.684035691793195,754.1295081125636
RN,2017B6,2017-12-01,2017,6,24,Rio Grande do Norte,Northeast,1912155008.02,2954341443.81743,742429942.66,1147078317.1509988,,,0,0,0,0.3882687018291326,2007904719.9700005,3102277851.2012544,342590624.55,529313615.33257866,267057525.28,412612529.5851396,121944623.26,188408394.1085768,380734547.6,147011614.94000003,227137708.4588474,TRUE,FALSE,201712,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,4,3183505906.92,605610407.4099998,TRUE,FALSE,3507003,2680000,FALSE,TRUE,FALSE,,pre,1.5450324013619556,3507003,resident_population_annual,935687702.0504644,266.8055037450679,327.0822172524514,64.7668988189766,884.5951518151694,150.9304712121942,117.65388554989534,53.72347674312705,2018-11-07,2018-12-10,238.19648051583061,321.6761385400555,36.367340177084394,754.764749492809
RN,2018B1,2018-02-01,2018,1,24,Rio Grande do Norte,Northeast,2151156458.13,3303422229.8669186,996382613.18,1530094411.0280938,845465035.98,9444796.6,854909832.58,1312841813.4362907,0.3974187137104722,0.46318463234708424,997919228.23,1532454113.0831134,105826171.96,162511902.67131028,139675623.18,214492793.7898244,162292052.27,249223700.66261488,17213163.2,17213163.2,26433384.585441824,TRUE,FALSE,201802,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,1,916101944.12,916101944.12,TRUE,FALSE,3479010,2685000,FALSE,TRUE,FALSE,,pre,1.5356494491054282,3479010,resident_population_annual,1406811445.8122897,404.3711992240004,439.8074196475704,7.597961657322578,440.4856879063623,46.71211139700957,61.65339961363273,71.63638525402769,2018-11-07,2018-12-10,278.6921877645292,349.7941987589817,33.630667709700305,690.4375314536657
RN,2018B2,2018-04-01,2018,2,24,Rio Grande do Norte,Northeast,1822051399.78,2789381845.717488,1083738717.2,1659097599.3453534,534876671.6,3798200,538674871.6,824658353.6373693,0.29564197347288956,0.594790419924956,1342890862.86,2055834096.7186,183508625.01,280933692.2093842,208133611.04,318632128.7032297,174027815.47,266419503.41274852,78932030.25,61718867.05,94485527.3063691,TRUE,FALSE,201804,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,2,1882777852.59,966675908.4699999,TRUE,FALSE,3479010,2687000,FALSE,TRUE,FALSE,,pre,1.5309018428647436,3479010,resident_population_annual,1479885929.7296731,425.37558952968607,476.88785009107573,27.15873978699949,590.9250323277599,80.75104475393408,91.58701144958759,76.57911400448648,2018-11-07,2018-12-10,332.47888171476495,382.3693912912926,33.56714578686548,635.6458135568882
RN,2018B3,2018-06-01,2018,3,24,Rio Grande do Norte,Northeast,1569247580.76,2363017222.008942,670675172.53,1009921571.6456088,628336067.78,11727397.62,640063465.4,963825600.5380728,0.4078792111885951,0.4273864626289156,1484804515.9499998,2235860475.7620506,209016557.93,314743022.1523203,237726836.77,357975768.9663967,157357890.21,236953944.77214193,144046150.19,65114119.94,98050676.45199576,TRUE,FALSE,201806,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,2,1691932687.77,-190845164.81999993,TRUE,TRUE,3479010,2687000,FALSE,TRUE,FALSE,,pre,1.5058281758602508,3479010,resident_population_annual,-287380026.4126494,-82.60396676429484,290.28993065429785,28.183499458752852,642.6714714134339,90.46913407903982,102.89587237932535,68.10959001904045,2018-11-07,2018-12-10,253.4870814336149,383.51685441134885,31.92677493051288,639.6693358656814
RN,2018B4,2018-08-01,2018,4,24,Rio Grande do Norte,Northeast,1731128893.43,2600544812.3021755,992609113.44,1491122059.3665357,483937628,8418684.92,492356312.92,739629879.8013833,0.2844134337937494,0.5733883347491694,2406270751.84,3614759677.5958967,338635399.5,508706506.357673,247343033.51,371564847.1322353,160376458.18,240921498.05727932,306711037.43,162664887.24,244359233.01906663,TRUE,FALSE,201808,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,3,2293152280.32,601219592.5500002,TRUE,FALSE,3479010,2694000,FALSE,TRUE,FALSE,,pre,1.5022248326925813,3479010,resident_population_annual,903167001.829926,259.60460068523116,428.6052812054394,70.23815195100521,1039.0196284563415,146.22162809468009,106.80189109322345,69.25001596927842,2018-11-07,2018-12-10,251.6868556686557,408.89762039959584,33.29458821352003,678.2754550259745
RN,2018B5,2018-10-01,2018,5,24,Rio Grande do Norte,Northeast,1676874210.61,2495779998.8777757,751864218.14,1119039022.5054955,456967284.58,33107142.41,490074426.99,729403520.6124333,0.29225473436777627,0.4483724619191876,1893254355.1400003,2817829937.65989,240631326.97,358144247.88408923,213666230.51,318010677.9437438,170530341.18,253809267.2819051,428627667.48,121916630.05,181454926.6033996,TRUE,FALSE,201810,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,4,2871374681.91,578222401.5899997,TRUE,FALSE,3479010,2703000,FALSE,TRUE,FALSE,,pre,1.488352544923379,3479010,resident_population_annual,860598782.938184,247.36887302370042,321.65444264474536,52.15705807209511,809.951663737641,102.94429963814109,91.40838282837468,72.95445177849592,2018-11-07,2018-12-10,212.4362741185807,379.35937614888957,44.434362317213164,770.641948983794
RN,2018B6,2018-12-01,2018,6,24,Rio Grande do Norte,Northeast,1866570135.1,2779791973.4172497,793662935.95,1181963547.7208483,679639336.55,5872206.21,685511542.76,1020898946.3699064,0.3672573185808924,0.42519856126781985,2167934861.49,3228599779.6372538,461407639.85,687151920.8463668,330751067.58,492571452.6171894,121976853.35,181654185.66865563,719307715.9,290680048.41999996,432895635.8166332,TRUE,FALSE,201812,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,4,3422084290.03,550709608.1200004,TRUE,FALSE,3479010,2703000,FALSE,TRUE,FALSE,,crisis,1.4892512856305422,3479010,resident_population_annual,820144991.9018027,235.74091247274444,339.7413481768803,124.43069603612327,928.022563786035,197.5136377436014,141.58379901672873,52.21433271782939,2018-11-07,2018-12-10,235.74091247274444,339.7413481768803,124.43069603612327,928.022563786035
RN,2019B1,2019-02-01,2019,1,24,Rio Grande do Norte,Northeast,1892169698.3,2796903503.951143,803868506.49,1188235201.386986,742084774.06,13186087.33,755270861.39,1116400775.549767,0.39915598588676543,0.4248395411956059,1379670292.85,2039354440.4798188,104070451.33,153831345.17171857,187682356,277421966.74950624,141389140.47,208993824.79091215,18574709.26,18574709.26,27456136.445289858,TRUE,FALSE,201902,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,1,644729326.28,644729326.28,TRUE,FALSE,3506853,2680000,FALSE,TRUE,FALSE,,post,1.4781462288842229,3506853,resident_population_annual,953004222.2918476,271.75482470803524,338.8323381068399,7.829280681365845,581.5340536029936,43.86592342813302,79.10852458015954,59.59583272834993,2018-11-07,2018-12-10,271.75482470803524,338.8323381068399,7.829280681365845,581.5340536029936
