pseudo_treated_state,outcome,channel_slug,period_date,analysis_period,augmented_gap
AC,tax_confaz,public_sector,2013-11-01,pre,0.24767258234521794
AC,tax_confaz,public_sector,2013-12-01,pre,-0.11176443709694439
AC,tax_confaz,public_sector,2014-01-01,pre,-0.2234146644964916
AC,tax_confaz,public_sector,2014-02-01,pre,0.31170927933740433
AC,tax_confaz,public_sector,2014-03-01,pre,-0.2739887040995521
AC,tax_confaz,public_sector,2014-04-01,post,0.05962556337320102
AC,tax_confaz,public_sector,2014-05-01,post,0.12717350625372692
AC,tax_confaz,public_sector,2014-06-01,post,0.17847572478335927
AC,tax_confaz,public_sector,2014-07-01,post,-0.12094823989759096
AC,tax_confaz,public_sector,2014-08-01,post,-0.16742922058514598
AC,tax_confaz,public_sector,2014-09-01,post,0.2013049559712421
AC,tax_confaz,public_sector,2014-10-01,post,-0.1548718821778472
AC,tax_confaz,public_sector,2014-11-01,post,-0.2613225833211228
AC,tax_confaz,public_sector,2014-12-01,post,-0.11563281739421516
AC,tax_confaz,public_sector,2015-01-01,post,0.04426695997144403
AC,tax_confaz,public_sector,2015-02-01,post,-0.09329914696037811
AC,tax_confaz,public_sector,2015-03-01,post,-0.08559735850270744
AC,tax_confaz,public_sector,2015-04-01,post,-0.2072517905009894
AC,tax_confaz,public_sector,2015-05-01,post,-0.27847138628377976
AC,tax_confaz,public_sector,2015-06-01,post,-0.24358058642889713
AC,tax_confaz,public_sector,2015-07-01,post,-0.12413110427330576
AC,tax_confaz,public_sector,2015-08-01,post,-0.07122739407508938
AC,tax_confaz,public_sector,2015-09-01,post,-0.11731673567824874
AC,tax_confaz,public_sector,2015-10-01,post,-0.1628740252824965
AC,tax_confaz,public_sector,2015-11-01,post,0.14874059249989813
AC,tax_confaz,public_sector,2015-12-01,post,-0.06421755591773515
AC,tax_confaz,public_sector,2016-01-01,post,0.09831772695688468
AC,tax_confaz,public_sector,2016-02-01,post,-0.27485313114927834
AC,tax_confaz,public_sector,2016-03-01,post,-0.11881874942613635
AL,retail,consumption,2011-04-01,pre,-0.3488098371887247
AL,retail,consumption,2011-05-01,pre,0.3742439908907613
AL,retail,consumption,2011-06-01,pre,0.9799743998742798
AL,retail,consumption,2011-07-01,pre,0.7309233030487263
AL,retail,consumption,2011-08-01,pre,-0.7995331833219126
AL,retail,consumption,2011-09-01,pre,-0.5439113848642165
AL,retail,consumption,2011-10-01,pre,1.7775488681185578
AL,retail,consumption,2011-11-01,pre,-0.8273021866430952
AL,retail,consumption,2011-12-01,pre,-1.2726908583559862
AL,retail,consumption,2012-01-01,pre,0.6081003368410194
AL,retail,consumption,2012-02-01,pre,2.1811822491839337
AL,retail,consumption,2012-03-01,pre,0.844172299839741
AL,retail,consumption,2012-04-01,pre,0.8136067663885882
AL,retail,consumption,2012-05-01,pre,-0.0633284323340888
AL,retail,consumption,2012-06-01,pre,-0.33117226750901807
AL,retail,consumption,2012-07-01,pre,-1.0680815148149776
AL,retail,consumption,2012-08-01,pre,-0.3168808386558766
AL,retail,consumption,2012-09-01,pre,-1.3918086038163437
AL,retail,consumption,2012-10-01,pre,-1.8489727338602222
AL,retail,consumption,2012-11-01,pre,-0.3467119518524129
AL,retail,consumption,2012-12-01,pre,0.9619563935348197
AL,retail,consumption,2013-01-01,pre,-1.8474974355490446
AL,retail,consumption,2013-02-01,pre,-0.6118933523046763
AL,retail,consumption,2013-03-01,pre,-1.643522335205347
AL,retail,consumption,2013-04-01,pre,-1.8285925740532178
AL,retail,consumption,2013-05-01,pre,-2.1737664365001024
AL,retail,consumption,2013-06-01,pre,0.3759265442058535
AL,retail,consumption,2013-07-01,pre,-1.1632716347115917
AL,retail,consumption,2013-08-01,pre,3.381354378528556
AL,retail,consumption,2013-09-01,pre,1.0562417727720117
AL,retail,consumption,2013-10-01,pre,-0.40556411663742153
AL,retail,consumption,2013-11-01,pre,0.37633411914509907
AL,retail,consumption,2013-12-01,pre,2.735990240723936
AL,retail,consumption,2014-01-01,pre,0.4313761462913277
AL,retail,consumption,2014-02-01,pre,-0.2063860933788817
AL,retail,consumption,2014-03-01,pre,-0.025986203423968846
AL,retail,consumption,2014-04-01,post,0.7750330396416416
AL,retail,consumption,2014-05-01,post,-0.7638890329434957
AL,retail,consumption,2014-06-01,post,0.43345619134233004
AL,retail,consumption,2014-07-01,post,2.292327801742246
AL,retail,consumption,2014-08-01,post,-0.5461409126179007
AL,retail,consumption,2014-09-01,post,-0.7887468513855822
AL,retail,consumption,2014-10-01,post,-1.1606570847559823
AL,retail,consumption,2014-11-01,post,-1.6967817570729267
AL,retail,consumption,2014-12-01,post,-0.5809328689170314
AL,retail,consumption,2015-01-01,post,-2.0506625159132312
AL,retail,consumption,2015-02-01,post,-1.7599764618416742
AL,retail,consumption,2015-03-01,post,-3.549561518055583
AL,retail,consumption,2015-04-01,post,-3.2614703081748786
AL,retail,consumption,2015-05-01,post,-2.763048769400598
AL,retail,consumption,2015-06-01,post,-5.294574033217884
AL,retail,consumption,2015-07-01,post,-6.312146546083909
AL,retail,consumption,2015-08-01,post,-8.375911976384728
AL,retail,consumption,2015-09-01,post,-4.65375477576282
AL,retail,consumption,2015-10-01,post,-3.8287642207431674
AL,retail,consumption,2015-11-01,post,-1.7223502450575268
