period,period_date,year,quarter,sidra_period_code,sidra_period_label,uf,state_abbrev,state_name,macroregion,pnadc_population,pnadc_population_original_unit,unemployment_rate_pnadc,labor_income_real_pnadc,informality_rate_pnadc,formalization_rate_pnadc,income_variable_used,population_concept,formalization_rule,source_system,treated_unit,donor_pool_main,excluded_from_main_donor_pool,donor_pool_exclusion_reason,analysis_period,instability_start_date,removal_date
2017Q4,2017-10-01,2017,4,201704,4 trimestre 2017,21,MA,Maranhao,Northeast,5084000,Mil pessoas,0.135,1908,0.607,0.393,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2017Q4,2017-10-01,2017,4,201704,4 trimestre 2017,31,MG,Minas Gerais,Southeast,16871000,Mil pessoas,0.107,2964,0.392,0.608,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2017Q4,2017-10-01,2017,4,201704,4 trimestre 2017,50,MS,Mato Grosso do Sul,Center-West,2070000,Mil pessoas,0.07400000000000001,3323,0.373,0.627,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2017Q4,2017-10-01,2017,4,201704,4 trimestre 2017,51,MT,Mato Grosso,Center-West,2655000,Mil pessoas,0.07400000000000001,3326,0.371,0.629,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2017Q4,2017-10-01,2017,4,201704,4 trimestre 2017,15,PA,Para,North,6208000,Mil pessoas,0.107,2112,0.616,0.384,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2017Q4,2017-10-01,2017,4,201704,4 trimestre 2017,25,PB,Paraiba,Northeast,3124000,Mil pessoas,0.102,2470,0.518,0.482,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2017Q4,2017-10-01,2017,4,201704,4 trimestre 2017,26,PE,Pernambuco,Northeast,7369000,Mil pessoas,0.17,2440,0.484,0.516,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2017Q4,2017-10-01,2017,4,201704,4 trimestre 2017,22,PI,Piaui,Northeast,2557000,Mil pessoas,0.134,2042,0.5820000000000001,0.4179999999999999,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2017Q4,2017-10-01,2017,4,201704,4 trimestre 2017,41,PR,Parana,South,9131000,Mil pessoas,0.083,3604,0.35600000000000004,0.6439999999999999,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2017Q4,2017-10-01,2017,4,201704,4 trimestre 2017,33,RJ,Rio de Janeiro,Southeast,14218000,Mil pessoas,0.152,3519,0.365,0.635,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2017Q4,2017-10-01,2017,4,201704,4 trimestre 2017,24,RN,Rio Grande do Norte,Northeast,2680000,Mil pessoas,0.124,2276,0.482,0.518,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2017Q4,2017-10-01,2017,4,201704,4 trimestre 2017,11,RO,Rondonia,North,1305000,Mil pessoas,0.076,2694,0.488,0.512,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2017Q4,2017-10-01,2017,4,201704,4 trimestre 2017,14,RR,Roraima,North,369000,Mil pessoas,0.096,3165,0.445,0.5549999999999999,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,TRUE,FALSE,TRUE,treated_unit,pre,2018-11-07,2018-12-10
2017Q4,2017-10-01,2017,4,201704,4 trimestre 2017,43,RS,Rio Grande do Sul,South,9122000,Mil pessoas,0.081,3565,0.336,0.6639999999999999,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2017Q4,2017-10-01,2017,4,201704,4 trimestre 2017,42,SC,Santa Catarina,South,5858000,Mil pessoas,0.064,3692,0.281,0.719,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2017Q4,2017-10-01,2017,4,201704,4 trimestre 2017,28,SE,Sergipe,Northeast,1726000,Mil pessoas,0.13699999999999998,2261,0.5479999999999999,0.45200000000000007,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2017Q4,2017-10-01,2017,4,201704,4 trimestre 2017,35,SP,Sao Paulo,Southeast,36440000,Mil pessoas,0.128,4413,0.304,0.696,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2017Q4,2017-10-01,2017,4,201704,4 trimestre 2017,17,TO,Tocantins,North,1142000,Mil pessoas,0.106,2702,0.44,0.56,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,FALSE,TRUE,coded_rupture_in_main_estimation_window:TO_2018_01,pre,2018-11-07,2018-12-10
2018Q1,2018-01-01,2018,1,201801,1 trimestre 2018,12,AC,Acre,North,603000,Mil pessoas,0.146,2708,0.531,0.469,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2018Q1,2018-01-01,2018,1,201801,1 trimestre 2018,27,AL,Alagoas,Northeast,2485000,Mil pessoas,0.179,2237,0.4320000000000001,0.568,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2018Q1,2018-01-01,2018,1,201801,1 trimestre 2018,13,AM,Amazonas,North,2846000,Mil pessoas,0.14,2576,0.5429999999999999,0.4570000000000001,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,FALSE,TRUE,coded_rupture_in_main_estimation_window:AM_2017_01,pre,2018-11-07,2018-12-10
2018Q1,2018-01-01,2018,1,201801,1 trimestre 2018,16,AP,Amapa,North,556000,Mil pessoas,0.21600000000000005,3265,0.493,0.507,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2018Q1,2018-01-01,2018,1,201801,1 trimestre 2018,29,BA,Bahia,Northeast,11498000,Mil pessoas,0.181,2480,0.54,0.46,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2018Q1,2018-01-01,2018,1,201801,1 trimestre 2018,23,CE,Ceara,Northeast,7062000,Mil pessoas,0.129,2334,0.56,0.43999999999999995,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2018Q1,2018-01-01,2018,1,201801,1 trimestre 2018,53,DF,Distrito Federal,Center-West,2337000,Mil pessoas,0.141,6401,0.266,0.734,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2018Q1,2018-01-01,2018,1,201801,1 trimestre 2018,32,ES,Espirito Santo,Southeast,3119000,Mil pessoas,0.127,3269,0.412,0.588,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2018Q1,2018-01-01,2018,1,201801,1 trimestre 2018,52,GO,Goias,Center-West,5471000,Mil pessoas,0.104,3319,0.399,0.601,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2018Q1,2018-01-01,2018,1,201801,1 trimestre 2018,21,MA,Maranhao,Northeast,5111000,Mil pessoas,0.159,1921,0.605,0.395,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2018Q1,2018-01-01,2018,1,201801,1 trimestre 2018,31,MG,Minas Gerais,Southeast,16881000,Mil pessoas,0.127,3189,0.393,0.607,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2018Q1,2018-01-01,2018,1,201801,1 trimestre 2018,50,MS,Mato Grosso do Sul,Center-West,2089000,Mil pessoas,0.085,3765,0.37,0.63,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2018Q1,2018-01-01,2018,1,201801,1 trimestre 2018,51,MT,Mato Grosso,Center-West,2681000,Mil pessoas,0.095,3669,0.37200000000000005,0.6279999999999999,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2018Q1,2018-01-01,2018,1,201801,1 trimestre 2018,15,PA,Para,North,6223000,Mil pessoas,0.122,2454,0.614,0.386,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2018Q1,2018-01-01,2018,1,201801,1 trimestre 2018,25,PB,Paraiba,Northeast,3124000,Mil pessoas,0.119,2597,0.526,0.474,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2018Q1,2018-01-01,2018,1,201801,1 trimestre 2018,26,PE,Pernambuco,Northeast,7353000,Mil pessoas,0.179,2676,0.481,0.5189999999999999,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2018Q1,2018-01-01,2018,1,201801,1 trimestre 2018,22,PI,Piaui,Northeast,2573000,Mil pessoas,0.133,2195,0.5820000000000001,0.4179999999999999,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2018Q1,2018-01-01,2018,1,201801,1 trimestre 2018,41,PR,Parana,South,9142000,Mil pessoas,0.097,3802,0.355,0.645,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2018Q1,2018-01-01,2018,1,201801,1 trimestre 2018,33,RJ,Rio de Janeiro,Southeast,14261000,Mil pessoas,0.151,3808,0.365,0.635,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2018Q1,2018-01-01,2018,1,201801,1 trimestre 2018,24,RN,Rio Grande do Norte,Northeast,2685000,Mil pessoas,0.151,2585,0.483,0.517,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2018Q1,2018-01-01,2018,1,201801,1 trimestre 2018,11,RO,Rondonia,North,1306000,Mil pessoas,0.105,2930,0.482,0.518,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2018Q1,2018-01-01,2018,1,201801,1 trimestre 2018,14,RR,Roraima,North,381000,Mil pessoas,0.105,3443,0.4429999999999999,0.557,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,TRUE,FALSE,TRUE,treated_unit,pre,2018-11-07,2018-12-10
2018Q1,2018-01-01,2018,1,201801,1 trimestre 2018,43,RS,Rio Grande do Sul,South,9141000,Mil pessoas,0.086,3921,0.332,0.6679999999999999,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2018Q1,2018-01-01,2018,1,201801,1 trimestre 2018,42,SC,Santa Catarina,South,5905000,Mil pessoas,0.066,3873,0.27699999999999997,0.7230000000000001,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2018Q1,2018-01-01,2018,1,201801,1 trimestre 2018,28,SE,Sergipe,Northeast,1722000,Mil pessoas,0.173,2566,0.541,0.459,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2018Q1,2018-01-01,2018,1,201801,1 trimestre 2018,35,SP,Sao Paulo,Southeast,36396000,Mil pessoas,0.141,4692,0.309,0.6910000000000001,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2018Q1,2018-01-01,2018,1,201801,1 trimestre 2018,17,TO,Tocantins,North,1148000,Mil pessoas,0.111,2922,0.445,0.5549999999999999,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,FALSE,TRUE,coded_rupture_in_main_estimation_window:TO_2018_01,pre,2018-11-07,2018-12-10
2018Q2,2018-04-01,2018,2,201802,2 trimestre 2018,12,AC,Acre,North,603000,Mil pessoas,0.13699999999999998,2457,0.511,0.489,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2018Q2,2018-04-01,2018,2,201802,2 trimestre 2018,27,AL,Alagoas,Northeast,2498000,Mil pessoas,0.177,2167,0.451,0.5489999999999999,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2018Q2,2018-04-01,2018,2,201802,2 trimestre 2018,13,AM,Amazonas,North,2863000,Mil pessoas,0.14300000000000002,2463,0.537,0.463,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,FALSE,TRUE,coded_rupture_in_main_estimation_window:AM_2017_01,pre,2018-11-07,2018-12-10
2018Q2,2018-04-01,2018,2,201802,2 trimestre 2018,16,AP,Amapa,North,560000,Mil pessoas,0.21600000000000005,2871,0.48,0.52,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2018Q2,2018-04-01,2018,2,201802,2 trimestre 2018,29,BA,Bahia,Northeast,11515000,Mil pessoas,0.16699999999999998,2196,0.54,0.46,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2018Q2,2018-04-01,2018,2,201802,2 trimestre 2018,23,CE,Ceara,Northeast,7113000,Mil pessoas,0.118,2203,0.544,0.456,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2018Q2,2018-04-01,2018,2,201802,2 trimestre 2018,53,DF,Distrito Federal,Center-West,2337000,Mil pessoas,0.123,5752,0.281,0.719,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2018Q2,2018-04-01,2018,2,201802,2 trimestre 2018,32,ES,Espirito Santo,Southeast,3130000,Mil pessoas,0.122,2934,0.423,0.577,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2018Q2,2018-04-01,2018,2,201802,2 trimestre 2018,52,GO,Goias,Center-West,5455000,Mil pessoas,0.096,3040,0.401,0.599,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2018Q2,2018-04-01,2018,2,201802,2 trimestre 2018,21,MA,Maranhao,Northeast,5133000,Mil pessoas,0.145,1864,0.5920000000000001,0.4079999999999999,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2018Q2,2018-04-01,2018,2,201802,2 trimestre 2018,31,MG,Minas Gerais,Southeast,16941000,Mil pessoas,0.109,2868,0.395,0.605,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2018Q2,2018-04-01,2018,2,201802,2 trimestre 2018,50,MS,Mato Grosso do Sul,Center-West,2074000,Mil pessoas,0.077,3311,0.365,0.635,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2018Q2,2018-04-01,2018,2,201802,2 trimestre 2018,51,MT,Mato Grosso,Center-West,2697000,Mil pessoas,0.086,3307,0.3829999999999999,0.617,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2018Q2,2018-04-01,2018,2,201802,2 trimestre 2018,15,PA,Para,North,6243000,Mil pessoas,0.113,2132,0.607,0.393,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2018Q2,2018-04-01,2018,2,201802,2 trimestre 2018,25,PB,Paraiba,Northeast,3145000,Mil pessoas,0.111,2420,0.521,0.479,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2018Q2,2018-04-01,2018,2,201802,2 trimestre 2018,26,PE,Pernambuco,Northeast,7377000,Mil pessoas,0.171,2508,0.484,0.516,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2018Q2,2018-04-01,2018,2,201802,2 trimestre 2018,22,PI,Piaui,Northeast,2577000,Mil pessoas,0.135,1986,0.585,0.415,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2018Q2,2018-04-01,2018,2,201802,2 trimestre 2018,41,PR,Parana,South,9139000,Mil pessoas,0.091,3489,0.34700000000000003,0.653,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2018Q2,2018-04-01,2018,2,201802,2 trimestre 2018,33,RJ,Rio de Janeiro,Southeast,14251000,Mil pessoas,0.155,3661,0.368,0.632,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2018Q2,2018-04-01,2018,2,201802,2 trimestre 2018,24,RN,Rio Grande do Norte,Northeast,2687000,Mil pessoas,0.133,2408,0.475,0.525,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2018Q2,2018-04-01,2018,2,201802,2 trimestre 2018,11,RO,Rondonia,North,1310000,Mil pessoas,0.083,2756,0.486,0.514,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2018Q2,2018-04-01,2018,2,201802,2 trimestre 2018,14,RR,Roraima,North,385000,Mil pessoas,0.115,3147,0.441,0.5589999999999999,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,TRUE,FALSE,TRUE,treated_unit,pre,2018-11-07,2018-12-10
2018Q2,2018-04-01,2018,2,201802,2 trimestre 2018,43,RS,Rio Grande do Sul,South,9140000,Mil pessoas,0.084,3594,0.336,0.6639999999999999,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2018Q2,2018-04-01,2018,2,201802,2 trimestre 2018,42,SC,Santa Catarina,South,5914000,Mil pessoas,0.066,3528,0.26899999999999996,0.7310000000000001,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2018Q2,2018-04-01,2018,2,201802,2 trimestre 2018,28,SE,Sergipe,Northeast,1724000,Mil pessoas,0.171,2222,0.5379999999999999,0.4620000000000001,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2018Q2,2018-04-01,2018,2,201802,2 trimestre 2018,35,SP,Sao Paulo,Southeast,36498000,Mil pessoas,0.138,4279,0.314,0.6859999999999999,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2018Q2,2018-04-01,2018,2,201802,2 trimestre 2018,17,TO,Tocantins,North,1157000,Mil pessoas,0.114,2711,0.43799999999999994,0.562,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,FALSE,TRUE,coded_rupture_in_main_estimation_window:TO_2018_01,pre,2018-11-07,2018-12-10
2018Q3,2018-07-01,2018,3,201803,3 trimestre 2018,12,AC,Acre,North,610000,Mil pessoas,0.133,2588,0.503,0.497,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2018Q3,2018-07-01,2018,3,201803,3 trimestre 2018,27,AL,Alagoas,Northeast,2486000,Mil pessoas,0.174,2141,0.462,0.538,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
2018Q3,2018-07-01,2018,3,201803,3 trimestre 2018,13,AM,Amazonas,North,2875000,Mil pessoas,0.132,2411,0.551,0.4489999999999999,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,FALSE,TRUE,coded_rupture_in_main_estimation_window:AM_2017_01,pre,2018-11-07,2018-12-10
2018Q3,2018-07-01,2018,3,201803,3 trimestre 2018,16,AP,Amapa,North,570000,Mil pessoas,0.184,2728,0.502,0.498,SIDRA table 6469 variable 5935,Pessoas de 14 anos ou mais de idade,1 - SIDRA table 8529 variable 12466 / 100,SIDRA/PNADCT,FALSE,TRUE,FALSE,,pre,2018-11-07,2018-12-10
