dropped_donor,period_date,event_time,plot_time,analysis_period,loo_gap
PI,2019-10-01,14,11,post,44.47483505240962
PI,2019-12-01,15,12,post,58.590242080763574
PR,2015-08-01,-11,-11,pre,47.68071418572845
PR,2015-10-01,-10,-10,pre,54.02200395727948
PR,2015-12-01,-9,-9,pre,35.5934322622054
PR,2016-02-01,-8,-8,pre,16.020607875976054
PR,2016-04-01,-7,-7,pre,8.008157048767714
PR,2016-06-01,-6,-6,pre,-6.202824215645933
PR,2016-08-01,-5,-5,pre,-1.4810284724208032
PR,2016-10-01,-4,-4,pre,10.501299043780932
PR,2016-12-01,-3,-3,pre,2.0994211628993185
PR,2017-02-01,-2,-2,pre,5.564775086466398
PR,2017-04-01,-1,-1,pre,4.151698020769061
PR,2018-02-01,4,1,post,51.87968772982612
PR,2018-04-01,5,2,post,57.8197708204695
PR,2018-06-01,6,3,post,58.621836686929385
PR,2018-08-01,7,4,post,57.13092402687039
PR,2018-10-01,8,5,post,52.078197503949696
PR,2018-12-01,9,6,post,36.170366574539116
PR,2019-02-01,10,7,post,29.636518590772937
PR,2019-04-01,11,8,post,29.445279078918077
PR,2019-06-01,12,9,post,31.58084391507373
PR,2019-08-01,13,10,post,36.62766559963018
PR,2019-10-01,14,11,post,43.95610292304707
PR,2019-12-01,15,12,post,58.08576623010015
RJ,2015-08-01,-11,-11,pre,48.47109745718893
RJ,2015-10-01,-10,-10,pre,54.79189760688962
RJ,2015-12-01,-9,-9,pre,36.40497493025265
RJ,2016-02-01,-8,-8,pre,16.80647951919218
RJ,2016-04-01,-7,-7,pre,8.753837007497225
RJ,2016-06-01,-6,-6,pre,-5.471660363314356
RJ,2016-08-01,-5,-5,pre,-0.7158866005646018
RJ,2016-10-01,-4,-4,pre,11.249004256989792
RJ,2016-12-01,-3,-3,pre,2.8693587267406997
RJ,2017-02-01,-2,-2,pre,6.277875238606782
RJ,2017-04-01,-1,-1,pre,4.911456595126822
RJ,2018-02-01,4,1,post,52.63600503492796
RJ,2018-04-01,5,2,post,58.60614042399493
RJ,2018-06-01,6,3,post,59.45078239396139
RJ,2018-08-01,7,4,post,57.96774687603693
RJ,2018-10-01,8,5,post,52.93243091903787
RJ,2018-12-01,9,6,post,36.82648578709035
RJ,2019-02-01,10,7,post,30.198834554470125
RJ,2019-04-01,11,8,post,30.116127937604404
RJ,2019-06-01,12,9,post,32.283391173420114
RJ,2019-08-01,13,10,post,37.412994162147584
RJ,2019-10-01,14,11,post,44.827370911342825
RJ,2019-12-01,15,12,post,58.93164610178121
RN,2015-08-01,-11,-11,pre,47.899296782207216
RN,2015-10-01,-10,-10,pre,54.33265915001073
RN,2015-12-01,-9,-9,pre,35.83243879108579
RN,2016-02-01,-8,-8,pre,16.230702345986117
RN,2016-04-01,-7,-7,pre,8.193663665496103
RN,2016-06-01,-6,-6,pre,-6.039711394034498
RN,2016-08-01,-5,-5,pre,-1.2370848744158138
RN,2016-10-01,-4,-4,pre,10.744760540183393
RN,2016-12-01,-3,-3,pre,2.2291608883204503
RN,2017-02-01,-2,-2,pre,5.652993324140141
RN,2017-04-01,-1,-1,pre,4.188715907794062
RN,2018-02-01,4,1,post,51.80019096803511
RN,2018-04-01,5,2,post,57.689610837298915
RN,2018-06-01,6,3,post,58.44751476373415
RN,2018-08-01,7,4,post,56.965962233008895
RN,2018-10-01,8,5,post,51.88095855539615
RN,2018-12-01,9,6,post,35.70773991435544
RN,2019-02-01,10,7,post,29.111999056617833
RN,2019-04-01,11,8,post,28.9992183513624
RN,2019-06-01,12,9,post,31.190254732640312
RN,2019-08-01,13,10,post,36.47425488463182
RN,2019-10-01,14,11,post,43.9004662862078
RN,2019-12-01,15,12,post,57.993787866363846
RO,2015-08-01,-11,-11,pre,48.043111805814874
RO,2015-10-01,-10,-10,pre,54.508948330814064
RO,2015-12-01,-9,-9,pre,35.97655118651244
RO,2016-02-01,-8,-8,pre,16.365768254189334
RO,2016-04-01,-7,-7,pre,8.325374342444206
RO,2016-06-01,-6,-6,pre,-5.917856384551726
RO,2016-08-01,-5,-5,pre,-1.1158787904244036
RO,2016-10-01,-4,-4,pre,10.869908887060319
RO,2016-12-01,-3,-3,pre,2.327046085738118
RO,2017-02-01,-2,-2,pre,5.748474181666381
RO,2017-04-01,-1,-1,pre,4.266604703983717
RO,2018-02-01,4,1,post,51.854767499349975
RO,2018-04-01,5,2,post,57.72640529311013
RO,2018-06-01,6,3,post,58.462325978938736
RO,2018-08-01,7,4,post,56.976075166506575
RO,2018-10-01,8,5,post,51.878034024029716
RO,2018-12-01,9,6,post,35.68645742080082
RO,2019-02-01,10,7,post,29.101917664284144
RO,2019-04-01,11,8,post,28.982455719954032
RO,2019-06-01,12,9,post,31.17872046918376
RO,2019-08-01,13,10,post,36.5002290213738
RO,2019-10-01,14,11,post,43.92822077279487
RO,2019-12-01,15,12,post,58.03206338108839
RS,2015-08-01,-11,-11,pre,47.506208116018
RS,2015-10-01,-10,-10,pre,53.835274160676704
RS,2015-12-01,-9,-9,pre,35.41691960014964
RS,2016-02-01,-8,-8,pre,15.851364405779009
