nivel_territorial_codigo,nivel_territorial,unidade_de_medida_codigo,unidade_de_medida,valor,unidade_da_federacao_codigo,unidade_da_federacao,variavel_codigo,variavel,mes_codigo,mes,tipos_de_indice_codigo,tipos_de_indice,downloaded_at
3,Unidade da Federação,30,Número-índice,79.91072,27,Alagoas,7167,PMS - Número-índice (2022=100),201907,julho 2019,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,89.13456,27,Alagoas,7167,PMS - Número-índice (2022=100),201907,julho 2019,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,71.46741,27,Alagoas,7167,PMS - Número-índice (2022=100),201908,agosto 2019,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,80.91994,27,Alagoas,7167,PMS - Número-índice (2022=100),201908,agosto 2019,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,71.92543,27,Alagoas,7167,PMS - Número-índice (2022=100),201909,setembro 2019,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,81.26385,27,Alagoas,7167,PMS - Número-índice (2022=100),201909,setembro 2019,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,75.90282,27,Alagoas,7167,PMS - Número-índice (2022=100),201910,outubro 2019,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,85.61205,27,Alagoas,7167,PMS - Número-índice (2022=100),201910,outubro 2019,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,76.70436,27,Alagoas,7167,PMS - Número-índice (2022=100),201911,novembro 2019,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,85.5745,27,Alagoas,7167,PMS - Número-índice (2022=100),201911,novembro 2019,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,78.57371,27,Alagoas,7167,PMS - Número-índice (2022=100),201912,dezembro 2019,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,86.43377,27,Alagoas,7167,PMS - Número-índice (2022=100),201912,dezembro 2019,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,90.09224,27,Alagoas,7167,PMS - Número-índice (2022=100),202001,janeiro 2020,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,101.57196,27,Alagoas,7167,PMS - Número-índice (2022=100),202001,janeiro 2020,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,74.33451,27,Alagoas,7167,PMS - Número-índice (2022=100),202002,fevereiro 2020,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,83.8188,27,Alagoas,7167,PMS - Número-índice (2022=100),202002,fevereiro 2020,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,69.92429,27,Alagoas,7167,PMS - Número-índice (2022=100),202003,março 2020,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,79.95326,27,Alagoas,7167,PMS - Número-índice (2022=100),202003,março 2020,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,50.4901,27,Alagoas,7167,PMS - Número-índice (2022=100),202004,abril 2020,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,55.43168,27,Alagoas,7167,PMS - Número-índice (2022=100),202004,abril 2020,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,48.80742,27,Alagoas,7167,PMS - Número-índice (2022=100),202005,maio 2020,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,53.03421,27,Alagoas,7167,PMS - Número-índice (2022=100),202005,maio 2020,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,49.59271,27,Alagoas,7167,PMS - Número-índice (2022=100),202006,junho 2020,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,53.58602,27,Alagoas,7167,PMS - Número-índice (2022=100),202006,junho 2020,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,61.14265,27,Alagoas,7167,PMS - Número-índice (2022=100),202007,julho 2020,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,65.70109,27,Alagoas,7167,PMS - Número-índice (2022=100),202007,julho 2020,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,56.4228,27,Alagoas,7167,PMS - Número-índice (2022=100),202008,agosto 2020,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,61.54918,27,Alagoas,7167,PMS - Número-índice (2022=100),202008,agosto 2020,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,60.07333,27,Alagoas,7167,PMS - Número-índice (2022=100),202009,setembro 2020,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,67.08679,27,Alagoas,7167,PMS - Número-índice (2022=100),202009,setembro 2020,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,65.51951,27,Alagoas,7167,PMS - Número-índice (2022=100),202010,outubro 2020,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,73.70322,27,Alagoas,7167,PMS - Número-índice (2022=100),202010,outubro 2020,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,70.59653,27,Alagoas,7167,PMS - Número-índice (2022=100),202011,novembro 2020,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,79.64194,27,Alagoas,7167,PMS - Número-índice (2022=100),202011,novembro 2020,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,81.76137,27,Alagoas,7167,PMS - Número-índice (2022=100),202012,dezembro 2020,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,88.6701,27,Alagoas,7167,PMS - Número-índice (2022=100),202012,dezembro 2020,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,77.82812,27,Alagoas,7167,PMS - Número-índice (2022=100),202101,janeiro 2021,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,89.23463,27,Alagoas,7167,PMS - Número-índice (2022=100),202101,janeiro 2021,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,68.46909,27,Alagoas,7167,PMS - Número-índice (2022=100),202102,fevereiro 2021,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,77.13802,27,Alagoas,7167,PMS - Número-índice (2022=100),202102,fevereiro 2021,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,72.03697,27,Alagoas,7167,PMS - Número-índice (2022=100),202103,março 2021,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,79.60931,27,Alagoas,7167,PMS - Número-índice (2022=100),202103,março 2021,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,64.25154,27,Alagoas,7167,PMS - Número-índice (2022=100),202104,abril 2021,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,70.4151,27,Alagoas,7167,PMS - Número-índice (2022=100),202104,abril 2021,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,70.01923,27,Alagoas,7167,PMS - Número-índice (2022=100),202105,maio 2021,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,78.71863,27,Alagoas,7167,PMS - Número-índice (2022=100),202105,maio 2021,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,66.88786,27,Alagoas,7167,PMS - Número-índice (2022=100),202106,junho 2021,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,74.97725,27,Alagoas,7167,PMS - Número-índice (2022=100),202106,junho 2021,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,82.38835,27,Alagoas,7167,PMS - Número-índice (2022=100),202107,julho 2021,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,92.3537,27,Alagoas,7167,PMS - Número-índice (2022=100),202107,julho 2021,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,80.00634,27,Alagoas,7167,PMS - Número-índice (2022=100),202108,agosto 2021,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,89.57157,27,Alagoas,7167,PMS - Número-índice (2022=100),202108,agosto 2021,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,78.54443,27,Alagoas,7167,PMS - Número-índice (2022=100),202109,setembro 2021,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,85.07483,27,Alagoas,7167,PMS - Número-índice (2022=100),202109,setembro 2021,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,88.06759,27,Alagoas,7167,PMS - Número-índice (2022=100),202110,outubro 2021,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,91.26284,27,Alagoas,7167,PMS - Número-índice (2022=100),202110,outubro 2021,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,91.07264,27,Alagoas,7167,PMS - Número-índice (2022=100),202111,novembro 2021,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,94.40274,27,Alagoas,7167,PMS - Número-índice (2022=100),202111,novembro 2021,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,97.60998,27,Alagoas,7167,PMS - Número-índice (2022=100),202112,dezembro 2021,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,102.18897,27,Alagoas,7167,PMS - Número-índice (2022=100),202112,dezembro 2021,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,103.22395,27,Alagoas,7167,PMS - Número-índice (2022=100),202201,janeiro 2022,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,109.88648,27,Alagoas,7167,PMS - Número-índice (2022=100),202201,janeiro 2022,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,89.82862,27,Alagoas,7167,PMS - Número-índice (2022=100),202202,fevereiro 2022,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,93.51274,27,Alagoas,7167,PMS - Número-índice (2022=100),202202,fevereiro 2022,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,98.14596,27,Alagoas,7167,PMS - Número-índice (2022=100),202203,março 2022,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,102.13485,27,Alagoas,7167,PMS - Número-índice (2022=100),202203,março 2022,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,95.36248,27,Alagoas,7167,PMS - Número-índice (2022=100),202204,abril 2022,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,97.91315,27,Alagoas,7167,PMS - Número-índice (2022=100),202204,abril 2022,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,95.20584,27,Alagoas,7167,PMS - Número-índice (2022=100),202205,maio 2022,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,93.65333,27,Alagoas,7167,PMS - Número-índice (2022=100),202205,maio 2022,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,85.02483,27,Alagoas,7167,PMS - Número-índice (2022=100),202206,junho 2022,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,83.9126,27,Alagoas,7167,PMS - Número-índice (2022=100),202206,junho 2022,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,101.10403,27,Alagoas,7167,PMS - Número-índice (2022=100),202207,julho 2022,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,99.02612,27,Alagoas,7167,PMS - Número-índice (2022=100),202207,julho 2022,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,100.27652,27,Alagoas,7167,PMS - Número-índice (2022=100),202208,agosto 2022,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,99.62486,27,Alagoas,7167,PMS - Número-índice (2022=100),202208,agosto 2022,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,105.57074,27,Alagoas,7167,PMS - Número-índice (2022=100),202209,setembro 2022,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,105.16107,27,Alagoas,7167,PMS - Número-índice (2022=100),202209,setembro 2022,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,106.92593,27,Alagoas,7167,PMS - Número-índice (2022=100),202210,outubro 2022,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,103.10562,27,Alagoas,7167,PMS - Número-índice (2022=100),202210,outubro 2022,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,101.56522,27,Alagoas,7167,PMS - Número-índice (2022=100),202211,novembro 2022,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,98.2854,27,Alagoas,7167,PMS - Número-índice (2022=100),202211,novembro 2022,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,117.76587,27,Alagoas,7167,PMS - Número-índice (2022=100),202212,dezembro 2022,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,113.78378,27,Alagoas,7167,PMS - Número-índice (2022=100),202212,dezembro 2022,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,121.88264,27,Alagoas,7167,PMS - Número-índice (2022=100),202301,janeiro 2023,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,114.24209,27,Alagoas,7167,PMS - Número-índice (2022=100),202301,janeiro 2023,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,105.38203,27,Alagoas,7167,PMS - Número-índice (2022=100),202302,fevereiro 2023,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,101.00932,27,Alagoas,7167,PMS - Número-índice (2022=100),202302,fevereiro 2023,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,111.2978,27,Alagoas,7167,PMS - Número-índice (2022=100),202303,março 2023,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,107.48702,27,Alagoas,7167,PMS - Número-índice (2022=100),202303,março 2023,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,100.57312,27,Alagoas,7167,PMS - Número-índice (2022=100),202304,abril 2023,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,96.66411,27,Alagoas,7167,PMS - Número-índice (2022=100),202304,abril 2023,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,105.65004,27,Alagoas,7167,PMS - Número-índice (2022=100),202305,maio 2023,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,103.57676,27,Alagoas,7167,PMS - Número-índice (2022=100),202305,maio 2023,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,102.38566,27,Alagoas,7167,PMS - Número-índice (2022=100),202306,junho 2023,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,100.96858,27,Alagoas,7167,PMS - Número-índice (2022=100),202306,junho 2023,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,112.80867,27,Alagoas,7167,PMS - Número-índice (2022=100),202307,julho 2023,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,109.48443,27,Alagoas,7167,PMS - Número-índice (2022=100),202307,julho 2023,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,104.34292,27,Alagoas,7167,PMS - Número-índice (2022=100),202308,agosto 2023,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,100.93378,27,Alagoas,7167,PMS - Número-índice (2022=100),202308,agosto 2023,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,105.60031,27,Alagoas,7167,PMS - Número-índice (2022=100),202309,setembro 2023,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,99.92524,27,Alagoas,7167,PMS - Número-índice (2022=100),202309,setembro 2023,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,113.3665,27,Alagoas,7167,PMS - Número-índice (2022=100),202310,outubro 2023,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,104.79234,27,Alagoas,7167,PMS - Número-índice (2022=100),202310,outubro 2023,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,107.71219,27,Alagoas,7167,PMS - Número-índice (2022=100),202311,novembro 2023,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,98.37056,27,Alagoas,7167,PMS - Número-índice (2022=100),202311,novembro 2023,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,123.96225,27,Alagoas,7167,PMS - Número-índice (2022=100),202312,dezembro 2023,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,112.38824,27,Alagoas,7167,PMS - Número-índice (2022=100),202312,dezembro 2023,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,135.19217,27,Alagoas,7167,PMS - Número-índice (2022=100),202401,janeiro 2024,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,119.73606,27,Alagoas,7167,PMS - Número-índice (2022=100),202401,janeiro 2024,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,113.50002,27,Alagoas,7167,PMS - Número-índice (2022=100),202402,fevereiro 2024,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,103.13359,27,Alagoas,7167,PMS - Número-índice (2022=100),202402,fevereiro 2024,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,110.73644,27,Alagoas,7167,PMS - Número-índice (2022=100),202403,março 2024,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,102.09393,27,Alagoas,7167,PMS - Número-índice (2022=100),202403,março 2024,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,109.55117,27,Alagoas,7167,PMS - Número-índice (2022=100),202404,abril 2024,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,101.8074,27,Alagoas,7167,PMS - Número-índice (2022=100),202404,abril 2024,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,106.75892,27,Alagoas,7167,PMS - Número-índice (2022=100),202405,maio 2024,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,99.44861,27,Alagoas,7167,PMS - Número-índice (2022=100),202405,maio 2024,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,102.41021,27,Alagoas,7167,PMS - Número-índice (2022=100),202406,junho 2024,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,95.49645,27,Alagoas,7167,PMS - Número-índice (2022=100),202406,junho 2024,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,124.29384,27,Alagoas,7167,PMS - Número-índice (2022=100),202407,julho 2024,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,112.13398,27,Alagoas,7167,PMS - Número-índice (2022=100),202407,julho 2024,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,110.1667,27,Alagoas,7167,PMS - Número-índice (2022=100),202408,agosto 2024,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,100.71866,27,Alagoas,7167,PMS - Número-índice (2022=100),202408,agosto 2024,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,112.84178,27,Alagoas,7167,PMS - Número-índice (2022=100),202409,setembro 2024,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,101.92344,27,Alagoas,7167,PMS - Número-índice (2022=100),202409,setembro 2024,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,118.2336,27,Alagoas,7167,PMS - Número-índice (2022=100),202410,outubro 2024,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,106.83086,27,Alagoas,7167,PMS - Número-índice (2022=100),202410,outubro 2024,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,124.84508,27,Alagoas,7167,PMS - Número-índice (2022=100),202411,novembro 2024,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,110.42645,27,Alagoas,7167,PMS - Número-índice (2022=100),202411,novembro 2024,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,134.24992,27,Alagoas,7167,PMS - Número-índice (2022=100),202412,dezembro 2024,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,117.16768,27,Alagoas,7167,PMS - Número-índice (2022=100),202412,dezembro 2024,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,144.13211,27,Alagoas,7167,PMS - Número-índice (2022=100),202501,janeiro 2025,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,119.07682,27,Alagoas,7167,PMS - Número-índice (2022=100),202501,janeiro 2025,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,126.11211,27,Alagoas,7167,PMS - Número-índice (2022=100),202502,fevereiro 2025,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,110.2842,27,Alagoas,7167,PMS - Número-índice (2022=100),202502,fevereiro 2025,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,126.14576,27,Alagoas,7167,PMS - Número-índice (2022=100),202503,março 2025,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,109.48482,27,Alagoas,7167,PMS - Número-índice (2022=100),202503,março 2025,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,118.31402,27,Alagoas,7167,PMS - Número-índice (2022=100),202504,abril 2025,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,105.34035,27,Alagoas,7167,PMS - Número-índice (2022=100),202504,abril 2025,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,118.94769,27,Alagoas,7167,PMS - Número-índice (2022=100),202505,maio 2025,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,106.54553,27,Alagoas,7167,PMS - Número-índice (2022=100),202505,maio 2025,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,107.45818,27,Alagoas,7167,PMS - Número-índice (2022=100),202506,junho 2025,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,96.41956,27,Alagoas,7167,PMS - Número-índice (2022=100),202506,junho 2025,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,127.26589,27,Alagoas,7167,PMS - Número-índice (2022=100),202507,julho 2025,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,110.67101,27,Alagoas,7167,PMS - Número-índice (2022=100),202507,julho 2025,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,119.90682,27,Alagoas,7167,PMS - Número-índice (2022=100),202508,agosto 2025,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,105.11728,27,Alagoas,7167,PMS - Número-índice (2022=100),202508,agosto 2025,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,118.99167,27,Alagoas,7167,PMS - Número-índice (2022=100),202509,setembro 2025,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,102.96473,27,Alagoas,7167,PMS - Número-índice (2022=100),202509,setembro 2025,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,125.82284,27,Alagoas,7167,PMS - Número-índice (2022=100),202510,outubro 2025,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,107.34388,27,Alagoas,7167,PMS - Número-índice (2022=100),202510,outubro 2025,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,126.13035,27,Alagoas,7167,PMS - Número-índice (2022=100),202511,novembro 2025,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,106.69479,27,Alagoas,7167,PMS - Número-índice (2022=100),202511,novembro 2025,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,136.33456,27,Alagoas,7167,PMS - Número-índice (2022=100),202512,dezembro 2025,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,112.33092,27,Alagoas,7167,PMS - Número-índice (2022=100),202512,dezembro 2025,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,147.4557,27,Alagoas,7167,PMS - Número-índice (2022=100),202601,janeiro 2026,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,116.09966,27,Alagoas,7167,PMS - Número-índice (2022=100),202601,janeiro 2026,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,126.07508,27,Alagoas,7167,PMS - Número-índice (2022=100),202602,fevereiro 2026,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,100.3657,27,Alagoas,7167,PMS - Número-índice (2022=100),202602,fevereiro 2026,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,80.43191,28,Sergipe,7167,PMS - Número-índice (2022=100),201101,janeiro 2011,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,134.68636,28,Sergipe,7167,PMS - Número-índice (2022=100),201101,janeiro 2011,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,81.57002,28,Sergipe,7167,PMS - Número-índice (2022=100),201102,fevereiro 2011,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,135.3895,28,Sergipe,7167,PMS - Número-índice (2022=100),201102,fevereiro 2011,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,80.21787,28,Sergipe,7167,PMS - Número-índice (2022=100),201103,março 2011,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,130.60529,28,Sergipe,7167,PMS - Número-índice (2022=100),201103,março 2011,56726,Índice de volume de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,84.01216,28,Sergipe,7167,PMS - Número-índice (2022=100),201104,abril 2011,56725,Índice de receita nominal de serviços,2026-05-13
3,Unidade da Federação,30,Número-índice,137.18253,28,Sergipe,7167,PMS - Número-índice (2022=100),201104,abril 2011,56726,Índice de volume de serviços,2026-05-13
