nivel_territorial_codigo,nivel_territorial,unidade_de_medida_codigo,unidade_de_medida,valor,unidade_da_federacao_codigo,unidade_da_federacao,variavel_codigo,variavel,ano_codigo,ano,condicao_de_atividade_codigo,condicao_de_atividade,sexo_codigo,sexo,situacao_do_domicilio_codigo,situacao_do_domicilio,grupo_de_idade_codigo,grupo_de_idade,downloaded_at
3,Unidade da Federação,1572,Mil pessoas,2949,32,Espírito Santo,140,Pessoas de 10 anos ou mais de idade,2006,2006,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1908,32,Espírito Santo,140,Pessoas de 10 anos ou mais de idade,2006,2006,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1041,32,Espírito Santo,140,Pessoas de 10 anos ou mais de idade,2006,2006,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,3006,32,Espírito Santo,140,Pessoas de 10 anos ou mais de idade,2007,2007,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1909,32,Espírito Santo,140,Pessoas de 10 anos ou mais de idade,2007,2007,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1097,32,Espírito Santo,140,Pessoas de 10 anos ou mais de idade,2007,2007,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,3066,32,Espírito Santo,140,Pessoas de 10 anos ou mais de idade,2008,2008,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1949,32,Espírito Santo,140,Pessoas de 10 anos ou mais de idade,2008,2008,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1117,32,Espírito Santo,140,Pessoas de 10 anos ou mais de idade,2008,2008,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,3113,32,Espírito Santo,140,Pessoas de 10 anos ou mais de idade,2009,2009,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,2017,32,Espírito Santo,140,Pessoas de 10 anos ou mais de idade,2009,2009,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1096,32,Espírito Santo,140,Pessoas de 10 anos ou mais de idade,2009,2009,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,3231,32,Espírito Santo,140,Pessoas de 10 anos ou mais de idade,2011,2011,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,2047,32,Espírito Santo,140,Pessoas de 10 anos ou mais de idade,2011,2011,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1184,32,Espírito Santo,140,Pessoas de 10 anos ou mais de idade,2011,2011,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,3292,32,Espírito Santo,140,Pessoas de 10 anos ou mais de idade,2012,2012,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,2061,32,Espírito Santo,140,Pessoas de 10 anos ou mais de idade,2012,2012,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1230,32,Espírito Santo,140,Pessoas de 10 anos ou mais de idade,2012,2012,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,3326,32,Espírito Santo,140,Pessoas de 10 anos ou mais de idade,2013,2013,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1999,32,Espírito Santo,140,Pessoas de 10 anos ou mais de idade,2013,2013,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1327,32,Espírito Santo,140,Pessoas de 10 anos ou mais de idade,2013,2013,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,3367,32,Espírito Santo,140,Pessoas de 10 anos ou mais de idade,2014,2014,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,2141,32,Espírito Santo,140,Pessoas de 10 anos ou mais de idade,2014,2014,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1225,32,Espírito Santo,140,Pessoas de 10 anos ou mais de idade,2014,2014,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,3428,32,Espírito Santo,140,Pessoas de 10 anos ou mais de idade,2015,2015,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,2062,32,Espírito Santo,140,Pessoas de 10 anos ou mais de idade,2015,2015,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,1366,32,Espírito Santo,140,Pessoas de 10 anos ou mais de idade,2015,2015,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,12531,33,Rio de Janeiro,140,Pessoas de 10 anos ou mais de idade,2001,2001,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,7078,33,Rio de Janeiro,140,Pessoas de 10 anos ou mais de idade,2001,2001,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,5440,33,Rio de Janeiro,140,Pessoas de 10 anos ou mais de idade,2001,2001,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,12894,33,Rio de Janeiro,140,Pessoas de 10 anos ou mais de idade,2002,2002,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,7235,33,Rio de Janeiro,140,Pessoas de 10 anos ou mais de idade,2002,2002,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,5653,33,Rio de Janeiro,140,Pessoas de 10 anos ou mais de idade,2002,2002,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,13037,33,Rio de Janeiro,140,Pessoas de 10 anos ou mais de idade,2003,2003,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,7378,33,Rio de Janeiro,140,Pessoas de 10 anos ou mais de idade,2003,2003,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,5658,33,Rio de Janeiro,140,Pessoas de 10 anos ou mais de idade,2003,2003,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,13164,33,Rio de Janeiro,140,Pessoas de 10 anos ou mais de idade,2004,2004,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,7547,33,Rio de Janeiro,140,Pessoas de 10 anos ou mais de idade,2004,2004,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,5616,33,Rio de Janeiro,140,Pessoas de 10 anos ou mais de idade,2004,2004,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,13351,33,Rio de Janeiro,140,Pessoas de 10 anos ou mais de idade,2005,2005,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,7682,33,Rio de Janeiro,140,Pessoas de 10 anos ou mais de idade,2005,2005,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,5667,33,Rio de Janeiro,140,Pessoas de 10 anos ou mais de idade,2005,2005,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,13608,33,Rio de Janeiro,140,Pessoas de 10 anos ou mais de idade,2006,2006,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,7827,33,Rio de Janeiro,140,Pessoas de 10 anos ou mais de idade,2006,2006,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,5781,33,Rio de Janeiro,140,Pessoas de 10 anos ou mais de idade,2006,2006,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,13691,33,Rio de Janeiro,140,Pessoas de 10 anos ou mais de idade,2007,2007,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,7796,33,Rio de Janeiro,140,Pessoas de 10 anos ou mais de idade,2007,2007,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,5896,33,Rio de Janeiro,140,Pessoas de 10 anos ou mais de idade,2007,2007,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,13910,33,Rio de Janeiro,140,Pessoas de 10 anos ou mais de idade,2008,2008,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,8002,33,Rio de Janeiro,140,Pessoas de 10 anos ou mais de idade,2008,2008,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,5908,33,Rio de Janeiro,140,Pessoas de 10 anos ou mais de idade,2008,2008,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,14040,33,Rio de Janeiro,140,Pessoas de 10 anos ou mais de idade,2009,2009,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,8087,33,Rio de Janeiro,140,Pessoas de 10 anos ou mais de idade,2009,2009,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,5953,33,Rio de Janeiro,140,Pessoas de 10 anos ou mais de idade,2009,2009,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,14212,33,Rio de Janeiro,140,Pessoas de 10 anos ou mais de idade,2011,2011,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,8035,33,Rio de Janeiro,140,Pessoas de 10 anos ou mais de idade,2011,2011,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,6177,33,Rio de Janeiro,140,Pessoas de 10 anos ou mais de idade,2011,2011,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,14229,33,Rio de Janeiro,140,Pessoas de 10 anos ou mais de idade,2012,2012,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,7835,33,Rio de Janeiro,140,Pessoas de 10 anos ou mais de idade,2012,2012,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,6394,33,Rio de Janeiro,140,Pessoas de 10 anos ou mais de idade,2012,2012,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,14425,33,Rio de Janeiro,140,Pessoas de 10 anos ou mais de idade,2013,2013,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,8102,33,Rio de Janeiro,140,Pessoas de 10 anos ou mais de idade,2013,2013,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,6323,33,Rio de Janeiro,140,Pessoas de 10 anos ou mais de idade,2013,2013,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,14542,33,Rio de Janeiro,140,Pessoas de 10 anos ou mais de idade,2014,2014,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,8264,33,Rio de Janeiro,140,Pessoas de 10 anos ou mais de idade,2014,2014,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,6278,33,Rio de Janeiro,140,Pessoas de 10 anos ou mais de idade,2014,2014,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,14647,33,Rio de Janeiro,140,Pessoas de 10 anos ou mais de idade,2015,2015,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,8408,33,Rio de Janeiro,140,Pessoas de 10 anos ou mais de idade,2015,2015,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,6239,33,Rio de Janeiro,140,Pessoas de 10 anos ou mais de idade,2015,2015,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,32241,35,São Paulo,140,Pessoas de 10 anos ou mais de idade,2001,2001,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,19249,35,São Paulo,140,Pessoas de 10 anos ou mais de idade,2001,2001,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,12992,35,São Paulo,140,Pessoas de 10 anos ou mais de idade,2001,2001,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,32494,35,São Paulo,140,Pessoas de 10 anos ou mais de idade,2002,2002,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,19794,35,São Paulo,140,Pessoas de 10 anos ou mais de idade,2002,2002,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,12697,35,São Paulo,140,Pessoas de 10 anos ou mais de idade,2002,2002,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,33160,35,São Paulo,140,Pessoas de 10 anos ou mais de idade,2003,2003,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,20126,35,São Paulo,140,Pessoas de 10 anos ou mais de idade,2003,2003,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,13032,35,São Paulo,140,Pessoas de 10 anos ou mais de idade,2003,2003,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,33480,35,São Paulo,140,Pessoas de 10 anos ou mais de idade,2004,2004,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,20450,35,São Paulo,140,Pessoas de 10 anos ou mais de idade,2004,2004,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,13024,35,São Paulo,140,Pessoas de 10 anos ou mais de idade,2004,2004,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,34245,35,São Paulo,140,Pessoas de 10 anos ou mais de idade,2005,2005,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,21449,35,São Paulo,140,Pessoas de 10 anos ou mais de idade,2005,2005,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,12795,35,São Paulo,140,Pessoas de 10 anos ou mais de idade,2005,2005,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,34849,35,São Paulo,140,Pessoas de 10 anos ou mais de idade,2006,2006,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,21809,35,São Paulo,140,Pessoas de 10 anos ou mais de idade,2006,2006,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,13040,35,São Paulo,140,Pessoas de 10 anos ou mais de idade,2006,2006,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,35489,35,São Paulo,140,Pessoas de 10 anos ou mais de idade,2007,2007,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,22216,35,São Paulo,140,Pessoas de 10 anos ou mais de idade,2007,2007,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,13273,35,São Paulo,140,Pessoas de 10 anos ou mais de idade,2007,2007,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,36082,35,São Paulo,140,Pessoas de 10 anos ou mais de idade,2008,2008,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,22624,35,São Paulo,140,Pessoas de 10 anos ou mais de idade,2008,2008,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,13458,35,São Paulo,140,Pessoas de 10 anos ou mais de idade,2008,2008,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,36546,35,São Paulo,140,Pessoas de 10 anos ou mais de idade,2009,2009,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,22911,35,São Paulo,140,Pessoas de 10 anos ou mais de idade,2009,2009,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,13635,35,São Paulo,140,Pessoas de 10 anos ou mais de idade,2009,2009,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,37480,35,São Paulo,140,Pessoas de 10 anos ou mais de idade,2011,2011,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,23068,35,São Paulo,140,Pessoas de 10 anos ou mais de idade,2011,2011,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,14411,35,São Paulo,140,Pessoas de 10 anos ou mais de idade,2011,2011,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,37770,35,São Paulo,140,Pessoas de 10 anos ou mais de idade,2012,2012,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,23296,35,São Paulo,140,Pessoas de 10 anos ou mais de idade,2012,2012,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,14475,35,São Paulo,140,Pessoas de 10 anos ou mais de idade,2012,2012,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,38107,35,São Paulo,140,Pessoas de 10 anos ou mais de idade,2013,2013,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,23256,35,São Paulo,140,Pessoas de 10 anos ou mais de idade,2013,2013,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,14851,35,São Paulo,140,Pessoas de 10 anos ou mais de idade,2013,2013,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,38571,35,São Paulo,140,Pessoas de 10 anos ou mais de idade,2014,2014,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,24007,35,São Paulo,140,Pessoas de 10 anos ou mais de idade,2014,2014,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,14564,35,São Paulo,140,Pessoas de 10 anos ou mais de idade,2014,2014,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,39144,35,São Paulo,140,Pessoas de 10 anos ou mais de idade,2015,2015,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,24050,35,São Paulo,140,Pessoas de 10 anos ou mais de idade,2015,2015,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,15095,35,São Paulo,140,Pessoas de 10 anos ou mais de idade,2015,2015,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,8020,41,Paraná,140,Pessoas de 10 anos ou mais de idade,2001,2001,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,5169,41,Paraná,140,Pessoas de 10 anos ou mais de idade,2001,2001,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,2851,41,Paraná,140,Pessoas de 10 anos ou mais de idade,2001,2001,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,8209,41,Paraná,140,Pessoas de 10 anos ou mais de idade,2002,2002,95355,Total,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,5366,41,Paraná,140,Pessoas de 10 anos ou mais de idade,2002,2002,3287,Economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
3,Unidade da Federação,1572,Mil pessoas,2844,41,Paraná,140,Pessoas de 10 anos ou mais de idade,2002,2002,3288,Não economicamente ativa,0,Total,0,Total,0,Total,2026-05-27
