nivel_territorial_codigo,nivel_territorial,unidade_de_medida_codigo,unidade_de_medida,valor,unidade_da_federacao_codigo,unidade_da_federacao,variavel_codigo,variavel,mes_codigo,mes,tipos_de_indice_codigo,tipos_de_indice,downloaded_at
3,Unidade da Federação,30,Número-índice,69.4789,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201209,setembro 2012,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,36.8216,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201210,outubro 2012,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,71.9263,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201210,outubro 2012,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,38.83245,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201211,novembro 2012,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,74.71361,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201211,novembro 2012,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,51.95241,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201212,dezembro 2012,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,99.25557,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201212,dezembro 2012,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,40.2829,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201301,janeiro 2013,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,76.00529,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201301,janeiro 2013,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,36.52492,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201302,fevereiro 2013,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,67.98327,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201302,fevereiro 2013,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,40.24993,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201303,março 2013,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,74.50966,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201303,março 2013,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,36.19527,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201304,abril 2013,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,66.6236,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201304,abril 2013,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,38.33798,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201305,maio 2013,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,70.90655,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201305,maio 2013,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,37.08532,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201306,junho 2013,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,68.86705,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201306,junho 2013,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,39.6236,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201307,julho 2013,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,73.42193,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201307,julho 2013,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,40.51365,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201308,agosto 2013,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,74.71361,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201308,agosto 2013,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,38.40391,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201309,setembro 2013,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,70.83856,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201309,setembro 2013,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,41.10702,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201310,outubro 2013,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,75.25748,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201310,outubro 2013,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,42.88711,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201311,novembro 2013,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,77.97681,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201311,novembro 2013,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,56.50155,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201312,dezembro 2013,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,102.04288,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201312,dezembro 2013,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,44.96389,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201401,janeiro 2014,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,80.56017,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201401,janeiro 2014,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,40.18401,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201402,fevereiro 2014,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,71.79033,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201402,fevereiro 2014,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,41.00812,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201403,março 2014,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,71.85831,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201403,março 2014,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,40.97516,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201404,abril 2014,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,70.77058,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201404,abril 2014,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,42.35968,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201405,maio 2014,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,73.15,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201405,maio 2014,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,38.00833,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201406,junho 2014,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,66.07974,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201406,junho 2014,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,39.52471,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201407,julho 2014,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,68.79907,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201407,julho 2014,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,40.67848,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201408,agosto 2014,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,70.90655,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201408,agosto 2014,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,38.83245,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201409,setembro 2014,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,67.71133,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201409,setembro 2014,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,44.93093,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201410,outubro 2014,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,77.90882,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201410,outubro 2014,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,45.72208,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201411,novembro 2014,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,79.13252,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201411,novembro 2014,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,60.25953,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201412,dezembro 2014,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,103.81045,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201412,dezembro 2014,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,48.12851,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201501,janeiro 2015,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,82.32774,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201501,janeiro 2015,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,42.26078,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201502,fevereiro 2015,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,70.7026,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201502,fevereiro 2015,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,44.73314,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201503,março 2015,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,74.23773,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201503,março 2015,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,43.87606,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201504,abril 2015,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,71.85831,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201504,abril 2015,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,44.04088,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201505,maio 2015,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,71.58638,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201505,maio 2015,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,42.72229,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201506,junho 2015,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,68.86705,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201506,junho 2015,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,42.22782,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201507,julho 2015,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,67.98327,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201507,julho 2015,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,41.9641,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201508,agosto 2015,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,66.96352,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201508,agosto 2015,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,40.8433,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201509,setembro 2015,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,65.05999,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201509,setembro 2015,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,45.91987,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201510,outubro 2015,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,72.06226,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201510,outubro 2015,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,45.29354,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201511,novembro 2015,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,70.15873,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201511,novembro 2015,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,60.88586,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201512,dezembro 2015,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,92.86514,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201512,dezembro 2015,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,48.2274,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201601,janeiro 2016,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,71.9263,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201601,janeiro 2016,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,44.66721,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201602,fevereiro 2016,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,66.07974,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201602,fevereiro 2016,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,46.74399,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201603,março 2016,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,68.11923,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201603,março 2016,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,44.33756,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201604,abril 2016,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,64.24419,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201604,abril 2016,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,45.39243,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201605,maio 2016,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,65.94377,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201605,maio 2016,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,44.56831,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201606,junho 2016,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,64.72007,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201606,junho 2016,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,45.95283,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201607,julho 2016,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,65.87579,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201607,julho 2016,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,45.09575,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201608,agosto 2016,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,64.24419,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201608,agosto 2016,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,45.3265,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201609,setembro 2016,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,64.44814,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201609,setembro 2016,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,47.40328,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201610,outubro 2016,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,67.71133,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201610,outubro 2016,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,50.5679,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201611,novembro 2016,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,73.08201,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201611,novembro 2016,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,64.90755,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201612,dezembro 2016,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,93.61296,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201612,dezembro 2016,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,53.12059,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201701,janeiro 2017,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,76.58312,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201701,janeiro 2017,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,50.78239,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201702,fevereiro 2017,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,73.05704,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201702,fevereiro 2017,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,55.09021,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201703,março 2017,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,79.80104,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201703,março 2017,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,53.14682,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201704,abril 2017,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,77.06437,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201704,abril 2017,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,50.44843,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201705,maio 2017,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,73.62855,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201705,maio 2017,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,49.41815,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201706,junho 2017,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,72.66931,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201706,junho 2017,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,50.98949,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201707,julho 2017,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,75.24735,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201707,julho 2017,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,51.35451,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201708,agosto 2017,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,74.82113,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201708,agosto 2017,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,50.81999,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201709,setembro 2017,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,74.21111,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201709,setembro 2017,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,52.96622,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201710,outubro 2017,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,77.06372,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201710,outubro 2017,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,57.67508,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201711,novembro 2017,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,84.68329,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201711,novembro 2017,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,70.80975,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201712,dezembro 2017,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,103.36022,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201712,dezembro 2017,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,61.55002,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201801,janeiro 2018,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,88.42444,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201801,janeiro 2018,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,55.89421,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201802,fevereiro 2018,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,80.14877,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201802,fevereiro 2018,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,63.07866,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201803,março 2018,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,90.51296,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201803,março 2018,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,56.68171,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201804,abril 2018,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,80.96295,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201804,abril 2018,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,55.11582,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201805,maio 2018,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,78.1125,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201805,maio 2018,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,56.24992,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201806,junho 2018,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,77.70065,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201806,junho 2018,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,55.53767,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201807,julho 2018,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,77.51776,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201807,julho 2018,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,56.64266,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201808,agosto 2018,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,79.71581,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201808,agosto 2018,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,56.58362,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201809,setembro 2018,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,78.83635,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201809,setembro 2018,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,61.09248,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201810,outubro 2018,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,84.27082,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201810,outubro 2018,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,65.86599,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201811,novembro 2018,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,92.24293,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201811,novembro 2018,56734,Índice de volume de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,78.04118,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201812,dezembro 2018,56733,Índice de receita nominal de vendas no comércio varejista,2026-05-13
3,Unidade da Federação,30,Número-índice,110.14998,42,Santa Catarina,7169,PMC - Número-índice (2022=100),201812,dezembro 2018,56734,Índice de volume de vendas no comércio varejista,2026-05-13
