state_abbrev,period_date,year,month,retail,services,formal_hiring,construction,icms_confaz,tax_confaz,treated_unit,donor_pool_main,excluded_from_main_donor_pool,analysis_period,pre_instability_clean,instability_start_date,removal_date,donor_pool_exclusion_reason,event_time,icms_nominal,caged_balance,population,retail_ma6,retail_ma6_log,icms_pc,icms_sum6m_pc,icms_conf6m_pc_log,formal_hiring_6m_per1k
SE,2008-11-01,2008,11,93.8593310841607,,26.39380015831,-15.9247891716946,4.08539585912674,4.17404292413723,FALSE,TRUE,FALSE,pre,TRUE,2009-11-27,2010-02-11,,-15,119184955,1770,1999374,92.72929159474711,4.5296844053431515,59.61113578550086,354.8805381084279,5.871781220471797,5.873338354905085
SE,2008-12-01,2008,12,90.6839023589856,,-10.1052965616863,16.2710847431815,4.02012579194609,4.1096018617552,FALSE,TRUE,FALSE,pre,TRUE,2009-11-27,2010-02-11,,-14,111774980,-2480,1999374,92.81862314249685,4.530647300073371,55.9049882613258,352.9142886723545,5.866225219156977,4.047766951055681
SE,2009-01-01,2009,1,96.6377089515912,,2.8480648082522,3.66825326369327,4.05377169709438,4.15265051131238,FALSE,TRUE,FALSE,pre,TRUE,2009-11-27,2010-02-11,,-13,122042872,-319,2019679,94.01630202874759,4.543468193071222,60.426865853435125,356.3099467577582,5.875800989027507,3.4629265343651143
SE,2009-02-01,2009,2,96.7120466473926,,37.3388916031774,9.86667053361063,4.1173700847864,4.1942079748127,FALSE,TRUE,FALSE,pre,TRUE,2009-11-27,2010-02-11,,-12,114201871,1039,2019679,95.13484833725711,4.555295341306588,56.54456525022046,354.2437968541355,5.869985367772834,2.7821252783239316
SE,2009-03-01,2009,3,98.5947560660096,,22.1913053356433,17.6070720612103,4.09789892659331,4.17131953771481,FALSE,TRUE,FALSE,pre,TRUE,2009-11-27,2010-02-11,,-11,107366446,-1331,2019679,95.41074756089468,4.558191229979833,53.16015366798387,346.23507966554126,5.847117965354442,0.3579776786311092
SE,2009-04-01,2009,4,100.409033034777,,35.1374773475933,8.28406689160915,4.17499254088784,4.27048886915732,FALSE,TRUE,FALSE,pre,TRUE,2009-11-27,2010-02-11,,-10,121927325,-743,2019679,96.14946302381945,4.565903887243525,60.36965527690291,346.01736409536903,5.846488959045218,-1.021944576341092
SE,2009-05-01,2009,5,100.853541005484,,0.188852190155515,2.97533218933846,4.08361288448143,4.17537536406746,FALSE,TRUE,FALSE,pre,TRUE,2009-11-27,2010-02-11,,-9,109045318,-871,2019679,97.31516467737333,4.577954831902667,53.9914105162256,340.3976388260938,5.830114460206577,-2.3295781161263744
SE,2009-06-01,2009,6,102.337297057891,,24.6528945480927,23.1206582136382,4.05262101498465,4.13657594122449,FALSE,TRUE,FALSE,pre,TRUE,2009-11-27,2010-02-11,,-8,109813801,730,2019679,99.2573971271909,4.597716447038834,54.37190811015018,338.86455867491816,5.825600495613908,-0.7402166383865951
SE,2009-07-01,2009,7,105.495233240281,,43.6425414925029,18.1430973759581,4.09865139621396,4.18180646650297,FALSE,TRUE,FALSE,pre,TRUE,2009-11-27,2010-02-11,,-7,115984825,1166,2019679,100.73365117530587,4.612479916446549,57.427356030339475,335.8650488518225,5.81670943896217,-0.004951281862117693
SE,2009-08-01,2009,8,105.340549922795,,52.5052800011027,8.31892491351134,4.09096608436244,4.17893246342579,FALSE,TRUE,FALSE,pre,TRUE,2009-11-27,2010-02-11,,-6,113386910,2270,2019679,102.1717350545396,4.62665507449437,56.14105508845713,335.46153869005917,5.815507311062443,0.6045515153645703
