dropped_donor,period_date,event_time,plot_time,analysis_period,loo_gap
MA,2018-12-01,17,17,post,65.12076329156685
MA,2019-02-01,18,18,post,128.7968146008476
MA,2019-04-01,19,19,post,49.15341942279349
MA,2019-06-01,20,20,post,162.09250518493775
MA,2019-08-01,21,21,post,110.64782918452192
MA,2019-10-01,22,22,post,78.72309582249875
MA,2019-12-01,23,23,post,66.6796860686627
MG,2015-02-01,-6,-6,pre,82.4030339306247
MG,2015-04-01,-5,-5,pre,1.4794394013144938
MG,2015-06-01,-4,-4,pre,36.99283471292506
MG,2015-08-01,-3,-3,pre,69.58010806935067
MG,2015-10-01,-2,-2,pre,-18.363255439085833
MG,2015-12-01,-1,-1,pre,-226.17133927556574
MG,2016-02-01,0,0,crisis,150.68226611119314
MG,2016-04-01,1,1,crisis,-100.42465309873205
MG,2016-06-01,2,2,crisis,46.34331750496199
MG,2016-08-01,3,3,crisis,-83.34669814833558
MG,2016-10-01,4,4,crisis,-56.341752072376266
MG,2016-12-01,5,5,crisis,-17.589382036714824
MG,2017-02-01,6,6,crisis,71.52636181835283
MG,2017-04-01,7,7,crisis,-36.10612986292608
MG,2017-06-01,8,8,post,48.580247400514395
MG,2017-08-01,9,9,post,77.42459796994694
MG,2017-10-01,10,10,post,87.4918277085045
MG,2017-12-01,11,11,post,-155.37060427402707
MG,2018-02-01,12,12,post,119.80323717004262
MG,2018-04-01,13,13,post,-24.93007710751499
MG,2018-06-01,14,14,post,-14.3632125705019
MG,2018-08-01,15,15,post,139.4229017377852
MG,2018-10-01,16,16,post,120.56004608478554
MG,2018-12-01,17,17,post,63.33850791233499
MG,2019-02-01,18,18,post,126.84617206754797
MG,2019-04-01,19,19,post,47.331984070186536
MG,2019-06-01,20,20,post,160.37388837484752
MG,2019-08-01,21,21,post,110.08275071434275
MG,2019-10-01,22,22,post,79.15155241422588
MG,2019-12-01,23,23,post,64.34564686117005
MS,2015-02-01,-6,-6,pre,78.19551129058459
MS,2015-04-01,-5,-5,pre,8.624841135550696
MS,2015-06-01,-4,-4,pre,38.70695840375561
MS,2015-08-01,-3,-3,pre,70.08278429954316
MS,2015-10-01,-2,-2,pre,-19.200825701264876
MS,2015-12-01,-1,-1,pre,-227.83302860923845
MS,2016-02-01,0,0,crisis,153.18098124631854
MS,2016-04-01,1,1,crisis,-99.87258246608565
MS,2016-06-01,2,2,crisis,49.220024991603395
MS,2016-08-01,3,3,crisis,-78.59468995574787
MS,2016-10-01,4,4,crisis,-51.28682752599093
MS,2016-12-01,5,5,crisis,-23.866214400092986
MS,2017-02-01,6,6,crisis,79.38001216399573
MS,2017-04-01,7,7,crisis,-27.373905617465084
MS,2017-06-01,8,8,post,55.09873719942607
MS,2017-08-01,9,9,post,83.73069093395293
MS,2017-10-01,10,10,post,94.00698649347339
MS,2017-12-01,11,11,post,-160.00239473079796
MS,2018-02-01,12,12,post,124.13817418909707
MS,2018-04-01,13,13,post,-16.374094862222023
MS,2018-06-01,14,14,post,-3.9114366969650973
MS,2018-08-01,15,15,post,142.20286354541554
MS,2018-10-01,16,16,post,123.9812225145223
MS,2018-12-01,17,17,post,56.865934437125816
MS,2019-02-01,18,18,post,134.13898489536132
MS,2019-04-01,19,19,post,58.47721053950045
MS,2019-06-01,20,20,post,166.4776905313554
MS,2019-08-01,21,21,post,111.33733952310979
MS,2019-10-01,22,22,post,83.53065629756804
MS,2019-12-01,23,23,post,72.45617578183828
MT,2015-02-01,-6,-6,pre,82.31544801806092
MT,2015-04-01,-5,-5,pre,1.5721491857309502
MT,2015-06-01,-4,-4,pre,36.47478503547336
MT,2015-08-01,-3,-3,pre,70.5729506186832
MT,2015-10-01,-2,-2,pre,-19.356114413507385
MT,2015-12-01,-1,-1,pre,-222.5207672948061
MT,2016-02-01,0,0,crisis,149.68544555888195
MT,2016-04-01,1,1,crisis,-98.56860124081516
MT,2016-06-01,2,2,crisis,45.477027222907395
MT,2016-08-01,3,3,crisis,-83.52703492673788
MT,2016-10-01,4,4,crisis,-58.096442515898616
