state_abbrev,period_date,year,month,va_icms_total,va_receita_tributaria_total,va_icms_terciario_varejista,va_icms_secundario,va_icms_terciario,va_icms_energia,va_icms_combustiveis,fpe,iof_est,retail_volume_index,ipca_deflator_factor,population,va_icms_total_real_pc,va_receita_tributaria_total_real_pc,va_icms_terciario_varejista_real_pc,va_icms_secundario_real_pc,va_icms_terciario_real_pc,va_icms_energia_real_pc,va_icms_combustiveis_real_pc,fpe_real_pc,iof_est_real_pc,va_icms_total_real_pc_sa,va_receita_tributaria_total_real_pc_sa,va_icms_terciario_varejista_real_pc_sa,va_icms_secundario_real_pc_sa,va_icms_terciario_real_pc_sa,va_icms_energia_real_pc_sa,va_icms_combustiveis_real_pc_sa,fpe_real_pc_sa,iof_est_real_pc_sa,retail_volume_index_sa,treated_unit,donor_pool_main,excluded_from_main_donor_pool,donor_pool_exclusion_reason,analysis_period,pre_instability_clean,instability_start_date,removal_date
AL,1998-12-01,1998,12,33486547,36620222,4125091,5618720,15211598,3299975,72241,30537839.04,0,,1.2350432039500754,2713203,15.24299224794635,16.669433252227364,1.8777310821289894,2.5576272585937607,6.924281276086073,1.5021403473883634,0.032883922101131904,13.900747776584831,0,15.1358008924274,16.7697062407727,1.66673666225275,2.6635362890775802,6.00455586299824,1.43779571483316,0.0579058421020029,13.6634597897391,0,,FALSE,TRUE,FALSE,,pre,TRUE,2001-11-06,2001-11-06
AL,1999-01-01,1999,1,40081372,41243133,7500428,7071990,18271169,3406317,99979,39573442.99,0,,1.2264558263700192,2713203,18.11808118239002,18.643234865066717,3.3904369193417634,3.1967690362757635,8.25916146880321,1.5397658527995304,0.045193753310993734,17.888480782531676,0,15.2066273324798,16.2315158851705,2.10074551992771,2.7792123370804,6.39035383227395,1.46582637095087,0.0356438673812955,15.0065348144824,0,,FALSE,TRUE,FALSE,,pre,TRUE,2001-11-06,2001-11-06
AL,1999-02-01,1999,2,38690659,40143723,5443590,7296236,17148394,2948154,46413,40177720.84,0,,1.2137104654845907,2713203,17.30768311283585,17.95768939095765,2.4351079343518576,3.263861197206928,7.671075575271427,1.318812253878629,0.020762155959040407,17.97289781222649,0,16.127621564588,16.9294968794213,1.93521816993825,3.2566791661691,6.80624853027487,1.26500415381221,0.0341731484240833,17.1155705879868,0,,FALSE,TRUE,FALSE,,pre,TRUE,2001-11-06,2001-11-06
AL,1999-03-01,1999,3,31196232,34603827,3403980,5502737,17403592,3783686,124084,41076662.05,0,,1.2005066160050661,2713203,13.803347154794151,15.311100294594521,1.5061536165001015,2.4347872881741135,7.7005396714705245,1.6741615263899328,0.05490325012185694,18.17512532399132,0,14.0335272438704,15.4192203751655,1.38361414279685,2.59764412182022,7.91866993193968,1.53690189722273,0.0765825475102722,19.240187386359,0,,FALSE,TRUE,FALSE,,pre,TRUE,2001-11-06,2001-11-06
AL,1999-04-01,1999,4,33750850,36160058,3304484,6401412,17041020,3431559,106986,37291998.01,0,,1.193821881939611,2713203,14.850530264068526,15.910592938532607,1.4539882595291738,2.816650918088624,7.4981276987275,1.509901847877512,0.047074335337676985,16.40865178373547,0,15.5968321825197,16.529998726135,1.65354944544733,2.54257538542542,7.81047393169778,1.38060550992825,0.0479727036590314,14.7807234715441,0,,FALSE,TRUE,FALSE,,pre,TRUE,2001-11-06,2001-11-06
AL,1999-05-01,1999,5,32412516,34928535,3088207,5859581,16628482,3392851,83917,40272642.39,0,,1.1902477066645518,2713203,14.21895922871532,15.322704818217632,1.3547572000530057,2.57052378582258,7.294703922195568,1.4884006547997077,0.03681332240903802,17.667096876282063,0,14.6878790104419,15.6154752034313,1.4751923135972,2.5231614035488,7.82313472761826,1.2883448909517,0.0335829240969033,15.1868043638169,0,,FALSE,TRUE,FALSE,,pre,TRUE,2001-11-06,2001-11-06
AL,1999-06-01,1999,6,34421342,36872584,3102800,5916438,17511990,86538,86538,26903544.76,0,,1.1879943269896764,2713203,15.071617945052942,16.144910872297544,1.358582014609142,2.5905524872212466,7.667743539388666,0.03789124996140451,0.03789124996140451,11.77989945860772,0,15.4177288240612,16.6335868147165,1.54007072806494,2.4723730735221,8.10295649725346,0.106854474582178,0.0221071030740379,14.2277136149174,0,,FALSE,TRUE,FALSE,,pre,TRUE,2001-11-06,2001-11-06
AL,1999-07-01,1999,7,33946433,36208630,2974828,6043369,17907498,0,86202,26758705.86,0,,1.175187768765457,2713203,14.703445652542799,15.683286174957786,1.2885071554841296,2.6176048496689455,7.756394423414645,0,0.03733724901642815,11.590177305076162,0,15.4287072238877,16.4031941140579,1.62484730070409,2.7486265654566,8.4391767694928,0.185730124803194,0.0523245434571635,14.100213756085,0,,FALSE,TRUE,FALSE,,pre,TRUE,2001-11-06,2001-11-06
AL,1999-08-01,1999,8,33533883,37125604,2472452,4913023,16549016,3072518,117006,33376183.68,0,,1.168644755199377,2713203,14.443886612767106,15.990931160775295,1.064947245850093,2.116162543357025,7.128077313828186,1.3234107606233958,0.05039742629904888,14.375961550316376,0,15.0151107168174,16.3130816280471,1.40479519033204,2.56424049455023,7.40960771687864,1.44698860380744,0.0290480506791372,15.091141966416,0,,FALSE,TRUE,FALSE,,pre,TRUE,2001-11-06,2001-11-06
AL,1999-09-01,1999,9,35280844,38084327,6889282,5382297,14389060,2976819,150869,31144289.41,0,,1.1650310836249782,2713203,15.149356652091205,16.353153359309278,2.958211263166839,2.3111220599053843,6.1785653945336305,1.2782260174876057,0.06478213187712709,13.373147987843975,0,15.5953995062189,16.6021741543819,3.26751575999248,2.29241344931692,6.77413213089175,1.66875612937354,0.0222574603670605,14.5849035536132,0,,FALSE,TRUE,FALSE,,pre,TRUE,2001-11-06,2001-11-06
AL,1999-10-01,1999,10,30964551,33593063,30237,7105359,14402043,3347934,0,37102757.21,0,,1.1513268509106718,2713203,13.13956935499957,14.254958230635085,0.012830838677012365,3.0151045100789733,6.111396314197679,1.4206700749176413,0,15.7442700080652,0,14.1475997724713,15.2399009232408,0.504046012061577,2.8562604688311,6.75781375889554,1.40886901761427,-9.19357606498964e-5,16.1633387865634,0,,FALSE,TRUE,FALSE,,pre,TRUE,2001-11-06,2001-11-06
AL,1999-11-01,1999,11,35715936,38732332,22982,6197544,14102097,3459344,0,35254425.67,0,,1.140492308861433,2713203,15.013159837943263,16.281099036919674,0.009660461912453086,2.6051317449635434,5.927803104787178,1.454131970849931,0,14.819164408251824,0,14.5391813966926,15.7184123144795,0.0897609929989854,2.64690280306916,5.90795783108444,1.385741290969,-0.00772449986495152,15.1148549048536,0,,FALSE,TRUE,FALSE,,pre,TRUE,2001-11-06,2001-11-06
AL,1999-12-01,1999,12,36808062,40243129,24120,7255878,17705485,44869,1854,38746133.59,0,,1.1336934078662437,2713203,15.379998196129073,16.815317563488932,0.01007837784262136,3.031819239799493,7.398116406171842,0.018748206277801733,7.746812819328357e-4,16.189808219763812,0,15.0646174752479,16.7666445908571,-0.151393063261417,3.16752852029595,6.40477914711497,-0.0496527829526996,0.0288452695605286,15.7939163159321,0,,FALSE,TRUE,FALSE,,pre,TRUE,2001-11-06,2001-11-06
AL,2000-01-01,2000,1,44867218,46560893,11085797,8682238,18651259,3975931,169814,43743852.57,0,39.06785,1.1267071652454625,2819172,17.93158275026504,18.60847502859964,4.430537374930175,3.469933641851733,7.45414155509097,1.5890161885197347,0.06786767552990487,17.482619764264168,0,15.2227404034975,16.4156735021951,3.12010968787055,3.1801011259873,5.55285596325912,1.49802000800558,0.0619326356040687,14.7070335824183,0,100,FALSE,TRUE,FALSE,,pre,TRUE,2001-11-06,2001-11-06
AL,2000-02-01,2000,2,41022754,44135197,8484882,11891177,17050063,2781385,192038,41493780.36,0,37.9291,1.1252428943636013,2819172,16.373801401874736,17.616100335697052,3.386651534568881,4.7462384078977395,6.805353571616683,1.1101606101860777,0.07664995074716877,16.56180662633353,0,15.2851318355797,16.6306922412878,2.94440616238761,4.9100795689607,5.84912953804778,1.05146971336964,0.104495325137241,14.4328233630053,0,99.9234392009866,FALSE,TRUE,FALSE,,pre,TRUE,2001-11-06,2001-11-06
AL,2000-03-01,2000,3,38177673,41000573,8333304,8668252,16230644,4571254,262562,45201378.21,0,37.75391,1.1227735487933368,2819172,15.204776934107445,16.32903520954744,3.3188515299008747,3.452249121328865,6.464074474023323,1.8205640081611678,0.10456888352973003,18.002062954367986,0,15.6769295972627,16.6779677130603,3.24132054696518,3.64503935993894,6.77369924710981,1.6829202632571,0.14469005073425,19.0805278019885,0,101.50994556219491,FALSE,TRUE,FALSE,,pre,TRUE,2001-11-06,2001-11-06
AL,2000-04-01,2000,4,42964299,45921321,7254173,10537984,15452230,4740837,222795,46883511.64,0,38.19189,1.1180754306999845,2819172,17.039516251278005,18.21226259177774,2.8769839517940725,4.1793338609739115,6.1283095577443385,1.8802021908040456,0.08835985019105008,18.59386460621088,0,17.7830636946221,18.811993528961,3.12516963677836,3.88279511092137,6.53423224195626,1.73106633993234,0.0977249694872868,16.7426240338442,0,102.0960850861147,FALSE,TRUE,FALSE,,pre,TRUE,2001-11-06,2001-11-06
AL,2000-05-01,2000,5,40995430,45085252,8199825,9480314,16909786,4706652,459571,44843350.91,0,41.69573,1.117964380381275,2819172,16.257053666258724,17.878904095427185,3.25170378939628,3.7594915694501534,6.705705940563385,1.8664591187945572,0.18224642138053407,17.782976354162937,0,16.5761886618337,18.0369507849431,3.36712048951591,3.6517025409026602,7.29763167069888,1.70835930795845,0.167143425612763,15.465322435337,0,104.68913840008743,FALSE,TRUE,FALSE,,pre,TRUE,2001-11-06,2001-11-06
AL,2000-06-01,2000,6,44818988,47522122,8602851,10597297,19894148,4548100,531108,36373895.25,0,42.3089,1.1153955729521499,2819172,17.732476343903645,18.801961886714246,3.4036880049060416,4.192783611308249,7.871050296631375,1.7994399083644674,0.21013102852875612,14.391204840596897,0,18.1664243217312,19.3059531127746,3.542921835032,4.00081888626448,8.28007588543239,1.84136644559303,0.199901806165523,16.6162020863709,0,107.33576874828347,FALSE,TRUE,FALSE,,pre,TRUE,2001-11-06,2001-11-06
AL,2000-07-01,2000,7,62219123,65072009,8507577,20174040,20174039,3777460,523571,34605579.22,0,39.94381,1.0977191549536152,2819172,24.22666056612191,25.337507158347925,3.312650038785435,7.855295860203078,7.855295470826639,1.4708539241561291,0.20386621166719138,13.474597214380244,0,25.067432484867,26.1237492117638,3.61977073419377,7.90983948611203,8.55566514461237,1.62679716360966,0.238419885583666,15.7598781866622,0,103.44895134703842,FALSE,TRUE,FALSE,,pre,TRUE,2001-11-06,2001-11-06
AL,2000-08-01,2000,8,41568536,44817100,8517335,7874528,20797017,3634426,532878,38583584.56,0,40.81977,1.0835263610711687,2819172,15.976536567167905,17.225096332101298,3.2735700406268586,3.026512277006521,7.993168260448541,1.3968627591230487,0.204807425809735,14.829294195380252,0,16.5014611175583,17.4895589055408,3.53602941571681,3.37421925803314,8.29138253822948,1.54611286037131,0.172819508838728,15.9621022944768,0,105.38520347721618,FALSE,TRUE,FALSE,,pre,TRUE,2001-11-06,2001-11-06
AL,2000-09-01,2000,9,45496727,49112649,8243136,9099390,22120006,3305912,680119,38905078.77,0,40.119,1.0810418204846541,2819172,17.446209235255356,18.83277341140726,3.1609191450335734,3.4892589494006954,8.482154176960991,1.267687507836366,0.26079894447951474,14.918570835557274,0,17.6341014175029,18.852446149643,3.42862312706784,3.4720435035706,8.99074016087284,1.64134136294075,0.199732237482789,16.0205351557223,0,105.9741815378442,FALSE,TRUE,FALSE,,pre,TRUE,2001-11-06,2001-11-06
AL,2000-10-01,2000,10,44176888,46962295,8711021,9092722,22739038,4301217,188900,41134728.23,0,40.55698,1.0795319674391282,2819172,16.916443132231027,17.983045630705302,3.335669352041508,3.4818322791362304,8.707350395723672,1.6470443273388868,0.07233456796862743,15.751523531095563,0,17.8974419088029,18.903212428414,3.77118396424503,3.3481209835864,9.43063727968839,1.66781705339695,0.0434978369401564,16.5793310577452,0,102.12755950431736,FALSE,TRUE,FALSE,,pre,TRUE,2001-11-06,2001-11-06
AL,2000-11-01,2000,11,43175757,44509492,8463679,10306957,23365284,2319083,293012,44646945.86,0,42.65929,1.0760874760994266,2819172,16.4803323028223,16.989423457932904,3.2306148662180663,3.934200305761875,8.91860783517512,0.8852018154036314,0.1118436702502881,17.041890060640196,0,16.0643408069643,16.6086147824717,3.34281893068114,3.96600727477545,8.87003621103386,0.815307068997326,0.0741601925667248,17.4242741541909,0,104.3677690323458,FALSE,TRUE,FALSE,,pre,TRUE,2001-11-06,2001-11-06
AL,2000-12-01,2000,12,49962210,50724822,10212573,7936088,31502005,5042450,343761,50386771.88,0,62.54359,1.0697784932312426,2819172,18.958934656098645,19.248319594754413,3.8753190496905017,3.011471546535843,11.953923862276964,1.9134357758923113,0.13044543738788028,19.120041239262004,0,18.1175037810863,18.7878199712942,3.76569444635844,3.06184832176758,10.8512627220562,1.83868655654196,0.160465119652026,17.9027475875007,0,105.01673502701998,FALSE,TRUE,FALSE,,pre,TRUE,2001-11-06,2001-11-06
AL,2001-01-01,2001,1,56584683,57834993,12305055,10134533,33560190,5342894,250605,58514195.91,0,40.46938,1.063712663977272,2856629,21.070234844720634,21.53580828141732,4.58198906278584,3.7737595941214535,12.4966872171652,1.9895142176629108,0.0933168822958894,21.78872062557444,0,18.6476736621794,19.6213286534169,3.26248478980132,3.6256789638727,10.6083067130848,1.89398397295375,0.081056403581679,19.7880313316247,0,104.01993473886589,FALSE,TRUE,FALSE,,pre,TRUE,2001-11-06,2001-11-06
AL,2001-02-01,2001,2,51239500,53461451,9441666,7162881,31372565,5465947,272078,47676985.41,0,37.14073,1.0588408217019627,2856629,18.99248179711041,19.816072267774086,3.4996568982795746,2.6550002831286026,11.628584777196561,2.026013112959148,0.10084869021739491,17.671996751344636,0,18.0958510004589,18.9513814579459,3.13477055606675,2.99469463489978,10.6051917447242,1.95565865869136,0.127306044108704,16.3748932259734,0,104.37926233014534,FALSE,TRUE,FALSE,,pre,TRUE,2001-11-06,2001-11-06
AL,2001-03-01,2001,3,48110859,51286412,9515341,9020834,24163281,5005341,161889,41807799.16,0,39.24304,1.0548344774266103,2856629,17.76534258099681,18.937942449336557,3.5136203375625605,3.3310194352652016,8.922496371263941,1.8482646007153842,0.05977888578324889,15.437884296244025,0,18.3692317240743,19.4142300918319,3.48460411674356,3.56798892046225,9.26326588379804,1.72392607476607,0.131158224243511,16.176904763702,0,102.74322475616682,FALSE,TRUE,FALSE,,pre,TRUE,2001-11-06,2001-11-06
AL,2001-04-01,2001,4,45500125,48383628,7945437,10798396,24479409,5866443,625116,49172623.06,0,37.40352,1.048753217409534,2856629,16.704445164662953,17.763064624403803,2.917005539562455,3.9644113911404815,8.987116965148047,2.1537451909224608,0.22949862101595211,18.052728108074675,0,17.3961988409034,18.2805220177972,3.21812094987043,3.66586787269694,9.39030686642205,2.0156074827311,0.285709842909652,16.8883197559908,0,100.35920084119749,FALSE,TRUE,FALSE,,pre,TRUE,2001-11-06,2001-11-06
AL,2001-05-01,2001,5,52078081,55122754,8481637,9194523,27435220,4909296,121913,55287392.87,0,39.76862,1.0444712514353984,2856629,19.04134503795349,20.154570948115982,3.1011468453239037,3.3617998501595956,10.03115860225653,1.7949893167039876,0.04457513512473749,20.214767972855217,0,19.3969924533756,20.343938676924,3.213802726655,3.18443242563337,10.771604292549,1.67583649697462,0.0291085673334297,17.4231759232504,0,100.10630970054744,FALSE,TRUE,FALSE,,pre,TRUE,2001-11-06,2001-11-06
AL,2001-06-01,2001,6,45373309,47683796,8857880,9788990,25992131,4809456,665342,47970117.67,0,39.33064,1.0390657904605851,2856629,16.504016861096552,17.34442980971673,3.2219514973785564,3.5606320009216326,9.45433731271022,1.7493840468347148,0.24201046448685729,17.448576008738215,0,17.0585396525378,17.8862857278129,3.33980696615943,3.35694543482589,9.78215547752766,1.75693880175684,0.314372318420569,19.1267176260831,0,100.41627330559362,FALSE,TRUE,FALSE,,pre,TRUE,2001-11-06,2001-11-06
AL,2001-07-01,2001,7,46521635,49345283,7928903,7783017,20952742,4199796,163283,43637180.74,0,38.19189,1.0254287471246044,2856629,16.699621089136233,17.713210824086374,2.8461956625667937,2.7938277498266304,7.521293096823241,1.507578180596404,0.05861282025658452,15.66420405809369,0,17.8508935917536,18.7903624511911,3.14388482985016,2.81434192557176,8.27686405551191,1.61991941047865,0.14246652362266,18.4258350124839,0,100.44044870450442,FALSE,TRUE,FALSE,,pre,TRUE,2001-11-06,2001-11-06
AL,2001-08-01,2001,8,50019516,53726673,8242341,7800711,29512560,3383092,793445,45942525.37,0,37.14073,1.0183029227002607,2856629,17.830463576072514,19.151954328987483,2.9381484015572865,2.7807204962352734,10.520346220796192,1.2059712589082694,0.28283944554995005,16.377138179477235,0,18.3507166188054,19.3929387652296,3.12394826131017,3.02626631948566,10.8768557777897,1.38151717797924,0.165188197004132,17.5011759461228,0,95.9467492754049,FALSE,TRUE,FALSE,,pre,TRUE,2001-11-06,2001-11-06
AL,2001-09-01,2001,9,44137397,49247275,8475070,9160740,27738115,2386339,1006480,49692377.45,0,34.95083,1.0154607785646623,2856629,15.689750234082757,17.50618516219223,3.0126772432086955,3.2564159268243955,9.86021210798327,0.8482843445400917,0.357778684039741,17.66440804672433,0,15.6309753568026,17.3090113070014,3.20816861408039,3.23304171507941,10.260158688614,1.22885438147953,0.247730063114133,18.7042173408223,0,94.95296500935767,FALSE,TRUE,FALSE,,pre,TRUE,2001-11-06,2001-11-06
AL,2001-10-01,2001,10,48908600,51808953,8696773,8148811,31622178,3864359,938488,47490070.57,0,37.9291,1.0071019549948552,2856629,17.242682433057066,18.265199244471916,3.0660394088439458,2.8728559042786377,11.148370084107983,1.3623762496641896,0.33086309056556235,16.742581173085703,0,18.060086140535,19.0144370076687,3.42544493694093,2.77079262536938,12.0237731474591,1.37277756403552,0.275821090343923,18.0680417452596,0,94.1490634860612,FALSE,TRUE,FALSE,,pre,TRUE,2001-11-06,2001-11-06
AL,2001-11-01,2001,11,53108959,54799102,9179751,7455106,34863226,4293700,962637,49358685.73,0,38.98025,1,2856629,18.59147932755706,19.183135786971288,3.213490796319718,2.6097564647001765,12.204324047679975,1.5030653262989349,0.33698355649263523,17.278647570265512,0,18.1071497575725,18.850462134665,3.32686545676305,2.61542949532956,12.1278909772509,1.4228721829196,0.193000030794441,17.7490372485088,0,93.62870018994722,FALSE,TRUE,FALSE,,post,FALSE,2001-11-06,2001-11-06
AL,2001-12-01,2001,12,51088602,52027150,8725039,6516986,33762964,4285770,886192,59862694.89,0,58.68937,0.9935398449783466,2856629,17.768692298243995,18.09512069844043,3.034581632928192,2.266617492214094,11.742809450779045,1.4905972254054862,0.30821890497542764,20.820334947589153,0,16.1404174012383,16.9420458979187,2.94980991662226,2.12461387233707,10.4775299654722,1.38852915002462,0.378767421101482,19.4123756295963,0,94.995427974869,FALSE,TRUE,FALSE,,post,FALSE,2001-11-06,2001-11-06
AL,2002-01-01,2002,1,59833303,61190096,13411598,6581623,39983691,4550562,1651732,64798910.21,0,37.40352,0.9883978749560942,2887535,20.480828643394485,20.945256370835125,4.590765120757117,2.252877345889194,13.686343271094934,1.5576489326210605,0.5653848001139309,22.18054678160949,0,18.343146020383,19.3140367137406,3.27463441442083,2.23521688197004,11.8171005763009,1.47590152852055,0.604036873510527,20.2001757888474,0,96.666936433832,FALSE,TRUE,FALSE,,post,FALSE,2001-11-06,2001-11-06
AL,2002-02-01,2002,2,54010192,57635795,9327824,5508561,37005935,5108769,1084862,75707967.36,0,33.81208,0.9848521305451046,2887535,18.421266811432645,19.657851939945623,3.181442766840838,1.8788059840270928,12.621621531016473,1.7424488479318114,0.3700140957763016,25.821731322299204,0,17.9466562833448,19.1487049675234,2.94121187048516,2.34884422514291,11.5778447298491,1.72070305347838,0.337691212784121,24.3535776785424,0,97.05696596610707,FALSE,TRUE,FALSE,,post,FALSE,2001-11-06,2001-11-06
AL,2002-03-01,2002,3,48547398,51326798,8514304,6646052,30772147,4717904,948220,57938095.63,0,37.9291,0.978979240165035,2887535,16.459331161710434,17.401648709416246,2.8866582952082376,2.253253012364287,10.432875476247652,1.5995408100998185,0.32148101931553713,19.64311872807309,0,17.036085096761,17.8169129554836,2.9337677373065,2.52061826220392,10.8264212599522,1.4540468072788,0.369143766265628,20.0767730431732,0,96.41757870845868,FALSE,TRUE,FALSE,,post,FALSE,2001-11-06,2001-11-06
AL,2002-04-01,2002,4,48791125,53282501,7516501,16110487,25051632,4334131,980165,60511932.41,0,35.6516,0.9712079295486781,2887535,16.4106504307656,17.92130224478158,2.5281374506839116,5.418681582488487,8.425990904538095,1.4577632461261045,0.32967358673265607,20.35288527720206,0,17.0357529730996,18.3598623500584,2.83091666599682,5.13487583512384,8.72418264826494,1.32645546957678,0.397490551457636,19.9004407957716,0,98.93185362050009,FALSE,TRUE,FALSE,,post,FALSE,2001-11-06,2001-11-06
AL,2002-05-01,2002,5,55541851,59017874,9097355,8558008,36057837,5130978,1763046,69353630.44,0,39.24304,0.9691748016919418,2887535,18.642116001547475,19.808811436131514,3.0534442796524357,2.8724173754700986,12.102484307173892,1.7221659947449004,0.5917503190173526,23.277913870586232,0,19.1280097880841,20.150142087046,3.17300024327339,2.6419876706719,12.8751979875513,1.66101350703633,0.652505342383949,20.0851910673749,0,98.79413770417204,FALSE,TRUE,FALSE,,post,FALSE,2001-11-06,2001-11-06
AL,2002-06-01,2002,6,53791652,56270735,8166235,21392406,24200701,4914538,1253261,48826614.37,0,35.82679,0.9651236321154114,2887535,17.979208756163384,18.807812249896124,2.729465230346298,7.150152839154337,8.088791460141286,1.6426248564014672,0.41888732372372717,16.31970500952298,0,18.6570818945189,19.3946042792099,2.85076253699129,7.01246127225118,8.36661268614968,1.61419889787022,0.654008841964135,17.3033033184427,0,94.29830201986329,FALSE,TRUE,FALSE,,post,FALSE,2001-11-06,2001-11-06
AL,2002-07-01,2002,7,54096976,57645842,7826672,16880070,27297184,5302469,1240603,53388336.95,0,37.05314,0.9537715214777861,2887535,17.86858171653929,19.040795152684925,2.5852004777596074,5.575596502397905,9.016436758598278,1.751439870241848,0.4097792099004534,17.634513646404358,0,19.4162719492181,20.5329716162479,2.88767763433743,5.68797574862885,9.87344318711204,1.81105660638214,0.55580771668613,20.8238234623746,0,97.34123367390418,FALSE,TRUE,FALSE,,post,FALSE,2001-11-06,2001-11-06
